station_id,channel,observable_value,epoch_utc,t_days,beta_dyn_template,beta_lt_template,scale_by_row,fit_scaled,value_scaled,residual_norm
25,range,815885.0916609629,2011-01-10 16:00:00+00:00,7.0,0.0,1.1854278699457037,215738.32965895667,2.5205660758768635,3.7818272392797785,1.261261163402915
25,doppler,-0.039802074432373,2011-01-10 16:00:00+00:00,7.0,-0.26034835066781403,0.0,0.6354647372245787,-449.0777777538178,-0.0626345918204846,449.01514316199734
25,range,559116.6325240126,2011-01-10 17:00:00+00:00,7.041666666666667,0.0,1.1839972639585579,215738.32965895667,2.5205292920407945,2.5916425394035216,0.07111324736272717
25,doppler,-0.0387887954711914,2011-01-10 17:20:00+00:00,7.055555555555555,-0.26382690816415677,0.0,0.6354647372245787,-450.4181624515381,-0.06104004392219029,450.3571224076159
25,range,208438.45990438943,2011-01-10 18:00:00+00:00,7.083333333333333,0.0,1.1825588979636488,215738.32965895667,2.5204923283247425,0.9661633156884685,-1.5543290126362739
25,doppler,-0.0404882431030273,2011-01-10 18:40:00+00:00,7.111111111111111,-0.26729786249339776,0.0,0.6354647372245787,-451.7555183715551,-0.06371438213843549,451.6918039894167
25,range,870835.622816408,2011-01-10 19:00:00+00:00,7.125,0.0,1.1811127847002898,215738.32965895667,2.52045518502401,4.036536410535123,1.5160812255111131
25,doppler,-0.04478406906127925,2011-01-10 20:00:00+00:00,7.166666666666667,-0.27076115900395226,0.0,0.6354647372245787,-453.089823743007,-0.07047451485172208,453.0193492281553
25,range,351934.18849938555,2011-01-10 20:00:00+00:00,7.166666666666667,0.0,1.1796589369764114,215738.32965895667,2.5204178624354894,1.6313011649609503,-0.889116697474539
25,range,473891.40030265023,2011-01-10 21:00:00+00:00,7.208333333333333,0.0,1.1781973676684458,215738.32965895667,2.520380360857662,2.196602713350877,-0.32377764750678484
25,doppler,-0.0435457229614257,2011-01-10 21:20:00+00:00,7.222222222222222,-0.2742167431648112,0.0,0.6354647372245787,-454.4210568430641,-0.06852578972613592,454.35253105333794
24,doppler,-0.0010623931884765,2011-01-12 14:40:00+00:00,8.944444444444445,-0.3772228728641866,0.0,0.6354647372245787,-971.4402074507849,-0.0016718365728939592,971.438535614212
24,doppler,-4052.5914306640625,2011-01-12 16:00:00+00:00,9.0,-0.3804036353001326,0.0,0.6354647372245787,-972.661963289376,-6377.366348231911,-5404.7043849425345
24,range,568213.6598365367,2011-01-12 16:00:00+00:00,9.0,0.0,1.1082389826689227,215738.32965895667,2.2487598169642276,2.6338094891843276,0.3850496722201
24,range,745536.9618010208,2011-01-12 17:00:00+00:00,9.041666666666666,0.0,1.106451429938522,215738.32965895667,2.24871475896452,3.455746426606621,1.207031667642101
24,doppler,-0.005078792572021399,2011-01-12 17:20:00+00:00,9.055555555555555,-0.3835749590210967,0.0,0.6354647372245787,-973.879959146225,-0.00799224925399206,973.871966896971
24,range,322219.77157740074,2011-01-12 18:00:00+00:00,9.083333333333334,0.0,1.1046568040079798,215738.32965895667,2.2486695370052967,1.4935675644043966,-0.7551019726009001
24,doppler,-0.0062041282653808,2011-01-12 18:40:00+00:00,9.11111111111111,-0.3867367940932998,0.0,0.6354647372245787,-975.0941751298429,-0.009763135390450796,975.0844119944525
24,range,945886.5219264785,2011-01-12 19:00:00+00:00,9.125,0.0,1.1028551207719322,215738.32965895667,2.2486241514550005,4.384415710558963,2.135791559103963
24,range,442751.1847935991,2011-01-12 20:00:00+00:00,9.166666666666666,0.0,1.1010463961875194,215738.32965895667,2.248578602683524,2.0522601871142174,-0.19631841556930674
24,doppler,-0.00894069671630855,2011-01-12 20:00:00+00:00,9.166666666666666,-0.3898890907323653,0.0,0.6354647372245787,-976.3045914082558,-0.014069540279067965,976.2905218679767
24,doppler,-0.0061426162719726,2011-01-12 21:20:00+00:00,9.222222222222221,-0.3930317993041034,0.0,0.6354647372245787,-977.5111882093181,-0.009666336953330813,977.5015218723647
55,doppler,-0.0016355514526367,2011-01-13 08:00:00+00:00,9.666666666666666,-0.41782239152973016,0.0,0.6354647372245787,-1392.5333796071764,-0.002573787901717483,1392.5308058192747
55,doppler,-3947.076171875,2011-01-13 09:20:00+00:00,9.722222222222221,-0.42087659912270253,0.0,0.6354647372245787,-1393.7047213904798,-6211.322109097722,-4817.617387707242
55,range,616439.2605636959,2011-01-13 10:00:00+00:00,9.75,0.0,1.0749939939672264,215738.32965895667,2.3210794758536633,2.8573469607286524,0.5362674848749891
55,doppler,-0.0182247161865234,2011-01-13 10:40:00+00:00,9.777777777777779,-0.4239207307374521,0.0,0.6354647372245787,-1394.8720493335281,-0.028679350904852217,1394.8433699826232
55,range,734312.4903389899,2011-01-13 12:00:00+00:00,9.833333333333334,0.0,1.071162440543385,215738.32965895667,2.3209834152912263,3.403718252105712,1.0827348368144856
55,doppler,-0.0215387344360351,2011-01-13 12:00:00+00:00,9.833333333333334,-0.42695473844289095,0.0,0.6354647372245787,-1396.035344342619,-0.03389446050162674,1396.0014498821174
55,doppler,-0.01501703262329095,2011-01-13 13:20:00+00:00,9.88888888888889,-0.4299785744673365,0.0,0.6354647372245787,-1397.1945873875502,-0.02363157504046334,1397.1709558125096
55,doppler,-4261.07373046875,2011-01-14 09:20:00+00:00,10.722222222222221,-0.47408352482750865,0.0,0.6354647372245787,-1414.0842545921264,-6705.444819926884,-5291.360565334757
55,doppler,-0.0289373397827148,2011-01-14 10:40:00+00:00,10.777777777777779,-0.47693824996757855,0.0,0.6354647372245787,-1415.1761310687432,-0.04553728647336114,1415.13059378227
55,range,790891.797175946,2011-01-14 11:00:00+00:00,10.791666666666666,0.0,1.025190845618119,215738.32965895667,2.319834473710401,3.6659771975902613,1.3461427238798604
55,doppler,-0.0080208778381347,2011-01-14 12:00:00+00:00,10.833333333333334,-0.4797820164159809,0.0,0.6354647372245787,-1416.2636420696929,-0.01262206597515741,1416.2510200037177
55,range,145245.46434713737,2011-01-14 12:00:00+00:00,10.833333333333334,0.0,1.023114251547847,215738.32965895667,2.3197827156205837,0.6732483030565046,-1.646534412564079
55,range,315611.7828220053,2011-01-14 13:00:00+00:00,10.875,0.0,1.0210313223778118,215738.32965895667,2.3197308106807024,1.4629379179904214,-0.856792892690281
55,doppler,-0.0118660926818847,2011-01-14 13:20:00+00:00,10.88888888888889,-0.4826147793964591,0.0,0.6354647372245787,-1417.346769758023,-0.018673093858378988,1417.3280966641646
34,doppler,0.0012392997741699,2011-01-17 17:20:00+00:00,14.055555555555555,-0.6245260845306191,0.0,0.6354647372245787,-347.4090458027406,0.0019502258765491825,347.41099602861715
34,doppler,-0.075840950012207,2011-01-17 18:40:00+00:00,14.11111111111111,-0.6266502899191437,0.0,0.6354647372245787,-348.2099143473199,-0.11934722034057439,348.09056712697935
34,range,663716.0014973982,2011-01-17 19:00:00+00:00,14.125,0.0,0.8406444972855222,215738.32965895667,2.423920978014651,3.076486234720614,0.6525652567059632
34,doppler,-0.01992988586425775,2011-01-17 20:00:00+00:00,14.166666666666666,-0.628761179339173,0.0,0.6354647372245787,-349.00547837761786,-0.031362693626876034,348.974115683991
34,range,654713.3887089993,2011-01-17 20:00:00+00:00,14.166666666666666,0.0,0.8381237170022388,215738.32965895667,2.4238589235165273,3.0347569193846216,0.6108979958680942
34,range,444653.2467813848,2011-01-17 21:00:00+00:00,14.208333333333334,0.0,0.8355982400425934,215738.32965895667,2.423796760147628,2.061076710310594,-0.362720049837034
34,doppler,-0.0186567306518554,2011-01-17 21:20:00+00:00,14.222222222222221,-0.6308587195538959,0.0,0.6354647372245787,-349.7957246535056,-0.029359191091136737,349.76636546241446
34,range,375377.8157526853,2011-01-17 22:00:00+00:00,14.25,0.0,0.8330680887742202,215738.32965895667,2.423734488426444,1.7399681194625443,-0.6837663689638995
34,doppler,-0.0181045532226562,2011-01-17 22:40:00+00:00,14.277777777777779,-0.632942877536691,0.0,0.6354647372245787,-350.58064001858463,-0.028490256283501526,350.55214976230116
25,doppler,-1252.185546875,2011-01-19 14:40:00+00:00,15.944444444444445,-0.6890898082421288,0.0,0.6354647372245787,-612.572881105563,-1970.5035913463548,-1357.9307102407918
25,range,780208.8922022372,2011-01-19 15:00:00+00:00,15.958333333333334,0.0,0.7255887478856484,215738.32965895667,2.5091281324104435,3.616459316411722,1.1073311840012785
25,doppler,-0.024705410003662102,2011-01-19 16:00:00+00:00,16.0,-0.6907439058024802,0.0,0.6354647372245787,-613.1864787288264,-0.03887770407460233,613.1476010247518
25,range,278900.9048900186,2011-01-19 16:00:00+00:00,16.0,0.0,0.7228829945912043,215738.32965895667,2.5090617901663412,1.2927740069690468,-1.2162877831972945
25,range,706065.7346471841,2011-01-19 17:00:00+00:00,16.041666666666668,0.0,0.7201735652839527,215738.32965895667,2.5089953627108397,3.2727876208337503,0.7637922581229106
25,doppler,-0.0278377532958984,2011-01-19 17:20:00+00:00,16.055555555555557,-0.6923836782143424,0.0,0.6354647372245787,-613.7943698235131,-0.04380692061290617,613.7505629029001
25,range,573451.988425589,2011-01-19 18:00:00+00:00,16.083333333333332,0.0,0.7174604839607559,215738.32965895667,2.508928850600195,2.6580904252485547,0.14916157464835944
25,doppler,-0.02458429336547845,2011-01-19 18:40:00+00:00,16.11111111111111,-0.6940090996588333,0.0,0.6354647372245787,-614.3965441044809,-0.03868710870228846,614.3578569957785
25,range,527274.4850311576,2011-01-19 19:00:00+00:00,16.125,0.0,0.7147437746508212,215738.32965895667,2.508862254391414,2.4440463864936905,-0.06481586789772331
25,doppler,-0.023442268371582,2011-01-19 20:00:00+00:00,16.166666666666668,-0.6956201445430323,0.0,0.6354647372245787,-614.9929913766014,-0.036889959423975556,614.9561014171774
25,range,534272.5941336107,2011-01-19 20:00:00+00:00,16.166666666666668,0.0,0.7120234614154883,215738.32965895667,2.5087955746422477,2.4764843362707,-0.03231123837154781
25,range,409249.97929701814,2011-01-19 21:00:00+00:00,16.208333333333332,0.0,0.7092995683480168,215738.32965895667,2.508728811911187,1.8969738939944907,-0.6117549179166961
25,doppler,-0.0244956016540527,2011-01-19 21:20:00+00:00,16.22222222222222,-0.6972167875003843,0.0,0.6354647372245787,-615.58370153492,-0.03854753886272015,615.5451539960573
63,doppler,0.0005578994750976,2011-01-20 06:40:00+00:00,16.61111111111111,-0.7079879511789373,0.0,0.6354647372245787,1075.9083780533613,0.0008779393134137566,-1075.907500114048
63,doppler,-0.0492992401123046,2011-01-20 08:00:00+00:00,16.666666666666668,-0.709468492819437,0.0,0.6354647372245787,1075.3639177110847,-0.07757982028652177,-1075.4414975313712
63,range,650486.5213909025,2011-01-20 08:00:00+00:00,16.666666666666668,0.0,0.6791073976656821,215738.32965895667,2.613047518195835,3.015164354054303,0.40211683585846814
63,range,441754.7443913822,2011-01-20 09:00:00+00:00,16.708333333333332,0.0,0.6763424372132364,215738.32965895667,2.6129798035068985,2.0476414417860593,-0.5653383617208392
63,doppler,-0.0302929878234863,2011-01-20 09:20:00+00:00,16.72222222222222,-0.7109344144852259,0.0,0.6354647372245787,1074.8252813435852,-0.04767060396740865,-1074.8729519475526
63,range,883390.306751638,2011-01-20 10:00:00+00:00,16.75,0.0,0.6735742129481994,215738.32965895667,2.612912013161523,4.094730445665907,1.481818432504384
63,doppler,-0.02450227737426755,2011-01-20 10:40:00+00:00,16.77777777777778,-0.7123856930947721,0.0,0.6354647372245787,1074.292478145561,-0.03855804411946187,-1074.3310361896806
63,range,279218.73800937925,2011-01-20 11:00:00+00:00,16.791666666666668,0.0,0.6708027493881681,215738.32965895667,2.6128441477280364,1.2942472413259787,-1.3185969064020577
63,doppler,-0.0182981491088867,2011-01-20 12:00:00+00:00,16.833333333333332,-0.7138223057971047,0.0,0.6354647372245787,1073.765517219865,-0.028794908729010995,-1073.794312128594
45,doppler,0.0019893646240234,2011-01-21 17:20:00+00:00,18.055555555555557,-0.7416739997804953,0.0,0.6354647372245787,-715.9271185182962,0.003130566509027772,715.9302490848053
45,doppler,-522.6860046386719,2011-01-21 18:40:00+00:00,18.11111111111111,-0.7427675251775478,0.0,0.6354647372245787,-716.317408084995,-822.5255848523191,-106.20817676732406
45,range,120895.52655022476,2011-01-21 19:00:00+00:00,18.125,0.0,0.580553712236991,215738.32965895667,2.497575205475406,0.5603803771974074,-1.9371948282779985
45,doppler,-0.046363353729248,2011-01-21 20:00:00+00:00,18.166666666666668,-0.7438459062931111,0.0,0.6354647372245787,-716.7016648154439,-0.07295975844661666,716.6287050569973
45,range,565474.789588249,2011-01-21 20:00:00+00:00,18.166666666666668,0.0,0.5776892826269191,215738.32965895667,2.4975051850529035,2.621114154736261,0.12360896968335755
45,range,751075.7828403962,2011-01-21 21:00:00+00:00,18.208333333333332,0.0,0.574822462955108,215738.32965895667,2.4974351092278453,3.481420218779441,0.9839851095515959
45,doppler,-0.0454020500183105,2011-01-21 21:20:00+00:00,18.22222222222222,-0.7449091261476364,0.0,0.6354647372245787,-717.0798819457144,-0.07144700147581128,717.0084349442386
45,range,498064.8708707967,2011-01-21 22:00:00+00:00,18.25,0.0,0.571953278612394,215738.32965895667,2.4973649785888004,2.3086526703815093,-0.188712308207291
45,doppler,-0.0385036468505859,2011-01-21 22:40:00+00:00,18.27777777777778,-0.7459571680002957,0.0,0.6354647372245787,-717.452052806974,-0.06059131938422317,717.3914614875898
45,range,266505.0323764678,2011-01-21 23:00:00+00:00,18.291666666666668,0.0,0.569081755010557,215738.32965895667,2.4972947937248238,1.2353161016763414,-1.2619786920484823
45,doppler,-0.0430779457092285,2011-01-22 00:00:00+00:00,18.333333333333332,-0.7469900153492446,0.0,0.6354647372245787,-717.8181708255918,-0.06778967137873519,717.7503811542131
45,range,303154.962758201,2011-01-22 00:00:00+00:00,18.333333333333332,0.0,0.5662079175820964,215738.32965895667,2.4972245552254506,1.405197505874057,-1.0920270493513937
26,doppler,0.00087594985961905,2011-01-23 13:20:00+00:00,19.88888888888889,-0.7696813436473955,0.0,0.6354647372245787,-779.6487422263863,0.0013784397596077495,779.6501206661459
26,doppler,-748.4627685546875,2011-01-23 14:40:00+00:00,19.944444444444443,-0.7702674549000386,0.0,0.6354647372245787,-779.8368996254894,-1177.8195149326975,-397.9826153072081
26,range,659926.237874992,2011-01-23 15:00:00+00:00,19.958333333333332,0.0,0.45259668467412517,215738.32965895667,2.4460654993032716,3.058919752082146,0.6128542527788743
26,range,590759.7837720541,2011-01-23 16:00:00+00:00,20.0,0.0,0.4496513587152583,215738.32965895667,2.4459936036720995,2.7383162959773473,0.29232269230524777
26,doppler,-0.040763854980468694,2011-01-23 16:00:00+00:00,20.0,-0.7708379888736381,0.0,0.6354647372245787,-780.0188517005727,-0.06414809916677154,779.9547036014059
26,range,240697.15347761146,2011-01-23 17:00:00+00:00,20.041666666666668,0.0,0.4467047767004078,215738.32965895667,2.4459216789250635,1.11569026170783,-1.3302314172172336
26,doppler,-0.0407929420471191,2011-01-23 17:20:00+00:00,20.055555555555557,-0.771392936584905,0.0,0.6354647372245787,-780.1945948730768,-0.06419387207114613,780.1304010010056
26,range,956704.8810497072,2011-01-23 18:00:00+00:00,20.083333333333332,0.0,0.4437569647268493,215738.32965895667,2.4458497256671086,4.434561454898092,1.9887117292309835
26,doppler,-0.0428247451782226,2011-01-23 18:40:00+00:00,20.11111111111111,-0.7719322892959624,0.0,0.6354647372245787,-780.3641256622036,-0.06739122199803191,780.2967344402056
26,doppler,0.00013589859008785,2011-01-24 13:20:00+00:00,20.88888888888889,-0.7778414442052657,0.0,0.6354647372245787,-782.0835403224492,0.00021385701224177015,782.0837541794614
26,doppler,-574.2636108398438,2011-01-24 14:40:00+00:00,20.944444444444443,-0.7781459906359616,0.0,0.6354647372245787,-782.1595342976393,-903.6907592197268,-121.53122492208752
26,range,274187.3564982278,2011-01-24 15:00:00+00:00,20.958333333333332,0.0,0.381615117009111,215738.32965895667,2.4443331950404286,1.2709255556565608,-1.1734076393838677
26,doppler,-0.0465116500854492,2011-01-24 16:00:00+00:00,21.0,-0.7784348357368716,0.0,0.6354647372245787,-782.2292735322811,-0.07319312522137884,782.1560804070598
26,range,671816.6354408868,2011-01-24 16:00:00+00:00,21.0,0.0,0.3786468681422416,215738.32965895667,2.444260768047378,3.114034657183578,0.6697738891362
26,range,395871.81481608667,2011-01-24 17:00:00+00:00,21.041666666666668,0.0,0.37567799209166697,215738.32965895667,2.4441883265159667,1.8349628248345506,-0.6092255016814161
26,doppler,-0.0452990531921386,2011-01-24 17:20:00+00:00,21.055555555555557,-0.7787079749600119,0.0,0.6354647372245787,-782.292756214652,-0.07128492037179637,782.2214712942801
26,range,642489.3361460295,2011-01-24 18:00:00+00:00,21.083333333333332,0.0,0.372708515152117,215738.32965895667,2.4441158710557165,2.978095441647709,0.5339795705919923
26,doppler,-0.05231285095214835,2011-01-24 18:40:00+00:00,21.11111111111111,-0.7789654040046947,0.0,0.6354647372245787,-782.349980631541,-0.08232219332991964,782.2676584382111
26,doppler,0.0004949569702148,2011-01-26 14:40:00+00:00,22.944444444444443,-0.7786335917534666,0.0,0.6354647372245787,-780.7220974841256,0.0007788897498491374,780.7228763738755
26,doppler,-0.041690349578857394,2011-01-26 16:00:00+00:00,23.0,-0.7783560842834376,0.0,0.6354647372245787,-780.5662259941778,-0.0656060787274238,780.5006199154503
26,range,273212.55357920006,2011-01-26 16:00:00+00:00,23.0,0.0,0.23591849154745514,215738.32965895667,2.4407784209330456,1.266407105362778,-1.1743713155702677
26,range,348912.29184650275,2011-01-26 17:00:00+00:00,23.041666666666668,0.0,0.23295048192190365,215738.32965895667,2.4407059994857017,1.617293933804299,-0.8234120656814026
26,doppler,0.00665378570556635,2011-01-26 17:20:00+00:00,23.055555555555557,-0.7780628721756129,0.0,0.6354647372245787,-780.4040984459116,0.010470739469552728,780.4145691853811
26,range,198782.6536798319,2011-01-26 18:00:00+00:00,23.083333333333332,0.0,0.22998313551579946,215738.32965895667,2.440633593412041,0.921406288785453,-1.5192273046265878
26,doppler,0.00384235382080075,2011-01-26 18:40:00+00:00,23.11111111111111,-0.7777539600467358,0.0,0.6354647372245787,-780.235716678441,0.006046525630332229,780.2417632040714
26,range,708723.050678784,2011-01-26 19:00:00+00:00,23.125,0.0,0.2270164786103226,215738.32965895667,2.440561203321272,3.2851049315119254,0.8445437281906534
26,doppler,0.0049686431884765,2011-01-26 20:00:00+00:00,23.166666666666668,-0.7774293527607532,0.0,0.6354647372245787,-780.0610826293549,0.007818912517753976,780.0689015418727
26,range,830048.1412946136,2011-01-26 20:00:00+00:00,23.166666666666668,0.0,0.22405053748054854,215738.32965895667,2.4404888298224603,3.84747644336901,1.4069876135465496
26,range,408353.93907097756,2011-01-26 21:00:00+00:00,23.208333333333332,0.0,0.22108533839521247,215738.32965895667,2.440416473524526,1.892820528074503,-0.5475959454500232
26,doppler,0.0035290718078613,2011-01-26 21:20:00+00:00,23.22222222222222,-0.7770890554287386,0.0,0.6354647372245787,-779.8801983346873,0.005553528938953689,779.8857518636263
45,doppler,-653.2958984375,2011-01-28 21:20:00+00:00,25.22222222222222,-0.7544521563910249,0.0,0.6354647372245787,-715.170551336764,-1028.0600325531825,-312.8894812164185
45,doppler,-0.0218353271484375,2011-01-28 22:40:00+00:00,25.27777777777778,-0.7535371690226267,0.0,0.6354647372245787,-714.7607350266416,-0.034361194051151116,714.7263738325904
45,range,271177.8834368193,2011-01-28 23:00:00+00:00,25.291666666666668,0.0,0.07434943956323253,215738.32965895667,2.485218238809785,1.2569759108893748,-1.2282423279204102
45,doppler,0.0016260147094725999,2011-01-29 00:00:00+00:00,25.333333333333332,-0.7526068678003259,0.0,0.6354647372245787,-714.3448183298476,0.0025587803920864177,714.3473771102397
45,range,353921.154125654,2011-01-29 00:00:00+00:00,25.333333333333332,0.0,0.07145669523760559,215738.32965895667,2.485147562041219,1.6405112373176312,-0.8446363247235877
45,range,12089.945724612324,2011-01-29 01:00:00+00:00,25.375,0.0,0.06856604444892772,215738.32965895667,2.4850769338016496,0.05603985969356648,-2.4290370741080833
45,doppler,0.0032377243041992,2011-01-29 01:20:00+00:00,25.38888888888889,-0.7516612673720928,0.0,0.6354647372245787,-713.922807081509,0.0050950495197264745,713.9279021310286
24,doppler,0.0003280639648437,2011-01-29 18:40:00+00:00,26.11111111111111,-0.7379833362612207,0.0,0.6354647372245787,-1101.1465776482892,0.0005162583313065243,1101.1470939066205
14,doppler,-819.1192016601562,2011-01-29 18:40:00+00:00,26.11111111111111,-0.7379833362612207,0.0,0.6354647372245787,-213.2705576747349,-1289.0081127675105,-1075.7375550927757
26,doppler,0.003371238708496,2011-01-29 18:40:00+00:00,26.11111111111111,-0.7379833362612207,0.0,0.6354647372245787,-761.9452808339444,0.005305154654560439,761.950585988599
25,doppler,-789.6510620117188,2011-01-29 18:40:00+00:00,26.11111111111111,-0.7379833362612207,0.0,0.6354647372245787,-623.7556240724977,-1242.635532320103,-618.8799082476054
25,doppler,0.0109138488769531,2011-01-29 20:00:00+00:00,26.166666666666668,-0.7368252194432654,0.0,0.6354647372245787,-623.2489553525897,0.017174594021723114,623.2661299466115
26,doppler,0.0099067687988281,2011-01-29 20:00:00+00:00,26.166666666666668,-0.7368252194432654,0.0,0.6354647372245787,-761.4386121140365,0.015589801004688892,761.4542019150412
