arc_id,n_points,intercept_hz,drift_hz_per_s,rms_hz,status
2014-01-03,2875,-121410.85949379258,12.327005016104915,71336.08145604153,pass
2014-01-04,6182,-138858.11439815836,11.128240631794629,21444817.47328858,pass
2014-01-05,6278,709496.4651953422,-8.393013847822187,30095422.904220488,pass
2014-01-06,4390,-78824.32959219879,6.443678875676188,110656.86173398883,pass
2014-01-07,2688,1668689.2652600287,-158.9829838289164,32516492.654986992,pass
2014-01-08,8420,172194.5098468611,8.498465501148681,31826506.750389285,pass
2014-01-09,3419,-84048.04113487361,0.7466920798336666,117173.2904017882,pass
2014-01-10,4301,653598.8034377125,44.89412265043479,44524207.09158095,pass
2014-01-11,9016,527582.3500783644,-7.476057024636582,17759342.45399759,pass
2014-01-12,7914,-128402.62081265553,9.462598347517345,26806301.23979948,pass
2014-01-13,3906,469355.1017906668,10.993521185693567,46715743.708920345,pass
2014-01-14,3054,-366984.7952312241,11.619195440562745,30513292.51393868,pass
2014-01-15,5222,-173737.50350766125,1.838574116589093,245718.2418347206,pass
2014-01-16,4990,396821.01053752727,-8.758911345038694,23874661.77688961,pass
2014-01-17,7840,-166528.0885856138,1.51351634148345,247359.98613935334,pass
2014-01-18,7672,555363.0685850439,0.696565825390526,33340704.013164032,pass
2014-01-19,4063,-149431.15499286892,13.680425966357772,37409546.93876687,pass
2014-01-20,3343,-25522.944025920726,14.226414694345303,41239956.51979053,pass
2014-01-21,4823,-364636.21632054413,10.114932927084011,24283267.20453974,pass
2014-01-22,8298,-89748.80338720982,5.3359438841404625,18515260.32912893,pass
2014-01-23,4415,-252537.07795284328,8.815544033246173,25381043.946772818,pass
2014-01-24,8622,-812737.7784245872,18.194015842345834,25685536.09223338,pass
2014-01-25,7413,-177574.76686479116,1.3858524636917644,318753.55168514216,pass
2014-01-26,7337,224212.43242279734,9.04983065332801,39376189.55666564,pass
2014-01-27,5152,-236808.71881907684,24.31497706325067,46976413.69257844,pass
2014-01-28,6214,-4688.763221491392,13.230376040239765,37049659.26898302,pass
2014-01-29,3383,-40353.616934027974,-0.8963035984721942,355226.3508409326,pass
2014-01-30,5543,-254874.43679465743,2.4173006126248175,354881.6209759202,pass
2014-01-31,6699,185626.046659426,-3.6071289802171274,270449.5524802052,pass
2014-02-01,5317,125284.04100117192,6.784412804296515,32709066.456549685,pass
2014-02-02,5637,-331866.87294655386,10.486581234806605,22465208.21899018,pass
2014-02-03,3578,-15307.760769301056,-0.7837495895138709,292973.80050547543,pass
2014-02-04,3346,-6003.552969209082,-1.260208056124982,322095.33855733793,pass
2014-02-05,8893,909819.9530010915,-8.162514159945108,30974541.292600807,pass
2014-02-06,2514,8816.383284419244,-2.1144818057182255,321250.74823299906,pass
2014-02-07,3698,-12794.279715869669,-0.899216208044466,282339.6194442183,pass
2014-02-08,7977,-37708.761024963635,-0.0053842107963751945,182671.66587619108,pass
2014-02-09,6351,-76408.41027135329,5.963346019362648,21163679.333024036,pass
2014-02-10,4516,-44536.97619560906,0.0772163552007257,235693.336362011,pass
2014-02-11,5101,-106600.63583824587,7.268491648734455,23610045.51872822,pass
2014-02-12,5391,471209.7052823098,8.645051545656742,39772386.6365033,pass
2014-02-13,3973,5419.0997327500545,-0.31894280209921616,112262.19696501743,pass
2014-02-14,3170,22980.86393910542,-0.36045431975476044,95975.15950283835,pass
2014-02-15,6072,-236522.839540032,3.6965035229518133,115028.61512616712,pass
2014-02-16,6833,-11643.278642373738,0.103098634511661,63952.00147973041,pass
2014-02-17,4798,314.84833200792997,0.07440529579715159,31363.634252229727,pass
2014-02-18,5805,2665354.691458666,-25.540579445111643,38323979.37578009,pass
2014-02-19,6374,98178.0717987299,3.2908006349354046,21119822.438602902,pass
2014-02-20,4279,40616.545775347084,-1.6175281064671332,58779.659285962414,pass
2014-02-21,3976,85767.65821572485,-3.479387091946726,42890.09762753065,pass
2014-02-22,532,380461.8907188022,-191.7738142789342,91261.23590799836,pass
2014-02-23,5192,70374.79303371185,10.861742949212106,33087185.82297926,pass
2014-02-24,2986,1292666.5599868596,-85.62547995959777,30850028.292562004,pass
2014-02-25,3556,45632.3128492214,2.2707326189968726,171866.5335965561,pass
2014-02-26,5176,22107.114102200678,1.2460437023415971,109451.73441671983,pass
2014-02-27,3948,131647.53669165878,-8.883311597894947,148322.6556395444,pass
2014-02-28,4156,104602.3194206101,-6.768003371375233,141165.10242111786,pass
2014-03-01,4118,43990.15867596319,1.1753198404718392,210956.99339626307,pass
2014-03-02,7520,183264.7402896659,15.670736505766941,38876590.81654852,pass
2014-03-03,4314,85089.64380577255,-2.783322044497538,140458.1701690696,pass
2015-01-02,1876,2654415.993775254,-384.78720321488817,38896925.52057946,pass
2015-01-03,7150,565266.3077855821,-17.62085193547866,19944163.209167477,pass
2015-01-04,5987,-321068.9004580961,26.94873537067442,30804645.450826287,pass
2015-01-05,4608,-213504.71162675277,27.098975235618006,24842934.517295625,pass
2015-01-06,3927,-125265.93635970677,-0.21890621021728945,364135.3282719506,pass
2015-01-07,2930,-40095.01119475778,38.62284254748039,53909099.30152194,pass
2015-01-08,2054,-186000.9781712126,64.7709357721392,37187487.79009526,pass
2015-01-09,4730,-942933.6914615771,16.344843909461396,322892.9195342272,pass
2015-01-10,6694,-137294.5308990155,4.760198407154286,230393.40394499784,pass
2015-01-11,3366,3375415.474853906,-281.40546288363265,41077149.12384451,pass
2015-01-12,2606,1634879.2736748399,-55.07214892141456,46705957.333973385,pass
2015-01-13,6267,-115537.654922371,1.1348760345799083,332226.0116044054,pass
2015-01-14,7184,-23292.92427883982,-0.29456024602375774,202607.3681879264,pass
2015-01-15,2848,996627.6241983046,-73.17717067484608,31602698.346248463,pass
2015-01-16,5055,-903820.1100605553,13.27102585839346,416877.16859736777,pass
2015-01-17,6533,796899.7361253271,-13.471849870397326,20864685.688365165,pass
2015-01-18,1915,-911367.5366167976,100.48197668106954,38471945.854888104,pass
2015-01-19,3072,717180.6579275479,-22.704347638208002,30430146.362747196,pass
2015-01-20,5847,1013885.5291808067,-17.235050567820497,31187259.66397519,pass
2015-01-21,12156,-202535.64774224663,5.688438550560703,15299143.213542419,pass
2015-01-22,11703,634544.3717378882,-3.815887486804624,27000967.939648096,pass
2015-01-23,6881,165896.67130841993,0.3054570068264031,20332829.9800415,pass
2015-01-24,3819,1451764.3755392123,-51.43772240090192,38571424.275069594,pass
2015-01-25,3935,-223804.21474776263,15.14163432071659,156266.30804805434,pass
2015-01-26,2498,-1877987.2275920324,114.188380164571,33714051.88309643,pass
2015-01-27,2056,-235764.30682705794,3.1890180945387225,235838.5133378664,pass
2015-01-28,8713,-4766.072281961817,-0.41380196366722355,107570.74871988824,pass
2015-01-29,3946,18001.32262305537,0.009125563285670903,112196.63618493585,pass
2015-01-30,5869,54798.786050348535,-1.0642883390829685,72828.34709053607,pass
2015-01-31,9014,123984.74064791773,1.6459952398781381,17760004.49876115,pass
2015-02-01,4210,22227.17077145597,0.35415409613732934,23284.66021351405,pass
2015-02-02,3798,276893.4774068615,-3.27225715610436,53216.97079039808,pass
2015-02-03,3577,-32601.666795252168,13.17157037370393,28190066.42827262,pass
2015-02-04,6723,316392.7599388541,-1.539838201124197,20564294.64388421,pass
2015-02-05,3519,865153.521931912,5.163670902988115,40186839.59083526,pass
2015-02-06,3273,1451054.690236725,-29.62563364842171,29461213.550306443,pass
2015-02-07,7476,68853.63700271465,-0.02331762439416902,177202.62192611265,pass
2015-02-08,7606,-138221.29162008685,35.09806176089033,38653846.351714514,pass
2015-02-09,3332,347695.6165695299,-27.0827845682721,182408.53201537346,pass
2015-02-10,4676,876431.6510741807,23.268351614337078,42694284.13668256,pass
2015-02-11,481,744513.451320662,-3.6858279919750285,826.2439289569498,pass
2015-02-12,4147,2789706.106493801,-44.08859535183198,37017170.70623422,pass
2015-02-13,531,922941.2045339367,-429.8859827576282,189578.31241854938,pass
2015-02-14,4006,425006.0682152718,-8.168898114137226,191374.60610114213,pass
2015-02-15,3508,3634.8378884621743,0.6695497602606167,172624.6491325679,pass
2015-02-16,3295,113071.01614607533,-0.5299875093784295,228878.56035696052,pass
2015-02-17,2685,3926585.767162409,-301.40557698616357,32516207.843216617,pass
2015-02-18,6765,63733.75779596592,13.512235243758258,28986445.57446925,pass
2015-02-19,1997,159097.80419581645,-2.4160713978086545,153937.02868552992,pass
2015-02-20,6109,82233.96323801846,-3.6828991428476314,28665.83152973466,pass
2015-02-21,5285,19178.6624333557,0.8409371403472217,197783.77053735818,pass
2015-02-22,3628,-1003723.1548818694,39.59712522767611,39574983.56345531,pass
2015-02-23,3116,-55597.69564574447,0.6193880510651881,24617.718632295135,pass
2015-02-24,6846,118650.71247951189,-2.567064688416493,125371.24359567054,pass
2015-02-25,4089,1201627.3515116465,1.7577155800202393,45655099.68905471,pass
2015-02-26,2981,1744224.7401307507,-109.51655414568316,30874020.508352954,pass
2015-02-27,8998,211579.36821676066,0.0605080998976952,17782392.63758961,pass
2015-02-28,6388,268303.9117008294,1.4598387753647248,21104111.397033796,pass
2015-03-01,3111,495630.53754682484,-7.8674968543849335,200883.80980917581,pass
2015-03-02,3764,-366814.9049067445,28.603888703562948,38853518.99848205,pass
2015-03-03,4605,-31643.502823015926,24.012347045223017,35132846.07291448,pass
