source_file,parse_status,n_rows_raw,n_rows_valid,epoch_col,doppler_col,note
data/mercury/messenger/data-odf/2011/mess_rs_11077_078_odf.dat,pass,4060,4050,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11077_1000_odf.dat,pass,8457,8448,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11077_1700_odf.dat,pass,5702,5698,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11078_080_odf.dat,pass,30989,30931,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11078_1300_odf.dat,pass,7065,7050,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11080_082_odf.dat,pass,27814,27766,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11082_083_odf.dat,pass,9463,9444,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11083_084_odf.dat,pass,15584,15554,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11084_087_odf.dat,pass,48201,48112,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2011/mess_rs_11087_088_odf.dat,pass,8957,8949,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12004_004_odf.dat,pass,6726,6711,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12005_005_odf.dat,pass,7456,7421,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12006_006_odf.dat,pass,7234,7198,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12007_009_odf.dat,pass,17435,17365,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12009_010_odf.dat,pass,6802,6764,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12010_011_odf.dat,pass,7662,7623,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12011_012_odf.dat,pass,8734,8694,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12012_013_odf.dat,pass,8142,8099,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12013_017_odf.dat,pass,31426,31261,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12017_018_odf.dat,pass,8695,8655,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12018_019_odf.dat,pass,6882,6846,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12019_020_odf.dat,pass,7595,7559,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12020_023_odf.dat,pass,20212,20118,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12023_024_odf.dat,pass,5434,5396,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12024_025_odf.dat,pass,5449,5410,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12025_026_odf.dat,pass,7729,7694,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12026_027_odf.dat,pass,7551,7517,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12027_030_odf.dat,pass,25411,25306,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12031_031_odf.dat,pass,7409,7374,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12031_032_odf.dat,pass,8215,8173,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12032_033_odf.dat,pass,6914,6889,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12033_034_odf.dat,pass,7864,7823,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12035_037_odf.dat,pass,21184,21077,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12038_038_odf.dat,pass,7551,7520,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12039_039_odf.dat,pass,8138,8098,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12040_040_odf.dat,pass,5841,5802,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12040_041_odf.dat,pass,8399,8347,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12042_044_odf.dat,pass,20559,20425,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12044_045_odf.dat,pass,7259,7211,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12045_046_odf.dat,pass,5994,5949,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12046_047_odf.dat,pass,6072,6030,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12047_048_odf.dat,pass,5827,5783,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12048_050_odf.dat,pass,12715,12622,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12051_052_odf.dat,pass,8708,8646,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12052_053_odf.dat,pass,5374,5344,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12053_054_odf.dat,pass,6837,6810,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12054_055_odf.dat,pass,8200,8162,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12055_058_odf.dat,pass,16827,16758,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12058_059_odf.dat,pass,6493,6464,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2012/mess_rs_12059_060_odf.dat,pass,7554,7518,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13002_003_odf.dat,pass,8663,8619,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13003_004_odf.dat,pass,8831,8778,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13004_007_odf.dat,pass,23192,23081,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13007_008_odf.dat,pass,6517,6491,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13008_009_odf.dat,pass,11080,11030,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13009_010_odf.dat,pass,11289,11273,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13010_011_odf.dat,pass,6741,6739,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13011_014_odf.dat,pass,17581,17577,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13014_015_odf.dat,pass,3223,3220,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13015_016_odf.dat,pass,10275,10249,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13016_017_odf.dat,pass,4101,4093,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13017_018_odf.dat,pass,5154,5132,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13018_022_odf.dat,pass,27305,27293,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13022_023_odf.dat,pass,9376,9376,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13023_024_odf.dat,pass,3494,3494,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13024_025_odf.dat,pass,7212,7179,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13025_028_odf.dat,pass,10949,10871,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13028_029_odf.dat,pass,3221,3199,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13029_030_odf.dat,pass,3649,3625,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13031_031_odf.dat,pass,4869,4836,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13031_032_odf.dat,pass,7283,7235,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13032_035_odf.dat,pass,11717,11649,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13035_036_odf.dat,pass,3552,3528,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13036_037_odf.dat,pass,5887,5851,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13037_038_odf.dat,pass,4027,4003,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13038_039_odf.dat,pass,6297,6253,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13039_042_odf.dat,pass,18853,18778,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13042_043_odf.dat,pass,5837,5813,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13043_044_odf.dat,pass,7400,7364,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13044_045_odf.dat,pass,4034,4010,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13045_046_odf.dat,pass,10403,10336,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13046_050_odf.dat,pass,25369,25217,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13050_051_odf.dat,pass,11199,11119,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13051_051_odf.dat,pass,792,787,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13053_053_odf.dat,pass,7016,6980,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13053_056_odf.dat,pass,21236,21159,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13056_057_odf.dat,pass,6313,6288,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13057_058_odf.dat,pass,7605,7580,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13058_059_odf.dat,pass,4267,4245,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2013/mess_rs_13059_060_odf.dat,pass,6357,6331,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14002_003_odf.dat,pass,2995,2995,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14003_006_odf.dat,pass,16788,16783,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14006_007_odf.dat,pass,2445,2445,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14007_008_odf.dat,pass,8465,8420,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14008_009_odf.dat,pass,3444,3422,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14009_010_odf.dat,pass,4319,4298,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14010_013_odf.dat,pass,20948,20836,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14013_014_odf.dat,pass,3253,3234,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14014_015_odf.dat,pass,5249,5220,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14015_016_odf.dat,pass,4833,4812,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14016_017_odf.dat,pass,7883,7841,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14017_021_odf.dat,pass,20723,20621,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14021_022_odf.dat,pass,7615,7577,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14022_023_odf.dat,pass,4439,4415,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14023_024_odf.dat,pass,8654,8622,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14024_027_odf.dat,pass,19974,19902,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14027_028_odf.dat,pass,6250,6214,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14028_029_odf.dat,pass,3403,3383,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14029_030_odf.dat,pass,5767,5743,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14030_031_odf.dat,pass,7247,7209,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14031_034_odf.dat,pass,13882,13823,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14034_035_odf.dat,pass,3256,3234,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14035_036_odf.dat,pass,9052,9004,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14036_037_odf.dat,pass,3262,3239,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14037_038_odf.dat,pass,2987,2973,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14038_041_odf.dat,pass,18927,18844,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14041_042_odf.dat,pass,5126,5101,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14042_043_odf.dat,pass,5425,5391,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14043_044_odf.dat,pass,3992,3973,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14044_045_odf.dat,pass,2768,2748,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14045_049_odf.dat,pass,24029,23931,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14049_050_odf.dat,pass,6452,6431,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14050_051_odf.dat,pass,4420,4399,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
data/mercury/messenger/data-odf/2014/mess_rs_14051_052_odf.dat,pass,4057,4036,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=doppler_ref=19500101_000000
