source_file,parse_status,n_rows_raw,n_rows_valid,epoch_col,doppler_col,note
data/mercury/messenger/data-odf/2015/mess_rs_15002_005_odf.dat,pass,19715,94,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15006_006_odf.dat,pass,2244,13,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15006_007_odf.dat,pass,3084,14,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15007_008_odf.dat,pass,3622,12,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15009_009_odf.dat,pass,3779,21,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15009_012_odf.dat,pass,12081,69,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15012_013_odf.dat,pass,5944,37,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15013_014_odf.dat,pass,9228,58,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15015_015_odf.dat,pass,2865,17,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15016_016_odf.dat,pass,3464,19,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15016_020_odf.dat,pass,19057,80,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15021_021_odf.dat,pass,9982,34,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15021_022_odf.dat,pass,5020,22,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15022_022_odf.dat,pass,7364,21,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15022_023_odf.dat,pass,8501,50,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15024_026_odf.dat,pass,10303,51,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15027_027_odf.dat,watch,684,0,odf_binary_time_tag,odf_binary_observable,odf_binary_no_valid_rows_mode=range
data/mercury/messenger/data-odf/2015/mess_rs_15027_028_odf.dat,pass,8477,34,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15028_029_odf.dat,pass,3392,20,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15029_030_odf.dat,pass,8126,41,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15031_033_odf.dat,pass,15018,70,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15033_034_odf.dat,pass,5681,30,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15035_035_odf.dat,pass,5307,22,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15035_036_odf.dat,pass,3470,11,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15036_037_odf.dat,pass,2972,11,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15037_040_odf.dat,pass,20325,101,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15041_041_odf.dat,pass,4690,14,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15042_042_odf.dat,watch,481,0,odf_binary_time_tag,odf_binary_observable,odf_binary_no_valid_rows_mode=range
data/mercury/messenger/data-odf/2015/mess_rs_15043_043_odf.dat,pass,2877,10,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15043_044_odf.dat,pass,1821,10,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15045_048_odf.dat,pass,11521,65,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15048_049_odf.dat,pass,8866,63,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15050_050_odf.dat,pass,1717,11,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15050_051_odf.dat,pass,4831,29,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15051_054_odf.dat,pass,13697,70,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15055_055_odf.dat,pass,4709,23,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15055_056_odf.dat,pass,6290,41,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15057_058_odf.dat,pass,10010,61,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15058_061_odf.dat,pass,14382,74,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
data/mercury/messenger/data-odf/2015/mess_rs_15061_062_odf.dat,pass,5616,26,odf_binary_time_tag,odf_binary_observable,odf_binary_ok_mode=range_ref=19500101_000000
