t_s,env_h1,env_l1,selected,ratio_h1_l1_selected
-0.07773447,2.7392449e-21,2.23532694e-21,1,1.225433676
-0.07749033,2.63540374e-21,1.97898236e-21,1,1.33169643
-0.077246189,2.54654773e-21,1.50656381e-21,1,1.690301932
-0.077002048,2.48939822e-21,9.05911921e-22,0,
-0.076757908,2.478096e-21,5.06070238e-22,0,
-0.076513767,2.51745952e-21,9.22461591e-22,0,
-0.076269627,2.60212063e-21,1.5269205e-21,1,1.704162483
-0.076025486,2.71691271e-21,2.00167284e-21,1,1.357321062
-0.075781345,2.84497253e-21,2.26295452e-21,1,1.257193859
-0.075537205,2.96830321e-21,2.28443895e-21,1,1.299357645
-0.075293064,3.06823532e-21,2.0882104e-21,1,1.469313303
-0.075048923,3.12736279e-21,1.75016819e-21,1,1.786892713
-0.074804783,3.134462e-21,1.41860823e-21,1,2.209533212
-0.074560642,3.0890199e-21,1.31006041e-21,1,2.357921715
-0.074316502,2.99887369e-21,1.49904182e-21,1,2.000527043
-0.074072361,2.88190503e-21,1.7963762e-21,1,1.604288135
-0.07382822,2.76284682e-21,2.01039758e-21,1,1.374278826
-0.07358408,2.67363059e-21,2.04647394e-21,1,1.306457189
-0.073339939,2.63799061e-21,1.88266659e-21,1,1.401199037
-0.073095798,2.66254909e-21,1.56304509e-21,1,1.703437156
-0.072851658,2.73112591e-21,1.21815561e-21,0,
-0.072607517,2.81909422e-21,1.1079298e-21,0,
-0.072363377,2.89937691e-21,1.37458088e-21,1,2.109280702
-0.072119236,2.95169897e-21,1.79420405e-21,1,1.645130038
-0.071875095,2.96218286e-21,2.14592717e-21,1,1.380374365
-0.071630955,2.93054034e-21,2.31974235e-21,1,1.26330424
-0.071386814,2.86474124e-21,2.2694086e-21,1,1.262329417
-0.071142673,2.77976298e-21,1.99517083e-21,1,1.393245598
-0.070898533,2.68897832e-21,1.53328484e-21,1,1.753736979
-0.070654392,2.60778828e-21,9.57117521e-22,0,
-0.070410252,2.55013867e-21,4.31985189e-22,0,
-0.070166111,2.52845012e-21,5.50932102e-22,0,
-0.06992197,2.54599926e-21,9.99946033e-22,0,
-0.06967783,2.60011037e-21,1.33311088e-21,0,
-0.069433689,2.68176752e-21,1.47848903e-21,1,1.81385689
-0.069189548,2.77762249e-21,1.43574039e-21,1,1.934627257
-0.068945408,2.86724412e-21,1.25742616e-21,1,2.280248505
-0.068701267,2.92929119e-21,1.06710714e-21,0,
-0.068457127,2.94654129e-21,1.04846611e-21,0,
-0.068212986,2.91053636e-21,1.25678485e-21,1,2.315858886
-0.067968845,2.82035685e-21,1.53773453e-21,1,1.83409866
-0.067724705,2.68410075e-21,1.7378186e-21,1,1.544522975
-0.067480564,2.52141532e-21,1.7707977e-21,1,1.42388672
-0.067236423,2.36408965e-21,1.60266395e-21,1,1.475100034
-0.066992283,2.24818581e-21,1.24220784e-21,0,
-0.066748142,2.19939298e-21,7.46962275e-22,0,
-0.066504002,2.22237566e-21,3.81027201e-22,0,
-0.066259861,2.30041265e-21,7.74323513e-22,0,
-0.06601572,2.40502979e-21,1.3473237e-21,0,
-0.06577158,2.50597775e-21,1.82130432e-21,1,1.37592478
-0.065527439,2.58167261e-21,2.11752984e-21,1,1.219190661
-0.065283298,2.62220044e-21,2.20001823e-21,1,1.191899414
-0.065039158,2.62786902e-21,2.06796538e-21,1,1.270750969
-0.064795017,2.60205419e-21,1.75486583e-21,1,1.482765319
-0.064550877,2.54965391e-21,1.33390985e-21,0,
-0.064306736,2.4775308e-21,9.41075541e-22,0,
-0.064062595,2.39643948e-21,8.05524573e-22,0,
-0.063818455,2.31837005e-21,9.8060006e-22,0,
-0.063574314,2.25548086e-21,1.20471454e-21,0,
-0.063330173,2.22055194e-21,1.30653365e-21,0,
-0.063086033,2.22542101e-21,1.229746e-21,0,
-0.062841892,2.27353726e-21,9.78216494e-22,0,
-0.062597752,2.35431716e-21,6.14039768e-22,0,
-0.062353611,2.44746814e-21,4.02974352e-22,0,
-0.06210947,2.53087068e-21,7.26437197e-22,0,
-0.06186533,2.58596222e-21,1.17275638e-21,0,
-0.061621189,2.59789077e-21,1.52607909e-21,1,1.702330355
-0.061377048,2.56034503e-21,1.70903133e-21,1,1.498126443
-0.061132908,2.47653909e-21,1.68540867e-21,1,1.469399759
-0.060888767,2.36235727e-21,1.45113428e-21,0,
-0.060644627,2.23719652e-21,1.03166431e-21,0,
-0.060400486,2.12316761e-21,4.91168736e-22,0,
-0.060156345,2.0365755e-21,2.76814757e-22,0,
-0.059912205,1.99074715e-21,8.41540378e-22,0,
-0.059668064,1.98503856e-21,1.37547048e-21,0,
-0.059423923,2.01128482e-21,1.76513321e-21,1,1.139452141
-0.059179783,2.05373813e-21,1.9612912e-21,1,1.047135749
-0.058935642,2.10316279e-21,1.94612877e-21,1,1.080690453
-0.058691502,2.14841441e-21,1.73329906e-21,1,1.239494359
-0.058447361,2.18153484e-21,1.37878698e-21,0,
-0.05820322,2.18927568e-21,1.00087648e-21,0,
-0.05795908,2.16595633e-21,8.41072637e-22,0,
-0.057714939,2.10457467e-21,1.0421673e-21,0,
-0.057470798,2.00696034e-21,1.36465563e-21,0,
-0.057226658,1.87446479e-21,1.59926836e-21,0,
-0.056982517,1.72479217e-21,1.6604451e-21,0,
-0.056738377,1.58322882e-21,1.51768387e-21,0,
-0.056494236,1.48968422e-21,1.18181518e-21,0,
-0.056250095,1.47082735e-21,6.90242698e-22,0,
-0.056005955,1.53567023e-21,1.08788095e-22,0,
-0.055761814,1.65880206e-21,5.02022753e-22,0,
-0.055517673,1.80648119e-21,1.04871079e-21,0,
-0.055273533,1.93825524e-21,1.46718208e-21,0,
-0.055029392,2.03098972e-21,1.7066199e-21,0,
-0.054785252,2.06749739e-21,1.73576324e-21,1,1.191117164
-0.054541111,2.04830377e-21,1.55462258e-21,0,
-0.05429697,1.97347936e-21,1.18769173e-21,0,
-0.05405283,1.85592948e-21,6.88299568e-22,0,
-0.053808689,1.71005545e-21,1.73149921e-22,0,
-0.053564548,1.56508094e-21,4.87980683e-22,0,
-0.053320408,1.44892249e-21,9.60564919e-22,0,
-0.053076267,1.39354228e-21,1.29628698e-21,0,
-0.052832127,1.41365668e-21,1.44364176e-21,0,
-0.052587986,1.50982492e-21,1.38707666e-21,0,
-0.052343845,1.65430657e-21,1.13916823e-21,0,
-0.052099705,1.81702532e-21,7.59816395e-22,0,
-0.051855564,1.96415205e-21,4.49730518e-22,0,
-0.051611423,2.07678403e-21,6.69774748e-22,0,
-0.051367283,2.13569859e-21,1.12738195e-21,0,
-0.051123142,2.13246676e-21,1.52486695e-21,0,
-0.050879002,2.06143048e-21,1.76714772e-21,1,1.166529804
-0.050634861,1.93215089e-21,1.81334696e-21,1,1.065516385
-0.05039072,1.76444532e-21,1.65538369e-21,0,
-0.05014658,1.59160273e-21,1.31739737e-21,0,
-0.049902439,1.45624525e-21,8.69134091e-22,0,
-0.049658298,1.40219745e-21,4.9156569e-22,0,
-0.049414158,1.4479764e-21,6.26808205e-22,0,
-0.049170017,1.56967151e-21,1.03009427e-21,0,
-0.048925877,1.7178621e-21,1.35394099e-21,0,
-0.048681736,1.85036152e-21,1.50476728e-21,0,
-0.048437595,1.94040804e-21,1.44929568e-21,0,
-0.048193455,1.97490833e-21,1.19111691e-21,0,
-0.047949314,1.95157658e-21,7.70174254e-22,0,
-0.047705173,1.87436644e-21,2.70978123e-22,0,
-0.047461033,1.75953605e-21,3.93599533e-22,0,
-0.047216892,1.62272185e-21,8.96213928e-22,0,
-0.046972752,1.48680598e-21,1.29084493e-21,0,
-0.046728611,1.36788157e-21,1.50646253e-21,0,
-0.04648447,1.29289502e-21,1.50566433e-21,0,
-0.04624033,1.27870445e-21,1.2823825e-21,0,
-0.045996189,1.33453695e-21,8.72318311e-22,0,
-0.045752048,1.44182978e-21,3.87506516e-22,0,
-0.045507908,1.5785132e-21,5.10073327e-22,0,
-0.045263767,1.71430423e-21,1.08853647e-21,0,
-0.045019627,1.82811121e-21,1.61193539e-21,0,
-0.044775486,1.8950646e-21,1.97209524e-21,1,0.960939694
-0.044531345,1.90847448e-21,2.11467932e-21,1,0.902488837
-0.044287205,1.86179658e-21,2.01352178e-21,1,0.924646855
-0.044043064,1.7706848e-21,1.68730489e-21,0,
-0.043798923,1.6475982e-21,1.18770963e-21,0,
-0.043554783,1.53164445e-21,6.55386812e-22,0,
-0.043310642,1.4584776e-21,5.76528934e-22,0,
-0.043066502,1.47314797e-21,1.04450356e-21,0,
-0.042822361,1.5746262e-21,1.49829804e-21,0,
-0.04257822,1.74397602e-21,1.77233784e-21,0,
-0.04233408,1.93664313e-21,1.8091371e-21,0,
-0.042089939,2.12757286e-21,1.60763483e-21,0,
-0.041845798,2.28342221e-21,1.20666728e-21,0,
-0.041601658,2.39578115e-21,7.44926965e-22,0,
-0.041357517,2.44868009e-21,6.47558174e-22,0,
-0.041113377,2.45272641e-21,1.09424951e-21,0,
-0.040869236,2.40498226e-21,1.58530061e-21,1,1.517051238
-0.040625095,2.32598568e-21,1.91994227e-21,1,1.211487303
-0.040380955,2.22459199e-21,2.00941873e-21,1,1.107082338
-0.040136814,2.13886638e-21,1.82751112e-21,1,1.170371194
-0.039892673,2.09264496e-21,1.37950507e-21,0,
-0.039648533,2.12246389e-21,7.24177622e-22,0,
-0.039404392,2.22678563e-21,2.29364131e-22,0,
-0.039160252,2.40157126e-21,9.92365771e-22,0,
-0.038916111,2.60499469e-21,1.77888113e-21,1,1.464400659
-0.03867197,2.80762467e-21,2.41793249e-21,1,1.161167517
-0.03842783,2.96353585e-21,2.82039761e-21,1,1.050751086
-0.038183689,3.05654959e-21,2.94380537e-21,1,1.038298803
-0.037939548,3.06500145e-21,2.77169004e-21,1,1.105824028
-0.037695408,2.99443461e-21,2.33716065e-21,1,1.281227546
-0.037451267,2.84750402e-21,1.7072226e-21,1,1.667916078
-0.037207127,2.65223753e-21,1.00002736e-21,0,
-0.036962986,2.44154671e-21,5.37704804e-22,0,
-0.036718845,2.26478159e-21,8.52601915e-22,0,
-0.036474705,2.16126574e-21,1.31231903e-21,0,
-0.036230564,2.1565233e-21,1.58460708e-21,0,
-0.035986423,2.24120237e-21,1.59605101e-21,1,1.404217249
-0.035742283,2.38818323e-21,1.34381318e-21,0,
-0.035498142,2.55599877e-21,8.69199295e-22,0,
-0.035254002,2.71557148e-21,2.60837653e-22,0,
-0.035009861,2.84545605e-21,5.00153761e-22,0,
-0.03476572,2.935897e-21,1.15739593e-21,0,
-0.03452158,2.98082973e-21,1.68936337e-21,1,1.764469253
-0.034277439,2.97346473e-21,2.01710803e-21,1,1.474122699
-0.034033298,2.91792599e-21,2.08689748e-21,1,1.398212424
-0.033789158,2.81608017e-21,1.88457416e-21,1,1.494279303
-0.033545017,2.68913577e-21,1.43585602e-21,1,1.872844996
-0.033300877,2.55034312e-21,7.89992855e-22,0,
-0.033056736,2.43894895e-21,4.00905187e-23,0,
-0.032812595,2.37935489e-21,7.39859795e-22,0,
-0.032568455,2.40560702e-21,1.43061624e-21,0,
-0.032324314,2.50390412e-21,1.95711814e-21,1,1.279383221
-0.032080173,2.65753024e-21,2.25233179e-21,1,1.179901756
-0.031836033,2.81732649e-21,2.28554985e-21,1,1.23266902
-0.031591892,2.96118959e-21,2.06789969e-21,1,1.431979322
-0.031347752,3.04782338e-21,1.64321622e-21,1,1.854791443
-0.031103611,3.07563418e-21,1.13479121e-21,0,
-0.03085947,3.02489418e-21,8.08593302e-22,0,
-0.03061533,2.92281578e-21,1.01850006e-21,0,
-0.030371189,2.76968298e-21,1.45715429e-21,1,1.90074791
-0.030127048,2.60811768e-21,1.81392915e-21,1,1.437827757
-0.029882908,2.44560606e-21,1.96461193e-21,1,1.244829077
-0.029638767,2.32899624e-21,1.88248341e-21,1,1.2371935
-0.029394627,2.25777285e-21,1.56257831e-21,1,1.444902209
-0.029150486,2.25683826e-21,1.05789617e-21,0,
-0.028906345,2.2966167e-21,4.31609855e-22,0,
-0.028662205,2.38363759e-21,2.80832231e-22,0,
-0.028418064,2.48044305e-21,8.98034847e-22,0,
-0.028173923,2.59117575e-21,1.40831141e-21,1,1.839916758
-0.027929783,2.67722145e-21,1.73164163e-21,1,1.546059767
-0.027685642,2.74665378e-21,1.84369391e-21,1,1.489755844
-0.027441502,2.76968285e-21,1.72463566e-21,1,1.60595244
-0.027197361,2.76138533e-21,1.41138873e-21,1,1.956502316
-0.02695322,2.70253636e-21,9.49601318e-22,0,
-0.02670908,2.61993389e-21,4.46616474e-22,0,
-0.026464939,2.51672011e-21,3.83819441e-22,0,
-0.026220798,2.43407505e-21,8.1427482e-22,0,
-0.025976658,2.38117844e-21,1.17802924e-21,0,
-0.025732517,2.38470068e-21,1.38689735e-21,0,
-0.025488377,2.43068484e-21,1.39562587e-21,0,
-0.025244236,2.51575105e-21,1.22449285e-21,0,
-0.025000095,2.60399007e-21,8.97822202e-22,0,
-0.024755955,2.68040914e-21,5.21751053e-22,0,
-0.024511814,2.72170797e-21,4.41227959e-22,0,
-0.024267673,2.72591859e-21,8.15608465e-22,0,
-0.024023533,2.69234866e-21,1.21452591e-21,0,
-0.023779392,2.62251429e-21,1.51792757e-21,1,1.727693959
-0.023535252,2.5307664e-21,1.66439391e-21,1,1.520533319
-0.023291111,2.41839445e-21,1.64468453e-21,1,1.470430593
-0.02304697,2.31061351e-21,1.47540739e-21,0,
-0.02280283,2.20142705e-21,1.18513975e-21,0,
-0.022558689,2.12140582e-21,8.76903102e-22,0,
-0.022314548,2.06343222e-21,6.87146782e-22,0,
-0.022070408,2.06341378e-21,7.64512618e-22,0,
-0.021826267,2.09839376e-21,9.9212275e-22,0,
-0.021582127,2.18363185e-21,1.17492024e-21,0,
-0.021337986,2.26970373e-21,1.2549856e-21,0,
-0.021093845,2.36575649e-21,1.20348398e-21,0,
-0.020849705,2.41319533e-21,1.01798209e-21,0,
-0.020605564,2.4365576e-21,7.52351832e-22,0,
-0.020361423,2.38285222e-21,4.31068382e-22,0,
-0.020117283,2.30932093e-21,2.18913507e-22,0,
-0.019873142,2.17339178e-21,3.59577119e-22,0,
-0.019629002,2.05766641e-21,5.40317027e-22,0,
-0.019384861,1.92073212e-21,6.25626157e-22,0,
-0.01914072,1.85989757e-21,5.88919768e-22,0,
-0.01889658,1.81733134e-21,4.07225448e-22,0,
-0.018652439,1.87313821e-21,1.93156047e-22,0,
-0.018408298,1.9252752e-21,3.57380797e-22,0,
-0.018164158,2.04518721e-21,7.29752628e-22,0,
-0.017920017,2.11427418e-21,1.1207173e-21,0,
-0.017675877,2.22529489e-21,1.43243231e-21,0,
-0.017431736,2.24809357e-21,1.61856885e-21,1,1.388939104
-0.017187595,2.30539131e-21,1.67983879e-21,1,1.372388425
-0.016943455,2.25395957e-21,1.53560697e-21,0,
-0.016699314,2.24967329e-21,1.28502684e-21,0,
-0.016455173,2.12323875e-21,8.48297309e-22,0,
-0.016211033,2.07958778e-21,3.69858477e-22,0,
-0.015966892,1.91403805e-21,1.7341376e-22,0,
-0.015722752,1.95169616e-21,7.18333208e-22,0,
-0.015478611,1.8578546e-21,1.11067315e-21,0,
-0.01523447,2.47025226e-21,1.72885048e-21,1,1.428840886
