event,preprocess,window_start_s,window_end_s,f_lo_hz,f_hi_hz,best_lag_ms,best_corr,abs_best_corr,ratio_median,ratio_p16,ratio_p84,ratio_log_std,ratio_iqr_over_median,ratio_slope_window_fraction,status,status_reason
GW200129_065458,bandpass,-0.12,-0.01,30,350,-5.371094,-0.6529841,0.6529841,1.1917229,0.8832049,1.5961783,0.3310031,0.4718897,0.5638792,watch,ratio_spread_large;ratio_time_drift_large
