t_s,env_h1,env_l1,selected,ratio_h1_l1_selected
-1.948925734,2.20957028e-09,1.58486882e-10,0,
-1.948681593,2.1939638e-09,1.56347725e-10,0,
-1.948437452,2.16679236e-09,1.75704e-10,0,
-1.948193312,2.11913903e-09,2.06315502e-10,0,
-1.947949171,2.04856554e-09,2.21836187e-10,0,
-1.94770503,1.97140214e-09,2.06305625e-10,0,
-1.94746089,1.89427003e-09,1.53680796e-10,0,
-1.947216749,1.83731666e-09,7.03250243e-11,0,
-1.946972609,1.81625002e-09,2.91925619e-11,0,
-1.946728468,1.82612744e-09,1.22653163e-10,0,
-1.946484327,1.86567488e-09,1.88347259e-10,0,
-1.946240187,1.91692561e-09,2.08960637e-10,0,
-1.945996046,1.96009764e-09,1.73678745e-10,0,
-1.945751905,1.99175026e-09,8.36936679e-11,0,
-1.945507765,2.00004586e-09,4.95657471e-11,0,
-1.945263624,1.98904107e-09,2.03193929e-10,0,
-1.945019484,1.96802017e-09,3.50315909e-10,0,
-1.944775343,1.93613343e-09,4.63777879e-10,1,4.174699829
-1.944531202,1.90581293e-09,5.19748562e-10,1,3.666797889
-1.944287062,1.87623749e-09,5.04169221e-10,1,3.721443933
-1.944042921,1.8439714e-09,4.16005022e-10,1,4.432570044
-1.94379878,1.81502415e-09,2.65884131e-10,0,
-1.94355464,1.78147407e-09,8.38143616e-11,0,
-1.943310499,1.74864418e-09,1.36533583e-10,0,
-1.943066359,1.72164123e-09,3.11003069e-10,0,
-1.942822218,1.69842806e-09,4.38398486e-10,1,3.874164977
-1.942578077,1.69142278e-09,4.98563625e-10,1,3.39259163
-1.942333937,1.69960111e-09,4.85260477e-10,1,3.502451147
-1.942089796,1.72297235e-09,4.09327453e-10,0,
-1.941845655,1.76400346e-09,2.92808351e-10,0,
-1.941601515,1.80736866e-09,1.68349551e-10,0,
-1.941357374,1.84652909e-09,7.93786499e-11,0,
-1.941113234,1.87168568e-09,6.83832224e-11,0,
-1.940869093,1.86903605e-09,6.39075168e-11,0,
-1.940624952,1.84336416e-09,1.60957581e-11,0,
-1.940380812,1.79467044e-09,6.82582229e-11,0,
-1.940136671,1.73038184e-09,1.65415169e-10,0,
-1.93989253,1.66800211e-09,2.45882028e-10,0,
-1.93964839,1.61059741e-09,2.85424565e-10,0,
-1.939404249,1.56649576e-09,2.68670348e-10,0,
-1.939160109,1.53780157e-09,1.96895693e-10,0,
-1.938915968,1.51426713e-09,1.01004215e-10,0,
-1.938671827,1.4980648e-09,1.25067628e-10,0,
-1.938427687,1.48264457e-09,2.45964235e-10,0,
-1.938183546,1.46433992e-09,3.47280659e-10,0,
-1.937939405,1.44894353e-09,4.0140009e-10,0,
-1.937695265,1.43034218e-09,4.01164854e-10,0,
-1.937451124,1.41505802e-09,3.56399165e-10,0,
-1.937206984,1.40684723e-09,2.86620091e-10,0,
-1.936962843,1.40318477e-09,2.16665064e-10,0,
-1.936718702,1.41141278e-09,1.6500896e-10,0,
-1.936474562,1.42492622e-09,1.29845555e-10,0,
-1.936230421,1.43847423e-09,1.02071673e-10,0,
-1.93598628,1.45282524e-09,9.37596435e-11,0,
-1.93574214,1.45867735e-09,1.23326033e-10,0,
-1.935497999,1.45930639e-09,1.66537635e-10,0,
-1.935253859,1.45710409e-09,1.93087667e-10,0,
-1.935009718,1.44795927e-09,1.89420471e-10,0,
-1.934765577,1.43888823e-09,1.5371252e-10,0,
-1.934521437,1.42525888e-09,1.0085969e-10,0,
-1.934277296,1.40437708e-09,7.7000241e-11,0,
-1.934033155,1.37925691e-09,1.15764618e-10,0,
-1.933789015,1.34180753e-09,1.61680506e-10,0,
-1.933544874,1.2970048e-09,1.88066312e-10,0,
-1.933300734,1.24826635e-09,1.90985884e-10,0,
-1.933056593,1.19829412e-09,1.78651089e-10,0,
-1.932812452,1.16254021e-09,1.66113412e-10,0,
-1.932568312,1.14405371e-09,1.7259136e-10,0,
-1.932324171,1.14325039e-09,2.12437096e-10,0,
-1.93208003,1.15738389e-09,2.80389664e-10,0,
-1.93183589,1.16784111e-09,3.60018145e-10,0,
-1.931591749,1.16593256e-09,4.32244069e-10,0,
-1.931347609,1.14595297e-09,4.76926296e-10,0,
-1.931103468,1.10265355e-09,4.80403211e-10,0,
-1.930859327,1.04852487e-09,4.36853239e-10,0,
-1.930615187,9.89668914e-10,3.53025455e-10,0,
-1.930371046,9.36968505e-10,2.49844941e-10,0,
-1.930126905,9.03882637e-10,1.66302361e-10,0,
-1.929882765,8.89890301e-10,1.57533248e-10,0,
-1.929638624,9.01051645e-10,2.01476714e-10,0,
-1.929394484,9.31972879e-10,2.43734649e-10,0,
-1.929150343,9.69362223e-10,2.71755431e-10,0,
-1.928906202,1.00577292e-09,2.92201683e-10,0,
-1.928662062,1.02407745e-09,3.05540012e-10,0,
-1.928417921,1.01826686e-09,3.03633386e-10,0,
-1.92817378,9.94298014e-10,2.7444261e-10,0,
-1.92792964,9.58441062e-10,2.16235433e-10,0,
-1.927685499,9.31740399e-10,1.46746673e-10,0,
-1.927441359,9.28008424e-10,1.18545819e-10,0,
-1.927197218,9.43385119e-10,1.5714838e-10,0,
-1.926953077,9.71648923e-10,1.94805157e-10,0,
-1.926708937,9.95324212e-10,1.90771957e-10,0,
-1.926464796,1.00164552e-09,1.36600877e-10,0,
-1.926220655,9.91328601e-10,4.09003968e-11,0,
-1.925976515,9.58437084e-10,7.90076865e-11,0,
-1.925732374,9.08205439e-10,1.93180176e-10,0,
-1.925488234,8.43268523e-10,2.800193e-10,0,
-1.925244093,7.63998101e-10,3.22204269e-10,0,
-1.924999952,6.84065196e-10,3.1518458e-10,0,
-1.924755812,6.10374139e-10,2.66776688e-10,0,
-1.924511671,5.5470927e-10,1.93618769e-10,0,
-1.92426753,5.2400139e-10,1.18841783e-10,0,
-1.92402339,5.06511199e-10,6.63065109e-11,0,
-1.923779249,4.95796762e-10,5.75774008e-11,0,
-1.923535109,4.86734738e-10,7.69611394e-11,0,
-1.923290968,4.77501078e-10,1.04909068e-10,0,
-1.923046827,4.79374047e-10,1.3534913e-10,0,
-1.922802687,4.90650123e-10,1.57191079e-10,0,
-1.922558546,5.12740918e-10,1.62165878e-10,0,
-1.922314405,5.47450182e-10,1.56368429e-10,0,
-1.922070265,5.92703883e-10,1.63497333e-10,0,
-1.921826124,6.55676934e-10,2.01983471e-10,0,
-1.921581984,7.30577754e-10,2.53046547e-10,0,
-1.921337843,8.02245953e-10,2.88549743e-10,0,
-1.921093702,8.58860603e-10,2.88577191e-10,0,
-1.920849562,8.81826969e-10,2.48563616e-10,0,
-1.920605421,8.62961018e-10,1.78048777e-10,0,
-1.92036128,8.06055593e-10,1.0910051e-10,0,
-1.92011714,7.13588852e-10,1.07682443e-10,0,
-1.919872999,6.00536932e-10,1.55213183e-10,0,
-1.919628859,4.80758131e-10,1.8631269e-10,0,
-1.919384718,3.6075254e-10,1.85182136e-10,0,
-1.919140577,2.53110075e-10,1.60543358e-10,0,
-1.918896437,1.62711343e-10,1.3254862e-10,0,
-1.918652296,9.45845755e-11,1.20237266e-10,0,
-1.918408155,6.37199453e-11,1.20598211e-10,0,
-1.918164015,7.67807702e-11,1.26626484e-10,0,
-1.917919874,1.28555291e-10,1.5662612e-10,0,
-1.917675734,2.18238734e-10,2.21382402e-10,0,
-1.917431593,3.30571906e-10,3.01191422e-10,0,
-1.917187452,4.49608926e-10,3.6725666e-10,0,
-1.916943312,5.55285027e-10,3.97880875e-10,0,
-1.916699171,6.22850097e-10,3.85615074e-10,0,
-1.91645503,6.42723786e-10,3.4068725e-10,0,
-1.91621089,6.06516424e-10,2.96859212e-10,0,
-1.915966749,5.18110833e-10,2.95109679e-10,0,
-1.915722609,3.9518147e-10,3.33027982e-10,0,
-1.915478468,2.52955401e-10,3.6840083e-10,0,
-1.915234327,1.17538256e-10,3.68536845e-10,0,
-1.914990187,3.37706593e-11,3.23040642e-10,0,
-1.914746046,8.25705716e-11,2.40978205e-10,0,
-1.914501905,1.07888726e-10,1.42116137e-10,0,
-1.914257765,9.30976237e-11,5.07874896e-11,0,
-1.914013624,5.2927288e-11,1.16600871e-11,0,
-1.913769484,7.56419801e-11,3.60393297e-11,0,
-1.913525343,1.61034268e-10,4.14907317e-11,0,
-1.913281202,2.50578897e-10,8.33376647e-11,0,
-1.913037062,3.29925643e-10,1.52419824e-10,0,
-1.912792921,3.86237445e-10,2.18350369e-10,0,
-1.91254878,4.2039077e-10,2.61797717e-10,0,
-1.91230464,4.3402286e-10,2.76454986e-10,0,
-1.912060499,4.30237118e-10,2.68287167e-10,0,
-1.911816359,4.21357316e-10,2.54669061e-10,0,
-1.911572218,4.13126867e-10,2.49010722e-10,0,
-1.911328077,4.05404364e-10,2.45422349e-10,0,
-1.911083937,3.97330051e-10,2.24563624e-10,0,
-1.910839796,3.77771466e-10,1.71398423e-10,0,
-1.910595655,3.37264581e-10,9.14535438e-11,0,
-1.910351515,2.80296468e-10,7.75414111e-11,0,
-1.910107374,2.20216426e-10,1.8103085e-10,0,
-1.909863234,2.06119342e-10,2.79901736e-10,0,
-1.909619093,2.66568989e-10,3.41430795e-10,0,
-1.909374952,3.60765282e-10,3.5029425e-10,0,
-1.909130812,4.53822076e-10,3.04996941e-10,0,
-1.908886671,5.24568851e-10,2.16202991e-10,0,
-1.90864253,5.73966001e-10,1.11975918e-10,0,
-1.90839839,6.06768256e-10,9.0903377e-11,0,
-1.908154249,6.28889449e-10,1.7271394e-10,0,
-1.907910109,6.49077876e-10,2.38648681e-10,0,
-1.907665968,6.62684163e-10,2.63800886e-10,0,
-1.907421827,6.61815367e-10,2.46631178e-10,0,
-1.907177687,6.44486157e-10,1.96146549e-10,0,
-1.906933546,6.06611468e-10,1.28660687e-10,0,
-1.906689405,5.54639081e-10,6.12815271e-11,0,
-1.906445265,5.01389909e-10,1.04661344e-11,0,
-1.906201124,4.53474534e-10,2.73424425e-11,0,
-1.905956984,4.21012459e-10,5.55976287e-11,0,
-1.905712843,4.07443875e-10,1.01478529e-10,0,
-1.905468702,4.09756724e-10,1.69233169e-10,0,
-1.905224562,4.32409158e-10,2.4848913e-10,0,
-1.904980421,4.70500422e-10,3.24822331e-10,0,
-1.90473628,5.1906332e-10,3.8576442e-10,0,
-1.90449214,5.72634569e-10,4.21831983e-10,0,
-1.904247999,6.20229909e-10,4.26712301e-10,0,
-1.904003859,6.63853795e-10,3.994462e-10,0,
-1.903759718,7.05990638e-10,3.42316233e-10,0,
-1.903515577,7.54993777e-10,2.62743878e-10,0,
-1.903271437,8.24492489e-10,1.74519919e-10,0,
-1.903027296,9.13948329e-10,1.08196964e-10,0,
-1.902783155,1.01720225e-09,1.20445529e-10,0,
-1.902539015,1.12057314e-09,1.77451759e-10,0,
-1.902294874,1.20142757e-09,2.23791418e-10,0,
-1.902050734,1.24704115e-09,2.43091931e-10,0,
-1.901806593,1.24677096e-09,2.31670457e-10,0,
-1.901562452,1.19772838e-09,1.91658781e-10,0,
-1.901318312,1.11300953e-09,1.30710772e-10,0,
-1.901074171,1.00665746e-09,5.86294446e-11,0,
-1.90083003,9.01749472e-10,1.7346712e-11,0,
-1.90058589,8.20631238e-10,7.61478055e-11,0,
-1.900341749,7.70562086e-10,1.17077915e-10,0,
-1.900097609,7.54507099e-10,1.32641335e-10,0,
-1.899853468,7.66199414e-10,1.24166485e-10,0,
-1.899609327,7.97479836e-10,1.03517164e-10,0,
-1.899365187,8.48109894e-10,1.01875638e-10,0,
-1.899121046,9.09005205e-10,1.41370392e-10,0,
-1.898876905,9.74480045e-10,1.98564194e-10,0,
-1.898632765,1.04072534e-09,2.49365528e-10,0,
-1.898388624,1.10188808e-09,2.82249952e-10,0,
-1.898144484,1.16223319e-09,2.93697994e-10,0,
-1.897900343,1.22062753e-09,2.87391015e-10,0,
-1.897656202,1.2726255e-09,2.72760271e-10,0,
-1.897412062,1.31576801e-09,2.57660185e-10,0,
-1.897167921,1.33990724e-09,2.42790266e-10,0,
-1.89692378,1.3416552e-09,2.21124232e-10,0,
-1.89667964,1.32400582e-09,1.8370008e-10,0,
-1.896435499,1.28935523e-09,1.28776742e-10,0,
-1.896191359,1.25088242e-09,6.70262247e-11,0,
-1.895947218,1.21962033e-09,5.224757e-11,0,
-1.895703077,1.20315016e-09,9.83986493e-11,0,
-1.895458937,1.21143992e-09,1.3263513e-10,0,
-1.895214796,1.24257388e-09,1.40490256e-10,0,
-1.894970655,1.29293451e-09,1.28877145e-10,0,
-1.894726515,1.35673035e-09,1.26009485e-10,0,
-1.894482374,1.41937888e-09,1.55805813e-10,0,
-1.894238234,1.4727273e-09,1.98689256e-10,0,
-1.893994093,1.50570358e-09,2.24641243e-10,0,
-1.893749952,1.50947682e-09,2.16138115e-10,0,
-1.893505812,1.48501995e-09,1.70252364e-10,0,
-1.893261671,1.43087786e-09,1.12100999e-10,0,
-1.89301753,1.35586931e-09,1.32601999e-10,0,
-1.89277339,1.2720668e-09,2.34178349e-10,0,
-1.892529249,1.19123398e-09,3.42222295e-10,0,
-1.892285109,1.13512389e-09,4.26751807e-10,0,
-1.892040968,1.12034995e-09,4.72788623e-10,0,
-1.891796827,1.15901034e-09,4.74319558e-10,0,
-1.891552687,1.2531006e-09,4.30472346e-10,0,
-1.891308546,1.38287503e-09,3.46611165e-10,0,
-1.891064405,1.52475208e-09,2.36283533e-10,0,
-1.890820265,1.65477074e-09,1.41693433e-10,0,
-1.890576124,1.74990479e-09,1.73294029e-10,0,
-1.890331984,1.8036009e-09,2.8477401e-10,0,
-1.890087843,1.81618688e-09,3.81811203e-10,0,
-1.889843702,1.79981194e-09,4.31338637e-10,1,4.172619338
-1.889599562,1.77954938e-09,4.20335428e-10,1,4.233641174
-1.889355421,1.77510682e-09,3.48268622e-10,0,
-1.88911128,1.80263753e-09,2.28430617e-10,0,
-1.88886714,1.86360255e-09,8.37738242e-11,0,
-1.888622999,1.94061639e-09,5.8167576e-11,0,
-1.888378859,2.01590055e-09,1.68201174e-10,0,
-1.888134718,2.06837867e-09,2.28310446e-10,0,
-1.887890577,2.08301565e-09,2.30895959e-10,0,
-1.887646437,2.05957806e-09,1.83842975e-10,0,
-1.887402296,2.00225341e-09,1.08350712e-10,0,
-1.887158155,1.9298906e-09,4.374307e-11,0,
-1.886914015,1.86645103e-09,5.77895288e-11,0,
-1.886669874,1.82816973e-09,7.14698218e-11,0,
-1.886425734,1.8259198e-09,5.23239969e-11,0,
-1.886181593,1.8522611e-09,7.89009887e-11,0,
-1.885937452,1.89097948e-09,1.71287382e-10,0,
-1.885693312,1.93109669e-09,2.67334098e-10,0,
-1.885449171,1.96089503e-09,3.3281803e-10,0,
-1.88520503,1.98005125e-09,3.46806996e-10,0,
-1.88496089,1.99434977e-09,3.03779705e-10,0,
-1.884716749,2.00876838e-09,2.20394227e-10,0,
-1.884472609,2.03542297e-09,1.58837831e-10,0,
-1.884228468,2.07793671e-09,2.05531587e-10,0,
-1.883984327,2.13271255e-09,2.9416247e-10,0,
-1.883740187,2.19180474e-09,3.5061141e-10,1,6.251378809
-1.883496046,2.23606812e-09,3.50544153e-10,1,6.378848725
-1.883251905,2.25240472e-09,2.94207604e-10,0,
-1.883007765,2.23477725e-09,2.00131536e-10,0,
-1.882763624,2.18375941e-09,1.06989334e-10,0,
-1.882519484,2.11703113e-09,1.05033096e-10,0,
-1.882275343,2.05494637e-09,1.71783116e-10,0,
-1.882031202,2.01878656e-09,2.33213219e-10,0,
-1.881787062,2.02673206e-09,2.8994786e-10,0,
-1.881542921,2.07810885e-09,3.57153201e-10,1,5.818536249
-1.88129878,2.16393079e-09,4.34723238e-10,1,4.977720544
-1.88105464,2.26765177e-09,5.0680235e-10,1,4.474430263
-1.880810499,2.36636006e-09,5.52386547e-10,1,4.2838843
-1.880566359,2.44606721e-09,5.57500864e-10,1,4.387557694
-1.880322218,2.49383697e-09,5.17516842e-10,1,4.818851804
-1.880078077,2.50467296e-09,4.37137407e-10,1,5.729715457
-1.879833937,2.48517045e-09,3.27302632e-10,1,7.592882558
-1.879589796,2.44178817e-09,2.00753106e-10,0,
-1.879345655,2.38877817e-09,7.70222489e-11,0,
-1.879101515,2.33797886e-09,8.96534312e-11,0,
-1.878857374,2.29381575e-09,2.03221829e-10,0,
-1.878613234,2.26202257e-09,3.03787868e-10,0,
-1.878369093,2.24029384e-09,3.76113231e-10,1,5.956434545
-1.878124952,2.22714638e-09,4.10932573e-10,1,5.419736775
-1.877880812,2.22568665e-09,4.03522494e-10,1,5.515644567
-1.877636671,2.23511594e-09,3.53849399e-10,1,6.316574076
-1.87739253,2.26096962e-09,2.68640699e-10,0,
-1.87714839,2.30666859e-09,1.58573712e-10,0,
-1.876904249,2.36952054e-09,3.85033259e-11,0,
-1.876660109,2.4477502e-09,7.94341736e-11,0,
-1.876415968,2.5298741e-09,1.77065527e-10,0,
-1.876171827,2.60298178e-09,2.43748244e-10,0,
-1.875927687,2.65793237e-09,2.71108763e-10,0,
-1.875683546,2.68331529e-09,2.55120882e-10,0,
-1.875439405,2.67799014e-09,1.99177392e-10,0,
-1.875195265,2.6451037e-09,1.14650388e-10,0,
-1.874951124,2.58951115e-09,4.00235721e-11,0,
-1.874706984,2.52495509e-09,1.00674058e-10,0,
-1.874462843,2.46126402e-09,1.71005928e-10,0,
-1.874218702,2.40973546e-09,2.06651039e-10,0,
-1.873974562,2.38220307e-09,2.04220899e-10,0,
-1.873730421,2.38146169e-09,1.78801515e-10,0,
-1.87348628,2.41039637e-09,1.68358142e-10,0,
-1.87324214,2.46367774e-09,1.99756509e-10,0,
