t_s,env_h1,env_v1,selected,ratio_h1_v1_selected
-0.06992197,2.85685033e-22,3.50126655e-21,0,
-0.06967783,2.67051789e-22,3.30728431e-21,0,
-0.069433689,2.87145034e-22,3.37452264e-21,0,
-0.069189548,3.38445376e-22,3.69655683e-21,1,0.091556925
-0.068945408,3.93897179e-22,4.16867952e-21,1,0.094489676
-0.068701267,4.37713614e-22,4.67747381e-21,1,0.093579063
-0.068457127,4.57613496e-22,5.10680001e-21,1,0.089608658
-0.068212986,4.54871534e-22,5.39131705e-21,1,0.084371134
-0.067968845,4.32094444e-22,5.49165336e-21,1,0.078682032
-0.067724705,4.02365172e-22,5.38948413e-21,1,0.074657456
-0.067480564,3.75093686e-22,5.12057528e-21,1,0.073252255
-0.067236423,3.60765416e-22,4.73097359e-21,1,0.076256062
-0.066992283,3.56423857e-22,4.32459653e-21,1,0.082417829
-0.066748142,3.55987746e-22,4.02987522e-21,1,0.088337163
-0.066504002,3.47588334e-22,3.95380493e-21,1,0.087912363
-0.066259861,3.28205513e-22,4.14129346e-21,1,0.079251933
-0.06601572,2.99183892e-22,4.50746198e-21,1,0.066375245
-0.06577158,2.74008698e-22,4.92628373e-21,1,0.055621786
-0.065527439,2.67237924e-22,5.29373068e-21,1,0.050481964
-0.065283298,2.87395249e-22,5.52170564e-21,1,0.052048274
-0.065039158,3.22951645e-22,5.5849712e-21,1,0.057825123
-0.064795017,3.58440036e-22,5.47378262e-21,1,0.06548306
-0.064550877,3.7874583e-22,5.21448026e-21,1,0.072633477
-0.064306736,3.76286055e-22,4.87109695e-21,1,0.07724873
-0.064062595,3.48075568e-22,4.50873089e-21,1,0.077200342
-0.063818455,2.95480207e-22,4.22764828e-21,0,
-0.063574314,2.25635484e-22,4.09821043e-21,0,
-0.063330173,1.44784813e-22,4.14408072e-21,0,
-0.063086033,6.5310775e-23,4.34552071e-21,0,
-0.062841892,2.35054899e-23,4.62469541e-21,0,
-0.062597752,7.43349088e-23,4.9215188e-21,0,
-0.062353611,1.12632676e-22,5.18916451e-21,0,
-0.06210947,1.28829102e-22,5.38770453e-21,0,
-0.06186533,1.24700592e-22,5.51382144e-21,0,
-0.061621189,1.06621828e-22,5.54724335e-21,0,
-0.061377048,8.561844e-23,5.48657341e-21,0,
-0.061132908,8.02970509e-23,5.33176566e-21,0,
-0.060888767,9.6385356e-23,5.07345763e-21,0,
-0.060644627,1.20120752e-22,4.73732763e-21,0,
-0.060400486,1.37645301e-22,4.34525858e-21,0,
-0.060156345,1.4377689e-22,3.96336921e-21,0,
-0.059912205,1.35145246e-22,3.6940854e-21,0,
-0.059668064,1.15534054e-22,3.63239055e-21,0,
-0.059423923,8.56558482e-23,3.84034572e-21,0,
-0.059179783,5.21802347e-23,4.26347239e-21,0,
-0.058935642,1.68099744e-23,4.78165391e-21,0,
-0.058691502,1.69956e-23,5.2883373e-21,0,
-0.058447361,4.78959891e-23,5.67595083e-21,0,
-0.05820322,7.77157434e-23,5.88729097e-21,0,
-0.05795908,1.04597849e-22,5.88441493e-21,0,
-0.057714939,1.3078559e-22,5.65200473e-21,0,
-0.057470798,1.52558807e-22,5.22441099e-21,0,
-0.057226658,1.68012903e-22,4.64333574e-21,0,
-0.056982517,1.74490628e-22,4.01463074e-21,0,
-0.056738377,1.68411214e-22,3.48221569e-21,0,
-0.056494236,1.52237735e-22,3.21474595e-21,0,
-0.056250095,1.27671485e-22,3.3236122e-21,0,
-0.056005955,1.09450544e-22,3.71752972e-21,0,
-0.055761814,1.11776276e-22,4.2202185e-21,0,
-0.055517673,1.3932795e-22,4.69453955e-21,0,
-0.055273533,1.73307539e-22,5.0412953e-21,0,
-0.055029392,2.0294374e-22,5.23509606e-21,0,
-0.054785252,2.17393274e-22,5.26758925e-21,0,
-0.054541111,2.1478734e-22,5.16093437e-21,0,
-0.05429697,1.92176795e-22,4.96900713e-21,0,
-0.05405283,1.52481182e-22,4.73285413e-21,0,
-0.053808689,1.00598842e-22,4.51964045e-21,0,
-0.053564548,4.46598882e-23,4.36729945e-21,0,
-0.053320408,3.12851579e-23,4.29150679e-21,0,
-0.053076267,7.60503351e-23,4.30027893e-21,0,
-0.052832127,1.11991969e-22,4.36165243e-21,0,
-0.052587986,1.32694884e-22,4.46305284e-21,0,
-0.052343845,1.34475347e-22,4.58973879e-21,0,
-0.052099705,1.19054691e-22,4.72141095e-21,0,
-0.051855564,9.05791385e-23,4.86091195e-21,0,
-0.051611423,5.35793246e-23,4.97917504e-21,0,
-0.051367283,1.80564136e-23,5.05624766e-21,0,
-0.051123142,1.80702556e-23,5.06702633e-21,0,
-0.050879002,3.689729e-23,4.97207794e-21,0,
-0.050634861,4.37098744e-23,4.76904561e-21,0,
-0.05039072,3.63424099e-23,4.44910946e-21,0,
-0.05014658,3.45242575e-23,4.04889835e-21,0,
-0.049902439,6.17988355e-23,3.64801905e-21,0,
-0.049658298,1.07287991e-22,3.35338663e-21,0,
-0.049414158,1.53306099e-22,3.30891556e-21,0,
-0.049170017,1.94225572e-22,3.55709245e-21,0,
-0.048925877,2.20589767e-22,4.01063102e-21,0,
-0.048681736,2.31055247e-22,4.53880269e-21,0,
-0.048437595,2.21951347e-22,4.99853384e-21,0,
-0.048193455,1.97142565e-22,5.30670417e-21,0,
-0.047949314,1.6291482e-22,5.40603301e-21,0,
-0.047705173,1.33546982e-22,5.2651649e-21,0,
-0.047461033,1.25939258e-22,4.90996958e-21,0,
-0.047216892,1.41571179e-22,4.37609689e-21,0,
-0.046972752,1.62035689e-22,3.77694921e-21,0,
-0.046728611,1.71980481e-22,3.2798368e-21,0,
-0.04648447,1.63271299e-22,3.08953022e-21,0,
-0.04624033,1.32459863e-22,3.32292177e-21,0,
-0.045996189,8.32679106e-23,3.84075502e-21,0,
-0.045752048,2.52085591e-23,4.42766904e-21,0,
-0.045507908,6.32739313e-23,4.92662874e-21,0,
-0.045263767,1.354989e-22,5.21990943e-21,0,
-0.045019627,1.99464535e-22,5.26954781e-21,0,
-0.044775486,2.51698829e-22,5.04964593e-21,1,0.049844847
-0.044531345,2.86557863e-22,4.58143449e-21,1,0.062547629
-0.044287205,3.07842782e-22,3.92621002e-21,0,
-0.044043064,3.19705793e-22,3.16724341e-21,0,
-0.043798923,3.32222347e-22,2.48951863e-21,0,
-0.043554783,3.51729749e-22,2.15237451e-21,0,
-0.043310642,3.78755033e-22,2.34068205e-21,0,
-0.043066502,4.06843012e-22,2.88387783e-21,0,
-0.042822361,4.26093069e-22,3.48861495e-21,1,0.122138177
-0.04257822,4.2988893e-22,4.00306455e-21,1,0.107389957
-0.04233408,4.11675307e-22,4.36531275e-21,1,0.094306028
-0.042089939,3.73589022e-22,4.544418e-21,1,0.082208332
-0.041845798,3.17282946e-22,4.5738213e-21,1,0.069369336
-0.041601658,2.56610679e-22,4.47649981e-21,0,
-0.041357517,2.04762057e-22,4.30771841e-21,0,
-0.041113377,1.83685821e-22,4.1199119e-21,0,
-0.040869236,1.91320771e-22,3.93328033e-21,0,
-0.040625095,2.11175928e-22,3.77791329e-21,0,
-0.040380955,2.21519151e-22,3.63423011e-21,0,
-0.040136814,2.18701649e-22,3.49472396e-21,0,
-0.039892673,2.0341815e-22,3.36896238e-21,0,
-0.039648533,1.9474105e-22,3.2645423e-21,0,
-0.039404392,2.08594236e-22,3.24124818e-21,0,
-0.039160252,2.51433658e-22,3.33048692e-21,0,
-0.038916111,3.04503415e-22,3.53152087e-21,0,
-0.03867197,3.54429517e-22,3.8165208e-21,1,0.092867178
-0.03842783,3.85864565e-22,4.09457696e-21,1,0.094237956
-0.038183689,3.95927872e-22,4.30238149e-21,1,0.092025282
-0.037939548,3.78353086e-22,4.37418189e-21,1,0.08649688
-0.037695408,3.39586533e-22,4.2595365e-21,1,0.079723823
-0.037451267,2.83026113e-22,3.9607673e-21,0,
-0.037207127,2.23700463e-22,3.47254123e-21,0,
-0.036962986,1.73948441e-22,2.86339887e-21,0,
-0.036718845,1.51597209e-22,2.23991537e-21,0,
-0.036474705,1.5199707e-22,1.81447019e-21,0,
-0.036230564,1.60231053e-22,1.87198623e-21,0,
-0.035986423,1.57603231e-22,2.34595881e-21,0,
-0.035742283,1.45664365e-22,2.94789951e-21,0,
-0.035498142,1.31448476e-22,3.50184056e-21,0,
-0.035254002,1.39993445e-22,3.89301856e-21,0,
-0.035009861,1.74610421e-22,4.09761942e-21,0,
-0.03476572,2.24978637e-22,4.09706245e-21,0,
-0.03452158,2.70024368e-22,3.90530369e-21,0,
-0.034277439,3.0342871e-22,3.57647101e-21,0,
-0.034033298,3.14657829e-22,3.14911692e-21,0,
-0.033789158,3.05824939e-22,2.7237606e-21,0,
-0.033545017,2.76357438e-22,2.38334661e-21,0,
-0.033300877,2.36657379e-22,2.21144056e-21,0,
-0.033056736,1.97091231e-22,2.25444804e-21,0,
-0.032812595,1.74633842e-22,2.44147172e-21,0,
-0.032568455,1.75154972e-22,2.70327995e-21,0,
-0.032324314,1.91873823e-22,2.98418257e-21,0,
-0.032080173,2.06876939e-22,3.23019038e-21,0,
-0.031836033,2.13187967e-22,3.44429376e-21,0,
-0.031591892,2.07338601e-22,3.5899913e-21,0,
-0.031347752,1.97096496e-22,3.65436478e-21,0,
-0.031103611,1.9155662e-22,3.62535358e-21,0,
-0.03085947,1.99842677e-22,3.46360326e-21,0,
-0.03061533,2.18349931e-22,3.18554612e-21,0,
-0.030371189,2.38276356e-22,2.7739746e-21,0,
-0.030127048,2.48604235e-22,2.2708249e-21,0,
-0.029882908,2.41997109e-22,1.75822635e-21,0,
-0.029638767,2.16549851e-22,1.38862947e-21,0,
-0.029394627,1.71224045e-22,1.42742281e-21,0,
-0.029150486,1.16051181e-22,1.83660661e-21,0,
-0.028906345,6.5599104e-23,2.34868254e-21,0,
-0.028662205,7.39174449e-23,2.82119958e-21,0,
-0.028418064,1.24456799e-22,3.14058163e-21,0,
-0.028173923,1.71635969e-22,3.27574786e-21,0,
-0.027929783,2.05150341e-22,3.20815741e-21,0,
-0.027685642,2.21483218e-22,2.92744747e-21,0,
-0.027441502,2.22772456e-22,2.49290362e-21,0,
-0.027197361,2.1805209e-22,1.93497221e-21,0,
-0.02695322,2.15387377e-22,1.39786005e-21,0,
-0.02670908,2.25846117e-22,1.12124617e-21,0,
-0.026464939,2.45486691e-22,1.30821245e-21,0,
-0.026220798,2.70538103e-22,1.7604518e-21,0,
-0.025976658,2.86717829e-22,2.20193774e-21,0,
-0.025732517,2.92042955e-22,2.50813209e-21,0,
-0.025488377,2.75714235e-22,2.65879207e-21,0,
-0.025244236,2.44403167e-22,2.60521532e-21,0,
-0.025000095,1.93726685e-22,2.39666205e-21,0,
-0.024755955,1.37262088e-22,2.0510501e-21,0,
-0.024511814,7.9130023e-23,1.63982526e-21,0,
-0.024267673,5.68272898e-23,1.29741511e-21,0,
-0.024023533,8.45825189e-23,1.14778013e-21,0,
-0.023779392,1.24292961e-22,1.27629708e-21,0,
-0.023535252,1.49427136e-22,1.54211764e-21,0,
-0.023291111,1.65839411e-22,1.77126273e-21,0,
-0.02304697,1.69664591e-22,1.93831163e-21,0,
-0.02280283,1.79163139e-22,2.00120567e-21,0,
-0.022558689,1.94334223e-22,2.00157881e-21,0,
-0.022314548,2.27450541e-22,2.01831649e-21,0,
-0.022070408,2.63644527e-22,2.07649832e-21,0,
-0.021826267,3.04499996e-22,2.24896007e-21,0,
-0.021582127,3.32398079e-22,2.47708241e-21,0,
-0.021337986,3.51148425e-22,2.69383906e-21,0,
-0.021093845,3.50235624e-22,2.85834492e-21,0,
-0.020849705,3.37575432e-22,2.86363145e-21,0,
-0.020605564,3.12935993e-22,2.731324e-21,0,
-0.020361423,2.86466873e-22,2.40011601e-21,0,
-0.020117283,2.65970591e-22,1.91243525e-21,0,
-0.019873142,2.58398941e-22,1.29774121e-21,0,
-0.019629002,2.65031467e-22,6.45502501e-22,0,
-0.019384861,2.76415322e-22,5.56857352e-22,0,
-0.01914072,2.85944702e-22,1.2095515e-21,0,
-0.01889658,2.82160021e-22,1.86945068e-21,0,
-0.018652439,2.70386936e-22,2.43666812e-21,0,
-0.018408298,2.45684892e-22,2.82684665e-21,0,
-0.018164158,2.28557804e-22,3.01162959e-21,0,
-0.017920017,2.20856012e-22,3.01254883e-21,0,
-0.017675877,2.43380781e-22,2.79236881e-21,0,
-0.017431736,2.77717879e-22,2.47780009e-21,0,
-0.017187595,3.23832159e-22,2.05577025e-21,0,
-0.016943455,3.55029411e-22,1.76441057e-21,0,
-0.016699314,3.82156658e-22,1.63700457e-21,0,
-0.016455173,3.82757261e-22,1.82365944e-21,0,
-0.016211033,3.80972677e-22,2.05913199e-21,0,
-0.015966892,3.56837087e-22,2.32815328e-21,0,
-0.015722752,3.43503777e-22,2.40403271e-21,0,
-0.015478611,3.21852555e-22,2.37030051e-21,0,
-0.01523447,3.24516564e-22,2.11979356e-21,0,
-0.01499033,3.20879044e-22,1.7204097e-21,0,
-0.014746189,3.34410581e-22,1.22665808e-21,0,
-0.014502048,3.28520491e-22,5.96028825e-22,0,
-0.014257908,3.28537546e-22,2.60976564e-22,0,
-0.014013767,3.07708343e-22,7.40374427e-22,0,
-0.013769627,2.92682473e-22,1.14362175e-21,0,
-0.013525486,2.72873082e-22,1.60913461e-21,0,
-0.013281345,2.69488582e-22,1.75846955e-21,0,
-0.013037205,2.83293588e-22,1.80168599e-21,0,
-0.012793064,3.07869344e-22,1.72548114e-21,0,
-0.012548923,4.2764113e-22,7.19790628e-22,0,
