t_s,env_h1,env_l1,selected,ratio_h1_l1_selected
-0.103857517,3.75169765e-22,3.01964547e-22,1,1.242429843
-0.103613377,3.38985864e-22,2.79985593e-22,1,1.210726094
-0.103369236,2.87927236e-22,2.59299132e-22,0,
-0.103125095,2.2987653e-22,2.43002145e-22,0,
-0.102880955,1.90415126e-22,2.34660829e-22,0,
-0.102636814,1.96445916e-22,2.33243786e-22,0,
-0.102392673,2.46038879e-22,2.3778304e-22,0,
-0.102148533,3.07387332e-22,2.44736595e-22,0,
-0.101904392,3.63047522e-22,2.53241883e-22,0,
-0.101660252,4.02145076e-22,2.61207434e-22,1,1.539562141
-0.101416111,4.25260045e-22,2.69052292e-22,1,1.580585107
-0.10117197,4.33806315e-22,2.74760843e-22,1,1.578850578
-0.10092783,4.36911637e-22,2.78101117e-22,1,1.571053155
-0.100683689,4.39172535e-22,2.76440914e-22,1,1.588666915
-0.100439548,4.45124479e-22,2.70166282e-22,1,1.647594491
-0.100195408,4.50202422e-22,2.58444844e-22,1,1.741967127
-0.099951267,4.50665029e-22,2.4424071e-22,1,1.845167534
-0.099707127,4.39919432e-22,2.29175517e-22,1,1.9195743
-0.099462986,4.18000836e-22,2.17643449e-22,0,
-0.099218845,3.87906334e-22,2.10804066e-22,0,
-0.098974705,3.61925394e-22,2.10224624e-22,0,
-0.098730564,3.5282026e-22,2.13149098e-22,0,
-0.098486423,3.67879027e-22,2.18335357e-22,0,
-0.098242283,3.97719496e-22,2.22780793e-22,0,
-0.097998142,4.27990787e-22,2.26997907e-22,1,1.885439355
-0.097754002,4.44348216e-22,2.30573071e-22,1,1.927147063
-0.097509861,4.40138738e-22,2.36144183e-22,1,1.863855936
-0.09726572,4.13732589e-22,2.44091425e-22,1,1.694990266
-0.09702158,3.71680064e-22,2.56003782e-22,1,1.451853801
-0.096777439,3.272472e-22,2.70197791e-22,0,
-0.096533298,2.98420822e-22,2.86441714e-22,0,
-0.096289158,2.96454872e-22,3.02434661e-22,0,
-0.096045017,3.15419781e-22,3.18272164e-22,1,0.991037911
-0.095800877,3.38173567e-22,3.32689004e-22,1,1.016485557
-0.095556736,3.5151142e-22,3.46923069e-22,1,1.013225845
-0.095312595,3.50301363e-22,3.60780158e-22,1,0.970955178
-0.095068455,3.39199579e-22,3.75546434e-22,1,0.903216083
-0.094824314,3.30575083e-22,3.90131623e-22,1,0.847342444
-0.094580173,3.38110296e-22,4.03910909e-22,1,0.837091269
-0.094336033,3.6502043e-22,4.14177743e-22,1,0.881313484
-0.094091892,4.01149804e-22,4.19054213e-22,1,0.957274242
-0.093847752,4.31492653e-22,4.15931322e-22,1,1.037413224
-0.093603611,4.44090447e-22,4.03641871e-22,1,1.10020907
-0.09335947,4.33203452e-22,3.81678047e-22,1,1.134997034
-0.09311533,3.99258185e-22,3.51177407e-22,1,1.136913071
-0.092871189,3.51971277e-22,3.14881665e-22,1,1.117789052
-0.092627048,3.08467897e-22,2.7714871e-22,0,
-0.092382908,2.91218159e-22,2.44522483e-22,0,
-0.092138767,3.07512302e-22,2.23961145e-22,0,
-0.091894627,3.42924293e-22,2.2038894e-22,0,
-0.091650486,3.75773712e-22,2.32690074e-22,0,
-0.091406345,3.92934545e-22,2.55366624e-22,1,1.538707521
-0.091162205,3.90054535e-22,2.82655373e-22,1,1.379965049
-0.090918064,3.74137178e-22,3.10459165e-22,1,1.205109144
-0.090673923,3.60174402e-22,3.3641198e-22,1,1.070634886
-0.090429783,3.67471005e-22,3.59188868e-22,1,1.02305789
-0.090185642,4.02152384e-22,3.78083621e-22,1,1.063659895
-0.089941502,4.54284295e-22,3.93256304e-22,1,1.1551863
-0.089697361,5.05879203e-22,4.05309071e-22,1,1.248131954
-0.08945322,5.43836791e-22,4.16133334e-22,1,1.306881105
-0.08920908,5.6039144e-22,4.27306921e-22,1,1.31144948
-0.088964939,5.57431324e-22,4.40568407e-22,1,1.265254873
-0.088720798,5.42665318e-22,4.55361988e-22,1,1.19172292
-0.088476658,5.31257565e-22,4.70461381e-22,1,1.129226726
-0.088232517,5.34396045e-22,4.82312579e-22,1,1.107986954
-0.087988377,5.56068335e-22,4.88177067e-22,1,1.139070991
-0.087744236,5.86879817e-22,4.8449045e-22,1,1.211334129
-0.087500095,6.15379403e-22,4.70361955e-22,1,1.308310328
-0.087255955,6.29984609e-22,4.450234e-22,1,1.415621311
-0.087011814,6.2816217e-22,4.11072229e-22,1,1.528106562
-0.086767673,6.12594518e-22,3.7134775e-22,1,1.649651889
-0.086523533,5.95373099e-22,3.32346381e-22,1,1.791423442
-0.086279392,5.87178962e-22,3.00790954e-22,1,1.952116426
-0.086035252,5.94983604e-22,2.85098507e-22,1,2.08694044
-0.085791111,6.12409523e-22,2.880332e-22,1,2.126176852
-0.08554697,6.28952504e-22,3.07142062e-22,1,2.047757642
-0.08530283,6.31387113e-22,3.34211123e-22,1,1.889186413
-0.085058689,6.14243047e-22,3.62968158e-22,1,1.692278052
-0.084814548,5.77402225e-22,3.8786992e-22,1,1.488649146
-0.084570408,5.32614446e-22,4.07195713e-22,1,1.308006026
-0.084326267,4.96902912e-22,4.19253848e-22,1,1.185207755
-0.084082127,4.88969802e-22,4.24820691e-22,1,1.151002793
-0.083837986,5.11207398e-22,4.23650771e-22,1,1.206671704
-0.083593845,5.51579012e-22,4.17164766e-22,1,1.32220901
-0.083349705,5.90384011e-22,4.0582957e-22,1,1.454758485
-0.083105564,6.15253529e-22,3.92021465e-22,1,1.56943837
-0.082861423,6.20189682e-22,3.77899191e-22,1,1.641151126
-0.082617283,6.10346132e-22,3.67453086e-22,1,1.661017843
-0.082373142,5.9620207e-22,3.6372349e-22,1,1.639162953
-0.082129002,5.91945722e-22,3.692479e-22,1,1.603111954
-0.081884861,6.0392426e-22,3.83083538e-22,1,1.576481891
-0.08164072,6.28937944e-22,4.02391457e-22,1,1.563000241
-0.08139658,6.54181771e-22,4.22200177e-22,1,1.549458782
-0.081152439,6.66633371e-22,4.38104899e-22,1,1.521629572
-0.080908298,6.55877516e-22,4.46186016e-22,1,1.469964304
-0.080664158,6.1862446e-22,4.44062051e-22,1,1.393103642
-0.080420017,5.5892734e-22,4.30762932e-22,1,1.297528867
-0.080175877,4.88535505e-22,4.0652036e-22,1,1.201749172
-0.079931736,4.25168816e-22,3.73336401e-22,1,1.138835688
-0.079687595,3.85655085e-22,3.33706546e-22,1,1.155671319
-0.079443455,3.75466445e-22,2.92002985e-22,1,1.285830847
-0.079199314,3.81962285e-22,2.52438019e-22,1,1.513093338
-0.078955173,3.85951259e-22,2.20748735e-22,0,
-0.078711033,3.73529651e-22,2.00605959e-22,0,
-0.078466892,3.41962543e-22,1.93782717e-22,0,
-0.078222752,2.99024316e-22,1.96632235e-22,0,
-0.077978611,2.63674049e-22,2.0426605e-22,0,
-0.07773447,2.55931743e-22,2.10848199e-22,0,
-0.07749033,2.78343589e-22,2.13240412e-22,0,
-0.077246189,3.11234255e-22,2.08587117e-22,0,
-0.077002048,3.33776213e-22,1.96676431e-22,0,
-0.076757908,3.33538037e-22,1.76894047e-22,0,
-0.076513767,3.08722418e-22,1.50782995e-22,0,
-0.076269627,2.67726217e-22,1.19176983e-22,0,
-0.076025486,2.33217058e-22,8.4935646e-23,0,
-0.075781345,2.34196317e-22,5.07442075e-23,0,
-0.075537205,2.77134908e-22,2.44956224e-23,0,
-0.075293064,3.37903558e-22,2.77773896e-23,0,
-0.075048923,3.93033885e-22,4.68468783e-23,0,
-0.074804783,4.29327355e-22,6.19926236e-23,0,
-0.074560642,4.43115368e-22,7.14901418e-23,0,
-0.074316502,4.37739326e-22,7.62422896e-23,0,
-0.074072361,4.23590404e-22,8.00223188e-23,0,
-0.07382822,4.11645495e-22,8.61526248e-23,0,
-0.07358408,4.09838031e-22,9.75083906e-23,0,
-0.073339939,4.15371343e-22,1.13226973e-22,0,
-0.073095798,4.19838572e-22,1.31817044e-22,0,
-0.072851658,4.11661835e-22,1.50695172e-22,0,
-0.072607517,3.85172495e-22,1.69115748e-22,0,
-0.072363377,3.3992847e-22,1.86087675e-22,0,
-0.072119236,2.87586054e-22,2.02519844e-22,0,
-0.071875095,2.48978508e-22,2.18240708e-22,0,
-0.071630955,2.49130831e-22,2.34081296e-22,0,
-0.071386814,2.85166875e-22,2.48826645e-22,0,
-0.071142673,3.32479579e-22,2.61907341e-22,0,
-0.070898533,3.67471175e-22,2.70901604e-22,1,1.356474713
-0.070654392,3.78947976e-22,2.74550673e-22,1,1.380247847
-0.070410252,3.62787385e-22,2.70778347e-22,1,1.33979467
-0.070166111,3.26304595e-22,2.59356104e-22,0,
-0.06992197,2.85006682e-22,2.40286107e-22,0,
-0.06967783,2.66024908e-22,2.15297918e-22,0,
-0.069433689,2.86592682e-22,1.86608406e-22,0,
-0.069189548,3.37552231e-22,1.57173692e-22,0,
-0.068945408,3.93435497e-22,1.3002773e-22,0,
-0.068701267,4.36881585e-22,1.0759761e-22,0,
-0.068457127,4.57243472e-22,9.16685102e-23,0,
-0.068212986,4.54163063e-22,8.34114537e-23,0,
-0.067968845,4.31846404e-22,8.42513658e-23,0,
-0.067724705,4.01814195e-22,9.51064153e-23,0,
-0.067480564,3.74953117e-22,1.1420942e-22,0,
-0.067236423,3.60334359e-22,1.38446618e-22,0,
-0.066992283,3.5637271e-22,1.63648892e-22,0,
-0.066748142,3.55674894e-22,1.86563977e-22,0,
-0.066504002,3.47612895e-22,2.04104703e-22,0,
-0.066259861,3.28017042e-22,2.14562981e-22,0,
-0.06601572,2.99257023e-22,2.17474022e-22,0,
-0.06577158,2.7389373e-22,2.14088599e-22,0,
-0.065527439,2.67372444e-22,2.07791544e-22,0,
-0.065283298,2.87327137e-22,2.03201516e-22,0,
-0.065039158,3.23130145e-22,2.05572742e-22,0,
-0.064795017,3.58433854e-22,2.17116634e-22,0,
-0.064550877,3.78824154e-22,2.36596998e-22,0,
-0.064306736,3.76279153e-22,2.59528291e-22,1,1.449857937
-0.064062595,3.47879911e-22,2.82173599e-22,1,1.232857761
-0.063818455,2.95364599e-22,3.01668931e-22,0,
-0.063574314,2.25102827e-22,3.18078261e-22,0,
-0.063330173,1.44510242e-22,3.32019997e-22,0,
-0.063086033,6.45697166e-23,3.45881909e-22,0,
-0.062841892,2.35516091e-23,3.60278978e-22,0,
-0.062597752,7.47497498e-23,3.75624585e-22,0,
-0.062353611,1.12773036e-22,3.8926131e-22,0,
-0.06210947,1.28843633e-22,3.98742711e-22,0,
-0.06186533,1.2456704e-22,4.00002389e-22,0,
-0.061621189,1.06214408e-22,3.90822796e-22,0,
-0.061377048,8.53540856e-23,3.68812759e-22,0,
-0.061132908,8.00568613e-23,3.33983863e-22,0,
-0.060888767,9.62990701e-23,2.8700747e-22,0,
-0.060644627,1.19824514e-22,2.30939823e-22,0,
-0.060400486,1.37216616e-22,1.70909248e-22,0,
-0.060156345,1.4276474e-22,1.18135396e-22,0,
-0.059912205,1.34199251e-22,9.83931264e-23,0,
-0.059668064,1.14054347e-22,1.28444616e-22,0,
-0.059423923,8.46662569e-23,1.80161264e-22,0,
-0.059179783,5.12580979e-23,2.33546984e-22,0,
-0.058935642,1.6724768e-23,2.80454933e-22,0,
-0.058691502,1.64411356e-23,3.17996403e-22,0,
-0.058447361,4.68561721e-23,3.43933744e-22,0,
-0.05820322,7.59246839e-23,3.57568486e-22,0,
-0.05795908,1.03304308e-22,3.58514041e-22,0,
-0.057714939,1.2972174e-22,3.47278727e-22,0,
-0.057470798,1.52424997e-22,3.25347711e-22,0,
-0.057226658,1.68750394e-22,2.94668421e-22,0,
-0.056982517,1.75675491e-22,2.58928658e-22,0,
-0.056738377,1.70373289e-22,2.22160812e-22,0,
-0.056494236,1.53990751e-22,1.90622704e-22,0,
-0.056250095,1.2989765e-22,1.6952199e-22,0,
-0.056005955,1.11307451e-22,1.62288289e-22,0,
-0.055761814,1.14125749e-22,1.65564798e-22,0,
-0.055517673,1.41307782e-22,1.73587755e-22,0,
-0.055273533,1.75736454e-22,1.80174784e-22,0,
-0.055029392,2.04854516e-22,1.82878665e-22,0,
-0.054785252,2.19323952e-22,1.80555908e-22,0,
-0.054541111,2.15885792e-22,1.75129488e-22,0,
-0.05429697,1.92667616e-22,1.67990381e-22,0,
-0.05405283,1.52154805e-22,1.61512462e-22,0,
-0.053808689,9.94329928e-23,1.55289206e-22,0,
-0.053564548,4.35853904e-23,1.48907135e-22,0,
-0.053320408,3.35532253e-23,1.39893112e-22,0,
-0.053076267,7.82454965e-23,1.28089724e-22,0,
-0.052832127,1.14109763e-22,1.14218905e-22,0,
-0.052587986,1.33827406e-22,1.04413742e-22,0,
-0.052343845,1.34714568e-22,1.0630069e-22,0,
-0.052099705,1.18250748e-22,1.2457312e-22,0,
-0.051855564,8.85036661e-23,1.53603959e-22,0,
-0.051611423,5.0992004e-23,1.86615801e-22,0,
-0.051367283,1.47429856e-23,2.17276409e-22,0,
-0.051123142,2.09313497e-23,2.42791189e-22,0,
-0.050879002,4.03600747e-23,2.60465747e-22,0,
-0.050634861,4.65167722e-23,2.70287651e-22,0,
-0.05039072,3.95347514e-23,2.71445683e-22,0,
-0.05014658,3.77922139e-23,2.65034686e-22,0,
-0.049902439,6.53759314e-23,2.50976157e-22,0,
-0.049658298,1.10593469e-22,2.30622145e-22,0,
-0.049414158,1.57217596e-22,2.04470295e-22,0,
-0.049170017,1.9758869e-22,1.74153511e-22,0,
-0.048925877,2.23923154e-22,1.41130126e-22,0,
-0.048681736,2.33341248e-22,1.08196334e-22,0,
-0.048437595,2.23583094e-22,7.99000733e-23,0,
-0.048193455,1.97806477e-22,6.45270672e-23,0,
-0.047949314,1.6306552e-22,6.76516217e-23,0,
-0.047705173,1.33742062e-22,8.18617238e-23,0,
-0.047461033,1.26716069e-22,9.56918872e-23,0,
-0.047216892,1.42504064e-22,1.04254427e-22,0,
-0.046972752,1.62601425e-22,1.05290307e-22,0,
-0.046728611,1.71622354e-22,1.01220026e-22,0,
-0.04648447,1.61576204e-22,9.75991638e-23,0,
-0.04624033,1.29705903e-22,1.0513752e-22,0,
-0.045996189,7.89138804e-23,1.29473378e-22,0,
-0.045752048,2.16596817e-23,1.68337231e-22,0,
-0.045507908,6.78576113e-23,2.14219798e-22,0,
-0.045263767,1.40111536e-22,2.62063278e-22,0,
-0.045019627,2.04261666e-22,3.06570578e-22,0,
-0.044775486,2.55422395e-22,3.44849744e-22,0,
-0.044531345,2.89760296e-22,3.73612852e-22,1,0.775562977
-0.044287205,3.09922505e-22,3.91304199e-22,1,0.79202448
-0.044043064,3.21172181e-22,3.96574099e-22,1,0.809866761
-0.043798923,3.32956677e-22,3.89264112e-22,1,0.855349021
-0.043554783,3.51898374e-22,3.70313243e-22,1,0.950272183
-0.043310642,3.78245925e-22,3.41065936e-22,1,1.109011149
-0.043066502,4.05352289e-22,3.04458505e-22,1,1.331387637
-0.042822361,4.23759375e-22,2.62892999e-22,1,1.611908177
-0.04257822,4.26225912e-22,2.20796351e-22,0,
-0.04233408,4.07415253e-22,1.81899261e-22,0,
-0.042089939,3.68160416e-22,1.52688423e-22,0,
-0.041845798,3.11854139e-22,1.3783049e-22,0,
-0.041601658,2.50444956e-22,1.39214113e-22,0,
-0.041357517,1.99071709e-22,1.50038852e-22,0,
-0.041113377,1.77734869e-22,1.62605806e-22,0,
-0.040869236,1.86131301e-22,1.69701732e-22,0,
-0.040625095,2.05481696e-22,1.68533659e-22,0,
-0.040380955,2.15997797e-22,1.57165146e-22,0,
-0.040136814,2.12388727e-22,1.38097923e-22,0,
-0.039892673,1.97459966e-22,1.16060761e-22,0,
-0.039648533,1.88406391e-22,1.04828406e-22,0,
-0.039404392,2.0306249e-22,1.18702552e-22,0,
-0.039160252,2.45492918e-22,1.56820114e-22,0,
-0.038916111,2.98621669e-22,2.05580447e-22,0,
-0.03867197,3.47432632e-22,2.55881271e-22,0,
-0.03842783,3.7891119e-22,3.00899821e-22,1,1.259260274
-0.038183689,3.88243588e-22,3.37532112e-22,1,1.15024193
-0.037939548,3.71464369e-22,3.62478757e-22,1,1.024789347
-0.037695408,3.32767645e-22,3.75900821e-22,1,0.88525384
-0.037451267,2.77397913e-22,3.77209214e-22,1,0.735395378
-0.037207127,2.18099368e-22,3.69038432e-22,0,
-0.036962986,1.68516705e-22,3.52466955e-22,0,
-0.036718845,1.44815987e-22,3.30841799e-22,0,
-0.036474705,1.45051035e-22,3.05582113e-22,0,
-0.036230564,1.52551825e-22,2.79902564e-22,0,
-0.035986423,1.50495635e-22,2.55629745e-22,0,
-0.035742283,1.37926192e-22,2.36608873e-22,0,
-0.035498142,1.23699426e-22,2.25775468e-22,0,
-0.035254002,1.3098494e-22,2.26727208e-22,0,
-0.035009861,1.65966099e-22,2.38995966e-22,0,
-0.03476572,2.1561361e-22,2.60282979e-22,0,
-0.03452158,2.61393237e-22,2.85062691e-22,0,
-0.034277439,2.94733712e-22,3.09139798e-22,0,
-0.034033298,3.07516776e-22,3.27771974e-22,1,0.938203387
-0.033789158,2.99602179e-22,3.38254184e-22,1,0.885730888
-0.033545017,2.7197985e-22,3.38268872e-22,0,
-0.033300877,2.33113277e-22,3.27170258e-22,0,
-0.033056736,1.94067018e-22,3.05687811e-22,0,
-0.032812595,1.70538923e-22,2.75625739e-22,0,
-0.032568455,1.7034388e-22,2.41352816e-22,0,
-0.032324314,1.86378323e-22,2.08517817e-22,0,
-0.032080173,2.02250257e-22,1.86558581e-22,0,
-0.031836033,2.09204994e-22,1.83320338e-22,0,
-0.031591892,2.04576996e-22,2.00739508e-22,0,
-0.031347752,1.94649417e-22,2.31670812e-22,0,
-0.031103611,1.8926804e-22,2.67979645e-22,0,
-0.03085947,1.97200064e-22,3.02871947e-22,0,
-0.03061533,2.16386544e-22,3.32171281e-22,0,
-0.030371189,2.37579246e-22,3.51779161e-22,0,
-0.030127048,2.5012187e-22,3.59859677e-22,0,
-0.029882908,2.46279775e-22,3.53628186e-22,0,
-0.029638767,2.23216839e-22,3.3374697e-22,0,
-0.029394627,1.80530315e-22,2.9973309e-22,0,
-0.029150486,1.25995912e-22,2.55930522e-22,0,
-0.028906345,7.377967e-23,2.06146162e-22,0,
-0.028662205,7.24652651e-23,1.62546331e-22,0,
-0.028418064,1.20127196e-22,1.42398437e-22,0,
-0.028173923,1.69122738e-22,1.62720432e-22,0,
-0.027929783,2.05132229e-22,2.11066064e-22,0,
-0.027685642,2.24302753e-22,2.70736692e-22,0,
-0.027441502,2.28176922e-22,3.30658821e-22,0,
-0.027197361,2.24881996e-22,3.87380715e-22,0,
-0.02695322,2.23543761e-22,4.36800623e-22,1,0.511775279
-0.02670908,2.34404919e-22,4.78772697e-22,1,0.489595418
-0.026464939,2.55761609e-22,5.09975236e-22,1,0.501517703
-0.026220798,2.82225309e-22,5.31005597e-22,1,0.531492155
-0.025976658,3.0136136e-22,5.38415816e-22,1,0.559718624
-0.025732517,3.07953254e-22,5.33183228e-22,1,0.577574909
-0.025488377,2.93767249e-22,5.126377e-22,1,0.573050419
-0.025244236,2.6172718e-22,4.79439322e-22,1,0.545902616
-0.025000095,2.11106903e-22,4.34012447e-22,0,
-0.024755955,1.52847316e-22,3.82561601e-22,0,
-0.024511814,9.64372096e-23,3.3056838e-22,0,
-0.024267673,7.61275573e-23,2.89066691e-22,0,
-0.024023533,1.03039721e-22,2.66370687e-22,0,
-0.023779392,1.42512622e-22,2.67526454e-22,0,
-0.023535252,1.70079555e-22,2.84064425e-22,0,
-0.023291111,1.86878785e-22,3.06223493e-22,0,
-0.02304697,1.9263285e-22,3.22638413e-22,0,
-0.02280283,2.01839357e-22,3.29603038e-22,0,
-0.022558689,2.1876004e-22,3.23560419e-22,0,
-0.022314548,2.51556147e-22,3.06673422e-22,0,
-0.022070408,2.89288805e-22,2.81039978e-22,0,
-0.021826267,3.28829606e-22,2.52673286e-22,0,
-0.021582127,3.56087258e-22,2.2792603e-22,0,
-0.021337986,3.70981033e-22,2.15047805e-22,0,
-0.021093845,3.66335419e-22,2.18172541e-22,0,
-0.020849705,3.4837167e-22,2.37395412e-22,0,
-0.020605564,3.19065955e-22,2.65759783e-22,0,
-0.020361423,2.88962922e-22,2.98842164e-22,0,
-0.020117283,2.65880047e-22,3.30556997e-22,0,
-0.019873142,2.57185305e-22,3.59077004e-22,0,
-0.019629002,2.61168607e-22,3.81331692e-22,1,0.684885659
-0.019384861,2.69078527e-22,3.96114868e-22,1,0.679294187
-0.01914072,2.72076295e-22,4.03083729e-22,1,0.674987046
-0.01889658,2.62279258e-22,4.0049254e-22,1,0.654891743
-0.018652439,2.4302888e-22,3.91048142e-22,1,0.621480719
-0.018408298,2.14144796e-22,3.71700702e-22,0,
-0.018164158,1.93391934e-22,3.48499723e-22,0,
-0.017920017,1.865174e-22,3.16445364e-22,0,
-0.017675877,2.07130762e-22,2.84467201e-22,0,
-0.017431736,2.36848168e-22,2.44491497e-22,0,
-0.017187595,2.71849828e-22,2.0759373e-22,0,
-0.016943455,2.89155424e-22,1.63121351e-22,0,
-0.016699314,3.01876311e-22,1.24635288e-22,0,
-0.016455173,2.85159595e-22,8.34695671e-23,0,
-0.016211033,2.72799429e-22,5.4403143e-23,0,
-0.015966892,2.2747822e-22,5.21834852e-23,0,
-0.015722752,2.07763212e-22,5.24231256e-23,0,
-0.015478611,1.49830462e-22,9.1961624e-23,0,
