t_s,env_h1,env_l1,selected,ratio_h1_l1_selected
-1.97026372,4.13010566e-10,5.64429034e-10,0,
-1.970019579,4.09085421e-10,6.98933102e-10,0,
-1.969775438,4.31857096e-10,8.10001024e-10,1,0.533156234
-1.969531298,4.72102782e-10,8.66878385e-10,1,0.544600938
-1.969287157,5.12813281e-10,8.58134264e-10,1,0.597590963
-1.969043016,5.32075766e-10,7.87878643e-10,1,0.675327057
-1.968798876,5.25152823e-10,6.81055555e-10,1,0.771086617
-1.968554735,4.91675202e-10,5.78297486e-10,0,
-1.968310595,4.3652596e-10,5.12264206e-10,0,
-1.968066454,3.74769067e-10,4.88023803e-10,0,
-1.967822313,3.11694013e-10,4.80783482e-10,0,
-1.967578173,2.55020176e-10,4.64141588e-10,0,
-1.967334032,2.11243159e-10,4.34555344e-10,0,
-1.967089891,1.79835675e-10,4.02789924e-10,0,
-1.966845751,1.64878664e-10,3.81995687e-10,0,
-1.96660161,1.53162435e-10,3.85410083e-10,0,
-1.96635747,1.37248975e-10,4.13248202e-10,0,
-1.966113329,1.27285252e-10,4.56807601e-10,0,
-1.965869188,1.53610411e-10,5.0108777e-10,0,
-1.965625048,2.27136459e-10,5.25253848e-10,0,
-1.965380907,3.21365184e-10,5.16672136e-10,0,
-1.965136766,4.05909082e-10,4.68757584e-10,0,
-1.964892626,4.64634296e-10,3.86750943e-10,0,
-1.964648485,4.83667819e-10,2.88935427e-10,0,
-1.964404345,4.56768761e-10,1.98866595e-10,0,
-1.964160204,3.91585884e-10,1.51093678e-10,0,
-1.963916063,2.95371726e-10,1.65790234e-10,0,
-1.963671923,1.87399912e-10,2.21166297e-10,0,
-1.963427782,8.92595399e-11,3.00874513e-10,0,
-1.963183641,4.82132556e-11,3.92292351e-10,0,
-1.962939501,8.2460546e-11,4.76123421e-10,0,
-1.96269536,1.0324555e-10,5.33257853e-10,0,
-1.96245122,9.53303891e-11,5.48773781e-10,0,
-1.962207079,6.89954131e-11,5.28958245e-10,0,
-1.961962938,3.96096254e-11,5.04669657e-10,0,
-1.961718798,2.46773645e-11,5.22819757e-10,0,
-1.961474657,2.55954872e-11,6.04699526e-10,0,
-1.961230516,3.38972935e-11,7.17393621e-10,0,
-1.960986376,7.84118012e-11,8.13618115e-10,0,
-1.960742235,1.51494634e-10,8.64109035e-10,0,
-1.960498095,2.3574878e-10,8.56134082e-10,0,
-1.960253954,3.19947257e-10,7.95168361e-10,0,
-1.960009813,3.88137694e-10,6.98953958e-10,0,
-1.959765673,4.31220598e-10,5.874032e-10,0,
-1.959521532,4.47892381e-10,4.83176672e-10,0,
-1.959277391,4.37871243e-10,4.03806115e-10,0,
-1.959033251,4.12089796e-10,3.65888672e-10,0,
-1.95878911,3.79122193e-10,3.78372915e-10,0,
-1.95854497,3.44652735e-10,4.257845e-10,0,
-1.958300829,3.14224364e-10,4.81790498e-10,0,
-1.958056688,2.84109381e-10,5.23420375e-10,0,
-1.957812548,2.54481232e-10,5.35724621e-10,0,
-1.957568407,2.31520649e-10,5.17911535e-10,0,
-1.957324266,2.2436253e-10,4.77680235e-10,0,
-1.957080126,2.48637592e-10,4.32814675e-10,0,
-1.956835985,3.04973653e-10,4.08139981e-10,0,
-1.956591845,3.75838668e-10,4.19676894e-10,0,
-1.956347704,4.45015188e-10,4.66308002e-10,0,
-1.956103563,4.93989701e-10,5.3332206e-10,0,
-1.955859423,5.09803773e-10,6.02850625e-10,1,0.845655212
-1.955615282,4.90607236e-10,6.63355478e-10,1,0.739584208
-1.955371141,4.38923023e-10,7.04488047e-10,1,0.623038283
-1.955127001,3.73929256e-10,7.17208534e-10,0,
-1.95488286,3.14625323e-10,6.96984947e-10,0,
-1.95463872,2.74342157e-10,6.40182208e-10,0,
-1.954394579,2.42235603e-10,5.51482919e-10,0,
-1.954150438,1.92815398e-10,4.40970557e-10,0,
-1.953906298,1.12683524e-10,3.2503206e-10,0,
-1.953662157,1.21765543e-11,2.26698956e-10,0,
-1.953418016,1.33228463e-10,1.66311689e-10,0,
-1.953173876,2.61713634e-10,1.52287733e-10,0,
-1.952929735,3.65494904e-10,1.70606666e-10,0,
-1.952685595,4.26817283e-10,2.18231155e-10,0,
-1.952441454,4.40712212e-10,2.90161297e-10,0,
-1.952197313,4.07868188e-10,3.71041375e-10,0,
-1.951953173,3.43850031e-10,4.36110332e-10,0,
-1.951709032,2.67201058e-10,4.67586767e-10,0,
-1.951464891,1.9715745e-10,4.56076678e-10,0,
-1.951220751,1.53721736e-10,4.10163283e-10,0,
-1.95097661,1.45701571e-10,3.64786141e-10,0,
-1.95073247,1.73195854e-10,3.77638111e-10,0,
-1.950488329,2.25586369e-10,4.75870263e-10,0,
-1.950244188,2.86484982e-10,6.23299016e-10,0,
-1.950000048,3.46464491e-10,7.7601302e-10,0,
-1.949755907,3.98362958e-10,9.05844812e-10,1,0.439769542
-1.949511766,4.41102949e-10,9.90823931e-10,1,0.445188025
-1.949267626,4.81148528e-10,1.01543532e-09,1,0.473834737
-1.949023485,5.18822714e-10,9.72030401e-10,1,0.53375153
-1.948779345,5.50107275e-10,8.61358447e-10,1,0.638650816
-1.948535204,5.681439e-10,7.01895562e-10,1,0.809442217
-1.948291063,5.63092346e-10,5.3322985e-10,1,1.056003048
-1.948046923,5.34772417e-10,4.28809972e-10,0,
-1.947802782,4.90198533e-10,4.52718351e-10,0,
-1.947558641,4.39324883e-10,5.50087687e-10,0,
-1.947314501,3.97494302e-10,6.35699493e-10,0,
-1.94707036,3.73772803e-10,6.73164344e-10,0,
-1.94682622,3.73749464e-10,6.57648083e-10,0,
-1.946582079,4.04142709e-10,6.05997434e-10,0,
-1.946337938,4.61785344e-10,5.48684645e-10,0,
-1.946093798,5.38691499e-10,5.20207773e-10,0,
-1.945849657,6.18667131e-10,5.45830505e-10,1,1.133441837
-1.945605516,6.85272591e-10,6.20940733e-10,1,1.103603861
-1.945361376,7.31388315e-10,7.19428434e-10,1,1.016624144
-1.945117235,7.53284832e-10,8.13406355e-10,1,0.926086731
-1.944873095,7.56697195e-10,8.76241475e-10,1,0.863571535
-1.944628954,7.48989741e-10,8.89042899e-10,1,0.842467491
-1.944384813,7.31373707e-10,8.4271487e-10,1,0.867878013
-1.944140673,7.03478182e-10,7.39366195e-10,1,0.951461112
-1.943896532,6.59258002e-10,5.96188322e-10,1,1.105788184
-1.943652391,5.94465097e-10,4.38731657e-10,0,
-1.943408251,5.14669545e-10,2.98976106e-10,0,
-1.94316411,4.30545663e-10,2.07801591e-10,0,
-1.94291997,3.63215186e-10,1.71310145e-10,0,
-1.942675829,3.34965314e-10,1.59373455e-10,0,
-1.942431688,3.45537196e-10,1.49289977e-10,0,
-1.942187548,3.74907183e-10,1.45945139e-10,0,
-1.941943407,4.02317137e-10,1.68254384e-10,0,
-1.941699266,4.14066585e-10,2.28213114e-10,0,
-1.941455126,4.08281626e-10,3.2856888e-10,0,
-1.941210985,3.83583714e-10,4.6480524e-10,0,
-1.940966845,3.41849494e-10,6.19549545e-10,0,
-1.940722704,2.91308722e-10,7.6889316e-10,0,
-1.940478563,2.48437899e-10,8.86681606e-10,0,
-1.940234423,2.48160888e-10,9.5111061e-10,0,
-1.939990282,3.04837782e-10,9.52987021e-10,0,
-1.939746141,3.88188574e-10,8.94461116e-10,1,0.433991558
-1.939502001,4.65555312e-10,7.9114966e-10,1,0.588454165
-1.93925786,5.12944544e-10,6.67177773e-10,1,0.768827387
-1.93901372,5.16269999e-10,5.46955257e-10,0,
-1.938769579,4.74755748e-10,4.5029937e-10,0,
-1.938525438,3.9389473e-10,3.81836217e-10,0,
-1.938281298,2.91236095e-10,3.31906244e-10,0,
-1.938037157,1.89241898e-10,2.87001873e-10,0,
-1.937793016,1.12236163e-10,2.35065808e-10,0,
-1.937548876,8.68072874e-11,1.71640384e-10,0,
-1.937304735,1.06882476e-10,1.08221411e-10,0,
-1.937060595,1.54298518e-10,1.20414687e-10,0,
-1.936816454,2.263771e-10,2.30963677e-10,0,
-1.936572313,3.06177406e-10,3.73540767e-10,0,
-1.936328173,3.73736005e-10,5.20408114e-10,0,
-1.936084032,4.10101678e-10,6.55765945e-10,0,
-1.935839891,4.07386543e-10,7.66790217e-10,1,0.531288133
-1.935595751,3.77036499e-10,8.44826956e-10,1,0.446288434
-1.93535161,3.46940971e-10,8.88148879e-10,1,0.390633799
-1.93510747,3.52945201e-10,8.98623073e-10,1,0.392762228
-1.934863329,3.98497697e-10,8.84213151e-10,1,0.450680582
-1.934619188,4.49337863e-10,8.54613132e-10,1,0.525779263
-1.934375048,4.76289175e-10,8.1828087e-10,1,0.582060748
-1.934130907,4.68876028e-10,7.81364594e-10,1,0.600073297
-1.933886766,4.32483832e-10,7.4276547e-10,1,0.582261628
-1.933642626,3.88051208e-10,6.98230324e-10,0,
-1.933398485,3.53093484e-10,6.4303543e-10,0,
-1.933154345,3.34348219e-10,5.7452852e-10,0,
-1.932910204,3.26979758e-10,4.97864931e-10,0,
-1.932666063,3.32274392e-10,4.24673918e-10,0,
-1.932421923,3.69107379e-10,3.74743173e-10,0,
-1.932177782,4.44741977e-10,3.69071371e-10,0,
-1.931933641,5.40634047e-10,4.08317935e-10,0,
-1.931689501,6.28435059e-10,4.72420472e-10,0,
-1.93144536,6.81563401e-10,5.38387624e-10,1,1.265934376
-1.93120122,6.86925463e-10,5.87967886e-10,1,1.168304391
-1.930957079,6.44948594e-10,6.11813031e-10,1,1.054159622
-1.930712938,5.65308663e-10,6.08172338e-10,1,0.929520512
-1.930468798,4.68910549e-10,5.86388334e-10,0,
-1.930224657,3.77355852e-10,5.69352849e-10,0,
-1.929980516,3.10624781e-10,5.82972052e-10,0,
-1.929736376,2.87345186e-10,6.38176024e-10,0,
-1.929492235,3.14555061e-10,7.1908985e-10,0,
-1.929248095,3.86565734e-10,7.95112831e-10,1,0.486177205
-1.929003954,4.84023002e-10,8.39823704e-10,1,0.57633882
-1.928759813,5.84585022e-10,8.35066705e-10,1,0.700045898
-1.928515673,6.71679505e-10,7.73043413e-10,1,0.868876823
-1.928271532,7.32941441e-10,6.58283511e-10,1,1.113413032
-1.928027391,7.67899812e-10,5.05398411e-10,1,1.519394987
-1.927783251,7.85818248e-10,3.45576251e-10,0,
-1.92753911,7.97739135e-10,2.40516132e-10,0,
-1.92729497,8.12471342e-10,2.58891376e-10,0,
-1.927050829,8.26762633e-10,3.37871528e-10,0,
-1.926806688,8.26793778e-10,3.9852293e-10,1,2.074645434
-1.926562548,8.00555952e-10,4.18215254e-10,1,1.914219879
-1.926318407,7.4065422e-10,4.02681784e-10,0,
-1.926074266,6.49051621e-10,3.69438088e-10,0,
-1.925830126,5.38923584e-10,3.40094324e-10,0,
-1.925585985,4.26278678e-10,3.3244212e-10,0,
-1.925341845,3.30422676e-10,3.54882761e-10,0,
-1.925097704,2.69498529e-10,4.12695334e-10,0,
-1.924853563,2.55039197e-10,5.03865725e-10,0,
-1.924609423,2.91758607e-10,6.15517577e-10,0,
-1.924365282,3.68264008e-10,7.26787679e-10,0,
-1.924121141,4.66919881e-10,8.13706216e-10,1,0.573818746
-1.923877001,5.69175706e-10,8.58813102e-10,1,0.662746883
-1.92363286,6.54622119e-10,8.53991771e-10,1,0.766543825
-1.92338872,7.093173e-10,8.01825428e-10,1,0.884628094
-1.923144579,7.23950175e-10,7.16243716e-10,1,1.010759548
-1.922900438,6.96175831e-10,6.1604181e-10,1,1.130078869
-1.922656298,6.33396103e-10,5.21979559e-10,1,1.213450014
-1.922412157,5.46095198e-10,4.51262478e-10,0,
-1.922168016,4.49221336e-10,4.12117462e-10,0,
-1.921923876,3.58098636e-10,4.05400295e-10,0,
-1.921679735,2.8177183e-10,4.25743287e-10,0,
-1.921435595,2.2512949e-10,4.66388243e-10,0,
-1.921191454,1.8757256e-10,5.23918117e-10,0,
-1.920947313,1.68126307e-10,5.96381838e-10,0,
-1.920703173,1.74046038e-10,6.82714023e-10,0,
-1.920459032,2.08361644e-10,7.79214655e-10,0,
-1.920214891,2.66156943e-10,8.75615095e-10,0,
-1.919970751,3.40068161e-10,9.5880926e-10,1,0.354677593
-1.91972661,4.20547177e-10,1.01547267e-09,1,0.414139337
-1.91948247,5.00304221e-10,1.03529113e-09,1,0.483249789
-1.919238329,5.69729937e-10,1.01556512e-09,1,0.560997936
-1.918994188,6.18392412e-10,9.59200432e-10,1,0.644695718
-1.918750048,6.40057124e-10,8.743606e-10,1,0.732028781
-1.918505907,6.30035513e-10,7.72662949e-10,1,0.815407952
-1.918261766,5.90292893e-10,6.64414984e-10,1,0.888440067
-1.918017626,5.29426677e-10,5.59078743e-10,0,
-1.917773485,4.58259861e-10,4.620686e-10,0,
-1.917529345,3.92482746e-10,3.7364895e-10,0,
-1.917285204,3.45847182e-10,2.92180675e-10,0,
-1.917041063,3.27670367e-10,2.20172444e-10,0,
-1.916796923,3.43165962e-10,1.8800734e-10,0,
-1.916552782,3.87983342e-10,2.41091682e-10,0,
-1.916308641,4.54178696e-10,3.53602664e-10,0,
-1.916064501,5.30725557e-10,4.79641441e-10,0,
-1.91582036,6.03846618e-10,5.91581356e-10,1,1.02073301
-1.91557622,6.63698002e-10,6.71591451e-10,1,0.988246651
-1.915332079,7.0199446e-10,7.12274069e-10,1,0.985567902
-1.915087938,7.14000858e-10,7.14402296e-10,1,0.999438079
-1.914843798,7.00329467e-10,6.85899716e-10,1,1.021037697
-1.914599657,6.61505512e-10,6.39829407e-10,1,1.033877945
-1.914355516,6.00664505e-10,5.89591286e-10,1,1.018781178
-1.914111376,5.22976879e-10,5.50754462e-10,0,
-1.913867235,4.34103915e-10,5.37793009e-10,0,
-1.913623095,3.47521838e-10,5.56687343e-10,0,
-1.913378954,2.8297194e-10,5.97926971e-10,0,
-1.913134813,2.60246909e-10,6.3805697e-10,0,
-1.912890673,2.74831674e-10,6.53541774e-10,0,
-1.912646532,2.94539279e-10,6.30896567e-10,0,
-1.912402391,2.95674686e-10,5.70407173e-10,0,
-1.912158251,2.69407438e-10,4.90971165e-10,0,
-1.91191411,2.28295237e-10,4.27281525e-10,0,
-1.91166997,2.13604882e-10,4.11248955e-10,0,
-1.911425829,2.63137512e-10,4.38535626e-10,0,
-1.911181688,3.53819409e-10,4.73310112e-10,0,
-1.910937548,4.46664076e-10,4.8631306e-10,0,
-1.910693407,5.17417624e-10,4.68942018e-10,0,
-1.910449266,5.57110619e-10,4.26770724e-10,0,
-1.910205126,5.68070836e-10,3.74409702e-10,0,
-1.909960985,5.57525725e-10,3.29955457e-10,0,
-1.909716845,5.37032556e-10,3.07270451e-10,0,
-1.909472704,5.12586118e-10,3.13243908e-10,0,
-1.909228563,4.86053252e-10,3.44671695e-10,0,
-1.908984423,4.60285376e-10,3.94198448e-10,0,
-1.908740282,4.41740686e-10,4.52694112e-10,0,
-1.908496141,4.43408642e-10,5.08522915e-10,0,
-1.908252001,4.69826622e-10,5.50733589e-10,0,
-1.90800786,5.08235008e-10,5.69225266e-10,0,
-1.90776372,5.3924308e-10,5.59535398e-10,1,0.96373363
-1.907519579,5.45874625e-10,5.27385083e-10,0,
-1.907275438,5.21239402e-10,4.91363934e-10,0,
-1.907031298,4.71380293e-10,4.83086463e-10,0,
-1.906787157,4.08740926e-10,5.25411507e-10,0,
-1.906543016,3.49671913e-10,6.07690319e-10,0,
-1.906298876,3.06302034e-10,6.9967864e-10,0,
-1.906054735,2.79422504e-10,7.74476495e-10,0,
-1.905810595,2.6814986e-10,8.15560581e-10,0,
-1.905566454,2.75219974e-10,8.17365762e-10,0,
-1.905322313,3.01993978e-10,7.80402099e-10,0,
-1.905078173,3.41179247e-10,7.08508277e-10,0,
-1.904834032,3.74833989e-10,6.08959753e-10,0,
-1.904589891,3.89408296e-10,4.92732068e-10,0,
-1.904345751,3.79000279e-10,3.82809441e-10,0,
-1.90410161,3.49046149e-10,3.20436665e-10,0,
-1.90385747,3.18870537e-10,3.35435125e-10,0,
-1.903613329,3.11315689e-10,3.9495846e-10,0,
-1.903369188,3.36340857e-10,4.47621291e-10,0,
-1.903125048,3.80754254e-10,4.71564818e-10,0,
-1.902880907,4.21865619e-10,4.7173886e-10,0,
-1.902636766,4.44346589e-10,4.72046533e-10,0,
-1.902392626,4.3979054e-10,4.98241754e-10,0,
-1.902148485,4.04356053e-10,5.51755043e-10,0,
-1.901904345,3.42418816e-10,6.10535238e-10,0,
-1.901660204,2.63848537e-10,6.51841822e-10,0,
-1.901416063,1.89302134e-10,6.63682245e-10,0,
-1.901171923,1.49766738e-10,6.45710335e-10,0,
-1.900927782,1.5053167e-10,6.04361264e-10,0,
-1.900683641,1.51720966e-10,5.45567098e-10,0,
-1.900439501,1.23090962e-10,4.75620271e-10,0,
-1.90019536,5.94895029e-11,4.07040996e-10,0,
-1.89995122,5.85982182e-11,3.63609702e-10,0,
-1.899707079,1.62706499e-10,3.68549167e-10,0,
-1.899462938,2.61779259e-10,4.09333027e-10,0,
-1.899218798,3.29572224e-10,4.50136192e-10,0,
-1.898974657,3.51909606e-10,4.67730563e-10,0,
-1.898730516,3.27602123e-10,4.64654132e-10,0,
-1.898486376,2.69198564e-10,4.67731946e-10,0,
-1.898242235,2.11370327e-10,5.0282904e-10,0,
-1.897998095,2.03072157e-10,5.63643732e-10,0,
-1.897753954,2.4484616e-10,6.18676987e-10,0,
-1.897509813,2.8949783e-10,6.39184666e-10,0,
-1.897265673,3.08858469e-10,6.14992018e-10,0,
-1.897021532,2.95557366e-10,5.56119401e-10,0,
-1.896777391,2.5545864e-10,4.85564181e-10,0,
-1.896533251,1.98859094e-10,4.3205939e-10,0,
-1.89628911,1.3314128e-10,4.19666946e-10,0,
-1.89604497,6.81773609e-11,4.59994975e-10,0,
-1.895800829,5.88335667e-11,5.49105604e-10,0,
-1.895556688,1.2668745e-10,6.64382022e-10,0,
-1.895312548,1.9772388e-10,7.71712952e-10,0,
-1.895068407,2.48555375e-10,8.35595372e-10,0,
-1.894824266,2.68346597e-10,8.29495857e-10,0,
-1.894580126,2.55784603e-10,7.47765781e-10,0,
-1.894335985,2.30043565e-10,6.11937319e-10,0,
-1.894091845,2.31502912e-10,4.79418508e-10,0,
-1.893847704,2.78684079e-10,4.34001499e-10,0,
-1.893603563,3.39288465e-10,4.88644773e-10,0,
-1.893359423,3.75283221e-10,5.61672568e-10,0,
-1.893115282,3.6456296e-10,5.98484311e-10,0,
-1.892871141,3.06547469e-10,5.95972542e-10,0,
-1.892627001,2.28097242e-10,5.81719567e-10,0,
-1.89238286,2.00111449e-10,5.80519745e-10,0,
-1.89213872,2.69856916e-10,5.85786635e-10,0,
-1.891894579,3.66881369e-10,5.70026976e-10,0,
-1.891650438,4.41036262e-10,5.17405866e-10,0,
-1.891406298,4.7801827e-10,4.51474645e-10,0,
-1.891162157,4.85900587e-10,4.35834567e-10,0,
-1.890918016,4.85336614e-10,5.04778484e-10,0,
-1.890673876,4.91780534e-10,6.05084757e-10,0,
-1.890429735,5.03980083e-10,6.70077939e-10,1,0.752121587
-1.890185595,5.06249224e-10,6.65536887e-10,1,0.760662908
-1.889941454,4.81726659e-10,5.89976685e-10,0,
-1.889697313,4.25694091e-10,4.66182631e-10,0,
-1.889453173,3.46131277e-10,3.34497096e-10,0,
-1.889209032,2.58284255e-10,2.41457583e-10,0,
-1.888964891,1.7973593e-10,2.10810416e-10,0,
-1.888720751,1.17885189e-10,2.23448893e-10,0,
-1.88847661,6.73331122e-11,2.67448068e-10,0,
-1.88823247,6.19367422e-11,3.43260841e-10,0,
-1.887988329,1.35631886e-10,4.2898939e-10,0,
-1.887744188,2.30746314e-10,4.87214364e-10,0,
-1.887500048,3.17672297e-10,4.88624452e-10,0,
-1.887255907,3.74951455e-10,4.23015536e-10,0,
-1.887011766,3.88805723e-10,3.09191976e-10,0,
-1.886767626,3.53081795e-10,2.24069619e-10,0,
-1.886523485,2.74123401e-10,2.84034261e-10,0,
-1.886279345,1.71231912e-10,4.15941523e-10,0,
-1.886035204,9.17985809e-11,5.23784116e-10,0,
-1.885791063,1.25733473e-10,5.77061475e-10,0,
-1.885546923,1.92012242e-10,5.75812148e-10,0,
-1.885302782,2.28671437e-10,5.38032115e-10,0,
-1.885058641,2.29146853e-10,4.88665588e-10,0,
-1.884814501,2.08677473e-10,4.5336649e-10,0,
-1.88457036,1.95921557e-10,4.52558132e-10,0,
-1.88432622,2.12332357e-10,4.96958442e-10,0,
-1.884082079,2.46110975e-10,5.80328206e-10,0,
-1.883837938,2.71264927e-10,6.77342905e-10,0,
-1.883593798,2.72178769e-10,7.55438273e-10,0,
-1.883349657,2.48322871e-10,7.85527989e-10,0,
-1.883105516,2.09181171e-10,7.49540653e-10,0,
-1.882861376,1.72120615e-10,6.47050385e-10,0,
-1.882617235,1.57098719e-10,4.96077202e-10,0,
-1.882373095,1.66970753e-10,3.39243293e-10,0,
-1.882128954,1.86465752e-10,2.60984981e-10,0,
-1.881884813,2.04855412e-10,3.16001718e-10,0,
-1.881640673,2.20015536e-10,4.13196741e-10,0,
-1.881396532,2.34546769e-10,4.86099813e-10,0,
-1.881152391,2.52804186e-10,5.18157112e-10,0,
-1.880908251,2.74122454e-10,5.11136011e-10,0,
-1.88066411,2.93400376e-10,4.70668336e-10,0,
-1.88041997,3.02197361e-10,4.02154778e-10,0,
-1.880175829,2.89427088e-10,3.1426252e-10,0,
-1.879931688,2.49065216e-10,2.29287014e-10,0,
-1.879687548,1.83746232e-10,2.07764804e-10,0,
-1.879443407,1.26114311e-10,2.8599151e-10,0,
-1.879199266,1.61581239e-10,4.05883859e-10,0,
-1.878955126,2.63575487e-10,5.23893183e-10,0,
-1.878710985,3.63211418e-10,6.20476809e-10,0,
-1.878466845,4.29403742e-10,6.84807221e-10,0,
-1.878222704,4.48908619e-10,7.10650777e-10,1,0.631686664
-1.877978563,4.18594063e-10,6.93977552e-10,0,
-1.877734423,3.48784732e-10,6.36794158e-10,0,
-1.877490282,2.60310676e-10,5.4988769e-10,0,
-1.877246141,1.83326941e-10,4.58493174e-10,0,
-1.877002001,1.48866004e-10,4.04443248e-10,0,
-1.87675786,1.46801257e-10,4.17808156e-10,0,
-1.87651372,1.38803185e-10,4.76618771e-10,0,
-1.876269579,1.05810607e-10,5.36124807e-10,0,
-1.876025438,5.26104918e-11,5.67980785e-10,0,
-1.875781298,1.48826146e-11,5.64736284e-10,0,
-1.875537157,6.70859421e-11,5.33175514e-10,0,
-1.875293016,1.07004108e-10,4.87188169e-10,0,
-1.875048876,1.32953782e-10,4.42948029e-10,0,
-1.874804735,1.52989581e-10,4.1201405e-10,0,
-1.874560595,1.73533618e-10,3.99053921e-10,0,
-1.874316454,1.9102805e-10,4.04333715e-10,0,
-1.874072313,1.94058173e-10,4.25693055e-10,0,
-1.873828173,1.79208237e-10,4.61879006e-10,0,
-1.873584032,1.65280768e-10,5.12526497e-10,0,
-1.873339891,1.9159951e-10,5.76584134e-10,0,
-1.873095751,2.6360138e-10,6.51379047e-10,0,
-1.87285161,3.43499329e-10,7.28788283e-10,0,
-1.87260747,3.99841729e-10,7.95910348e-10,1,0.502370311
