event,quality,available_pair_count,usable_pair_count,pair_names,pair_pruning_applied,dropped_pairs,geometry_mode,pair_tensor_overlap_count,pair_scalar_overlap_count,status,status_reason,scalar_overlap_fraction,tensor_mismatch_max,scalar_mismatch_max,ring_directions_used
GW200129_065458,usable,3,3,H1-L1;H1-V1;L1-V1,0,,strict,1,1,reject_tensor_response,at_least_one_pair_outside_tensor_range,0.3333333,0.0145715,9.1207228,27
