t_s,env_l1,env_v1,selected,ratio_l1_v1_selected
-0.107275486,1.43748675e-22,6.97799008e-21,0,
-0.107031345,1.43545865e-22,7.02489614e-21,0,
-0.106787205,1.42989534e-22,6.91986944e-21,0,
-0.106543064,1.36445785e-22,6.72038312e-21,0,
-0.106298923,1.33295345e-22,6.41871412e-21,0,
-0.106054783,1.23781351e-22,6.10045247e-21,0,
-0.105810642,1.18488684e-22,5.80564997e-21,0,
-0.105566502,1.08655042e-22,5.61939784e-21,0,
-0.105322361,1.01086316e-22,5.57830901e-21,0,
-0.10507822,9.22309183e-23,5.69116114e-21,0,
-0.10483408,8.33178561e-23,5.92419823e-21,0,
-0.104589939,7.65147237e-23,6.20132927e-21,0,
-0.104345798,6.80847657e-23,6.46999268e-21,0,
-0.104101658,6.33029228e-23,6.6465899e-21,0,
-0.103857517,5.44560284e-23,6.71965844e-21,0,
-0.103613377,4.81418171e-23,6.63859181e-21,0,
-0.103369236,3.52108519e-23,6.442903e-21,0,
-0.103125095,2.38361311e-23,6.12967376e-21,0,
-0.102880955,6.60524663e-24,5.78036887e-21,0,
-0.102636814,9.78228938e-24,5.44178351e-21,0,
-0.102392673,2.86805556e-23,5.21316395e-21,0,
-0.102148533,4.40377544e-23,5.14668068e-21,0,
-0.101904392,5.87563504e-23,5.27368518e-21,0,
-0.101660252,6.97011049e-23,5.55827084e-21,0,
-0.101416111,7.76484578e-23,5.92806016e-21,0,
-0.10117197,8.42622779e-23,6.3123915e-21,0,
-0.10092783,8.94977585e-23,6.62969433e-21,0,
-0.100683689,9.76767518e-23,6.85057578e-21,0,
-0.100439548,1.06278587e-22,6.921665e-21,0,
-0.100195408,1.18238205e-22,6.85926243e-21,0,
-0.099951267,1.27535373e-22,6.64625807e-21,0,
-0.099707127,1.3706082e-22,6.33803751e-21,0,
-0.099462986,1.40080742e-22,5.96669975e-21,0,
-0.099218845,1.41808634e-22,5.62316297e-21,0,
-0.098974705,1.36364523e-22,5.3819788e-21,0,
-0.098730564,1.31182323e-22,5.32221226e-21,0,
-0.098486423,1.21623072e-22,5.46754596e-21,0,
-0.098242283,1.16170949e-22,5.7807207e-21,0,
-0.097998142,1.10313974e-22,6.19015302e-21,0,
-0.097754002,1.11021207e-22,6.59758887e-21,0,
-0.097509861,1.11652952e-22,6.94188171e-21,0,
-0.09726572,1.17213452e-22,7.15033377e-21,0,
-0.09702158,1.20906996e-22,7.21507661e-21,0,
-0.096777439,1.28626591e-22,7.11054822e-21,0,
-0.096533298,1.35118948e-22,6.88207571e-21,0,
-0.096289158,1.46868553e-22,6.55735743e-21,0,
-0.096045017,1.58291356e-22,6.22331973e-21,0,
-0.095800877,1.74178625e-22,5.94840186e-21,0,
-0.095556736,1.87600915e-22,5.81773141e-21,0,
-0.095312595,2.02140616e-22,5.8655142e-21,0,
-0.095068455,2.11336439e-22,6.07954744e-21,0,
-0.094824314,2.1866892e-22,6.39956196e-21,0,
-0.094580173,2.19341926e-22,6.73858034e-21,0,
-0.094336033,2.1665642e-22,7.03066329e-21,0,
-0.094091892,2.07763409e-22,7.20549253e-21,0,
-0.093847752,1.95142216e-22,7.24627256e-21,0,
-0.093603611,1.77647083e-22,7.12323166e-21,0,
-0.09335947,1.56974431e-22,6.86739278e-21,0,
-0.09311533,1.3439477e-22,6.49326113e-21,0,
-0.092871189,1.13289565e-22,6.07213118e-21,0,
-0.092627048,9.95991408e-23,5.66489111e-21,0,
-0.092382908,1.00434795e-22,5.36549569e-21,0,
-0.092138767,1.15289825e-22,5.23920561e-21,0,
-0.091894627,1.39364703e-22,5.31661572e-21,0,
-0.091650486,1.63793706e-22,5.56680204e-21,0,
-0.091406345,1.8591172e-22,5.91320588e-21,0,
-0.091162205,2.01515948e-22,6.27982816e-21,0,
-0.090918064,2.09882612e-22,6.58426564e-21,0,
-0.090673923,2.10143315e-22,6.78811287e-21,0,
-0.090429783,2.01301239e-22,6.84402126e-21,0,
-0.090185642,1.84976383e-22,6.75961382e-21,0,
-0.089941502,1.59343388e-22,6.52981191e-21,0,
-0.089697361,1.28182436e-22,6.20596114e-21,0,
-0.08945322,8.99830891e-23,5.83489657e-21,0,
-0.08920908,5.38608935e-23,5.50978696e-21,0,
-0.088964939,4.18980039e-23,5.31654196e-21,0,
-0.088720798,7.48874431e-23,5.33174685e-21,0,
-0.088476658,1.20035815e-22,5.56840245e-21,0,
-0.088232517,1.63514293e-22,5.97249914e-21,0,
-0.087988377,2.02627359e-22,6.45637916e-21,0,
-0.087744236,2.34095283e-22,6.91806433e-21,0,
-0.087500095,2.56050187e-22,7.29017702e-21,0,
-0.087255955,2.68049736e-22,7.50663201e-21,1,0.035708389
-0.087011814,2.67683349e-22,7.55518287e-21,1,0.035430426
-0.086767673,2.5736879e-22,7.41875612e-21,0,
-0.086523533,2.35082457e-22,7.13816927e-21,0,
-0.086279392,2.06587512e-22,6.75085653e-21,0,
-0.086035252,1.7211651e-22,6.34596171e-21,0,
-0.085791111,1.41944628e-22,6.00779767e-21,0,
-0.08554697,1.21206205e-22,5.83201684e-21,0,
-0.08530283,1.21379991e-22,5.86213751e-21,0,
-0.085058689,1.36276076e-22,6.08154079e-21,0,
-0.084814548,1.59446847e-22,6.41658645e-21,0,
-0.084570408,1.79926038e-22,6.76911618e-21,0,
-0.084326267,1.970742e-22,7.06084871e-21,0,
-0.084082127,2.06083364e-22,7.22056284e-21,0,
-0.083837986,2.10465408e-22,7.2251676e-21,0,
-0.083593845,2.07151312e-22,7.05110193e-21,0,
-0.083349705,2.00967416e-22,6.72820087e-21,0,
-0.083105564,1.89498851e-22,6.28126387e-21,0,
-0.082861423,1.78558059e-22,5.78563438e-21,0,
-0.082617283,1.67127936e-22,5.31477588e-21,0,
-0.082373142,1.62578327e-22,4.97261223e-21,0,
-0.082129002,1.64538222e-22,4.83599349e-21,0,
-0.081884861,1.78055962e-22,4.93787387e-21,0,
-0.08164072,1.97547244e-22,5.2379681e-21,0,
-0.08139658,2.22857944e-22,5.64932975e-21,0,
-0.081152439,2.45939316e-22,6.08553495e-21,0,
-0.080908298,2.66529784e-22,6.46266972e-21,0,
-0.080664158,2.77893505e-22,6.73650483e-21,0,
-0.080420017,2.81183333e-22,6.85995619e-21,0,
-0.080175877,2.72145989e-22,6.83217982e-21,0,
-0.079931736,2.53612041e-22,6.64511969e-21,0,
-0.079687595,2.24593075e-22,6.33818728e-21,0,
-0.079443455,1.89915773e-22,5.95414408e-21,0,
-0.079199314,1.53200639e-22,5.57938805e-21,0,
-0.078955173,1.25421692e-22,5.31038259e-21,0,
-0.078711033,1.18831345e-22,5.24258291e-21,0,
-0.078466892,1.41238808e-22,5.41884999e-21,0,
-0.078222752,1.79733335e-22,5.79867355e-21,0,
-0.077978611,2.26509484e-22,6.29325342e-21,0,
-0.07773447,2.72493397e-22,6.78933808e-21,0,
-0.07749033,3.17229416e-22,7.20694991e-21,1,0.044017153
-0.077246189,3.5560345e-22,7.47124613e-21,1,0.04759627
-0.077002048,3.87899565e-22,7.5593559e-21,1,0.051313838
-0.076757908,4.10397145e-22,7.45021086e-21,1,0.055085306
-0.076513767,4.22939064e-22,7.1768223e-21,1,0.058931244
-0.076269627,4.23799158e-22,6.77638824e-21,1,0.062540566
-0.076025486,4.12977913e-22,6.33305631e-21,1,0.065209891
-0.075781345,3.91867019e-22,5.93386178e-21,1,0.066039122
-0.075537205,3.61710589e-22,5.67663481e-21,1,0.063719193
-0.075293064,3.2779368e-22,5.61907972e-21,0,
-0.075048923,2.93547611e-22,5.75774439e-21,0,
-0.074804783,2.67331401e-22,6.03097506e-21,0,
-0.074560642,2.52325319e-22,6.34288688e-21,0,
-0.074316502,2.52746503e-22,6.61441407e-21,0,
-0.074072361,2.637321e-22,6.77273467e-21,0,
-0.07382822,2.82401749e-22,6.79247242e-21,0,
-0.07358408,3.01646428e-22,6.65133463e-21,1,0.045351263
-0.073339939,3.20479647e-22,6.37709774e-21,1,0.050254781
-0.073095798,3.34170391e-22,5.99654875e-21,1,0.05572712
-0.072851658,3.44185001e-22,5.58211809e-21,0,
-0.072607517,3.46549404e-22,5.20861022e-21,0,
-0.072363377,3.43650427e-22,4.97561064e-21,0,
-0.072119236,3.31605572e-22,4.95384448e-21,0,
-0.071875095,3.13230477e-22,5.16237713e-21,0,
-0.071630955,2.85213529e-22,5.55070925e-21,0,
-0.071386814,2.50743915e-22,6.02641499e-21,0,
-0.071142673,2.07945065e-22,6.50217766e-21,0,
-0.070898533,1.60287147e-22,6.89401047e-21,0,
-0.070654392,1.07723778e-22,7.15652798e-21,0,
-0.070410252,5.33911375e-23,7.24371602e-21,0,
-0.070166111,7.79379337e-24,7.1548139e-21,0,
-0.06992197,5.7917535e-23,6.8881193e-21,0,
-0.06967783,1.09393054e-22,6.4917774e-21,0,
-0.069433689,1.58627118e-22,6.02569103e-21,0,
-0.069189548,2.02276256e-22,5.59656689e-21,0,
-0.068945408,2.41924295e-22,5.31903005e-21,0,
-0.068701267,2.73467018e-22,5.29167386e-21,0,
-0.068457127,2.98620058e-22,5.53440894e-21,0,
-0.068212986,3.12816877e-22,5.97642547e-21,0,
-0.067968845,3.18033032e-22,6.50557223e-21,1,0.04888625
-0.067724705,3.10687121e-22,7.00360254e-21,1,0.044361044
-0.067480564,2.93496052e-22,7.39100409e-21,1,0.039709902
-0.067236423,2.65152314e-22,7.60153439e-21,1,0.03488142
-0.066992283,2.29691774e-22,7.62049948e-21,0,
-0.066748142,1.89667151e-22,7.43832298e-21,0,
-0.066504002,1.53771609e-22,7.09627377e-21,0,
-0.066259861,1.3380238e-22,6.63804785e-21,0,
-0.06601572,1.43465602e-22,6.15079004e-21,0,
-0.06577158,1.76215572e-22,5.72353551e-21,0,
-0.065527439,2.20149814e-22,5.45733512e-21,0,
-0.065283298,2.62581112e-22,5.41123018e-21,0,
-0.065039158,2.9984345e-22,5.58004491e-21,0,
-0.064795017,3.26508321e-22,5.89537273e-21,0,
-0.064550877,3.42217736e-22,6.25773765e-21,1,0.054687134
-0.064306736,3.45280323e-22,6.58554154e-21,1,0.052430058
-0.064062595,3.3635655e-22,6.80642372e-21,1,0.049417516
-0.063818455,3.16515646e-22,6.89184165e-21,1,0.045926134
-0.063574314,2.86349376e-22,6.81500438e-21,0,
-0.063330173,2.48941514e-22,6.5954949e-21,0,
-0.063086033,2.05196092e-22,6.25265104e-21,0,
-0.062841892,1.61549001e-22,5.85220983e-21,0,
-0.062597752,1.24318048e-22,5.46549026e-21,0,
-0.062353611,1.10482404e-22,5.19261399e-21,0,
-0.06210947,1.27352407e-22,5.11289372e-21,0,
-0.06186533,1.63372027e-22,5.26198255e-21,0,
-0.061621189,2.03404e-22,5.60594626e-21,0,
-0.061377048,2.3961012e-22,6.06031085e-21,0,
-0.061132908,2.67255526e-22,6.53612177e-21,0,
-0.060888767,2.84870477e-22,6.94434861e-21,0,
-0.060644627,2.9017457e-22,7.2333804e-21,1,0.040116039
-0.060400486,2.85105346e-22,7.35433422e-21,1,0.038766982
-0.060156345,2.68916374e-22,7.30522857e-21,0,
-0.059912205,2.46718029e-22,7.08379998e-21,0,
-0.059668064,2.19850796e-22,6.73388485e-21,0,
-0.059423923,1.96776766e-22,6.30287827e-21,0,
-0.059179783,1.81856224e-22,5.87563627e-21,0,
-0.058935642,1.84627777e-22,5.54064419e-21,0,
-0.058691502,2.04048806e-22,5.38297402e-21,0,
-0.058447361,2.38062871e-22,5.44090816e-21,0,
-0.05820322,2.77453183e-22,5.6813075e-21,0,
-0.05795908,3.18753584e-22,6.02766822e-21,0,
-0.057714939,3.54650528e-22,6.37979805e-21,1,0.055589617
-0.057470798,3.84292683e-22,6.66808718e-21,1,0.057631622
-0.057226658,4.01840377e-22,6.82749824e-21,1,0.058856167
-0.056982517,4.0846687e-22,6.84006714e-21,1,0.059716793
-0.056738377,3.99956857e-22,6.68677156e-21,1,0.059813148
-0.056494236,3.79449021e-22,6.39561276e-21,1,0.05932958
-0.056250095,3.45105114e-22,5.99729406e-21,1,0.057543471
-0.056005955,3.02078537e-22,5.56636594e-21,0,
-0.055761814,2.51893002e-22,5.18606349e-21,0,
-0.055517673,2.03086836e-22,4.95488342e-21,0,
-0.055273533,1.6400644e-22,4.93923027e-21,0,
-0.055029392,1.51353891e-22,5.14150353e-21,0,
-0.054785252,1.68742842e-22,5.50243032e-21,0,
-0.054541111,2.07612954e-22,5.92375678e-21,0,
-0.05429697,2.51205344e-22,6.32269694e-21,0,
-0.05405283,2.94720285e-22,6.61975116e-21,0,
-0.053808689,3.31009165e-22,6.78073077e-21,1,0.048816149
-0.053564548,3.60524266e-22,6.77331874e-21,1,0.053227123
-0.053320408,3.78814158e-22,6.61479707e-21,1,0.057267692
-0.053076267,3.86719324e-22,6.32201102e-21,1,0.061170302
-0.052832127,3.81329448e-22,5.95676112e-21,1,0.06401624
-0.052587986,3.63800808e-22,5.58464484e-21,1,0.065143052
-0.052343845,3.34108692e-22,5.30006614e-21,0,
-0.052099705,2.95124284e-22,5.18329149e-21,0,
-0.051855564,2.51686697e-22,5.27799717e-21,0,
-0.051611423,2.1186408e-22,5.5628296e-21,0,
-0.051367283,1.88969051e-22,5.96040262e-21,0,
-0.051123142,1.94805775e-22,6.38661127e-21,0,
-0.050879002,2.27462302e-22,6.75518876e-21,0,
-0.050634861,2.75153326e-22,7.01963682e-21,0,
-0.05039072,3.25740857e-22,7.1334027e-21,1,0.045664162
-0.05014658,3.7284244e-22,7.0957837e-21,1,0.052544223
-0.049902439,4.11792141e-22,6.90120205e-21,1,0.059669625
-0.049658298,4.40029664e-22,6.59041825e-21,1,0.066768094
-0.049414158,4.56849043e-22,6.20618091e-21,1,0.073611944
-0.049170017,4.60529194e-22,5.82963796e-21,1,0.078997907
-0.048925877,4.52892827e-22,5.5432516e-21,1,0.081701654
-0.048681736,4.32312793e-22,5.42632037e-21,1,0.079669604
-0.048437595,4.02747651e-22,5.51613574e-21,1,0.073012643
-0.048193455,3.63444431e-22,5.7868685e-21,1,0.062805027
-0.047949314,3.21439915e-22,6.1737259e-21,1,0.05206579
-0.047705173,2.79437367e-22,6.5831601e-21,0,
-0.047461033,2.49705262e-22,6.94672626e-21,0,
-0.047216892,2.38140187e-22,7.19473469e-21,0,
-0.046972752,2.51657815e-22,7.30657285e-21,0,
-0.046728611,2.80660324e-22,7.2602964e-21,1,0.038656869
-0.04648447,3.18171207e-22,7.08532917e-21,1,0.044905635
-0.04624033,3.51892271e-22,6.80891418e-21,1,0.051681114
-0.045996189,3.79346024e-22,6.50043795e-21,1,0.058356995
-0.045752048,3.93347162e-22,6.22631641e-21,1,0.063174939
-0.045507908,3.95753365e-22,6.06515118e-21,1,0.065250371
-0.045263767,3.82830219e-22,6.06330846e-21,1,0.063138833
-0.045019627,3.58846147e-22,6.22095198e-21,1,0.057683478
-0.044775486,3.22908252e-22,6.49131743e-21,1,0.04974464
-0.044531345,2.80813135e-22,6.79256113e-21,0,
-0.044287205,2.34957724e-22,7.05604752e-21,0,
-0.044043064,1.9453636e-22,7.21131995e-21,0,
-0.043798923,1.68730289e-22,7.23323764e-21,0,
-0.043554783,1.70867122e-22,7.0927305e-21,0,
-0.043310642,1.97458101e-22,6.81143421e-21,0,
-0.043066502,2.39211512e-22,6.40575769e-21,0,
-0.042822361,2.8151663e-22,5.94187187e-21,0,
-0.04257822,3.19694636e-22,5.4859486e-21,0,
-0.04233408,3.46041652e-22,5.1343858e-21,0,
-0.042089939,3.59576079e-22,4.96099419e-21,0,
-0.041845798,3.56865969e-22,5.00274798e-21,0,
-0.041601658,3.38582283e-22,5.23256068e-21,0,
-0.041357517,3.0563036e-22,5.57619373e-21,0,
-0.041113377,2.60437914e-22,5.95707423e-21,0,
-0.040869236,2.09406041e-22,6.29607293e-21,0,
-0.040625095,1.61577149e-22,6.55375994e-21,0,
-0.040380955,1.38267223e-22,6.68527758e-21,0,
-0.040136814,1.564288e-22,6.69373019e-21,0,
-0.039892673,2.03656255e-22,6.56912586e-21,0,
-0.039648533,2.60267127e-22,6.34648796e-21,0,
-0.039404392,3.1415509e-22,6.05169526e-21,0,
-0.039160252,3.61102703e-22,5.74576595e-21,1,0.062846748
-0.038916111,3.9840075e-22,5.49095814e-21,1,0.07255578
-0.03867197,4.24899076e-22,5.35635377e-21,1,0.079326179
-0.03842783,4.41566745e-22,5.39147387e-21,1,0.081900934
-0.038183689,4.47623509e-22,5.59283216e-21,1,0.080035212
-0.037939548,4.46668749e-22,5.92341823e-21,1,0.075407262
-0.037695408,4.38003243e-22,6.30066829e-21,1,0.06951695
-0.037451267,4.27239532e-22,6.66471799e-21,1,0.064104668
-0.037207127,4.13539661e-22,6.94068959e-21,1,0.059581927
-0.036962986,4.03263328e-22,7.10524346e-21,1,0.056755737
-0.036718845,3.94383134e-22,7.12374523e-21,1,0.055361768
-0.036474705,3.91972889e-22,7.01833395e-21,1,0.055849849
-0.036230564,3.91131586e-22,6.80629905e-21,1,0.057466118
-0.035986423,3.94276406e-22,6.55461399e-21,1,0.060152498
-0.035742283,3.94130432e-22,6.3265956e-21,1,0.062297396
-0.035498142,3.92682509e-22,6.19870643e-21,1,0.063349106
-0.035254002,3.83792112e-22,6.21523857e-21,1,0.061750182
-0.035009861,3.72124613e-22,6.37771124e-21,1,0.058347673
-0.03476572,3.54968776e-22,6.64880704e-21,1,0.053388341
-0.03452158,3.40181779e-22,6.95436704e-21,1,0.048916282
-0.034277439,3.27249359e-22,7.234394e-21,1,0.045235214
-0.034033298,3.23544168e-22,7.41659912e-21,1,0.04362433
-0.033789158,3.25297547e-22,7.47874995e-21,1,0.043496246
-0.033545017,3.35026332e-22,7.38732672e-21,1,0.045351498
-0.033300877,3.45203397e-22,7.16854772e-21,1,0.048155276
-0.033056736,3.57078733e-22,6.83195029e-21,1,0.052266003
-0.032812595,3.64532468e-22,6.4380077e-21,1,0.056621937
-0.032568455,3.71270573e-22,6.03008127e-21,1,0.061569746
-0.032324314,3.74836483e-22,5.68080061e-21,1,0.065983038
-0.032080173,3.81542625e-22,5.44178331e-21,1,0.070113528
-0.031836033,3.9075189e-22,5.35015099e-21,1,0.073035675
-0.031591892,4.07068397e-22,5.40634875e-21,1,0.075294513
-0.031347752,4.26428819e-22,5.56845497e-21,1,0.076579378
-0.031103611,4.480821e-22,5.79205804e-21,1,0.077361466
-0.03085947,4.65222848e-22,6.01037398e-21,1,0.077403311
-0.03061533,4.75074256e-22,6.19842857e-21,1,0.076644306
-0.030371189,4.73323767e-22,6.30836435e-21,1,0.07503114
-0.030127048,4.58301536e-22,6.34663094e-21,1,0.072211783
-0.029882908,4.30530138e-22,6.29082544e-21,1,0.068437782
-0.029638767,3.89832916e-22,6.17262643e-21,1,0.063155112
-0.029394627,3.4170156e-22,6.00333587e-21,1,0.056918614
-0.029150486,2.88074032e-22,5.83485141e-21,0,
-0.028906345,2.4020052e-22,5.70767975e-21,0,
-0.028662205,2.05297844e-22,5.66668108e-21,0,
-0.028418064,1.97998261e-22,5.73953893e-21,0,
-0.028173923,2.16425857e-22,5.91538165e-21,0,
-0.027929783,2.52193995e-22,6.17532979e-21,0,
-0.027685642,2.91871842e-22,6.45491965e-21,0,
-0.027441502,3.29900998e-22,6.72081043e-21,1,0.049086491
-0.027197361,3.59949589e-22,6.90346652e-21,1,0.052140412
-0.02695322,3.82712492e-22,6.99421572e-21,1,0.054718428
-0.02670908,3.93470626e-22,6.95259072e-21,1,0.056593382
-0.026464939,3.96391404e-22,6.8050897e-21,1,0.058249255
-0.026220798,3.86817817e-22,6.55180085e-21,1,0.059039923
-0.025976658,3.71963482e-22,6.24540577e-21,1,0.059557937
-0.025732517,3.47843661e-22,5.92362167e-21,1,0.058721451
-0.025488377,3.24458666e-22,5.6471297e-21,0,
-0.025244236,2.98729002e-22,5.46512393e-21,0,
-0.025000095,2.81773699e-22,5.39938859e-21,0,
-0.024755955,2.691119e-22,5.45388194e-21,0,
-0.024511814,2.68963745e-22,5.57695441e-21,0,
-0.024267673,2.72323993e-22,5.73820666e-21,0,
-0.024023533,2.84357246e-22,5.86501565e-21,0,
-0.023779392,2.94958656e-22,5.94841216e-21,0,
-0.023535252,3.10773523e-22,5.93560447e-21,0,
-0.023291111,3.2347681e-22,5.84892118e-21,0,
-0.02304697,3.41305034e-22,5.66647219e-21,0,
-0.02280283,3.56308366e-22,5.43501285e-21,0,
-0.022558689,3.76154832e-22,5.17191761e-21,0,
-0.022314548,3.92414016e-22,4.93803582e-21,0,
-0.022070408,4.11590254e-22,4.77902867e-21,0,
-0.021826267,4.25791782e-22,4.7350278e-21,1,0.089923819
-0.021582127,4.40453308e-22,4.82948703e-21,1,0.091200847
-0.021337986,4.49719907e-22,5.03226463e-21,1,0.089367301
-0.021093845,4.57828272e-22,5.32180351e-21,1,0.086028782
-0.020849705,4.6188952e-22,5.61889575e-21,1,0.082202899
-0.020605564,4.63840496e-22,5.9050567e-21,1,0.078549711
-0.020361423,4.63642858e-22,6.10395613e-21,1,0.075957764
-0.020117283,4.59769731e-22,6.23096883e-21,1,0.07378784
-0.019873142,4.54931111e-22,6.23898792e-21,1,0.072917453
-0.019629002,4.43431683e-22,6.17434682e-21,1,0.071818396
-0.019384861,4.3055762e-22,6.02776069e-21,1,0.071429116
-0.01914072,4.06780165e-22,5.85865281e-21,1,0.069432373
-0.01889658,3.80749179e-22,5.69113886e-21,1,0.066902107
-0.018652439,3.41365832e-22,5.57058631e-21,0,
-0.018408298,3.01606684e-22,5.52635176e-21,0,
-0.018164158,2.51738727e-22,5.55009076e-21,0,
-0.017920017,2.10486312e-22,5.64746982e-21,0,
-0.017675877,1.74541669e-22,5.75337548e-21,0,
-0.017431736,1.70933235e-22,5.87385759e-21,0,
-0.017187595,1.89746104e-22,5.9288015e-21,0,
-0.016943455,2.35160985e-22,5.95371335e-21,0,
-0.016699314,2.80117608e-22,5.8832251e-21,0,
-0.016455173,3.32223371e-22,5.78081884e-21,0,
-0.016211033,3.70778036e-22,5.61397905e-21,1,0.066045497
-0.015966892,4.10008939e-22,5.45977366e-21,1,0.075096325
-0.015722752,4.31097371e-22,5.32472348e-21,1,0.080961457
-0.015478611,4.49923903e-22,5.26923931e-21,1,0.08538688
-0.01523447,4.50425764e-22,5.31202392e-21,1,0.084793625
-0.01499033,4.46725148e-22,5.44934865e-21,1,0.081977714
-0.014746189,4.28780564e-22,5.68441989e-21,1,0.075430839
-0.014502048,4.06233089e-22,5.94041778e-21,1,0.068384599
-0.014257908,3.77409118e-22,6.23245726e-21,1,0.060555428
-0.014013767,3.44961867e-22,6.44482888e-21,1,0.053525373
-0.013769627,3.15589089e-22,6.6376923e-21,1,0.047545001
-0.013525486,2.83719669e-22,6.68870821e-21,0,
-0.013281345,2.63183616e-22,6.70418674e-21,0,
-0.013037205,2.40539099e-22,6.58372573e-21,0,
-0.012793064,2.35188531e-22,6.452779e-21,0,
-0.012548923,2.25728327e-22,6.25558703e-21,0,
-0.012304783,2.36053741e-22,6.09343355e-21,0,
-0.012060642,2.33936724e-22,5.96455693e-21,0,
-0.011816502,2.5249779e-22,5.89240653e-21,0,
-0.011572361,2.44025262e-22,5.92761605e-21,0,
-0.01132822,2.63006018e-22,5.9601972e-21,0,
-0.01108408,2.37293429e-22,6.1310286e-21,0,
-0.010839939,2.56273264e-22,6.15598657e-21,0,
-0.010595798,2.14248636e-22,6.38677088e-21,0,
-0.010351658,2.43611283e-22,6.26336505e-21,0,
-0.010107517,2.9610424e-22,6.73070467e-21,1,0.043993052
