event,detector_pair,quality,status,status_reason,abs_corr,best_lag_ms_apply_to_first,delay_obs_ms,delay_tolerance_ms,baseline_max_delay_ms,ring_directions_used,ring_directions_fraction,ratio_obs_p16,ratio_obs_median,ratio_obs_p84,tensor_ratio_lo,tensor_ratio_hi,vector_ratio_lo,vector_ratio_hi,scalar_ratio_lo,scalar_ratio_hi,tensor_min_rel_mismatch,vector_min_rel_mismatch,scalar_min_rel_mismatch,vector_tensor_equiv_ratio,gate_corr_pass,gate_lag_causal_pass,gate_vector_overlap_pass,gate_tensor_equiv_pass,hard_pass_flag,scalar_overlap_flag,metrics_path
GW150914,H1-L1,usable,watch_scalar_not_excluded_two_detector_degeneracy,all_hard_gates_passed;scalar_overlap_remains_for_two_detector_case,0.7494812,-5.1269531,5.1269531,0.6103515,10.0137725,178,0.0593333,1.1920785,1.4693133,1.8243826,0.0521204,5.9941244,0.2561729,10.1838218,0.0012226,558.0637951,4.626827e-05,2.729339e-06,0.003251,0.0589894,1,1,1,1,1,1,C:/develop/waveP/output/public/gw/gw150914_h1_l1_amplitude_ratio_metrics.json
