event,preprocess,window_start_s,window_end_s,f_lo_hz,f_hi_hz,best_lag_ms,best_corr,abs_best_corr,ratio_median,ratio_p16,ratio_p84,ratio_log_std,ratio_iqr_over_median,ratio_slope_window_fraction,status,status_reason
GW200115_042309,whiten,-0.12,-0.01,30,350,5.859375,0.0932189,0.0932189,0.1174813,0.091815,0.1724797,0.3080466,0.3612936,0.1547364,reject,low_cross_correlation
