obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-2.5782207022577255e-10,1.4233920916097501e-05,1.4243303187475284e-05,-9.3822713777834985e-09,4.2410094037082179e-11,0
1,-1.5980449418767537e-10,1.4260604104466418e-05,1.4247371928962064e-05,1.3232175504353561e-08,4.3087077265093327e-11,0
3,-1.7049170112846427e-10,1.4253240476332085e-05,1.4247015793283789e-05,6.2246830482960247e-09,3.9506785775799584e-11,0
4,-2.1960706358850157e-10,1.4247618753566397e-05,1.4245053739207317e-05,2.5650143590802633e-09,5.7574439553975650e-11,0
6,-2.7445512635407000e-10,1.4228615679593923e-05,1.4243033466206879e-05,-1.4417786612956406e-08,5.1769046125119415e-11,0
7,-1.0200676364206996e-10,1.4315926060904163e-05,1.4250201947575261e-05,6.5724113328902655e-08,3.6681522677327554e-11,0
8,-2.5528636951793172e-10,1.4245318930589806e-05,1.4243948187729971e-05,1.3707428598354896e-09,1.6564934050630731e-11,0
9,-2.0514142908096443e-10,1.4253654121113842e-05,1.4246048094055338e-05,7.6060270585042355e-09,4.3622629497208094e-11,0
11,-2.7270296355038808e-10,1.4223111388853710e-05,1.4243410149242771e-05,-2.0298760389061071e-08,2.1468579244399755e-11,0
13,-1.9359798058631359e-10,1.4253694381894243e-05,1.4246743316556366e-05,6.9510653378762990e-09,3.5108198778137102e-11,0
14,-1.7066008924725594e-10,1.4274042115598219e-05,1.4247754024168779e-05,2.6288091429439950e-08,4.0577177395831988e-11,0
16,-2.2935498667052474e-10,1.4251187752612783e-05,1.4245529699637671e-05,5.6580529751116214e-09,6.0584707820034672e-11,0
17,-2.9104355938001541e-10,1.4239985722266923e-05,1.4243105799680671e-05,-3.1200774137475423e-09,2.5138211016844895e-11,0
18,-2.1109551728732257e-10,1.4255292868857710e-05,1.4246436620415670e-05,8.8562484420399556e-09,3.9657503503841277e-11,0
19,-1.7759448269871204e-10,1.4257235194889764e-05,1.4247858369156218e-05,9.3768257335461683e-09,3.5251996993909473e-11,0
20,-1.7966505066722113e-10,1.4262710006276123e-05,1.4247844184108762e-05,1.4865822167361387e-08,4.3395533766294323e-11,0
22,-2.8220966167881386e-10,1.4241285565983960e-05,1.4243784106664659e-05,-2.4985406806983084e-09,6.6465435238422997e-11,0
23,-2.1308296306334607e-10,1.4254231249528969e-05,1.4246688187853140e-05,7.5430616758287021e-09,3.0938133319943438e-11,0
24,-2.9824643828202527e-10,1.4238649889827468e-05,1.4243289444649601e-05,-4.6395548221336104e-09,1.6004396538157526e-11,0
27,-2.4305977134522428e-10,1.4253787841676108e-05,1.4245851360377106e-05,7.9364812990018332e-09,5.7788001678801172e-11,0
28,-2.1189559385067259e-10,1.4257208030131799e-05,1.4247189280497476e-05,1.0018749634323540e-08,4.7929982990881012e-11,0
29,-1.6899425159521560e-10,1.4260691830338124e-05,1.4248997077014747e-05,1.1694753323377013e-08,4.2516552645768937e-11,0
30,-1.7032684885711285e-10,1.4274793866999799e-05,1.4249019036590723e-05,2.5774830409076464e-08,4.5543631821788805e-11,0
31,-2.2476858345835751e-10,1.4254564358291656e-05,1.4246835454065901e-05,7.7289042257552165e-09,4.7776481702966370e-11,0
32,-2.9782666934027217e-10,1.4232895134037513e-05,1.4243877928629662e-05,-1.0982794592149332e-08,6.2168968769823420e-11,0
34,-2.9042738125637807e-10,1.4250822266223366e-05,1.4244255017788605e-05,6.5672484347606853e-09,4.3244656311493552e-11,0
36,-1.8248772780170368e-10,1.4264068321300817e-05,1.4248881692520353e-05,1.5186628780464273e-08,5.2367423035540553e-11,0
38,-2.8780695082019592e-11,-4.4412470078386557e-06,-4.4566092171762647e-06,1.5362209337609035e-08,5.2236787965937451e-11,0
40,1.3979913290012146e-10,-1.8715747392553106e-05,-1.8780434540701673e-05,6.4687148148566995e-08,3.5149725694575262e-11,0
41,-1.2909495836431130e-10,-4.4619007828414214e-06,-4.4612503820031931e-06,-6.5040083822837493e-10,1.6752210380051502e-11,0
42,-2.6889409089641972e-10,1.4253811241753123e-05,1.4245480957056240e-05,8.3302846968825339e-09,6.2755822270361221e-11,0
43,3.2955982825477140e-10,-1.8655181173924187e-05,-1.8772614304165393e-05,1.1743313024120580e-07,1.3921192517378395e-11,0
44,7.1672625119147614e-12,-4.4408608323642448e-06,-4.4559159568962285e-06,1.5055124531983620e-08,6.8916104654905207e-12,0
45,-3.2239256590039371e-10,1.4214312282965352e-05,1.4243341642143394e-05,-2.9029359178041607e-08,1.7241949316452662e-11,0
46,1.2648460684925909e-10,-1.8745213413128015e-05,-1.8780983246232561e-05,3.5769833104546615e-08,7.7933702976875385e-11,0
47,-5.7077760368989397e-11,-4.4843717272764760e-06,-4.4587171430678222e-06,-2.5654584208653888e-08,5.1713751982492273e-11,0
48,-1.8356236690807709e-10,1.4260636719915822e-05,1.4249098720908976e-05,1.1537999006845830e-08,3.5777832875819815e-11,0
49,3.0964954894966340e-10,-1.8732152585240053e-05,-1.8773434827579784e-05,4.1282242339731035e-08,5.5715740120196741e-11,0
50,1.7534352387620625e-10,-4.4168387653972319e-06,-4.4494619201039227e-06,3.2623154706690854e-08,4.1171287425824364e-11,0
51,-1.3430602504668954e-10,1.4315430270368801e-05,1.4251203817620795e-05,6.4226452748005459e-08,5.8981891485079067e-11,0
52,2.6991184274554954e-10,-1.8696924583660839e-05,-1.8775072459974333e-05,7.8147876313494272e-08,4.2587265538022662e-11,0
53,3.7835690129873820e-11,-4.4417503416195603e-06,-4.4555243068050504e-06,1.3773965185490137e-08,2.8225277313735121e-11,0
54,-2.3207615258197434e-10,1.4255306338716456e-05,1.4247266658958370e-05,8.0396797580862406e-09,5.3547453160385069e-11,0
55,2.0748875504667065e-10,-1.8720817391962123e-05,-1.8777644980644214e-05,5.6827588682090803e-08,4.7532192422023847e-11,0
56,-1.1482104741004051e-10,-4.4707810373488532e-06,-4.4620632095453857e-06,-8.7178278034674952e-09,2.1691768983617819e-11,0
57,-3.2230980218271874e-10,1.4249999070284000e-05,1.4243605693949463e-05,6.3933763345375258e-09,4.4758015988901706e-11,0
58,3.6805372134556608e-10,-1.8691797654400797e-05,-1.8771027930608900e-05,7.9230276208102599e-08,3.1758546275235194e-11,0
59,1.6584675290060045e-10,-4.4313572814145760e-06,-4.4506892977282942e-06,1.9332016313718196e-08,1.4863855887768749e-11,0
60,-2.0220696844930220e-10,1.4260409765088711e-05,1.4248600102315498e-05,1.1809662773213327e-08,4.1623997093322912e-11,0
64,3.0526291493361022e-10,-1.8706256877836121e-05,-1.8773615605351171e-05,6.7358727515050537e-08,2.6343237054791772e-11,0
65,1.2788295437516346e-10,-4.4412676045938598e-06,-4.4529130675183124e-06,1.1645462924452584e-08,1.8092719406980466e-11,0
66,-1.7737996053900814e-10,1.4264942582581375e-05,1.4249776666675165e-05,1.5165915906209635e-08,5.3833875981070442e-11,0
68,3.7885982760755849e-11,-4.4427673806515453e-06,-4.4567972516576293e-06,1.4029871006084061e-08,4.6878495627480990e-11,0
70,2.3023928771141928e-10,-1.8709020978359241e-05,-1.8776707407421094e-05,6.7686429061853743e-08,4.5631443508632713e-11,0
71,-5.7570845990749424e-11,-4.4552367615031951e-06,-4.4612396854154981e-06,6.0029239123029135e-09,1.6021856784306512e-11,0
72,-2.8781013349136085e-10,1.4253732744225200e-05,1.4245384873360927e-05,8.3478708642732388e-09,6.4219197387183219e-11,0
74,-8.9329502289660285e-11,-4.4946627190400879e-06,-4.4629223047645977e-06,-3.1740414275490172e-08,2.7231390688802706e-11,0
75,-2.3817536140571514e-10,1.4258140323354781e-05,1.4247517366917868e-05,1.0622956436913360e-08,1.9140878329509401e-11,0
76,3.0635109615513963e-10,-1.8700961833803325e-05,-1.8773570760265993e-05,7.2608926462667536e-08,6.7823324450929366e-11,0
