obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
1,1.6445697375969896e-10,-3.1689838449928953e-06,-3.1617209726758755e-06,-7.2628723170197780e-09,4.9571490797663516e-11,0
2,3.4965848193199366e-10,-9.9999653501086128e-01,-9.9999651723407101e-01,-1.7776790262047371e-08,3.3270856762012631e-11,0
3,3.0304805602935490e-10,3.3948309658034248e-07,3.3570031543931914e-07,3.7827811410233371e-09,7.3112840116924362e-11,0
4,3.0306528759940024e-10,-4.4400953942737298e-06,-4.4471404926604639e-06,7.0450983867340739e-09,3.6046816953167003e-11,0
5,7.2513122837306246e-10,-1.1886890776784381e-05,-1.1884047948756863e-05,-2.8428280275176975e-09,2.3811648656940834e-11,0
6,9.1033273643823349e-10,-1.0000052529576517e+00,-1.0000052318494130e+00,-2.1108238712486127e-08,1.8643274522583439e-11,0
7,8.6372231051648500e-10,-8.3785736464322969e-06,-8.3759026795043969e-06,-2.6709669278999440e-09,4.3421327383686526e-11,0
8,8.6373954208566382e-10,-1.3157995992931978e-05,-1.3164809537942306e-05,6.8135450103278607e-09,1.8075755718812488e-11,0
9,1.8520150799661573e-10,-9.9999336601226751e-01,-9.9999335233141973e-01,-1.3680847787966854e-08,9.7455615735171944e-12,0
10,1.3859108206862957e-10,3.5084477866217413e-06,3.5049187467304441e-06,3.5290398912972353e-09,1.3435358322478863e-11,0
11,1.3860831363762223e-10,-1.2710523749847290e-06,-1.2801136430694587e-06,9.0612680847297085e-09,8.1059427117389664e-12,0
12,-4.6610425911220878e-11,9.9999687446898755e-01,9.9999685331429922e-01,2.1154688334412697e-08,8.0462811812711327e-12,0
13,-4.6593194343090471e-11,9.9999209497984298e-01,9.9999206820280540e-01,2.6777037587244479e-08,4.0107736161491399e-12,0
14,1.7231568624463963e-14,-4.7794971414323784e-06,-4.7795416470432043e-06,4.4505610825927404e-11,8.2480809410630900e-12,0
16,3.3111818173426418e-10,2.9797856039645012e-05,2.9791743761521155e-05,6.1122781238570731e-09,3.0507198878495826e-11,0
18,7.2032826473255737e-10,-9.9999334380204152e-01,-9.9999334371791981e-01,-8.4121709598150574e-11,1.4674476527853920e-11,0
19,4.5823915218653331e-11,3.5035931319749285e-06,3.5034561571970725e-06,1.3697477785606571e-10,1.5749755191089958e-11,0
20,4.5829862379571014e-11,-1.2759969658308716e-06,-1.2815566422542816e-06,5.5596764234100063e-09,9.6180536161299951e-12,0
21,-2.6999539036868193e-13,-8.0935841841215563e-05,-8.0935823847449106e-05,-1.7993766456762643e-11,3.3378454080596709e-11,0
22,3.8921008405130677e-10,-1.0000231416923997e+00,-1.0000231305168885e+00,-1.1175511183125764e-08,1.1143462429094506e-11,0
23,-2.8529426617272645e-10,-2.6294336948219166e-05,-2.6289679617232088e-05,-4.6573309870781381e-09,1.4161899137557123e-11,0
24,-2.8528831901205427e-10,-3.1073937057965028e-05,-3.1069409700767063e-05,-4.5273571979648837e-09,8.2819354718024247e-12,0
