key,value
session_label,17MAY09XA
expected_internal_id,AUA020
status,watch
alias_confirmed,false
n_netcdf_scanned,157
observed_session_values,AUA021
count[AUA021],157
rationale,expected internal id was not found in scanned Session metadata
