obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-4.5715131850509930e-10,1.2118510329454241e-05,1.2155239056747015e-05,-3.6728727292774106e-08,5.6647564552533393e-11,0
1,-1.4871180913316323e-10,-3.4025480098027333e-05,-3.3992784513490137e-05,-3.2695584537196544e-08,7.1359957056580208e-11,0
2,-1.9164987462160366e-10,4.7714206393703260e-06,4.8126788325934355e-06,-4.1258193223109534e-08,3.4111469092947927e-11,0
3,3.0843950981511868e-10,-4.6144054814673333e-05,-4.6156562527922155e-05,1.2507713248822506e-08,1.8623473296201103e-11,0
4,2.6550144433980646e-10,-7.3470595152429902e-06,-7.3445210910131579e-06,-2.5384242298322478e-09,1.0209211850943340e-11,0
5,-4.2938065485142854e-11,3.8796980465832451e-05,3.8806020033859907e-05,-9.0395680274563627e-09,1.3200519330285001e-11,0
6,-1.0836302794635371e-10,1.1805311239244942e-04,1.1805854741441420e-04,-5.4350219647780100e-09,1.7353687236114459e-11,0
7,-1.4112063465107460e-10,1.5685693979876347e-04,1.5686606505569626e-04,-9.1252569327888652e-09,1.0326765944329694e-11,0
8,-3.2757606703833300e-11,3.8803827078779122e-05,3.8806171493627358e-05,-2.3444148482352350e-09,8.7875475937299716e-12,0
9,-4.6087246470641127e-10,1.2127018677171586e-05,1.2155204700990086e-05,-2.8186023818499599e-08,4.8149310640597319e-11,0
10,9.8186114383525217e-11,1.1806562834978246e-04,1.1806034267971851e-04,5.2856700639498022e-09,4.2387917225856449e-12,0
11,1.3450890065533621e-10,1.5688221113104896e-04,1.5686856073673344e-04,1.3650394315513651e-08,2.3008629759563230e-12,0
12,3.6322786235294888e-11,3.8816589359785478e-05,3.8806871433955907e-05,9.7179258295703049e-09,2.3874217110151188e-12,0
15,3.6571436741731580e-11,4.8253798544169862e-06,4.8145568277234371e-06,1.0823026693549153e-08,5.5706088237397376e-11,0
18,-7.9855821738534013e-11,3.8777246917357476e-05,3.8805907782607255e-05,-2.8660865249779065e-08,7.3878094982780898e-12,0
19,-8.1551792160493329e-10,2.2094950826737070e-05,2.2101699206361755e-05,-6.7483796246856607e-09,6.2161769297937947e-11,0
