obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
1289,9.6928204835862783e-11,-1.6340424240589811e-07,-6.2436490574764808e-06,6.0802448150705827e-06,3.7834824463772439e-11,0
1290,-5.9695777584861099e-10,-1.0260587685015452e-05,1.6383961374658090e-06,-1.1898983822481261e-05,9.4722017535075872e-11,0
1291,-6.9388598058823321e-10,-1.0096464800764520e-05,2.7394307623024322e-06,-1.2835895563066952e-05,1.3651078999152102e-10,0
1439,8.3831191366605652e-10,-9.9540397677389675e-06,-1.4665234249368048e-05,4.7111944816290800e-06,1.5566753023689739e-10,0
1440,2.8394959633857592e-10,-2.0049334117267122e-05,-8.3680774236343696e-06,-1.1681256693632752e-05,2.7206309461494663e-11,0
1441,-7.3787911927294376e-10,9.7913868221718298e-06,3.2391611460150422e-06,6.5522256761567876e-06,6.7842519293582641e-11,0
1442,1.0043279114811338e-10,-1.6219327613704111e-07,-6.2834586349455155e-06,6.1212653588084744e-06,3.6730798900556516e-11,0
1443,-4.5392952403915068e-10,-1.0258179727128764e-05,1.3698166476843856e-08,-1.0271877893605608e-05,1.0574211259388728e-10,0
1444,-5.5436231516375954e-10,-1.0095433151598903e-05,1.1545423696087308e-06,-1.1249975521207634e-05,1.1243347747627044e-10,0
1770,6.8960404437448075e-10,-1.9200178971987003e-05,-1.2976019912678974e-05,-6.2241590593080289e-06,7.0650937872258726e-11,0
1771,7.9541327421142800e-10,-9.9363786248965122e-06,-1.4177936588952176e-05,4.2415579640556642e-06,9.9369556590656876e-11,0
1772,-6.9239565147571158e-10,9.7760182074576457e-06,2.7225016965088762e-06,7.0535165109487695e-06,5.7499984489441107e-11,0
1773,-2.7916102973473669e-12,-9.4238411014234489e-06,-5.1109037483178814e-06,-4.3129373531055675e-06,2.6731231514281591e-11,0
1774,1.0301761923195496e-10,-1.6029965530516489e-07,-6.3128204210964595e-06,6.1525207657912946e-06,3.5174377880996330e-11,0
1775,1.0580922954630130e-10,9.2636168360090923e-06,-6.3445311045183081e-06,1.5608147940527400e-05,4.1245980111858153e-11,0
1942,7.7673780081491887e-10,-9.9311331206684839e-06,-1.3965796656101792e-05,4.0346635354333082e-06,1.7285429989543388e-10,0
1943,5.9045464218913179e-10,-2.0029733436139480e-05,-1.1849754083953725e-05,-8.1799793521857544e-06,3.3222789933829271e-11,0
1944,-4.9496570350431135e-10,-5.5275581953154532e-06,4.7983962224324753e-07,-6.0073978175587007e-06,3.2726326394185475e-11,0
1945,-6.7477791334694803e-10,9.7722760321918012e-06,2.5223768748103720e-06,7.2498991573814291e-06,5.7974992045172276e-11,0
1946,1.0195988372710196e-10,-1.5898338744594470e-07,-6.3008053072512094e-06,6.1418219198052647e-06,3.1889806605948706e-11,0
1947,-8.4323273471928636e-11,-1.0257492977488536e-05,-4.1847627513100694e-06,-6.0727302261784669e-06,6.7851673505784245e-11,0
1949,-1.8628315721723113e-10,-1.0098448206179254e-05,-3.0265718753987493e-06,-7.0718763307805048e-06,1.0722544613285293e-10,0
1951,-1.0854203426984799e-09,1.4502252770186297e-05,7.1869792406297140e-06,7.3152735295565829e-06,8.1531484087238376e-11,0
2283,7.5448318973398069e-10,-9.9237156402651530e-06,-1.3713000295865799e-05,3.7892846556006457e-06,1.3381837428951238e-10,0
2284,7.3851285435623797e-10,-2.0026081177469506e-05,-1.3531588783413014e-05,-6.4944923940564916e-06,3.5125254183372416e-11,0
2285,-6.8998699165183517e-10,-5.5403478695956014e-06,2.6951410549632610e-06,-8.2354889245588624e-06,3.3610245722444994e-11,0
