obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
1289,9.6928204835862783e-11,-1.6340424240589811e-07,-1.5001224053607591e-07,-1.3392001869822205e-08,3.7834824463772439e-11,0
1290,-5.9695777584861099e-10,-1.0260587685015452e-05,-1.0273773653752505e-05,1.3185968737052561e-08,9.4722017535075872e-11,0
1291,-6.9388598058823321e-10,-1.0096464800764520e-05,-1.0121652959287248e-05,2.5188158522727554e-08,1.3651078999152102e-10,0
1439,8.3831191366605652e-10,-9.9540397677389675e-06,-9.9222910274672272e-06,-3.1748740271740278e-08,1.5566753023689739e-10,0
1440,2.8394959633857592e-10,-2.0049334117267122e-05,-2.0039318877444373e-05,-1.0015239822748322e-08,2.7206309461494663e-11,0
1441,-7.3787911927294376e-10,9.7913868221718298e-06,9.7695020832073234e-06,2.1884738964506322e-08,6.7842519293582641e-11,0
1442,1.0043279114811338e-10,-1.6219327613704111e-07,-1.4990543510888562e-07,-1.2287841028155497e-08,3.6730798900556516e-11,0
1443,-4.5392952403915068e-10,-1.0258179727128764e-05,-1.0269414738841011e-05,1.1235011712246336e-08,1.0574211259388728e-10,0
1444,-5.5436231516375954e-10,-1.0095433151598903e-05,-1.0117400849805161e-05,2.1967698206258761e-08,1.1243347747627044e-10,0
1770,6.8960404437448075e-10,-1.9200178971987003e-05,-1.9200178967988923e-05,-3.9980802143350230e-15,7.0650937872258726e-11,0
1771,7.9541327421142800e-10,-9.9363786248965122e-06,-9.9235984021770206e-06,-1.2780222719491541e-08,9.9369556590656876e-11,0
1772,-6.9239565147571158e-10,9.7760182074576457e-06,9.7708882328910367e-06,5.1299745666089839e-09,5.7499984489441107e-11,0
1773,-2.7916102973473669e-12,-9.4238411014234489e-06,-9.4238411009662036e-06,-4.5724532558681641e-16,2.6731231514281591e-11,0
1774,1.0301761923195496e-10,-1.6029965530516489e-07,-1.4982666014284996e-07,-1.0472995162314937e-08,3.5174377880996330e-11,0
1775,1.0580922954630130e-10,9.2636168360090923e-06,9.2636168378933543e-06,-1.8842620606168703e-15,4.1245980111858153e-11,0
1942,7.7673780081491887e-10,-9.9311331206684839e-06,-9.9241675540644088e-06,-6.9655666040750177e-09,1.7285429989543388e-10,0
1943,5.9045464218913179e-10,-2.0029733436139480e-05,-2.0029977859862854e-05,2.4442372337408905e-10,3.3222789933829271e-11,0
1944,-4.9496570350431135e-10,-5.5275581953154532e-06,-5.5355907108002822e-06,8.0325154848290238e-09,3.2726326394185475e-11,0
1945,-6.7477791334694803e-10,9.7722760321918012e-06,9.7714251493426094e-06,8.5088284919180353e-10,5.7974992045172276e-11,0
1946,1.0195988372710196e-10,-1.5898338744594470e-07,-1.4985889558589069e-07,-9.1244918600540180e-09,3.1889806605948706e-11,0
1947,-8.4323273471928636e-11,-1.0257492977488536e-05,-1.0258150655161056e-05,6.5767767251996470e-10,6.7851673505784245e-11,0
1949,-1.8628315721723113e-10,-1.0098448206179254e-05,-1.0106183305649471e-05,7.7350994702171037e-09,1.0722544613285293e-10,0
1951,-1.0854203426984799e-09,1.4502252770186297e-05,1.4491832237608534e-05,1.0420532577763166e-08,8.1531484087238376e-11,0
2283,7.5448318973398069e-10,-9.9237156402651530e-06,-9.9248457833992634e-06,1.1301431341103561e-09,1.3381837428951238e-10,0
2284,7.3851285435623797e-10,-2.0026081177469506e-05,-2.0025465652375033e-05,-6.1552509447290109e-10,3.5125254183372416e-11,0
2285,-6.8998699165183517e-10,-5.5403478695956014e-06,-5.5415341603650420e-06,1.1862907694406145e-09,3.3610245722444994e-11,0
2286,-6.5889692633642207e-10,9.7676206059372356e-06,9.7719091367382041e-06,-4.2885308009685513e-09,5.2557794793106752e-11,0
2287,9.5586259362193990e-11,-1.5593062834126301e-07,-1.5005313753413071e-07,-5.8774908071322933e-09,2.9807740355362264e-11,0
2288,7.9615925106877330e-11,-1.0258449520891832e-05,-1.0253154460295892e-05,-5.2950605959402487e-09,5.9000798469984584e-11,0
2290,-1.5970334259575994e-11,-1.0102359707328708e-05,-1.0100992868835645e-05,-1.3668384930628379e-09,8.5524117085152400e-11,0
2292,-1.4284998439136734e-09,1.4486200836993923e-05,1.4481376580528509e-05,4.8242564654143690e-09,1.4163374694390268e-10,0
2623,8.3834800343274204e-11,-1.5240423664178090e-07,-1.5041127384147725e-07,-1.9929628003036528e-09,2.7936643510907162e-11,0
2624,1.6822039619222164e-10,-1.0259175842921263e-05,-1.0250454159164101e-05,-8.7216837571614861e-09,5.5346599403308880e-11,0
2626,8.4385595824462900e-11,-1.0106465570501599e-05,-1.0097934431397124e-05,-8.5311391044751481e-09,1.0376656429966270e-10,0
2628,-1.6512400608767958e-09,1.4481045855839687e-05,1.4474588371619936e-05,6.4574842197502027e-09,1.5991294157977397e-10,0
2978,7.6056159302488510e-10,-9.9096730640296435e-06,-9.9246605385793932e-06,1.4987474549749740e-08,1.2989352178199816e-10,0
2979,8.6305119305787162e-10,-2.0019581935879936e-05,-2.0021670234233849e-05,2.0882983539132957e-09,3.6090608839615499e-11,0
2980,-8.6942406605616230e-10,-5.5428627444525751e-06,-5.5470026669670674e-06,4.1399225144923295e-09,3.5343249706595586e-11,0
2981,-6.9498274840847903e-10,9.7618226418995369e-06,9.7708093887797873e-06,-8.9867468802504343e-09,5.2619168943345928e-11,0
2982,6.5578839697183521e-11,-1.4776848708552854e-07,-1.5096764069961305e-07,3.1991536140845139e-09,2.6873109621672790e-11,0
2983,1.6806844106251107e-10,-1.0257646093614001e-05,-1.0250458790133665e-05,-7.1873034803361955e-09,5.2109544515007215e-11,0
2985,1.0248960129402039e-10,-1.0109771281579735e-05,-1.0097382695509978e-05,-1.2388586069757372e-08,7.8021256414420350e-11,0
2987,-1.7324752607290005e-09,1.4476859726600053e-05,1.4472112655672253e-05,4.7470709278000785e-09,1.3505234801716340e-10,0
3283,5.0727682422569877e-11,-1.4453398575816224e-07,-1.5142024310562988e-07,6.8862573474676376e-09,2.5031037057720796e-11,0
3284,1.0687758589275540e-10,-1.0253013917719406e-05,-1.0252323636607506e-05,-6.9028111189945980e-10,4.8008208137469085e-11,0
3286,5.6149903407946275e-11,-1.0108485306577902e-05,-1.0098794939577527e-05,-9.6903670003756432e-09,9.8788142032902598e-11,0
3288,-1.6809353366460160e-09,1.4470535869524903e-05,1.4473683381321070e-05,-3.1475117961670264e-09,1.2254842625184430e-10,0
3508,8.0129885263406511e-10,-9.9035037908340451e-06,-9.9234190338688386e-06,1.9915243034793504e-08,1.2230536932677224e-10,0
3509,7.8955112923008510e-10,-2.0002300664793277e-05,-2.0023910214938091e-05,2.1609550144813890e-08,4.2078003710750924e-11,0
3510,-7.9172369709260529e-10,-5.5450558116071011e-06,-5.5446346781773061e-06,-4.2113342979503286e-10,4.7782214928015377e-11,0
3511,-7.6287870949741240e-10,9.7616249010723521e-06,9.7687401981585159e-06,-7.1152970861638044e-09,5.8361918399968905e-11,0
3512,3.8420137699943422e-11,-1.4189814359497543e-07,-1.5179532662609982e-07,9.8971830311243858e-09,2.7577892257489009e-11,0
3513,2.6672416418571073e-11,-1.0240860145810382e-05,-1.0254767961450864e-05,1.3907815640482334e-08,5.4412918808103269e-11,0
3515,-1.1747721438020957e-11,-1.0098783534107439e-05,-1.0100864180903293e-05,2.0806467958542010e-09,9.2138396900364405e-11,0
3517,-1.5812748296176011e-09,1.4457397257911300e-05,1.4476720625115060e-05,-1.9323367203759415e-08,9.5667731648895822e-11,0
3896,8.4692821225336766e-10,-9.9055444974464196e-06,-9.9220284380003279e-06,1.6483940553908247e-08,1.7236344965945264e-10,0
3897,-6.3719091443943075e-10,-5.5528131776925310e-06,-5.5399251523172044e-06,-1.2888025375326639e-08,3.3218125831861259e-11,0
3898,-8.3015032505336842e-10,9.7678154128560957e-06,9.7666900350302014e-06,1.1253778258943099e-09,5.8608998834486073e-11,0
3899,1.6777881507735497e-11,-1.3768276299017676e-07,-1.5245489389369301e-07,1.4772130903516244e-08,2.9799613691218078e-11,0
4451,-1.2369389379701624e-09,4.2107507065756132e-06,4.1913306261382001e-06,1.9420080437413078e-08,1.2724399800751598e-10,0
4906,-9.8374300368664419e-10,4.1808710731657504e-06,4.1990470004874338e-06,-1.8175927321683331e-08,1.2310054612321304e-10,0
