obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,2.9505452845260088e-10,-2.1268013183866480e-04,-2.1267810667216505e-04,-2.0251664997479168e-09,1.0641399794498487e-11,0
1,3.8000493829677160e-10,-1.9453783582310327e-04,-1.9452816945553030e-04,-9.6663675729709471e-09,4.0441393328041379e-12,0
2,3.8010529674616966e-10,-3.7445147608673127e-04,-3.7443391506576939e-04,-1.7561020961888180e-08,1.7074360528610212e-11,0
3,6.2074821618741763e-10,-2.7480050174399939e-04,-2.7478237032029429e-04,-1.8131423705101610e-08,3.7459313779788135e-12,0
4,-1.1953272899455595e-10,-2.4891339444279540e-04,-2.4892412641299138e-04,1.0731970195984250e-08,8.6788805199173000e-12,0
5,7.1621938964885801e-10,-2.2134197186137101e-04,-2.2132806709767553e-04,-1.3904763695483935e-08,1.8025171981200544e-12,0
6,5.1642148406783772e-10,-1.8304009363756535e-06,-1.8358611044836480e-06,5.4601681079945017e-09,1.9345824289427812e-12,0
7,8.4950411316623787e-11,1.8142327545852058e-05,1.8150232718331158e-05,-7.9051724791005546e-09,2.7416820194582152e-11,0
9,3.2569368941972162e-10,-6.2120315172383561e-05,-6.2102028478084389e-05,-1.8286694299172578e-08,2.5761401773352507e-11,0
10,-4.1458725624040452e-10,-3.6233267452588820e-05,-3.6250904070792608e-05,1.7636618203787768e-08,3.9239639154473365e-11,0
11,4.2116486293177129e-10,-8.6618036079086011e-06,-8.6519719005856280e-06,-9.8317073229730548e-09,1.1087782234198427e-11,0
12,2.2136695751350372e-10,2.1084976569870316e-04,2.1083624049363263e-04,1.3525205070529693e-08,8.8382394407168947e-12,0
13,1.0035844264893099e-13,-1.7991366532696317e-04,-1.7991371013703503e-04,4.4810071858593023e-11,2.9493718202635469e-11,0
14,2.4074327814914189e-10,-8.0262663122421772e-05,-8.0257912565463734e-05,-4.7505569580376123e-09,6.9142720504822666e-12,0
15,3.3621445167646467e-10,-2.6804146732931425e-05,-2.6802331538606524e-05,-1.8151943249010687e-09,3.8460793664609743e-12,0
16,1.3641654628977317e-10,1.9270742776552295e-04,1.9268967426071035e-04,1.7753504812605255e-08,8.7034851209674631e-12,0
17,2.4064291970608317e-10,9.9650992400522609e-05,9.9657267406360440e-05,-6.2750058378309003e-09,6.1550752062248654e-11,0
18,3.3611409323268812e-10,1.5310949909653170e-04,1.5311407061379886e-04,-4.5715172671684234e-09,1.9130039722497196e-11,0
19,1.3631618783815539e-10,3.7262100933753081e-04,3.7260761889824792e-04,1.3390439282888987e-08,2.5916332492145211e-11,0
20,9.5471173483585198e-11,5.3458525273342335e-05,5.3457770512537224e-05,7.5476080511102227e-10,2.5395699966526237e-12,0
21,-1.0432673205432677e-10,2.7297009434476202e-04,2.7295086652723874e-04,1.9227817523283577e-08,4.8624762431575825e-12,0
22,4.9953766721717952e-10,5.4375571561258995e-05,5.4398314168084129e-05,-2.2742606825134162e-08,4.2283036142863943e-11,0
23,4.9963802566056083e-10,-1.2553810018639359e-04,-1.2550991866090965e-04,-2.8181525483941903e-08,5.0345516541635082e-11,0
24,7.4028094504599478e-10,-2.5887065578988899e-05,-2.5858888918366675e-05,-2.8176660622224089e-08,3.0381560766524562e-11,0
25,8.3575211849302268e-10,2.7571492557462263e-05,2.7597797941372157e-05,-2.6305383909894448e-08,2.3494920708574853e-11,0
