obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-1.6854652059135261e-11,-1.5794439175844527e-05,-1.5884184715320922e-05,8.9745539476395348e-08,1.9582611195918145e-11,0
1,1.2692209328883622e-10,-3.9253252437500968e-05,-3.9351172458806577e-05,9.7920021305608683e-08,3.2926853373145164e-11,0
3,-1.1287965692841723e-10,-2.5368549400364400e-05,-2.5445371680392855e-05,7.6822280028454571e-08,1.6025925313706010e-11,0
5,-1.5502840719297658e-11,3.5860710369622038e-06,3.5604414910401236e-06,2.5629545922080214e-08,1.3240042268085287e-11,0
6,-1.6848954452503699e-11,7.0679529435473468e-06,7.0238791118592412e-06,4.4073831688105608e-08,1.8844684233518702e-11,0
7,1.2692779089652306e-10,-1.6390911621725832e-05,-1.6422933029659514e-05,3.2021407933682843e-08,3.2491816768771371e-11,0
9,-1.1287395932311843e-10,-2.5061663875887040e-06,-2.5310912943894579e-06,2.4924906800753922e-08,1.5484105713684653e-11,0
10,1.5508538150137820e-11,1.9276323002242503e-05,1.9345622159709299e-05,-6.9299157466796182e-08,1.4181443981648835e-11,0
11,-1.3461137496416504e-12,3.4818646163998004e-06,3.4824535045966585e-06,-5.8888819685805067e-10,1.2652881939159469e-11,0
12,1.4243063163864565e-10,-1.9977019909105630e-05,-1.9978080950983859e-05,1.0610418782294902e-09,1.5634859412167997e-11,0
14,-9.7371118645191257e-11,-6.0922356540041994e-06,-6.0719624198589031e-06,-2.0273234145296366e-08,1.2218434819695378e-11,0
15,1.4377674544510273e-10,-2.3458799709180460e-05,-2.3461816178285463e-05,3.0164691050034312e-09,3.0164487487995275e-11,0
17,-9.6025004929882739e-11,-9.5740799907874721e-06,-9.5590744986281013e-06,-1.5005492159370816e-08,1.9557806041605467e-11,0
18,-2.3980175043136293e-10,1.3884810078248003e-05,1.3907667565598677e-05,-2.2857487350674046e-08,3.1116806909217849e-11,0
21,-1.0934543017139789e-10,-1.5805311317839375e-05,-1.5886692978686461e-05,8.1381660847086037e-08,4.0309870482871326e-11,0
22,5.9935592797266792e-11,-3.9262738985134348e-05,-3.9352989070025532e-05,9.0250084891184954e-08,5.4105436002308567e-11,0
24,-1.7625466084560734e-10,-2.5374780715375911e-05,-2.5447090351203724e-05,7.2309635827813389e-08,3.8666858317915594e-11,0
26,-7.2288817952046291e-11,3.5801036188357234e-06,3.5589015084680644e-06,2.1202110367659027e-08,3.6158319306375679e-11,0
27,-1.0933913318618564e-10,7.0574733365366162e-06,7.0213708647482880e-06,3.6102471788328193e-08,5.9999433616680545e-11,0
30,-1.7624836386356033e-10,-2.5119960749310499e-06,-2.5328099489457930e-06,2.0813874014743042e-08,5.2559669371816354e-11,0
31,7.2295115143930360e-11,1.9282654761210334e-05,1.9347162158546322e-05,-6.4507397335987921e-08,3.7320755539337821e-11,0
32,-3.7050315216206703e-11,3.4773737034250784e-06,3.4814852400586988e-06,-4.1115366336204700e-09,5.9962885800228933e-11,0
33,1.3223070769358396e-10,-1.9980231823949965e-05,-1.9978357563377924e-05,-1.8742605720404692e-09,3.9213261927966426e-11,0
35,-1.0395954585891409e-10,-6.0921340009892008e-06,-6.0721410918406293e-06,-1.9992909148571511e-08,3.6997479320338721e-11,0
36,1.6928102291248293e-10,-2.3457640165166702e-05,-2.3461124526143037e-05,3.4843609763351362e-09,8.1350286433778017e-11,0
38,-6.6909230643179675e-11,-9.5695121088727395e-06,-9.5582849060709497e-06,-1.1227202801789731e-08,4.0781011796130749e-11,0
39,-2.3619025371305755e-10,1.3888139753547371e-05,1.3907765506010666e-05,-1.9625752463294855e-08,5.5159106421797141e-11,0
42,-6.0615553748324869e-11,-1.5802140449616220e-05,-1.5885371470030854e-05,8.3231020414633407e-08,7.1649460541650536e-11,0
44,-1.3699086934992887e-10,-2.5372535287614649e-05,-2.5446025553914623e-05,7.3490266299973612e-08,6.4893032885765512e-11,0
46,-2.3467310833009647e-11,3.5835109392072127e-06,3.5602255020624134e-06,2.3285437144799286e-08,4.1883742342243235e-11,0
49,-1.3698478977886421e-10,-2.5093323666527945e-06,-2.5317451575526747e-06,2.2412790899880189e-08,7.7000123075712519e-11,0
50,2.3473390359666586e-11,1.9279543133584416e-05,1.9345838159049092e-05,-6.6295025464676091e-08,4.3643544333309346e-11,0
51,-3.7142163345320107e-11,3.4775619874800380e-06,3.4814827492233728e-06,-3.9207617433348385e-09,5.3855176547914553e-11,0
53,-1.1351747895357674e-10,-6.0930357752043973e-06,-6.0724002940434969e-06,-2.0635481160900390e-08,5.5144348111918169e-11,0
56,-7.6375315612057394e-11,-9.5703954176616993e-06,-9.5585416174385807e-06,-1.1853800223118600e-08,4.2717131031110431e-11,0
60,-1.3684737392001602e-10,-1.5809746451910141e-05,-1.5887438805669364e-05,7.7692353759223386e-08,2.0395555303424633e-11,0
61,4.9913549696252157e-11,-3.9265616783476639e-05,-3.9353260858457543e-05,8.7644074980904193e-08,3.1349638960559517e-11,0
63,-1.9264684704532750e-10,-2.5378280295142511e-05,-2.5447534891956488e-05,6.9254596813977021e-08,2.1100680361396329e-11,0
65,-8.0428145251902768e-11,3.5774782437200670e-06,3.5586807775270658e-06,1.8797466193001171e-08,1.6902369691633904e-11,0
66,-1.3684083825134071e-10,7.0536078767592658e-06,7.0206250442382576e-06,3.2982832521008190e-08,2.5836914689753546e-11,0
67,4.9920085362419186e-11,-1.6402246009902008e-05,-1.6425021406583116e-05,2.2775396681108640e-08,3.9769381237874959e-11,0
69,-1.9264031137791124e-10,-2.5149231395148186e-06,-2.5332544832256344e-06,1.8331343710815842e-08,2.4797640669935606e-11,0
70,8.0434681229768888e-11,1.9285926321875070e-05,1.9347382895962969e-05,-6.1456574087898709e-08,1.8576091563809470e-11,0
71,-5.6412692970441217e-11,3.4761373937227877e-06,3.4809601504899665e-06,-4.8227567671788148e-09,2.1675737594761389e-11,0
72,1.3034823055737065e-10,-1.9979784365371962e-05,-1.9978408614396561e-05,-1.3757509754008085e-09,3.0594079951886133e-11,0
74,-1.1221216604408623e-10,-6.0924220515248817e-06,-6.0723648951786773e-06,-2.0057156346204430e-08,2.1034478298674121e-11,0
75,1.8676092349995239e-10,-2.3455846945701422e-05,-2.3460650487593771e-05,4.8035418923487571e-09,3.9152397788426745e-11,0
77,-5.5799473056476774e-11,-9.5685928372139448e-06,-9.5579836198397872e-06,-1.0609217374157566e-08,3.1675135993410748e-11,0
78,-2.4256039676384555e-10,1.3887157174626366e-05,1.3907592753691204e-05,-2.0435579064838089e-08,6.1911020904658785e-11,0
81,-1.2736004494593140e-10,-1.5809670165669795e-05,-1.5887181518184187e-05,7.7511352514391454e-08,7.6967862653365338e-12,0
82,6.7137206576015766e-11,-3.9263277060547566e-05,-3.9352793768997877e-05,8.9516708450310448e-08,2.1693803956741466e-11,0
84,-1.8329086345946645e-10,-2.5378151211594840e-05,-2.5447281166435351e-05,6.9129954840510717e-08,8.8952627251416944e-12,0
85,6.5187245024020591e-11,1.9285318662519944e-05,1.9346969399758983e-05,-6.1650737239038732e-08,9.6345022429495207e-12,0
86,-6.2172800148080029e-11,3.4755841056542149e-06,3.4808039417726202e-06,-5.2198361184053895e-09,1.6244761893988064e-11,0
87,1.3232445131312579e-10,-1.9978045229726571e-05,-1.9978355021138671e-05,3.0979141210044515e-10,1.3799543787067306e-11,0
89,-1.1810361862134746e-10,-6.0928477282140917e-06,-6.0725246658603711e-06,-2.0323062353720591e-08,1.5326897082503704e-11,0
90,1.9449725142001540e-10,-2.3453639058142878e-05,-2.3460440685618899e-05,6.8016274760212474e-09,3.6151391135210084e-11,0
92,-5.5930818451388209e-11,-9.5684888257304909e-06,-9.5579871818040077e-06,-1.0501643926483234e-08,1.1286239830328438e-11,0
93,-2.5042807008903945e-10,1.3885109176296415e-05,1.3907379389751834e-05,-2.2270213455419154e-08,3.4418804364671650e-11,0
96,5.9431047515478781e-11,-1.5791212586227510e-05,-1.5882115918523415e-05,9.0903332295905100e-08,3.4266334006635809e-11,0
97,2.2240286177339531e-10,-3.9232585116415544e-05,-3.9348583109699655e-05,1.1599799328411100e-07,8.0521897286154086e-11,0
99,-4.7028682492933645e-11,-2.5368652604498658e-05,-2.5443585863578110e-05,7.4933259079452074e-08,2.9987686120188412e-11,0
101,7.0294147013848974e-11,3.5893475226738553e-06,3.5627682250734710e-06,2.6579297600384214e-08,5.1177693128290450e-11,0
105,-4.7023359454502178e-11,-2.5045122414675200e-06,-2.5293054877326172e-06,2.4793246265097193e-08,4.3319075527224257e-11,0
106,-7.0288824487766102e-11,1.9274821296138417e-05,1.9343295415508886e-05,-6.8474119370469437e-08,3.4617050549103786e-11,0
107,-1.0857776500193157e-11,3.4835685978574712e-06,3.4821955572022314e-06,1.3730406552398408e-09,2.7144196561806204e-11,0
108,1.5211403783534494e-10,-1.9957872223955522e-05,-1.9977818346067860e-05,1.9946122112337564e-08,2.8086827668918492e-11,0
110,-1.1731750656777321e-10,-6.0938459595719086e-06,-6.0725033472369857e-06,-2.1342612334922866e-08,2.9454601629610739e-11,0
111,1.6297181436482003e-10,-2.3441305752650108e-05,-2.3461295625975784e-05,1.9989873325676358e-08,4.9719257868874007e-11,0
113,-1.0645973008639175e-10,-9.5773660804682192e-06,-9.5593574786113363e-06,-1.8008601856882929e-08,2.3743963294911046e-11,0
114,-2.6943154452004693e-10,1.3864023217296725e-05,1.3906864033305426e-05,-4.2840816008700379e-08,4.8518392057660027e-11,0
129,1.5285413110044501e-10,-1.9962745115675862e-05,-1.9977798275430962e-05,1.5053159755100323e-08,5.7726401714095860e-11,0
134,-1.1343323835730625e-10,-9.5796716079229322e-06,-9.5595465936310417e-06,-2.0125014291890440e-08,9.1797033368371621e-11,0
143,5.0348732292962271e-11,3.5850789449594703e-06,3.5622273240877094e-06,2.2851620871760879e-08,7.0117067794815251e-11,0
148,-5.0343651149830551e-11,1.9280108304804353e-05,1.9343836309948571e-05,-6.3728005144218124e-08,7.4773627675106763e-11,0
149,1.6201201856632716e-11,3.4875779538505111e-06,3.4829293713781592e-06,4.6485824723519166e-09,9.1014090074231718e-11,0
150,1.4899414755609909e-10,-1.9976146851645969e-05,-1.9977902954573178e-05,1.7561029272087768e-09,7.6683392415046927e-11,0
152,-9.8828327683437114e-11,-6.0903207226626656e-06,-6.0720019380046169e-06,-1.8318784658048731e-08,8.0664264328461209e-11,0
162,-1.9628338981032555e-10,-2.5384385353315053e-05,-2.5447633511593830e-05,6.3248158278776412e-08,5.1560085091173370e-11,0
170,-9.3370250473505795e-12,3.4789086246823399e-06,3.4822367985587768e-06,-3.3281738764369092e-09,1.2639315307042973e-11,0
171,1.2920331531870451e-10,-1.9984662537091830e-05,-1.9978439663426621e-05,-6.2228736652083301e-09,6.4628609608999430e-12,0
173,-8.3191810615563278e-11,-6.0892021448696117e-06,-6.0715778902916831e-06,-1.7624254577928616e-08,1.2754457726167850e-11,0
176,-7.3854785607239787e-11,-9.5681246960123596e-06,-9.5584732630231267e-06,-9.6514329892329347e-09,7.0614797976449560e-12,0
180,9.0002661744625536e-11,-1.5794606939402780e-05,-1.5881286844949146e-05,8.6679905546365691e-08,1.8908791446787015e-11,0
181,2.3622224061274674e-10,-3.9251116692937127e-05,-3.9348208341075318e-05,9.7091648138191388e-08,3.0414486209265528e-11,0
183,-2.4703388896469781e-11,-2.5371552357007950e-05,-2.5442980422503919e-05,7.1428065495969469e-08,1.5329327860289621e-11,0
185,8.4953993317552116e-11,3.5864202968432027e-06,3.5631657863890823e-06,2.3254510454120411e-08,1.5021109819600559e-11,0
186,9.0007615788305858e-11,7.0718975673563639e-06,7.0267769620662840e-06,4.5120605290079873e-08,2.4445379928459717e-11,0
