key,value
session,21MAY03XA
source_url,file://C:/develop/waveP/data/temp/21MAY03XA.tgz
archive_path,C:\develop\waveP\data\vlbi\sources\vgosdb\21MAY03XA\raw\21MAY03XA.tgz
archive_size_bytes,14555377
archive_sha256,f4d936d02e742b1caf565b6acddfc69b9bfd08bef98edcab726bac08daf0d19c
extracted_root,C:\develop\waveP\data\vlbi\sources\vgosdb\21MAY03XA\extracted
archive_type,tar
member_count,294
