obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,9.7769952136653649e-11,-6.2817316486898922e-06,-1.9865589169199739e-05,1.3583857520509847e-05,3.5246680418270136e-11,0
1,-4.8677251523545270e-11,-2.1552058297915269e-04,-2.1177114161919671e-05,-1.9434346881723301e-04,2.6962508550565448e-11,0
2,-4.5353719985403286e-11,-2.0117067005474484e-04,-2.1147349888055624e-05,-1.8002332016668922e-04,3.4295482082911612e-11,0
3,-8.8726568902080986e-11,-1.7156804049445478e-04,-2.1535780489241273e-05,-1.5003226000521352e-04,1.8574771592691632e-11,0
4,-9.0164814808238230e-11,-1.0336956120895571e-04,-2.1548660868002068e-05,-8.1820900340953646e-05,2.3041792457504061e-11,0
5,2.5944434471790035e-10,2.1503286071547500e-07,-1.8417695312208692e-05,1.8632728172924167e-05,9.2572401641720470e-12,0
6,2.0797298260901866e-10,-1.9076402692358441e-06,-1.8878653091721980e-05,1.6971012822486136e-05,1.0450158505781191e-11,0
8,-4.0049317386857522e-11,4.3952660531719370e-05,-2.1099845692648908e-05,6.5052506224368278e-05,5.2989452596140501e-11,0
9,-4.1487563288520035e-11,1.1215105060739035e-04,-2.1112726071369448e-05,1.3326377667875980e-04,5.1700968804251505e-11,0
10,3.0812159622014268e-10,2.1573557778965542e-04,-1.7981760515732576e-05,2.3371733830538800e-04,2.9486712658399011e-11,0
11,2.5665023410617308e-10,2.1361293165505536e-04,-1.8442718295291435e-05,2.3205564995034680e-04,3.6704980662024477e-11,0
12,-4.3372849219957243e-11,2.9602761663196156e-05,-2.1129609969154481e-05,5.0732371632350641e-05,7.1070794269992074e-11,0
14,3.0479806414981331e-10,2.0138566013643932e-04,-1.8011524794362691e-05,2.1939718493080201e-04,4.0587936829602355e-11,0
15,2.5332670197627363e-10,1.9926302561905167e-04,-1.8472482574455035e-05,2.1773550819350671e-04,3.8772546836068231e-11,0
16,-1.4382458979895754e-12,6.8198451268791974e-05,-2.0754059743940425e-05,8.8952511012732399e-05,3.2163910898748755e-11,0
17,3.4817091360079131e-10,1.7178303069267757e-04,-1.7623094188392051e-05,1.8940612488106963e-04,2.1608018523971420e-11,0
18,2.9669955148417996e-10,1.6966031680281605e-04,-1.8084051967974566e-05,1.8774436877079062e-04,4.2671618709370360e-11,0
19,3.4960915953839592e-10,1.0358461051073777e-04,-1.7610213809349629e-05,1.2119482432008740e-04,2.3917396372699007e-11,0
20,2.9813779742547783e-10,1.0146192989222806e-04,-1.8071171588899068e-05,1.1953310148112713e-04,2.9395707688500099e-11,0
21,-5.1471362164782303e-11,-2.1226280478008498e-06,-2.1202137145266692e-05,1.9079509097465842e-05,1.0059042200916282e-11,0
22,-4.1708222282851656e-11,4.3952653094360698e-05,-2.1114702208698813e-05,6.5067355303059508e-05,1.7276993132087612e-11,0
23,7.1227744692148766e-11,-6.2896073309698375e-06,-2.0103290999998753e-05,1.3813683669028916e-05,2.8325285205534542e-11,0
24,6.8853786063118858e-11,-1.0927298068021422e-05,-2.0124551263054918e-05,9.1972531950334957e-06,1.0227835231547191e-11,0
25,-6.7144406320595338e-11,3.4139979744958644e-06,-2.1342498918032576e-05,2.4756496892528440e-05,1.0469289653661495e-11,0
27,6.2826463874007085e-11,1.0122650857509333e-04,-2.0178529649071338e-05,1.2140503822416467e-04,7.9623301207643047e-12,0
28,-1.1302395119684949e-11,-6.2973989881100721e-06,-2.0842399281417630e-05,1.4545000293307557e-05,9.3642202472335320e-12,0
29,-1.3599819238034334e-10,1.4341282000133494e-05,-2.1959127020200247e-05,3.6300409020333744e-05,1.0547211010986725e-11,0
31,-6.0273222020471600e-12,1.1215383453983766e-04,-2.0795157751385041e-05,1.3294899229122269e-04,4.7867984407366455e-12,0
32,-8.0156181186891698e-11,4.6299016117051350e-06,-2.1459027383652097e-05,2.6088928995357232e-05,1.1625769396434564e-11,0
34,1.2997087020718632e-10,9.7812505099227273e-05,-1.9577210096178843e-05,1.1738971519540612e-04,9.0080401031886029e-12,0
35,5.5842011209968020e-11,-9.7113831980513363e-06,-2.0241079728556715e-05,1.0529696530505379e-05,1.1398222848382754e-11,0
38,-7.4128858977589403e-11,-1.0752390124782539e-04,-2.1405048997454859e-05,-8.6118852250370527e-05,9.7113576730259567e-12,0
39,-1.1755699947674215e-10,-2.0459486926171794e-04,-2.1793974768848547e-05,-1.8280089449286939e-04,1.5280882514894046e-11,0
40,-9.9614517201909394e-11,-2.1552470512466691e-04,-2.1633288778629994e-05,-1.9389141634603693e-04,3.7372112055196364e-12,0
41,-2.1622142856719529e-10,-2.0118295167131060e-04,-2.2677575557463272e-05,-1.7850537611384734e-04,8.7860164116765903e-12,0
42,-1.3052479917249574e-10,-1.7157255909242518e-04,-2.1910109409705395e-05,-1.4966244968271978e-04,5.1593150634695573e-12,0
43,-1.3401858191550426e-10,-1.0337341769668662e-04,-2.1941398388068010e-05,-8.1432019308618603e-05,3.5235981520016024e-12,0
44,-1.8423057473783681e-10,-2.1089624443606462e-04,-2.2391077739225609e-05,-1.8850516669683900e-04,1.0320276461779132e-11,0
45,1.7942482322911933e-11,-1.0929812698499009e-05,-2.0580493374603643e-05,9.6506806761046335e-06,2.6758191056672537e-11,0
46,-9.8664429052075933e-11,3.4118573552736203e-06,-2.1624780153523809e-05,2.5036637508797429e-05,2.9925589847774612e-11,0
47,-1.2967799588027685e-11,3.3022321864177410e-05,-2.0857314005144871e-05,5.3879635869322281e-05,1.5351359879474447e-11,0
48,-1.6461582357650695e-11,1.0122145932094876e-04,-2.0888602983745834e-05,1.2211006230469459e-04,2.0279733294624103e-11,0
49,-6.6673575201904696e-11,-6.3014113459661930e-06,-2.1338282335099755e-05,1.5036870989133562e-05,2.1436454519807429e-11,0
50,-1.1660691138898655e-10,1.4341733562962724e-05,-2.1785466144298311e-05,3.6127199707261038e-05,1.7316283757472795e-11,0
51,-3.0910281847855139e-11,4.3952153190250187e-05,-2.1017999995229047e-05,6.4970153185479231e-05,9.7269634155268230e-12,0
52,-3.4404064648604971e-11,1.1215129687449136e-04,-2.1049288974108769e-05,1.3320058584860014e-04,6.7901564065652458e-12,0
