obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-1.6545049497332406e-11,3.2830814715688328e-06,3.2875633702424615e-06,-4.4818986736286805e-09,2.2609274146332436e-11,0
1,-8.5852842584370732e-11,-6.9043337103877876e-06,-6.8996539387064964e-06,-4.6797716812911809e-09,2.5900023341186130e-11,0
2,-6.9307793133354029e-11,-1.0187383422019004e-05,-1.0188855297249028e-05,1.4718752300241298e-09,2.3678651117890879e-11,0
3,-4.6691829294080432e-11,-6.9019927086697366e-06,-6.8995218664024957e-06,-2.4708422672408854e-09,2.1852450428366298e-11,0
4,-5.1686286057856598e-13,5.3418938372093959e-06,5.2412182332970319e-06,1.0067560391236403e-07,8.0774133209338149e-11,0
9,-1.1227450186042116e-10,-1.0193907332164617e-05,-1.0188715797372074e-05,-5.1915347925437030e-09,7.9102402182205123e-11,0
11,-7.1446101800436262e-11,-6.9027003200060159e-06,-6.8993519361159915e-06,-3.3483838900244197e-09,5.9238237021414676e-11,0
12,-9.7586722488931846e-11,-1.5682048988851539e-06,-1.6136179514866157e-06,4.5413052601461725e-08,4.5530919751634379e-11,0
14,-3.5311867888200522e-11,-6.8999931992514557e-06,-6.8991401298216202e-06,-8.5306942983552462e-10,2.5258532319914109e-11,0
19,5.6078629271946059e-12,-6.8910137474044453e-06,-6.8988057481974857e-06,7.7920007930404678e-09,1.1092924081308051e-11,0
20,1.1984639375649628e-10,3.2997340886423143e-06,3.2878876959437512e-06,1.1846392698563085e-08,4.6271270945793106e-11,0
21,5.6031814184591759e-12,-6.8903167944125987e-06,-6.8986549355193280e-06,8.3381411067292883e-09,4.0392324554012719e-11,0
22,-1.1424321270372469e-10,-1.0190208548184563e-05,-1.0188130661911845e-05,-2.0778862727174879e-09,5.9301548370399801e-11,0
26,-1.0663930643990868e-10,-6.9035428511685830e-06,-6.8985239661469856e-06,-5.0188850215973879e-09,2.3114416926448388e-11,0
27,-9.0945779072927092e-11,-1.0186998802265423e-05,-1.0187967093418303e-05,9.6829115287921236e-10,2.3040049686342044e-11,0
28,-8.8907199055636800e-11,-6.9021351202704778e-06,-6.8983278367267147e-06,-3.8072835437630938e-09,1.3367387395510904e-11,0
29,5.5882368017348871e-12,3.2846363055743025e-06,3.2879648683597583e-06,-3.3285627854558644e-09,4.3657788894442375e-11,0
30,-9.6624164021943781e-11,-6.9023507317340568e-06,-6.8981844705726689e-06,-4.1662611613879465e-09,2.1329321319324120e-11,0
31,-1.0221240090352039e-10,-1.0187086903412461e-05,-1.0187709720704257e-05,6.2281729179577256e-10,3.8588480566052218e-11,0
32,1.4248512349509078e-10,3.3000574273522876e-06,3.2880892598168413e-06,1.1968167535446255e-08,2.0879972897615927e-11,0
33,1.0138389300462211e-11,-6.8863332636608099e-06,-6.8979353984608947e-06,1.1602134800084806e-08,1.8186806230285931e-11,0
34,-1.3234673462097914e-10,-1.0186431845538089e-05,-1.0187574966333272e-05,1.1431207951822597e-09,3.2408494366393278e-11,0
35,1.1039117543956493e-10,3.2929347391335434e-06,3.2881208919729944e-06,4.8138471605490403e-09,1.5778791043699046e-11,0
36,-2.0017390491554843e-11,-6.8939133242122697e-06,-6.8977663263394996e-06,3.8530021272299161e-09,1.2693634647638777e-11,0
37,-1.3040856626884508e-10,-1.0186799839715321e-05,-1.0187427776912760e-05,6.2793719743962841e-10,2.1400160403368002e-11,0
38,1.1472887167133152e-10,3.2934349504885191e-06,3.2881618618518472e-06,5.2730886366718634e-09,3.6488102452384396e-11,0
39,-1.9690816207232933e-11,-6.8932746246658932e-06,-6.8976198553718716e-06,4.3452307059783148e-09,3.5502023951013465e-11,0
40,-1.3441968823079992e-10,-1.0186738730811576e-05,-1.0187314580023419e-05,5.7584921184251610e-10,5.5500053975994774e-11,0
41,1.5450179921229781e-10,3.3001603869566715e-06,3.2882220493834090e-06,1.1938337573262465e-08,1.8216348162160030e-11,0
42,-4.7304658915050243e-14,-6.8871705990111720e-06,-6.8974625564285027e-06,1.0291957417330671e-08,1.3791491991896251e-11,0
43,-1.5454910431331239e-10,-1.0187356950072082e-05,-1.0187209751193671e-05,-1.4719887841182361e-10,2.1180114331596767e-11,0
44,7.1032607350298877e-11,3.2877441233482643e-06,3.2882105675660789e-06,-4.6644421781459676e-10,2.9041738441195817e-11,0
45,-5.4624728184573828e-11,-6.8979279954535511e-06,-6.8973650077209437e-06,-5.6298773260740766e-10,8.0302970487435969e-11,0
46,-1.2565733576871324e-10,-1.0185632011071961e-05,-1.0187094040886710e-05,1.4620298147492554e-09,8.5221572698387215e-11,0
49,-7.0764709970070140e-12,-1.5682835882279561e-06,-1.6161426292317182e-06,4.7859041003762066e-08,6.0416002107198655e-11,0
52,-1.4599300157916348e-10,-1.0191660101560758e-05,-1.0187031449111096e-05,-4.6286524496619351e-09,6.9190055827978294e-11,0
53,1.3643177704361106e-11,3.2843926184621466e-06,3.2882277990482286e-06,-3.8351805860820002e-09,2.2593172474587330e-11,0
54,-9.6591092477573835e-11,-6.9007503167100269e-06,-6.8972051812718161e-06,-3.5451354382107843e-09,1.9371656152217579e-11,0
55,-1.1023427028153918e-10,-1.0185158595357128e-05,-1.0186941847786362e-05,1.7832524292343144e-09,2.2467870122601462e-11,0
56,8.2745467311507726e-11,5.3316131614876416e-06,5.2412631341323366e-06,9.0350027355305020e-08,4.7746776947512324e-11,0
57,1.1619075668796682e-10,8.6194607966968810e-06,8.5708571653440774e-06,4.8603631352803610e-08,6.0223319107470572e-11,0
58,-1.7781386783687974e-11,-1.5691453963857793e-06,-1.6163688349193193e-06,4.7223438533539965e-08,4.5778575288609714e-11,0
59,3.3445289362727642e-11,3.2877941068014047e-06,3.2882599633324707e-06,-4.6585653106599999e-10,6.0291341070222359e-11,0
60,-1.0052685399557273e-10,-6.9008642060660891e-06,-6.8971259374677925e-06,-3.7382685982966098e-09,6.3583094310793021e-11,0
61,-1.3397214346712932e-10,-1.0188515755721501e-05,-1.0186890488017948e-05,-1.6252677035535917e-09,6.5279378510787139e-11,0
62,4.0877863616298973e-11,3.2856658924293111e-06,3.2882953318016879e-06,-2.6294393723768008e-09,3.2292728945068471e-11,0
63,-8.1469847789813982e-11,-6.8993288887039123e-06,-6.8969968987701399e-06,-2.3319899337723607e-09,3.1295601219673119e-11,0
64,-1.2234771156728145e-10,-1.0185043193733975e-05,-1.0186790570355930e-05,1.7473766219553653e-09,2.4606096873687367e-11,0
68,7.6654345672139329e-11,5.3285734476892638e-06,5.2412598493762051e-06,8.7313598313058700e-08,2.7091988604654640e-11,0
69,9.3293910542925530e-11,8.6137270365283999e-06,8.5699637399896546e-06,4.3763296538745308e-08,2.6028522082272075e-11,0
70,-3.3448584636272738e-11,-1.5724148761404183e-06,-1.6169222575135324e-06,4.4507381373114144e-08,1.9530097154906201e-11,0
71,1.6639564854430233e-11,3.2852789692925516e-06,3.2883622350389894e-06,-3.0832657464378159e-09,2.0333430215208532e-11,0
72,-1.1010293017022971e-10,-6.9008936904065140e-06,-6.8967094764908823e-06,-4.1842139156317217e-09,1.4732298846690332e-11,0
73,-1.2674249511086869e-10,-1.0186207552768944e-05,-1.0186554119277354e-05,3.4656650840988459e-10,1.7042539260953465e-11,0
