key,value
session_label,18MAY07XA
expected_internal_id,AUA020
status,watch
alias_confirmed,false
n_netcdf_scanned,212
observed_session_values,EURD05
count[EURD05],212
rationale,expected internal id was not found in scanned Session metadata
