obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-5.1863408494098728e-10,1.1633479333737241e-05,1.5413454398592396e-04,-1.4250106465218672e-04,1.2236795893067486e-11,0
1,-5.1864054373924867e-10,3.1766300498487984e-06,3.2685589285395342e-06,-9.1928878690735737e-08,1.2255478774490618e-11,0
2,-2.4822793968974493e-10,-1.7815437303614562e-04,-1.7807972607967239e-04,-7.4646956473229439e-08,9.1579043278253453e-12,0
3,-3.5640709428177613e-10,-1.3938698847984488e-06,-1.3157909163393627e-06,-7.8078968459086018e-08,9.3879604779258483e-12,0
4,-3.9545306424390478e-10,2.3431224620146240e-06,2.4437875717558347e-06,-1.0066510974121069e-07,8.1738029003307889e-12,0
5,-3.9544734224921317e-10,-3.8543314385229913e-05,-3.8439042025198719e-05,-1.0427236003119337e-07,5.5329692041499796e-12,0
6,2.7040614546150261e-10,-1.8978783852312059e-04,-1.8979521678461428e-04,7.3782614936897077e-09,3.1277463661429699e-12,0
7,1.6222699088490425e-10,-1.3027359104843608e-05,-1.3006575941118450e-05,-2.0783163725158343e-08,3.3249834761688787e-12,0
8,1.2318102091816629e-10,-9.2903783429701403e-06,-9.2753424330619901e-06,-1.5035909908150177e-08,2.6270281424399494e-12,0
9,1.2318674291455979e-10,-5.0176799778094746e-05,-5.0162254731085670e-05,-1.4545047009076025e-08,1.8632087884133433e-12,0
11,2.7041260425974198e-10,-1.8133097409971316e-04,-1.8132757919928939e-04,-3.3949004237692794e-09,4.3718747048959584e-12,0
12,1.6223344968189015e-10,-4.5704887477885162e-06,-4.5489106923275375e-06,-2.1578055460978674e-08,4.5323217941068742e-12,0
13,1.2318747971669210e-10,-8.3350004331794736e-07,-8.1288962047498878e-07,-2.0610422842958579e-08,3.5747555617834959e-12,0
14,1.2319320171308182e-10,-4.1719929159149318e-05,-4.1688242841999749e-05,-3.1686317149569364e-08,2.7372086172361327e-12,0
15,-1.0817915458400820e-10,1.7676048160816717e-04,1.7675897293174017e-04,1.5086764270050117e-09,3.0868708440490900e-12,0
16,-1.4722512454736353e-10,1.8049745696713509e-04,1.8050867343692858e-04,-1.1216469793489791e-08,2.2988896419100386e-12,0
17,-1.4721940255248679e-10,1.3961103729651439e-04,1.3962220259229556e-04,-1.1165295781169352e-08,1.8464919309591655e-12,0
18,-3.9045969966368417e-11,3.7369813431819068e-06,3.7391826573322696e-06,-2.2013141503628091e-09,2.5535498454168508e-12,0
19,-3.9040247973081536e-11,-3.7149442096626227e-05,-3.7147540697392935e-05,-1.9013992332928085e-09,2.0309216589397106e-12,0
22,-5.0637851507726949e-10,1.2314465997908912e-05,1.5413241140642964e-04,-1.4181794540852073e-04,7.8073825543761703e-11,0
23,-5.0638542909966080e-10,3.2048255376327522e-06,3.2662762625535026e-06,-6.1450724920750374e-08,5.2671053309095033e-11,0
24,-5.4818712904790538e-10,-1.7815295429370916e-04,-1.7802718654878034e-04,-1.2576774492881865e-07,6.1014501265572215e-11,0
25,-6.5784983127163006e-10,-1.3892611281651757e-06,-1.2634672736047561e-06,-1.2579385456041952e-07,6.9014208771661493e-11,0
26,-6.8656519976369762e-10,2.3488460164922120e-06,2.4942948645971421e-06,-1.4544884810493010e-07,6.8043339707476204e-11,0
