obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
1,-1.5497321540693836e-10,1.8048306231355921e-06,8.5018176765207836e-06,-6.6969870533851916e-06,2.0683988790176709e-11,0
2,2.2581634574274101e-10,-5.6757215556560610e-06,-1.2470789308491072e-06,-4.4286426248069538e-06,3.9979277964228307e-11,0
4,2.5855598812728497e-10,-1.8070283189389148e-04,-2.0852725714665922e-06,-1.7861755932242488e-04,4.9057169013255554e-11,0
6,3.0647515279790375e-10,-1.1265279760022760e-05,-3.3120892427927404e-06,-7.9531905172300200e-06,5.0356155814272625e-11,0
7,3.0647473025296910e-10,-1.2293916063275609e-05,-3.3120784248835855e-06,-8.9818376383920226e-06,2.6173344769371913e-11,0
8,-1.2590145813159704e-10,4.7590554201025481e-06,7.7575284816800372e-06,-2.9984730615774890e-06,2.3782194815175580e-11,0
9,3.8078956084702518e-10,-7.4805670433469862e-06,-5.2146715465760215e-06,-2.2658954967709647e-06,3.5919218908783839e-11,0
11,4.1352920380613089e-10,-1.8250763981529899e-04,-6.0528652019033195e-06,-1.7645477461339566e-04,4.3551667274849874e-11,0
13,4.6144836867288985e-10,-1.3070096662039926e-05,-7.2796818782510085e-06,-5.7904147837889176e-06,5.0217520017816687e-11,0
14,4.6144794612804082e-10,-1.4098701460242904e-05,-7.2796710603440457e-06,-6.8190303998988588e-06,2.0679291602172465e-11,0
15,2.9071757390304816e-11,2.9541468334840643e-06,3.7899358552613597e-06,-8.3578902177729544e-07,2.5224590417198783e-11,0
17,3.2739642532968484e-11,-1.7502716443325577e-04,3.6960314086279587e-06,-1.7872319584188372e-04,2.0281094776501061e-11,0
19,8.0658807254972632e-11,-5.5895090581336085e-06,2.4692147359862528e-06,-8.0587237941198604e-06,2.7966322418693786e-11,0
20,8.0658384711288518e-11,-6.6180996603952894e-06,2.4692255538633920e-06,-9.0873252142586817e-06,1.5376644487323895e-11,0
