key,value
session_label,18MAY16XA
expected_internal_id,AUA020
status,watch
alias_confirmed,false
n_netcdf_scanned,141
observed_session_values,AUA044
count[AUA044],141
rationale,expected internal id was not found in scanned Session metadata
