obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-1.2430176521668238e-12,-2.3313869989163936e-04,3.0621816142984560e-06,-2.3620088150593782e-04,2.1085410381709003e-11,0
1,-3.7786419406696325e-11,-1.2488777879029935e-04,3.0088539871329746e-06,-1.2789663277743232e-04,4.5019406942222659e-12,0
2,1.9261600836873483e-10,8.3845494228064650e-07,3.3450792474128843e-06,-2.5066243051322378e-06,2.7023743728855531e-12,0
3,9.7807478258294967e-11,-2.4377101081282139e-06,3.2067255719724144e-06,-5.6444356801006279e-06,2.5424185282606563e-12,0
4,-3.6543401748896009e-11,1.0825086275490978e-04,3.0106679173921375e-06,1.0524019483751764e-04,4.1894866046306503e-11,0
5,1.9385902567146388e-10,2.3397712719691512e-04,3.3468931771538934e-06,2.3063023401976123e-04,2.5899291155510427e-11,0
6,9.9050495570429274e-11,2.3070096186134179e-04,3.2085395017271485e-06,2.2749242235961463e-04,2.8310295562329332e-11,0
7,2.3040242745792686e-10,1.2572622753510843e-04,3.4002208043659751e-06,1.2232600673074245e-04,5.0213481263086364e-12,0
8,1.3559389735464851e-10,1.2245007094373837e-04,3.2618671289359560e-06,1.1918820381480242e-04,4.5055277653113700e-12,0
9,-9.4808530113232274e-11,-3.2761660873864389e-06,2.9256418691048531e-06,-6.2018079564912919e-06,2.1490717585641709e-12,0
10,-2.4398770370437365e-11,-2.3314006207679093e-04,3.0283905251165915e-06,-2.3616845260190751e-04,3.4548101219665607e-11,0
11,1.9701354072565831e-10,8.4025784308780840e-07,3.3514965472459270e-06,-2.5112387041581186e-06,4.6839693132785396e-12,0
12,9.8576761079231516e-11,-2.4371892037397969e-06,3.2078481830455509e-06,-5.6450373867853478e-06,4.6814160833903977e-12,0
13,2.2141231090406055e-10,2.3398024421833463e-04,3.3871015663984978e-06,2.3059314265193613e-04,4.8570445294413302e-11,0
14,1.2297553126115626e-10,2.3070293280380138e-04,3.2434532022032619e-06,2.2745947960159811e-04,7.2073915472369057e-11,0
15,-9.8436779642521763e-11,-3.2774336074553774e-06,2.9203471803547207e-06,-6.1977807878100981e-06,3.7180977339561090e-12,0
16,-7.9180667672403419e-11,-2.1238742849284610e-04,2.9484475407616974e-06,-2.1533587603360781e-04,1.3248123818006974e-11,0
