key,value
session,21MAY18XA
source_url,file://C:/develop/waveP/data/temp/21MAY18XA.tgz
archive_path,C:\develop\waveP\data\vlbi\sources\vgosdb\21MAY18XA\raw\21MAY18XA.tgz
archive_size_bytes,15543876
archive_sha256,1b5576e0455d758fc32d8ea9b057d21ca3883a80c19bc512099ab081caa733b2
extracted_root,C:\develop\waveP\data\vlbi\sources\vgosdb\21MAY18XA\extracted
archive_type,tar
member_count,309
