obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,1.1274036146780067e-10,-8.4967682364867764e-06,-8.5001702149103005e-06,3.4019784235241160e-09,8.8789679637722370e-12,0
2,3.8976316386543281e-10,-1.6454327031520995e-04,-1.6451492992458410e-04,-2.8340390625849338e-08,6.7751645736621239e-11,0
3,1.8070247973067588e-10,-5.8016720807787733e-06,-5.7899423769959945e-06,-1.1729703782778822e-08,7.1607880922484335e-12,0
4,1.8071031694322011e-10,-1.0938593084540080e-05,-1.0926952574182108e-05,-1.1640510357972019e-08,4.7326221796665121e-12,0
5,3.4518404165893247e-11,2.0845666573824414e-04,2.0845980694069694e-04,-3.1412024527994412e-09,6.4564028285844788e-12,0
7,2.7702280250564490e-10,-1.5604647687112935e-04,-1.5605405959456502e-04,7.5827234356686934e-09,4.1119782347404076e-11,0
8,6.7962118309295354e-11,2.6951113598187599e-06,2.6906445607494069e-06,4.4667990693530146e-09,5.9736832863562559e-12,0
9,6.7969955519665368e-11,-2.4418098000646236e-06,-2.4461428370191595e-06,4.3330369545359218e-09,5.1359086500906988e-12,0
10,-7.8221957447781637e-11,2.1695343094801662e-04,2.1694773726160465e-04,5.6936864119663030e-09,7.7923910725385459e-12,0
15,-2.0906068410475752e-10,1.5874159149395928e-04,1.5874237683269229e-04,-7.8533873300963217e-10,2.6249831171541490e-11,0
16,-2.0905284689382562e-10,1.5360463017276022e-04,1.5360572693085911e-04,-1.0967580988904303e-09,1.5365931765210123e-11,0
17,-3.5524475956973468e-10,3.7299993188653988e-04,3.7299738375932696e-04,2.5481272129205396e-09,2.5421391215436295e-11,0
19,-1.4618407571562004e-10,2.1425834012445610e-04,2.1425389641617528e-04,4.4437082808194365e-09,4.7029535829363726e-12,0
20,-1.4619191293231359e-10,2.1939525781534183e-04,2.1938971062907239e-04,5.5471862694370013e-09,3.9611079615320924e-12,0
21,2.3004773264593612e-10,-8.4767294545214089e-06,-8.4991695079579590e-06,2.2440053436550102e-08,2.4428109879494969e-11,0
22,2.7711110730692680e-10,-5.7619406174033716e-06,-5.7891287967612523e-06,2.7188179357880664e-08,2.8884969308805758e-11,0
23,2.7711573091577561e-10,-1.0899050227330953e-05,-1.0926195271241402e-05,2.7145043910448762e-08,1.9389756304357428e-11,0
24,-1.1830690668218915e-10,5.5792422147776626e-06,5.5800983362443216e-06,-8.5612146665907114e-10,6.1992180041365456e-11,0
25,1.3426275526276220e-10,2.0846578291320705e-04,2.0846062586619391e-04,5.1570470131409845e-09,1.0543174608468541e-11,0
26,4.7063374672699734e-11,2.7147735902062313e-06,2.6905293573395433e-06,2.4244232866687986e-08,2.2534745374224320e-11,0
27,4.7067998277969191e-11,-2.4223016617092551e-06,-2.4463126561589872e-06,2.4010994449732111e-08,2.2294682733015114e-11,0
28,-3.4835463857429883e-10,1.4055845400895786e-05,1.4057524452198342e-05,-1.6790513025557725e-09,5.1831838439383974e-11,0
29,-9.5784977287357002e-11,2.1694254859370684e-04,2.1694760708556430e-04,-5.0584918574595513e-09,1.0670854413671839e-11,0
31,-3.9541801306350341e-10,1.1340979414383237e-05,1.1356300815105956e-05,-1.5321400722719219e-08,7.9471544511092176e-11,0
32,-1.4284835193744256e-10,2.1422775751143725e-04,2.1425388838678433e-04,-2.6130875347075066e-08,8.3727964732269905e-12,0
33,-3.9542263666865317e-10,1.6478145341289677e-05,1.6494859385666767e-05,-1.6714044377090493e-08,4.9537671467997087e-11,0
34,-1.4285297554326177e-10,2.1936486947601169e-04,2.1938976227071924e-04,-2.4892794707546398e-08,7.3196942467417468e-12,0
