obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,2.9371952856166678e-10,-2.6818488555379813e-06,-2.6743186909815115e-06,-7.5301645564698103e-09,1.7585064098654605e-12,0
1,1.9271537151078153e-10,-3.9199066435775028e-06,-3.9289630184419279e-06,9.0563748644250535e-09,2.1802753658588507e-12,0
2,2.3965264945589348e-10,-1.3272450542149532e-06,-1.3311684144791397e-06,3.9233602641865161e-09,1.8778549773750566e-12,0
3,2.1723395388643211e-10,4.4476465791126046e-08,3.6641524231932085e-08,7.8349415591939610e-09,1.8792106341686783e-12,0
4,3.7817024067671199e-11,-5.3552377184424432e-06,-5.3619673448500524e-06,6.7296264076091697e-09,1.9078512465142626e-12,0
5,-3.8907106079871112e-10,-1.8306955877196417e-04,-1.8307307683082440e-04,3.5180588602349259e-09,3.2907538998203234e-12,0
6,-2.9312083525979496e-10,-7.1111681225703022e-06,-7.1153037820292665e-06,4.1356594589643379e-09,3.2652298327609014e-12,0
7,2.2755350655346363e-10,-7.5099090285561491e-06,-7.5170391916945151e-06,7.1301631383659494e-09,1.6607521143120051e-12,0
8,5.2523772710470248e-10,1.7129113666705664e-07,1.6086542758018461e-07,1.0425709086872037e-08,2.5405152086728593e-12,0
9,-2.4490948264076423e-10,-4.4265236228674572e-05,-4.4273504684980271e-05,8.2684563056987614e-09,2.7219806270779464e-12,0
10,-1.0100415730045277e-10,-1.2380594201473819e-06,-1.2382441910499766e-06,1.8477090259474590e-10,2.0583551830104596e-12,0
11,-5.4066879045569395e-11,1.3546020547398441e-06,1.3543446794367631e-06,2.5737530308097227e-10,1.7075484475908470e-12,0
12,-7.6485574671613611e-11,2.7263250364103174e-06,2.7271447226057784e-06,-8.1968619546100781e-10,1.6523548074772566e-12,0
13,-2.5590250411559452e-10,-2.6733923736785986e-06,-2.6756435928302710e-06,2.2512191516724047e-09,2.0884755559215144e-12,0
14,-6.8279058959670356e-10,-1.8038771465152302e-04,-1.8038782271153912e-04,1.0806001609470726e-10,3.3718424201974387e-12,0
15,-5.8684036423436244e-10,-4.4293232252010746e-06,-4.4263120336980553e-06,-3.0111915030192550e-09,3.2238391542139824e-12,0
