obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
1289,9.6928204835862783e-11,-1.6340424240589811e-07,-1.6521227318183645e-07,1.8080307759383370e-09,3.7834824463772439e-11,0
1290,-5.9695777584861099e-10,-1.0260587685015452e-05,-1.0262479195124327e-05,1.8915101088749125e-09,9.4722017535075872e-11,0
1291,-6.9388598058823321e-10,-1.0096464800764520e-05,-1.0096013780620992e-05,-4.5102014352806693e-10,1.3651078999152102e-10,0
1439,8.3831191366605652e-10,-9.9540397677389675e-06,-9.9445039542867079e-06,-9.5358134522595541e-09,1.5566753023689739e-10,0
1440,2.8394959633857592e-10,-2.0049334117267122e-05,-2.0045779687816984e-05,-3.5544294501378996e-09,2.7206309461494663e-11,0
1441,-7.3787911927294376e-10,9.7913868221718298e-06,9.7797446931051134e-06,1.1642129066716402e-08,6.7842519293582641e-11,0
1442,1.0043279114811338e-10,-1.6219327613704111e-07,-1.6349861423394844e-07,1.3053380969073249e-09,3.6730798900556516e-11,0
1443,-4.5392952403915068e-10,-1.0258179727128764e-05,-1.0261922918941505e-05,3.7431918127409645e-09,1.0574211259388728e-10,0
1444,-5.5436231516375954e-10,-1.0095433151598903e-05,-1.0097249623686376e-05,1.8164720874732639e-09,1.1243347747627044e-10,0
1770,6.8960404437448075e-10,-1.9200178971987003e-05,-1.9200178973224501e-05,1.2374981952795877e-15,7.0650937872258726e-11,0
1771,7.9541327421142800e-10,-9.9363786248965122e-06,-9.9377389395142952e-06,1.3603146177829849e-09,9.9369556590656876e-11,0
1772,-6.9239565147571158e-10,9.7760182074576457e-06,9.7767387138130162e-06,-7.2050635537045452e-10,5.7499984489441107e-11,0
1773,-2.7916102973473669e-12,-9.4238411014234489e-06,-9.4238411025935809e-06,1.1701319709185587e-15,2.6731231514281591e-11,0
1774,1.0301761923195496e-10,-1.6029965530516489e-07,-1.6014109746411800e-07,-1.5855784104688869e-10,3.5174377880996330e-11,0
1775,1.0580922954630130e-10,9.2636168360090923e-06,9.2636168342652242e-06,1.7438680436753645e-15,4.1245980111858153e-11,0
1942,7.7673780081491887e-10,-9.9311331206684839e-06,-9.9339674005022850e-06,2.8342798338011713e-09,1.7285429989543388e-10,0
1943,5.9045464218913179e-10,-2.0029733436139480e-05,-2.0035976827479968e-05,6.2433913404881872e-09,3.3222789933829271e-11,0
1944,-4.9496570350431135e-10,-5.5275581953154532e-06,-5.5318825308489069e-06,4.3243355334537042e-09,3.2726326394185475e-11,0
1945,-6.7477791334694803e-10,9.7722760321918012e-06,9.7750918869751511e-06,-2.8158547833499563e-09,5.7974992045172276e-11,0
1946,1.0195988372710196e-10,-1.5898338744594470e-07,-1.5824192587764044e-07,-7.4146156830426010e-10,3.1889806605948706e-11,0
1947,-8.4323273471928636e-11,-1.0257492977488536e-05,-1.0259889745062294e-05,2.3967675737580891e-09,6.7851673505784245e-11,0
1949,-1.8628315721723113e-10,-1.0098448206179254e-05,-1.0100711620891723e-05,2.2634147124694996e-09,1.0722544613285293e-10,0
1951,-1.0854203426984799e-09,1.4502252770186297e-05,1.4500681250136564e-05,1.5715200497328397e-09,8.1531484087238376e-11,0
2283,7.5448318973398069e-10,-9.9237156402651530e-06,-9.9272155273342101e-06,3.4998870690570728e-09,1.3381837428951238e-10,0
2284,7.3851285435623797e-10,-2.0026081177469506e-05,-2.0029339908362254e-05,3.2587308927486285e-09,3.5125254183372416e-11,0
2285,-6.8998699165183517e-10,-5.5403478695956014e-06,-5.5347732358153034e-06,-5.5746337802979617e-09,3.3610245722444994e-11,0
2286,-6.5889692633642207e-10,9.7676206059372356e-06,9.7722011543701017e-06,-4.5805484328661106e-09,5.2557794793106752e-11,0
2287,9.5586259362193990e-11,-1.5593062834126301e-07,-1.5478815950613068e-07,-1.1424688351323212e-09,2.9807740355362264e-11,0
2288,7.9615925106877330e-11,-1.0258449520891832e-05,-1.0258168465296869e-05,-2.8105559496379242e-10,5.9000798469984584e-11,0
2290,-1.5970334259575994e-11,-1.0102359707328708e-05,-1.0102599039749023e-05,2.3933242031507916e-10,8.5524117085152400e-11,0
2292,-1.4284998439136734e-09,1.4486200836993923e-05,1.4492835349802002e-05,-6.6345128080786526e-09,1.4163374694390268e-10,0
2623,8.3834800343274204e-11,-1.5240423664178090e-07,-1.5127627769309483e-07,-1.1279589486860744e-09,2.7936643510907162e-11,0
2624,1.6822039619222164e-10,-1.0259175842921263e-05,-1.0256028667511685e-05,-3.1471754095782763e-09,5.5346599403308880e-11,0
2626,8.4385595824462900e-11,-1.0106465570501599e-05,-1.0104127408106081e-05,-2.3381623955187619e-09,1.0376656429966270e-10,0
2628,-1.6512400608767958e-09,1.4481045855839687e-05,1.4484272710962638e-05,-3.2268551229518448e-09,1.5991294157977397e-10,0
2978,7.6056159302488510e-10,-9.9096730640296435e-06,-9.9130750898170071e-06,3.4020257873635832e-09,1.2989352178199816e-10,0
2979,8.6305119305787162e-10,-2.0019581935879936e-05,-2.0014155482309426e-05,-5.4264535705098439e-09,3.6090608839615499e-11,0
2980,-8.6942406605616230e-10,-5.5428627444525751e-06,-5.5421943275698358e-06,-6.6841688273924066e-10,3.5343249706595586e-11,0
2981,-6.9498274840847903e-10,9.7618226418995369e-06,9.7663944218153219e-06,-4.5717799157850650e-09,5.2619168943345928e-11,0
2982,6.5578839697183521e-11,-1.4776848708552854e-07,-1.4732462087238232e-07,-4.4386621314622355e-10,2.6873109621672790e-11,0
2983,1.6806844106251107e-10,-1.0257646093614001e-05,-1.0253116047456646e-05,-4.5300461573546437e-09,5.2109544515007215e-11,0
2985,1.0248960129402039e-10,-1.0109771281579735e-05,-1.0105341101557089e-05,-4.4301800226463904e-09,7.8021256414420350e-11,0
2987,-1.7324752607290005e-09,1.4476859726600053e-05,1.4473822056091239e-05,3.0376705088138275e-09,1.3505234801716340e-10,0
3283,5.0727682422569877e-11,-1.4453398575816224e-07,-1.4458128130285708e-07,4.7295544694845150e-11,2.5031037057720796e-11,0
3284,1.0687758589275540e-10,-1.0253013917719406e-05,-1.0250781597900715e-05,-2.2323198186909954e-09,4.8008208137469085e-11,0
3286,5.6149903407946275e-11,-1.0108485306577902e-05,-1.0105870724197649e-05,-2.6145823802529354e-09,9.8788142032902598e-11,0
3288,-1.6809353366460160e-09,1.4470535869524903e-05,1.4466031903541009e-05,4.5039659838944172e-09,1.2254842625184430e-10,0
3508,8.0129885263406511e-10,-9.9035037908340451e-06,-9.9040895945617640e-06,5.8580372771893619e-10,1.2230536932677224e-10,0
3509,7.8955112923008510e-10,-2.0002300664793277e-05,-2.0003487674736942e-05,1.1870099436657238e-09,4.2078003710750924e-11,0
3510,-7.9172369709260529e-10,-5.5450558116071011e-06,-5.5480321666553952e-06,2.9763550482941165e-09,4.7782214928015377e-11,0
3511,-7.6287870949741240e-10,9.7616249010723521e-06,9.7628588934182259e-06,-1.2339923458737747e-09,5.8361918399968905e-11,0
3512,3.8420137699943422e-11,-1.4189814359497543e-07,-1.4243949882437442e-07,5.4135522939899035e-10,2.7577892257489009e-11,0
3513,2.6672416418571073e-11,-1.0240860145810382e-05,-1.0248791403361121e-05,7.9312575507388628e-09,5.4412918808103269e-11,0
3515,-1.1747721438020957e-11,-1.0098783534107439e-05,-1.0106116400869671e-05,7.3328667622317347e-09,9.2138396900364405e-11,0
3517,-1.5812748296176011e-09,1.4457397257911300e-05,1.4459648204018384e-05,-2.2509461070841294e-09,9.5667731648895822e-11,0
3896,8.4692821225336766e-10,-9.9055444974464196e-06,-9.8973641526161342e-06,-8.1803448302854531e-09,1.7236344965945264e-10,0
3897,-6.3719091443943075e-10,-5.5528131776925310e-06,-5.5529551929671694e-06,1.4201527463841954e-10,3.3218125831861259e-11,0
3898,-8.3015032505336842e-10,9.7678154128560957e-06,9.7602654434687274e-06,7.5499693873683151e-09,5.8608998834486073e-11,0
3899,1.6777881507735497e-11,-1.3768276299017676e-07,-1.3873516607987936e-07,1.0524030897025968e-09,2.9799613691218078e-11,0
4451,-1.2369389379701624e-09,4.2107507065756132e-06,4.2107507053574477e-06,1.2181655152914556e-15,1.2724399800751598e-10,0
4906,-9.8374300368664419e-10,4.1808710731657504e-06,4.1808710721515674e-06,1.0141830409336750e-15,1.2310054612321304e-10,0
