obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
2638,2.6160528831429509e-08,-1.0920078601450202e-05,1.2879559506854711e-04,-1.3971567366999731e-04,6.5530611120391591e-11,0
2639,7.0796287368198186e-09,3.4457264050868300e-06,2.0784675510196885e-05,-1.7338949105110055e-05,7.2749323992630834e-11,0
2640,2.5198285955398703e-08,1.0130210320227198e-04,1.2334864354303078e-04,-2.2046540340758803e-05,6.7736463936798572e-11,0
2641,1.6990394813230075e-09,-2.0071294652372791e-05,-9.6731325790644095e-06,-1.0398162073308382e-05,5.5189681950202625e-11,0
2642,-1.9080899655572646e-08,1.4365739649996323e-05,-1.2730177291646154e-04,1.4166751256645786e-04,6.6754256294998575e-11,0
2643,-9.6224289300694900e-10,1.1222208427211569e-04,-2.4737807464973564e-05,1.3695989173708925e-04,2.0726721889681494e-11,0
2645,1.8118657306213678e-08,9.7856372415047239e-05,8.3273112685545980e-05,1.4583259729501259e-05,7.9198775127054986e-11,0
2647,-2.3499246638915959e-08,-1.2137319208806521e-04,-1.5231263289856430e-04,3.0939440810499088e-05,8.8304116875676499e-11,0
2649,2.6139671588912162e-08,-1.0919155894220135e-05,1.2867752883830743e-04,-1.3959668473252756e-04,6.4504684600405829e-11,0
2650,7.0549406622250283e-09,3.4431787934059710e-06,2.0644924155392516e-05,-1.7201745361986545e-05,5.6840506308876280e-11,0
2651,2.5158111808097981e-08,1.0129993914359959e-04,1.2312123044559258e-04,-2.1821291301992991e-05,6.4616758318422009e-11,0
2652,1.7252600680663493e-09,-2.0070084087516100e-05,-9.5247061593742857e-06,-1.0545377928141815e-05,5.6085541505245442e-11,0
2653,-1.9084730478738560e-08,1.4362275815231300e-05,-1.2732345799058091e-04,1.4168573380581221e-04,5.4320476651615802e-11,0
2654,-9.8155979360360341e-10,1.1221911927115826e-04,-2.4847154308472383e-05,1.3706627357963063e-04,2.0904922565354831e-11,0
2655,-2.4414410682937520e-08,-9.1509528382040413e-06,-1.5749308609790951e-04,1.4834213325970547e-04,5.1452946005656263e-11,0
2656,1.8103171235007354e-08,9.7856778073398022e-05,8.3185450951400974e-05,1.4671327121997048e-05,6.8890730637537478e-11,0
2726,2.5986469270873234e-08,-1.0912359486067724e-05,1.2781029913908954e-04,-1.3872265862515727e-04,5.5470932945494794e-11,0
2727,6.8750494184964214e-09,3.4323933492929606e-06,1.9626616918350221e-05,-1.6194223569057260e-05,4.0537593329125074e-11,0
2728,2.4861136290904079e-08,1.0129056901106838e-04,1.2144014629655440e-04,-2.0149577285486015e-05,4.9531266338909800e-11,0
2729,1.9194598949419364e-09,-2.0062528760511449e-05,-8.4254025743809252e-06,-1.1637126186130523e-05,4.9719756500568747e-11,0
2730,-1.9111419407317600e-08,1.4344730393206322e-05,-1.2747453554476105e-04,1.4181926593796737e-04,5.6627572950802364e-11,0
