obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
302,1.7794850835343379e-09,-1.7495334710566565e-04,-1.7495251851362665e-04,-8.2859203900291847e-10,2.8311983344388840e-11,0
599,8.1067624659930944e-11,-1.7985497386784413e-05,-1.8003730403231197e-05,1.8233016446784052e-08,2.9875703800234260e-11,0
718,4.4742643839475551e-10,-1.4430483133003394e-05,-1.4413301931105989e-05,-1.7181201897404635e-08,6.3226150241784607e-11,0
719,-1.5418154639187878e-10,1.8399927202616875e-06,1.8319915307365883e-06,8.0011895250991670e-09,3.1778831063738644e-11,0
721,4.9709206398472305e-10,-3.2435565141797221e-05,-3.2424492185350886e-05,-1.1072956446335047e-08,6.9798408864075019e-11,0
722,-6.0160798331373346e-10,1.6270303833110233e-05,1.6243936623603288e-05,2.6367209506945226e-08,4.5806196917958265e-11,0
723,3.9696083119349369e-10,8.7165156530122356e-06,8.7163307265536188e-06,1.8492645861685150e-10,2.0947310204150897e-11,0
724,4.9665625609658099e-11,-1.8005171566662544e-05,-1.8004676405597940e-05,-4.9516106460315706e-10,2.8076829413624948e-11,0
725,9.9856881766071142e-10,-7.5539346736271107e-06,-7.5260446620430344e-06,-2.7890011584076287e-08,6.1005035608032345e-11,0
726,6.5127361064523006e-10,-3.4275399945727422e-05,-3.4249581353891944e-05,-2.5818591835477750e-08,8.4294853389274199e-11,0
727,-3.4729520254495619e-10,-2.6721693221997550e-05,-2.6724842443894311e-05,3.1492218967611447e-09,3.6134641692057693e-11,0
818,4.3269813986072166e-10,-1.4419558778130427e-05,-1.4414599324953746e-05,-4.9594531766810544e-09,4.4655001341917414e-11,0
819,-1.8960775340181386e-10,1.8227343072507577e-06,1.8294916188346391e-06,-6.7573115838813326e-09,2.0775869193927704e-11,0
820,9.5516178234278240e-10,-5.6992502847907911e-06,-5.6966721961868101e-06,-2.5780886039809855e-09,5.1143653718903697e-11,0
821,4.5403262413193463e-10,-3.2431190937382308e-05,-3.2426246044846685e-05,-4.9448925356225027e-09,5.0833610733427752e-11,0
822,-6.2230589167487250e-10,1.6242216051318842e-05,1.6242983824495549e-05,-7.6777317670710795e-10,4.3470345831863991e-11,0
823,5.2246364106470114e-10,8.7201895274460761e-06,8.7201161658578960e-06,7.3361588180144433e-11,2.7786163398804999e-11,0
824,2.1334484343520718e-11,-1.8011696228420904e-05,-1.8005523807992686e-05,-6.1724204282187229e-09,2.7360499178689614e-11,0
825,1.1447695359273442e-09,-7.5220668208607344e-06,-7.5214437930082252e-06,-6.2302785250926377e-10,3.6520250385742756e-11,0
826,6.4364037761996480e-10,-3.4254027994068056e-05,-3.4249443892691014e-05,-4.5841013770429049e-09,6.6152471232278970e-11,0
827,-5.0112915340644013e-10,-2.6731843710910488e-05,-2.6728657650281271e-05,-3.1860606292176494e-09,4.4165439205229635e-11,0
993,4.1445543045304888e-10,-1.4413672712533694e-05,-1.4416366171492874e-05,2.6934589591798747e-09,3.6326282940998718e-11,0
994,-2.3241033363335819e-10,1.8174124473770191e-06,1.8261258312521892e-06,-8.7133838751700778e-09,1.8866036899499296e-11,0
995,1.1008985226827490e-09,-5.6897926306656577e-06,-5.6928925739126350e-06,3.0999432469773635e-09,3.3498086240971129e-11,0
996,3.9610199637722522e-10,-3.2429260655450834e-05,-3.2428652716003563e-05,-6.0793944727123963e-10,5.1897248713301150e-11,0
997,-6.4686576237032812e-10,1.6231098239558213e-05,1.6241732790224282e-05,-1.0634550666069147e-08,4.2204205794475511e-11,0
998,6.8644309047790254e-10,8.7239326820726104e-06,8.7251958111987106e-06,-1.2631291261001979e-09,4.9227108090449472e-11,0
999,-1.8353433887309494e-11,-1.8015589394483004e-05,-1.8006708283080817e-05,-8.8811114021871427e-09,2.6940858799153604e-11,0
1000,1.3333088559349620e-09,-7.5071744000190788e-06,-7.5153044954999897e-06,8.1300954809109839e-09,2.7510707344323402e-11,0
1001,6.2851232984381938e-10,-3.4246584636952061e-05,-3.4249332661478195e-05,2.7480245261342242e-09,5.6782393985321043e-11,0
1002,-7.0479652102091261e-10,-2.6739465197864187e-05,-2.6733782646646740e-05,-5.6825512174474638e-09,7.2237251894951608e-11,0
1177,-2.5136912804475801e-10,4.8187419077047253e-06,4.8009717248127906e-06,1.7770182891934698e-08,2.6061925160543470e-11,0
1363,-3.2846903714458676e-10,4.7903460675471909e-06,4.7958756634383078e-06,-5.5295958911168668e-09,2.3701238698878095e-11,0
1537,-3.8874942086086468e-10,4.7816266460706802e-06,4.7916470097035961e-06,-1.0020363632915909e-08,2.6241853287874855e-11,0
1773,2.1984349048949289e-10,-3.2430790414668571e-05,-3.2436857883188552e-05,6.0674685199807953e-09,5.7228019753717325e-11,0
1774,-4.6227817697185663e-10,4.7759140714646181e-06,4.7860304562364839e-06,-1.0116384771865814e-08,2.0417897748287021e-11,0
1775,-6.8212166587832280e-10,3.7206636453949136e-05,3.7202273621049437e-05,4.3628328996999440e-09,1.0320021016097256e-10,0
1919,-3.1329443146128501e-10,1.8134668209384905e-06,1.8127879526347777e-06,6.7886830371282172e-10,1.9911604911803471e-11,0
1920,-5.1641455442431228e-10,4.7731510766431829e-06,4.7813598574439224e-06,-8.2087808007394868e-09,2.6925011161513235e-11,0
1921,-2.0312012233787640e-10,2.9597560802160916e-06,2.9605570662986062e-06,-8.0098608251459851e-10,2.2920995300152731e-11,0
2454,4.0001594302164377e-10,-3.4246528874054181e-05,-3.4250633924410488e-05,4.1050503563077895e-09,4.2893148617174895e-11,0
2455,-3.5621078291238823e-10,2.9572101750531890e-06,2.9579320062285214e-06,-7.2183117533237290e-10,2.3719985545387143e-11,0
2456,-7.5622672574579976e-10,3.7203543191648321e-05,3.7203440573528109e-05,1.0261812021194984e-10,8.8293450379234937e-11,0
2607,3.9129507352603520e-10,-1.4418892935085664e-05,-1.4428425708285943e-05,9.5327732002782476e-09,3.0656469739856853e-11,0
2608,-2.3845692348270102e-10,1.8105228715712199e-06,1.8049954612981531e-06,5.5274102730667980e-09,1.4600895380593260e-11,0
2609,1.6368020277334690e-09,-5.6772176723475336e-06,-5.6738142014644984e-06,-3.4034708830351612e-09,1.9196110185788174e-11,0
2610,6.7292518832041602e-10,-1.8057206678578734e-04,-1.8055942768388359e-04,-1.2639101903749381e-08,3.3380012610795172e-11,0
2611,1.3014551371187388e-10,-3.2436458072463911e-05,-3.2444490473463787e-05,8.0324009998762017e-09,3.7603002857983558e-11,0
2612,-6.3330387536765177e-10,4.7673928490715549e-06,4.7646034129722000e-06,2.7894360993548531e-09,1.7223205370071337e-11,0
2613,-6.2975199476307129e-10,1.6229461941699719e-05,1.6235473781537300e-05,-6.0118398375816340e-09,2.5175691285846401e-11,0
2615,2.8163011477913754e-10,-1.6615311254563128e-04,-1.6615312685388587e-04,1.4308254586573380e-11,9.5949181616449451e-12,0
2616,-2.6114955898622210e-10,-1.8017483614744233e-05,-1.8014888434530053e-05,-2.5951802141795555e-09,2.3034560500472197e-11,0
2617,-1.0245989451255616e-09,1.9186145494551332e-05,1.9199521183276522e-05,-1.3375688725190282e-08,7.2416908594621723e-11,0
2618,1.8752589462049819e-09,-7.4877656541759430e-06,-7.4832272744179695e-06,-4.5383797579734769e-09,2.4005008546120900e-11,0
2619,9.1138210973481344e-10,-1.8238255329451614e-04,-1.8238473973821313e-04,2.1864436969927167e-09,3.5236242691805256e-11,0
2620,3.6860243588053515e-10,-3.4246914110793499e-05,-3.4250892759497600e-05,3.9786487041011459e-09,3.9361274468658795e-11,0
2621,-3.9484695051225718e-10,2.9568647766636119e-06,2.9572738338861886e-06,-4.0905722257670923e-10,2.0448093927331792e-11,0
2622,-9.6387684020775941e-10,-1.7489495581003364e-04,-1.7490802329700044e-04,1.3067486966794866e-08,3.9460052915288934e-11,0
2623,-1.5066565150193363e-09,-2.6759149602206822e-05,-2.6760121245879196e-05,9.7164367237413717e-10,5.5937885781547840e-11,0
2624,-2.2701059047987077e-09,1.0444662632743025e-05,1.0444662604334158e-05,2.8408866716857738e-14,1.4583455944438638e-11,0
2625,-1.3062290677540305e-09,1.8533942498370412e-04,1.8533765675869779e-04,1.7682250063298394e-09,2.3676143236000945e-11,0
2626,5.4277967377353223e-10,-1.4813567714506287e-04,-1.4813719908203835e-04,1.5219369754802640e-09,1.8493050671087600e-11,0
2627,-7.6344938616372870e-10,3.7203612422232260e-05,3.7203859437658677e-05,-2.4701542641712834e-10,8.6061923320443969e-11,0
2820,1.1981980905108494e-09,8.7477907365022395e-06,8.7539092257809170e-06,-6.1184892786775216e-09,7.8295664736214380e-11,0
2821,7.2979685503211780e-11,-1.6615455824106271e-04,-1.6615351204651946e-04,-1.0461945432421824e-09,1.2135070966996179e-11,0
2822,-2.7266858140854582e-10,-1.8017207032434762e-05,-1.8015579291585590e-05,-1.6277408491720789e-09,2.6971771657237460e-11,0
2823,-1.1252184103419382e-09,-1.7490237234232646e-04,-1.7490357999764219e-04,1.2076553157285789e-09,5.9104734906156509e-11,0
2825,3.4564826689247459e-10,-1.4813744949839988e-04,-1.4813661033937858e-04,-8.3915902129643935e-10,2.8814711211324986e-11,0
2974,4.1699267475953306e-10,-1.4423171439469779e-05,-1.4430550391007114e-05,7.3789515373353715e-09,3.9350249774606486e-11,0
2975,-1.5904339096740438e-10,1.8080904928986091e-06,1.8017501126909270e-06,6.3403802076820938e-09,1.7334705436985548e-11,0
2976,1.5617777086141367e-09,-5.6664551647874623e-06,-5.6730459271134202e-06,6.5907623259579910e-09,2.9724701391443180e-11,0
2977,3.3323305013777845e-10,-1.8057788798849818e-04,-1.8057369984666812e-04,-4.1881418300592204e-09,3.1839926325454651e-11,0
2978,1.3932839399822998e-10,-3.2440138092443629e-05,-3.2446786071994349e-05,6.6479795507193794e-09,3.8933314486853107e-11,0
2979,-5.7603606361250043e-10,1.6231295030695581e-05,1.6234976960948108e-05,-3.6819302525275773e-09,2.8583608965804401e-11,0
2980,1.1447850309873457e-09,8.7567359774703285e-06,8.7546166744445340e-06,2.1193030257944640e-09,4.5969195628188168e-11,0
2981,-8.3759623592483454e-11,-1.6615471062641357e-04,-1.6615378031855659e-04,-9.3030785698155864e-10,1.3045112008356609e-11,0
2982,-2.7766427992649972e-10,-1.8016920045142975e-05,-1.8016035984502513e-05,-8.8406064046241909e-10,2.7381261222254216e-11,0
2983,1.7208210947280132e-09,-7.4745426365506462e-06,-7.4810177510239970e-06,6.4751144733508101e-09,3.5649783861121783e-11,0
2984,4.9227644004675178e-10,-1.8238601684097445e-04,-1.8238496701265011e-04,-1.0498283243437229e-09,2.6965863403194802e-11,0
2985,2.9837178372981016e-10,-3.4248205494783043e-05,-3.4251463385702484e-05,3.2578909194415188e-09,4.5566076679712889e-11,0
2986,-1.2285446608745541e-09,-1.7491155453947796e-04,-1.7489987661422214e-04,-1.1677925255818879e-08,3.8933216686717800e-11,0
2988,1.9390465636514192e-10,-1.4813782831597268e-04,-1.4813620748276666e-04,-1.6208332060134358e-09,2.0354530476227677e-11,0
3206,-1.1141589529764841e-10,1.8063764698882795e-06,1.8002959855829396e-06,6.0804843053398870e-09,1.8792901511288797e-11,0
3207,-6.0767192634315585e-10,4.7627885890848265e-06,4.7538642050330758e-06,8.9243840517507197e-09,2.6316159754076466e-11,0
3208,-4.9625602923374444e-10,2.9563925596953929e-06,2.9555705617999273e-06,8.2199789546557125e-10,2.4859980707819155e-11,0
3407,4.5015133140447836e-10,-1.4429059483551596e-05,-1.4432450408599132e-05,3.3909250475361769e-09,3.8445223116184072e-11,0
3408,-6.1815271461645574e-11,1.8039931093446343e-06,1.7989879670260862e-06,5.0051423185480974e-09,1.3857825906340397e-11,0
