key,value
session_label,20MAY06XA
expected_internal_id,AUA020
status,watch
alias_confirmed,false
n_netcdf_scanned,199
observed_session_values,RD2004
count[RD2004],199
rationale,expected internal id was not found in scanned Session metadata
