obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
1,-1.5497321540693836e-10,1.8048306231355921e-06,1.8102086927973115e-06,-5.3780696617194454e-09,2.0683988790176709e-11,0
2,2.2581634574274101e-10,-5.6757215556560610e-06,-5.6866333999860756e-06,1.0911844330014573e-08,3.9979277964228307e-11,0
4,2.5855598812728497e-10,-1.8070283189389148e-04,-1.8056347938828177e-04,-1.3935250560971027e-07,4.9057169013255554e-11,0
6,3.0647515279790375e-10,-1.1265279760022760e-05,-1.1304238631545621e-05,3.8958871522861110e-08,5.0356155814272625e-11,0
7,3.0647473025296910e-10,-1.2293916063275609e-05,-1.2331668650183790e-05,3.7752586908180720e-08,2.6173344769371913e-11,0
8,-1.2590145813159704e-10,4.7590554201025481e-06,4.7699524767749132e-06,-1.0897056672365105e-08,2.3782194815175580e-11,0
9,3.8078956084702518e-10,-7.4805670433469862e-06,-7.4949626475388738e-06,1.4395604191887649e-08,3.5919218908783839e-11,0
11,4.1352920380613089e-10,-1.8250763981529899e-04,-1.8236519010433617e-04,-1.4244971096281792e-07,4.3551667274849874e-11,0
13,4.6144836867288985e-10,-1.3070096662039926e-05,-1.3105615936083499e-05,3.5519274043573231e-08,5.0217520017816687e-11,0
14,4.6144794612804082e-10,-1.4098701460242904e-05,-1.4137243338185461e-05,3.8541877942556988e-08,2.0679291602172465e-11,0
15,2.9071757390304816e-11,2.9541468334840643e-06,2.9600580459534004e-06,-5.9112124693361193e-09,2.5224590417198783e-11,0
17,3.2739642532968484e-11,-1.7502716443325577e-04,-1.7487828937163031e-04,-1.4887506162545466e-07,2.0281094776501061e-11,0
19,8.0658807254972632e-11,-5.5895090581336085e-06,-5.6089961876858627e-06,1.9487129552254244e-08,2.7966322418693786e-11,0
20,8.0658384711288518e-11,-6.6180996603952894e-06,-6.6393076346825142e-06,2.1207974287224874e-08,1.5376644487323895e-11,0
21,-3.5171780376386061e-10,1.0434822636239648e-05,1.0452620207125153e-05,-1.7797570885505541e-08,4.6693551867276710e-11,0
26,4.7919164730974761e-11,1.6943761846680613e-04,1.6927134727746538e-04,1.6627118934074356e-07,2.0746454796599019e-11,0
27,4.7918742185886313e-11,1.6840900674733750e-04,1.6823484414050241e-04,1.7416260683508983e-07,1.3875769114136347e-11,0
28,-3.8445744630365192e-10,1.8546194428960489e-04,1.8531239158335356e-04,1.4955270625133287e-07,4.8945096005008691e-11,0
30,3.7313885707812532e-10,-1.4826628322284208e-04,-1.4812812858115728e-04,-1.3815464168479724e-07,7.9808859525032719e-11,0
35,-4.3237661083087713e-10,1.6024268155395358e-05,1.6069879237275470e-05,-4.5611081880112019e-08,5.6467604049727720e-11,0
36,-4.3237618828815484e-10,1.7052899646612454e-05,1.7096959456413916e-05,-4.4059809801461232e-08,2.7382648073129284e-11,0
37,-8.6113885674683163e-12,-1.5138815904792036e-04,-1.5122674230079894e-04,-1.6141674712141850e-07,5.0986028642369107e-11,0
38,-1.4456281978229833e-10,1.3897051177511575e-05,1.3843707975324964e-05,5.3343202186611306e-08,1.1196798565209573e-11,0
39,4.6423034995466663e-11,-9.1268650691017812e-06,-9.0777988266248277e-06,-4.9066242476953481e-08,1.1507876296825836e-11,0
40,-9.8139784613462192e-11,4.7702130225564868e-06,4.7701770638321870e-06,3.5958724299773367e-11,1.2106378214187293e-11,0
41,2.8441569688496831e-10,-7.5031584495736242e-06,-7.4957422951523803e-06,-7.4161544212439582e-09,2.0872591468656351e-11,0
43,3.8200834537531782e-10,-1.8252796251828473e-04,-1.8236544510253841e-04,-1.6251741574631893e-07,3.1951885069773466e-11,0
