obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
470,-1.6653761182227923e-09,1.2777586051657130e-05,8.5288552997094752e-06,4.2487307519476553e-06,2.3638691773915386e-11,0
471,-2.8713828529283039e-09,1.5516212388278709e-05,8.5710207406648785e-06,6.9451916476138303e-06,2.2637342210324739e-11,0
472,-1.2060067237094231e-09,2.7386806162755378e-06,8.5127944332784092e-06,-5.7741138170028714e-06,2.4960934652439574e-11,0
898,8.8443987490431954e-09,6.0630218108297801e-06,8.1614035443687486e-06,-2.0983817335389686e-06,3.0771488976252647e-11,0
899,6.7445798214042540e-09,8.7965090358067127e-06,8.2348192131726359e-06,5.6168982263407678e-07,2.2655302024254300e-11,0
900,-8.8643457288018732e-09,6.7035699101449485e-06,8.7805518444462115e-06,-2.0769819343012630e-06,2.0844093249664506e-11,0
901,-1.9947025079627250e-11,1.2766628539705518e-05,8.4713263976920493e-06,4.2953021420134692e-06,2.5214493571960663e-11,0
902,-2.1197659434968210e-09,1.5500115828570582e-05,8.5447420661735168e-06,6.9553737623970652e-06,2.4048292587015236e-11,0
903,-2.0998188909322438e-09,2.7335110663099203e-06,8.5440446602279760e-06,-5.8105335939180557e-06,2.8265466911743994e-11,0
978,9.5085890872837316e-09,6.0883734840011181e-06,8.1381815525802297e-06,-2.0498080685791117e-06,3.0128513646190701e-11,0
979,7.4408130154759216e-09,8.8213054020144441e-06,8.2104769115991803e-06,6.1082849041526378e-07,2.2917326925634839e-11,0
980,-9.1269395802043472e-09,6.6643515632090755e-06,8.7897328757107392e-06,-2.1253813125016637e-06,2.4181454653235063e-11,0
981,3.8164954207926492e-10,1.2752750289295525e-05,8.4572854343598118e-06,4.2954648549357135e-06,3.8258625227452102e-11,0
982,-1.6861265364180589e-09,1.5485734644278548e-05,8.5295807936126468e-06,6.9561538506659014e-06,2.7998150131825834e-11,0
983,-2.0677760517520641e-09,2.7328726835481470e-06,8.5429243510252051e-06,-5.8100516674770580e-06,2.7744908383814346e-11,0
1056,9.8173343564242447e-09,6.0970169836367660e-06,8.1273869358989358e-06,-2.0303699522621697e-06,2.6438597768767217e-11,0
1057,7.8304213705914644e-09,8.8289448699463945e-06,8.1968550904097926e-06,6.3208977953660187e-07,2.3706564414497648e-11,0
1058,-1.9869129804333555e-09,2.7319578708774085e-06,8.5400971470295374e-06,-5.8081392761521289e-06,2.6175782026602583e-11,0
1185,9.7077953475760797e-09,6.1140874020905456e-06,8.1312167325965715e-06,-2.0171293305060260e-06,3.0892029361404332e-11,0
1186,7.9903138302813582e-09,8.8386297837179592e-06,8.1912647932130571e-06,6.4736499050490214e-07,2.1286630039000136e-11,0
1187,-1.7174815325383410e-09,2.7246460959180416e-06,8.5306770538569060e-06,-5.8060309579388644e-06,3.0887376157326916e-11,0
