obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
470,-1.6653761182227923e-09,1.2777586051657130e-05,1.2778199934118925e-05,-6.1388246179453127e-10,2.3638691773915386e-11,0
471,-2.8713828529283039e-09,1.5516212388278709e-05,1.5517283677717710e-05,-1.0712894390013075e-09,2.2637342210324739e-11,0
472,-1.2060067237094231e-09,2.7386806162755378e-06,2.7425673365559834e-06,-3.8867202804455981e-09,2.4960934652439574e-11,0
898,8.8443987490431954e-09,6.0630218108297801e-06,6.0761223902977332e-06,-1.3100579467953107e-08,3.0771488976252647e-11,0
899,6.7445798214042540e-09,8.7965090358067127e-06,8.7984981201215675e-06,-1.9890843148547916e-09,2.2655302024254300e-11,0
900,-8.8643457288018732e-09,6.7035699101449485e-06,6.7035699077823203e-06,2.3626281527434727e-15,2.0844093249664506e-11,0
901,-1.9947025079627250e-11,1.2766628539705518e-05,1.2762191606883789e-05,4.4369328217295785e-09,2.5214493571960663e-11,0
902,-2.1197659434968210e-09,1.5500115828570582e-05,1.5492435364020879e-05,7.6804645497025872e-09,2.4048292587015236e-11,0
903,-2.0998188909322438e-09,2.7335110663099203e-06,2.7259807305948831e-06,7.5303357150372218e-09,2.8265466911743994e-11,0
978,9.5085890872837316e-09,6.0883734840011181e-06,6.0913294339302742e-06,-2.9559499291561701e-09,3.0128513646190701e-11,0
979,7.4408130154759216e-09,8.8213054020144441e-06,8.8179041058413424e-06,3.4012961731016452e-09,2.2917326925634839e-11,0
980,-9.1269395802043472e-09,6.6643515632090755e-06,6.6643515551260264e-06,8.0830490683993922e-15,2.4181454653235063e-11,0
981,3.8164954207926492e-10,1.2752750289295525e-05,1.2761357365093708e-05,-8.6070757981825981e-09,3.8258625227452102e-11,0
982,-1.6861265364180589e-09,1.5485734644278548e-05,1.5494506490759494e-05,-8.7718464809456958e-09,2.7998150131825834e-11,0
983,-2.0677760517520641e-09,2.7328726835481470e-06,2.7274388358235992e-06,5.4338477245477960e-09,2.7744908383814346e-11,0
1056,9.8173343564242447e-09,6.0970169836367660e-06,6.0983983455190789e-06,-1.3813618823128656e-09,2.6438597768767217e-11,0
1057,7.8304213705914644e-09,8.8289448699463945e-06,8.8298448042586017e-06,-8.9993431220727871e-10,2.3706564414497648e-11,0
1058,-1.9869129804333555e-09,2.7319578708774085e-06,2.7299216930827972e-06,2.0361777946113348e-09,2.6175782026602583e-11,0
1185,9.7077953475760797e-09,6.1140874020905456e-06,6.0958903829801598e-06,1.8197019110385734e-08,3.0892029361404332e-11,0
1186,7.9903138302813582e-09,8.8386297837179592e-06,8.8390826511457469e-06,-4.5286742778769494e-10,2.1286630039000136e-11,0
1187,-1.7174815325383410e-09,2.7246460959180416e-06,2.7372564351067279e-06,-1.2610339188686347e-08,3.0887376157326916e-11,0
