obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,9.7769952136653649e-11,-6.2817316486898922e-06,-6.3017332435011400e-06,2.0001594811247796e-08,3.5246680418270136e-11,0
1,-4.8677251523545270e-11,-2.1552058297915269e-04,-2.1552040465249163e-04,-1.7832666105496026e-10,2.6962508550565448e-11,0
2,-4.5353719985403286e-11,-2.0117067005474484e-04,-2.0117824582021495e-04,7.5757654701064710e-09,3.4295482082911612e-11,0
3,-8.8726568902080986e-11,-1.7156804049445478e-04,-1.7157157666473761e-04,3.5361702828342213e-09,1.8574771592691632e-11,0
4,-9.0164814808238230e-11,-1.0336956120895571e-04,-1.0337180697490481e-04,2.2457659491000471e-09,2.3041792457504061e-11,0
5,2.5944434471790035e-10,2.1503286071547500e-07,2.1546548500261711e-07,-4.3262428714210503e-10,9.2572401641720470e-12,0
6,2.0797298260901866e-10,-1.9076402692358441e-06,-1.9125909894009358e-06,4.9507201650917168e-09,1.0450158505781191e-11,0
8,-4.0049317386857522e-11,4.3952660531719370e-05,4.3946180969821840e-05,6.4795618975302307e-09,5.2989452596140501e-11,0
9,-4.1487563288520035e-11,1.1215105060739035e-04,1.1214942554167946e-04,1.6250657108900701e-09,5.1700968804251505e-11,0
10,3.0812159622014268e-10,2.1573557778965542e-04,2.1573281823199038e-04,2.7595576650326064e-09,2.9486712658399011e-11,0
11,2.5665023410617308e-10,2.1361293165505536e-04,2.1360245781090271e-04,1.0473844152657924e-08,3.6704980662024477e-11,0
12,-4.3372849219957243e-11,2.9602761663196156e-05,2.9606833504895475e-05,-4.0718416993192064e-09,7.1070794269992074e-11,0
14,3.0479806414981331e-10,2.0138566013643932e-04,2.0138547202950801e-04,1.8810693131724072e-10,4.0587936829602355e-11,0
15,2.5332670197627363e-10,1.9926302561905167e-04,1.9926093619127935e-04,2.0894277723206445e-09,3.8772546836068231e-11,0
16,-1.4382458979895754e-12,6.8198451268791974e-05,6.8200336213329696e-05,-1.8849445377222985e-09,3.2163910898748755e-11,0
17,3.4817091360079131e-10,1.7178303069267757e-04,1.7178737577359360e-04,-4.3450809160264833e-09,2.1608018523971420e-11,0
18,2.9669955148417996e-10,1.6966031680281605e-04,1.6966139049077509e-04,-1.0736879590435549e-09,4.2671618709370360e-11,0
19,3.4960915953839592e-10,1.0358461051073777e-04,1.0358851520469359e-04,-3.9046939558242235e-09,2.3917396372699007e-11,0
20,2.9813779742547783e-10,1.0146192989222806e-04,1.0145964875653309e-04,2.2811356949691778e-09,2.9395707688500099e-11,0
21,-5.1471362164782303e-11,-2.1226280478008498e-06,-2.1262908490929636e-06,3.6628012921138344e-09,1.0059042200916282e-11,0
22,-4.1708222282851656e-11,4.3952653094360698e-05,4.3945999559226689e-05,6.6535351340090646e-09,1.7276993132087612e-11,0
23,7.1227744692148766e-11,-6.2896073309698375e-06,-6.3015578144959043e-06,1.1950483526066861e-08,2.8325285205534542e-11,0
24,6.8853786063118858e-11,-1.0927298068021422e-05,-1.0926961860922035e-05,-3.3620709938700160e-10,1.0227835231547191e-11,0
25,-6.7144406320595338e-11,3.4139979744958644e-06,3.4137567583773874e-06,2.4121611847706392e-10,1.0469289653661495e-11,0
27,6.2826463874007085e-11,1.0122650857509333e-04,1.0122352796529890e-04,2.9806097944331308e-09,7.9623301207643047e-12,0
28,-1.1302395119684949e-11,-6.2973989881100721e-06,-6.3015977237677018e-06,4.1987356576296718e-09,9.3642202472335320e-12,0
