obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-2.0219700731664192e-10,-2.3705174900462769e-05,-2.3677542979045763e-05,-2.7631921417006625e-08,1.0734676514472655e-11,0
1,-2.2145399114403552e-10,-8.1126742975711277e-06,-8.0924130430780742e-06,-2.0261254493053531e-08,1.5031395716663854e-11,0
2,1.5038804203296769e-11,-2.0188614074641894e-04,-2.0186375462017200e-04,-2.2386126246937057e-08,9.4817105892385591e-12,0
3,-2.4940826418534450e-10,-4.9264839243128369e-05,-4.9227516357768475e-05,-3.7322885359894508e-08,3.2350879595419649e-11,0
4,1.0792265466446328e-11,-2.3736177533554594e-05,-2.3712060438210933e-05,-2.4117095343660091e-08,1.2899073154351361e-11,0
5,1.0793188239347055e-11,-2.2389210054690051e-05,-2.2367225198797189e-05,-2.1984855892861425e-08,6.3009119893211799e-12,0
6,-2.1895604014625965e-10,-1.8610943468950168e-05,-1.8593207248409436e-05,-1.7736220540731803e-08,1.3620046009561970e-11,0
7,-1.9256983985363957e-11,1.5592493645047618e-05,1.5583176191066965e-05,9.3174539806538295e-09,1.4385987816425011e-11,0
8,2.1723581201651906e-10,-1.7818099453866454e-04,-1.7818862085499195e-04,7.6263163274162445e-09,6.9048995863516988e-12,0
9,-4.7211256813980748e-11,-2.5559637712753349e-05,-2.5559821251614054e-05,1.8353886070470934e-10,3.0499358109572120e-11,0
10,2.1298927345865329e-10,-3.1040968935872049e-08,-4.1085094679676863e-08,1.0044125743804814e-08,8.4271352640713060e-12,0
11,2.1299019623229955e-10,1.3159532514369840e-06,1.2959192361921632e-06,2.0034015244820746e-08,4.6624284445344165e-12,0
12,-1.6759032893118135e-11,5.0942168960737763e-06,5.0827500069514043e-06,1.1466889122371988e-08,1.4718452893006883e-11,0
13,2.3649279570967156e-10,-1.9377348102091998e-04,-1.9378088095741022e-04,7.3999364902312299e-09,1.4920761103859100e-11,0
14,-2.7954272924829221e-11,-4.1152124762416573e-05,-4.1142485069878002e-05,-9.6396925385700905e-09,6.0745268412179219e-11,0
15,2.3224625707129946e-10,-1.5623522973535987e-05,-1.5607400732639744e-05,-1.6122240896242955e-08,1.9053638986997543e-11,0
16,2.3224717984532914e-10,-1.4276531154943403e-05,-1.4261975034894832e-05,-1.4556120048571304e-08,9.8803562896911029e-12,0
17,2.4979510487113949e-12,-1.0498287113663092e-05,-1.0501253312403447e-05,2.9661987403552936e-09,1.8224723635429356e-11,0
18,-4.2465386226771745e-12,1.7814997000793710e-04,1.7814996592258324e-04,4.0853538542558188e-12,7.1177299423735791e-12,0
19,-4.2456158472740367e-12,1.7949694834998932e-04,1.7949742819954899e-04,-4.7984955966378154e-10,3.9951733850901791e-12,0
20,-2.3399484470395631e-10,1.8327521352371119e-04,1.8327997332874153e-04,-4.7598050303433986e-09,1.4489068048108939e-11,0
21,2.6444706892865679e-10,-1.5262120585724914e-04,-1.5262275039471473e-04,1.5445374655902872e-09,3.3345051486424974e-11,0
22,2.6020053041120159e-10,2.5528659314969296e-05,2.5525039832501403e-05,3.6194824678929555e-09,3.0713803953272776e-11,0
23,2.6020145318480003e-10,2.6875620960526043e-05,2.6872604288664466e-05,3.0166718615771688e-09,2.3350578872487088e-11,0
24,3.0452223897095875e-11,3.0653801815990617e-05,3.0639929128452259e-05,1.3872687538357741e-08,5.6266870005948598e-11,0
26,-2.2974830608444206e-10,5.1252245856728967e-06,5.1176308708117188e-06,7.5937148611779771e-09,1.8629570904842111e-11,0
27,-2.2974922885909497e-10,3.7782630122810794e-06,3.7622837388456714e-06,1.5979273435407994e-08,9.7684350709555128e-12,0
28,-1.3492348494899612e-10,1.7814804976309332e-04,1.7814836248198338e-04,-3.1271889006263820e-10,1.0775113206208521e-11,0
29,-1.3491941256961110e-10,1.7949524410429494e-04,1.7949582658517639e-04,-5.8248088145342047e-10,4.6527174488380767e-12,0
31,-1.4055137922143061e-10,-2.3700261150660755e-05,-2.3677126892920861e-05,-2.3134257739894191e-08,7.5173642211797889e-12,0
32,-2.8691637686051341e-10,-8.1191618314657710e-06,-8.0935185864112590e-06,-2.5643245054511946e-08,9.8831085897646596e-12,0
33,-1.7183511975366210e-10,-4.9260320339713712e-05,-4.9226994532498475e-05,-3.3325807215236450e-08,2.5487655550245420e-11,0
34,-2.9847676256609642e-10,-1.8618656468984834e-05,-1.8594399886968209e-05,-2.4256582016624897e-08,8.8765179869727316e-12,0
