obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-1.9398887251246182e-10,-1.4165648907531886e-05,-1.4171416886307268e-05,5.7679787753821146e-09,2.2827327616517868e-11,0
1,-2.4577869643723012e-10,-2.4047369692824228e-05,-2.4049311718459672e-05,1.9420256354443451e-09,1.9602107785722052e-11,0
2,-5.1789823862337977e-11,-9.8817793139560281e-06,-9.8769458312243021e-06,-4.8334827317259840e-09,1.8484844960655463e-11,0
3,5.0221781393246783e-10,8.9201350929692981e-06,8.9214074337989130e-06,-1.2723408296149081e-09,2.8951372568939450e-11,0
4,4.8908747483334713e-10,-2.1749055491657003e-05,-2.1728075386919380e-05,-2.0980104737623528e-08,6.1799671136466558e-11,0
5,2.5695038032249442e-10,-1.7830693263714420e-04,-1.7828567781948221e-04,-2.1254817661985059e-08,1.4770002369229003e-11,0
6,3.8694963789928999e-10,-1.2239804946902362e-05,-1.2220076688225338e-05,-1.9728258677023918e-08,2.2207953389826920e-11,0
7,4.4587420492972268e-10,-1.8904578619584680e-06,-1.8620191384270629e-06,-2.8438723531405160e-08,1.6735936352102283e-11,0
8,-1.3130338852955071e-11,-3.0669166028743258e-05,-3.0653906790527675e-05,-1.5259238215582836e-08,5.5276199652287100e-11,0
9,-2.4526743343741025e-10,-1.8722706828807299e-04,-1.8719973212512757e-04,-2.7336162945426233e-08,2.2315648391807269e-11,0
10,-1.1526817581790178e-10,-2.1159935652582083e-05,-2.1135479052752758e-05,-2.4456599829325028e-08,3.1113510406405422e-11,0
11,-5.6343608772495642e-11,-1.0810599571244852e-05,-1.0781696950977193e-05,-2.8902620267659475e-08,2.4470040145353926e-11,0
12,-2.3213709452390371e-10,-1.5655787455032960e-04,-1.5655616850185832e-04,-1.7060484712775291e-09,1.3487971713196919e-11,0
13,-1.0213783693927424e-10,9.5093033000859944e-06,9.5096774614133157e-06,-3.7416132732127341e-10,1.3752224815624687e-11,0
14,-4.3213269904169523e-11,1.9858608289243830e-05,1.9857653660217496e-05,9.5462902633438847e-10,8.7021525533223175e-12,0
15,1.2999925803087505e-10,1.6606715360728466e-04,1.6607028234269557e-04,-3.1287354109149190e-09,6.8063017807017281e-12,0
16,1.8892382520436276e-10,1.7641646951480853e-04,1.7642071099540033e-04,-4.2414805917977919e-09,4.2768387526139282e-12,0
17,5.8924567110251383e-11,1.0349320775572112e-05,1.0351870802392662e-05,-2.5500268205500069e-09,4.4251716335366444e-12,0
18,-2.4120819038920364e-11,-1.4149201538228573e-05,-1.4170128862497084e-05,2.0927324268510817e-08,2.3195988479091348e-11,0
19,-1.1346272448157398e-10,-2.4037888722126029e-05,-2.4048363937591961e-05,1.0475215465931362e-08,1.8921125029430163e-11,0
20,-8.9341905505054051e-11,-9.8887150851703284e-06,-9.8772865304354583e-06,-1.1428554734870154e-08,1.9549052330109609e-11,0
21,3.3166715382481799e-11,8.9052538064446352e-06,8.9166751636597052e-06,-1.1421357215070008e-08,3.9784302511988112e-11,0
22,7.4137912396496318e-10,-1.7824975568549433e-04,-1.7828056917599394e-04,3.0813490499610741e-08,2.8943323445461896e-11,0
23,7.0821240837024095e-10,-1.8715503012249265e-04,-1.8718990400780791e-04,3.4873885315260056e-08,2.8636742727882550e-11,0
25,1.9415005167881882e-10,-5.0246404658484123e-05,-5.0253508581793969e-05,7.1039233098466048e-09,3.3052816599453087e-11,0
26,2.4115125980434011e-10,-3.0378987215036457e-05,-3.0390675092642536e-05,1.1687877606079386e-08,1.1678560653739281e-11,0
29,2.5881817332315371e-10,-1.6232288807130015e-05,-1.6174759364706286e-05,-5.7529442423729662e-08,6.6948191243565950e-11,0
30,-7.1697157445201959e-11,-9.8898201172942929e-06,-9.8770555289140039e-06,-1.2764588380288977e-08,2.3443896295542940e-11,0
31,4.7001208125899460e-11,1.9867377399971319e-05,1.9858653858553156e-05,8.7235414181625589e-09,1.4271149608356565e-11,0
