obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,4.5475503786384822e-10,-2.1312511379796908e-05,-2.1297582476582066e-05,-1.4928903214842264e-08,2.7215845316372735e-11,0
1,2.8571758013778042e-10,-1.7821722879060695e-04,-1.7820873629077015e-04,-8.4924998368016407e-09,2.3229193206989673e-11,0
2,-2.0849682011750790e-11,-2.5739987275614660e-05,-2.5738638949933236e-05,-1.3483256814246199e-09,3.9199986868256052e-11,0
3,-2.4295624444188215e-11,1.1685535647225917e-04,1.1685570367218890e-04,-3.4719992972245123e-10,1.1594572546480864e-11,0
4,4.2892266546495800e-10,-1.9131510782238043e-06,-1.8870290050206036e-06,-2.6122073203200637e-08,1.2414926750948758e-11,0
5,-1.6903745740081620e-10,-1.5690468354897374e-04,-1.5689835611383223e-04,-6.3274351415137323e-09,2.3253840062706967e-11,0
6,-4.7905066156986458e-10,1.3816786397184613e-04,1.3813937013714930e-04,2.8493834696829545e-08,3.8718382872678312e-11,0
7,-2.5832372348914216e-11,1.9399389850947336e-05,1.9402315518186351e-05,-2.9256672390145318e-09,1.0837159470276412e-11,0
8,-3.1001320464590477e-10,2.9507254661329928e-04,2.9506221042911555e-04,1.0336184183730446e-08,2.3321298108408827e-11,0
9,1.4320508537142500e-10,1.7630404030296275e-04,1.7630328307837725e-04,7.5722458549786972e-10,7.5418156021098342e-12,0
10,4.7560471981260505e-10,4.4274308648156041e-06,4.4478465228389074e-06,-2.0415658023303245e-08,1.1200300491592869e-10,0
11,3.0656726211186965e-10,-1.5247703905551255e-04,-1.5246775791358106e-04,-9.2811419314916058e-09,6.3352647300134229e-11,0
12,-3.4459424350124647e-12,1.4259556590893118e-04,1.4259425502696893e-04,1.3108819622517382e-09,4.5804712441954981e-11,0
13,4.4977234741983529e-10,2.3826930832525003e-05,2.3852077481612673e-05,-2.5146649087669714e-08,4.1318171170310203e-11,0
14,4.5321828971307508e-10,-1.1876849403797242e-04,-1.1873819040496023e-04,-3.0303633012190813e-08,1.3961509861577546e-11,0
17,-2.8269373077035238e-10,-1.5689891188498933e-04,-1.5689928881858486e-04,3.7693359552864146e-10,1.2992488072585579e-11,0
18,-1.0468096399689073e-10,1.9400591042580909e-05,1.9401348350190036e-05,-7.5730760912626075e-10,9.4671494067826094e-12,0
19,1.7801276842269667e-10,1.7629948746224937e-04,1.7630323269514074e-04,-3.7452328913677429e-09,6.0366314857308775e-12,0
20,-4.7882904979298465e-11,-2.5744228539314063e-05,-2.5739104681407289e-05,-5.1238579067739668e-09,6.8090145576371866e-12,0
21,-8.8393264203293001e-11,1.1684844981252589e-04,1.1685511120165900e-04,-6.6613891331034894e-09,3.1405303349349270e-12,0
22,-4.0510359223304319e-11,1.4259287902270530e-04,1.4259416349612960e-04,-1.2844734242976451e-09,4.3604393873358083e-12,0
23,-3.3443093627589871e-11,-2.5742191313644653e-05,-2.5738942010980857e-05,-3.2493026637957277e-09,7.7275092313737484e-11,0
24,-7.0705995099128021e-11,1.1685100179481284e-04,1.1685545631982658e-04,-4.4545250137319062e-09,1.5450326120386005e-11,0
25,-3.7262901466348613e-11,1.4259339726474139e-04,1.4259435872493570e-04,-9.6146019431023709e-10,6.0352472839285557e-11,0
26,1.5658423409641019e-10,-1.5689071372453111e-04,-1.5689283567811831e-04,2.1219535872071382e-09,1.2406619850900686e-11,0
27,3.4072905152968509e-11,1.9404530954003114e-05,1.9403325836479736e-05,1.2051175233781814e-09,7.0963614751795967e-12,0
28,-1.2251132898003510e-10,1.7629522541435160e-04,1.7629874565772054e-04,-3.5202433689394963e-09,4.6530655461576252e-12,0
29,-1.9119317470795058e-11,1.1685555683018517e-04,1.1685631119501716e-04,-7.5436483199398802e-10,9.0837070116460392e-12,0
30,-8.4708843901490378e-11,1.9400770407255498e-05,1.9401787656674831e-05,-1.0172494193328374e-09,4.8099412859714279e-12,0
31,4.1715680962844881e-10,-1.7821461742671533e-04,-1.7820574829308911e-04,-8.8691336262247764e-09,1.2107403566862559e-11,0
32,6.2514187088319836e-12,-2.5738766343022003e-05,-2.5738483861866979e-05,-2.8248115502407583e-10,2.7798152698621038e-11,0
