obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
302,1.7794850835343379e-09,-1.7495334710566565e-04,-3.0824495306224978e-05,-1.4412885179944067e-04,2.8311983344388840e-11,0
599,8.1067624659930944e-11,-1.7985497386784413e-05,2.9775351701282067e-07,-1.8283250903797234e-05,2.9875703800234260e-11,0
718,4.4742643839475551e-10,-1.4430483133003394e-05,-6.4155018726237388e-06,-8.0149812603796543e-06,6.3226150241784607e-11,0
719,-1.5418154639187878e-10,1.8399927202616875e-06,4.6085212841947622e-06,-2.7685285639330748e-06,3.1778831063738644e-11,0
721,4.9709206398472305e-10,-3.2435565141797221e-05,-7.3255878762127038e-06,-2.5109977265584516e-05,6.9798408864075019e-11,0
722,-6.0160798331373346e-10,1.6270303833110233e-05,1.2807281151633443e-05,3.4630226814767908e-06,4.5806196917958265e-11,0
723,3.9696083119349369e-10,8.7165156530122356e-06,-5.4907567953007942e-06,1.4207272448313030e-05,2.0947310204150897e-11,0
724,4.9665625609658099e-11,-1.8005171566662544e-05,8.7317201785498456e-07,-1.8878343584517528e-05,2.8076829413624948e-11,0
725,9.9856881766071142e-10,-7.5539346736271107e-06,-1.6514779982914748e-05,8.9608453092876369e-06,6.1005035608032345e-11,0
726,6.5127361064523006e-10,-3.4275399945727422e-05,-1.0150851143525114e-05,-2.4124548802202306e-05,8.4294853389274199e-11,0
727,-3.4729520254495619e-10,-2.6721693221997550e-05,8.1471867792753180e-06,-3.4868880001272866e-05,3.6134641692057693e-11,0
818,4.3269813986072166e-10,-1.4419558778130427e-05,-6.1456166513407965e-06,-8.2739421267896315e-06,4.4655001341917414e-11,0
819,-1.8960775340181386e-10,1.8227343072507577e-06,5.2576804315326723e-06,-3.4349461242819145e-06,2.0775869193927704e-11,0
820,9.5516178234278240e-10,-5.6992502847907911e-06,-1.5719378035775701e-05,1.0020127750984910e-05,5.1143653718903697e-11,0
821,4.5403262413193463e-10,-3.2431190937382308e-05,-6.5365553599220078e-06,-2.5894635577460301e-05,5.0833610733427752e-11,0
822,-6.2230589167487250e-10,1.6242216051318842e-05,1.3186555075585480e-05,3.0556609757333618e-06,4.3470345831863991e-11,0
823,5.2246364106470114e-10,8.7201895274460761e-06,-7.7905033366580654e-06,1.6510692864104140e-05,2.7786163398804999e-11,0
824,2.1334484343520718e-11,-1.8011696228420904e-05,1.3923193118985682e-06,-1.9404015540319471e-05,2.7360499178689614e-11,0
825,1.1447695359273442e-09,-7.5220668208607344e-06,-1.9193800448852326e-05,1.1671733627991592e-05,3.6520250385742756e-11,0
826,6.4364037761996480e-10,-3.4254027994068056e-05,-1.0010977771229765e-05,-2.4243050222838290e-05,6.6152471232278970e-11,0
827,-5.0112915340644013e-10,-2.6731843710910488e-05,1.0966080609621227e-05,-3.7697924320531717e-05,4.4165439205229635e-11,0
