obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
470,-1.6653761182227923e-09,1.2777586051657130e-05,1.2763639803670733e-05,1.3946247986397535e-08,2.3638691773915386e-11,0
471,-2.8713828529283039e-09,1.5516212388278709e-05,1.5499590102140470e-05,1.6622286138238881e-08,2.2637342210324739e-11,0
472,-1.2060067237094231e-09,2.7386806162755378e-06,2.7361709944809713e-06,2.5096217945664979e-09,2.4960934652439574e-11,0
898,8.8443987490431954e-09,6.0630218108297801e-06,6.0874369646753895e-06,-2.4415153845609452e-08,3.0771488976252647e-11,0
899,6.7445798214042540e-09,8.7965090358067127e-06,8.8174827246185012e-06,-2.0973688811788482e-08,2.2655302024254300e-11,0
900,-8.8643457288018732e-09,6.7035699101449485e-06,6.6874756735300674e-06,1.6094236614881116e-08,2.0844093249664506e-11,0
901,-1.9947025079627250e-11,1.2766628539705518e-05,1.2772810655542964e-05,-6.1821158374450263e-09,2.5214493571960663e-11,0
902,-2.1197659434968210e-09,1.5500115828570582e-05,1.5503779263113609e-05,-3.6634345430266654e-09,2.4048292587015236e-11,0
903,-2.0998188909322438e-09,2.7335110663099203e-06,2.7311893036737792e-06,2.3217626361411419e-09,2.8265466911743994e-11,0
978,9.5085890872837316e-09,6.0883734840011181e-06,6.0911388508474244e-06,-2.7653668463063414e-09,3.0128513646190701e-11,0
979,7.4408130154759216e-09,8.8213054020144441e-06,8.8213632026761501e-06,-5.7800661705978526e-11,2.2917326925634839e-11,0
980,-9.1269395802043472e-09,6.6643515632090755e-06,6.6860120982694832e-06,-2.1660535060407669e-08,2.4181454653235063e-11,0
981,3.8164954207926492e-10,1.2752750289295525e-05,1.2775048966902085e-05,-2.2298677606560240e-08,3.8258625227452102e-11,0
982,-1.6861265364180589e-09,1.5485734644278548e-05,1.5506196166269660e-05,-2.0461521991112111e-08,2.7998150131825834e-11,0
983,-2.0677760517520641e-09,2.7328726835481470e-06,2.7313678954665897e-06,1.5047880815573196e-09,2.7744908383814346e-11,0
1056,9.8173343564242447e-09,6.0970169836367660e-06,6.0928596525163262e-06,4.1573311204398382e-09,2.6438597768767217e-11,0
1057,7.8304213705914644e-09,8.8289448699463945e-06,8.8235346973506016e-06,5.4101725957928458e-09,2.3706564414497648e-11,0
1058,-1.9869129804333555e-09,2.7319578708774085e-06,2.7318185883904525e-06,1.3928248695605443e-10,2.6175782026602583e-11,0
1185,9.7077953475760797e-09,6.1140874020905456e-06,6.0922491333340869e-06,2.1838268756458714e-08,3.0892029361404332e-11,0
1186,7.9903138302813582e-09,8.8386297837179592e-06,8.8244258631075555e-06,1.4203920610403746e-08,2.1286630039000136e-11,0
1187,-1.7174815325383410e-09,2.7246460959180416e-06,2.7333202732145889e-06,-8.6741772965473422e-09,3.0887376157326916e-11,0
