obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,5.0308102976973434e-10,-1.8235562878266367e-04,-1.8224882388722576e-04,-1.0680489543791354e-07,8.2420677893282991e-12,0
1,3.0494021333987747e-10,-1.2215639139083120e-05,-1.2270688975036273e-05,5.5049835953152560e-08,5.8393206185013247e-12,0
2,2.3401104197646384e-10,-8.5178248501287246e-06,-8.5619819008215639e-06,4.4157050692839267e-08,3.4516733397409537e-12,0
3,-1.9814081640787553e-10,1.7014000079767274e-04,1.6998769629624009e-04,1.5230450143264868e-07,7.0569888273957400e-12,0
4,-2.6906998775875572e-10,1.7383780768253417e-04,1.7369241737948967e-04,1.4539030304450183e-07,4.3849082768907151e-12,0
5,-7.0929171397331141e-11,3.6978048145086453e-06,3.7104919588850742e-06,-1.2687144376428912e-08,3.9775910781376948e-12,0
6,7.3534723500615170e-12,-1.4943408875253000e-05,-1.4966912274200498e-05,2.3503398947497523e-08,1.9370079419039779e-11,0
7,-1.1288938210749591e-10,1.7919690859114629e-06,1.7912212771701612e-06,7.4780874130168191e-10,1.6558451046489234e-11,0
8,2.7030112912085973e-10,-7.1648495785108825e-06,-7.1869431317571217e-06,2.2093553246239233e-08,1.6340749340888105e-11,0
9,-1.1942633144790681e-11,-3.2310120541732650e-05,-3.2324608464470931e-05,1.4487922738281168e-08,3.5695455291758968e-11,0
10,-4.2122861308470148e-11,8.2698747388276241e-05,8.2729631563468854e-05,-3.0884175192613466e-08,2.0755768270053536e-11,0
11,-9.2843128884760289e-11,4.6620986580959110e-06,4.6643745029498016e-06,-2.2758448538905292e-09,1.2775680196456262e-11,0
12,-1.2024285446210287e-10,1.6735370370949982e-05,1.6755474101261191e-05,-2.0103730311209016e-08,1.7511436014741122e-11,0
13,2.6294765654191786e-10,7.7785507456885894e-06,7.7809106011461531e-06,-2.3598554575637366e-09,8.1608791796607267e-12,0
15,-4.9476333582106387e-11,9.7642140950923240e-05,9.7696410880149370e-05,-5.4269929226129980e-08,8.8821388475434074e-12,0
16,-1.0019660117476692e-10,1.9605552560561772e-05,1.9631103706525117e-05,-2.5551145963344479e-08,1.9245731948067879e-11,0
17,3.8319051098629138e-10,-8.9568326289771183e-06,-8.9755850769140203e-06,1.8752447936901993e-08,1.5671562191493539e-11,0
18,1.0094674902440294e-10,-3.4102130839863947e-05,-3.4111476642581191e-05,9.3458027172437625e-09,4.6379463324965600e-11,0
19,7.0766520888414182e-11,8.0906767044943716e-05,8.0945378222360961e-05,-3.8611177417244335e-08,1.6795944335335541e-11,0
20,2.0046253292434396e-11,2.8701195226151985e-06,2.8731164614251012e-06,-2.9969388099027522e-09,1.7315394256405331e-11,0
22,-3.1242399061364335e-10,8.9863587078742313e-05,8.9911240653406681e-05,-4.7653574664367673e-08,8.3530271580916924e-12,0
23,-3.6314425817858304e-10,1.1826958880719989e-05,1.1853971596153560e-05,-2.7012715433571155e-08,1.6572455115218210e-11,0
24,-3.0180228139252485e-11,1.1500887662186130e-04,1.1504885605992226e-04,-3.9979438060959893e-08,2.7659749458595496e-11,0
25,-8.0900495733662320e-11,3.6972322021591817e-05,3.6984848465440603e-05,-1.2526443848786075e-08,4.3656120402287636e-11,0
26,-5.0720267595490101e-11,-7.8036656888399222e-05,-7.8073102577722896e-05,3.6445689323674388e-08,2.0146630247995484e-11,0
27,4.9925675597794029e-10,-8.5127234921373099e-06,-8.5591683680736459e-06,4.6444875936335988e-08,1.5650782608279078e-11,0
28,-2.5457565976057114e-10,1.7012299811331420e-04,1.6998709767665262e-04,1.3590043666157777e-07,3.0205824282673489e-11,0
29,-3.5234825962915289e-10,1.7381902712973289e-04,1.7369153402442406e-04,1.2749310530883067e-07,2.0509944198593369e-11,0
30,-9.7772599963276984e-11,3.6959755650486231e-06,3.7102072234064218e-06,-1.4231658357798650e-08,1.7447641263844375e-11,0
31,2.0821152606930935e-10,7.7685122757131797e-06,7.7803300002638400e-06,-1.1817724550660313e-08,3.7011501823719512e-11,0
32,6.2292294408535394e-12,9.7646251140180544e-05,9.7697001764063921e-05,-5.0750623883377157e-08,2.7705315102811665e-11,0
33,-2.0198229634489954e-10,8.9877698654402920e-05,8.9912412138211744e-05,-3.4713483808824727e-08,4.0790143051391440e-11,0
34,8.3450619314551168e-10,-1.2194022130018398e-05,-1.2265071726018791e-05,7.1049596000393613e-08,8.5840210368437479e-12,0
35,-1.4823382817308863e-10,8.1613706609776245e-06,8.1320199894507170e-06,2.9350671526907413e-08,3.4337435636136807e-11,0
36,1.1182859473066615e-10,-3.4927871235798159e-06,-3.4685006996388814e-06,-2.4286423940934499e-08,3.1961082768894083e-11,0
37,-3.6405233472495073e-11,4.6685858409410697e-06,4.6649731549112991e-06,3.6126860297705808e-09,3.0442976701036034e-11,0
38,3.8931720402332099e-11,1.6755233275041886e-05,1.6757162508859799e-05,-1.9292338179123666e-09,2.2388126219833539e-11,0
39,4.0992505883563525e-10,7.7823706053133795e-06,7.7824696300492751e-06,-9.9024735895515280e-11,1.7314588091314114e-11,0
40,2.8058412612729487e-10,-1.7090974612669896e-04,-1.7074371197032016e-04,-1.6603415637880033e-07,1.9702946179567548e-11,0
41,-6.7891937832898160e-11,9.7643003691868358e-05,9.7696215540873758e-05,-5.3211849005400545e-08,9.9650896718783905e-12,0
42,3.3034865334314793e-10,2.9367488871088337e-06,2.9545138107723841e-06,-1.7764923663550350e-08,8.0965245237767478e-12,0
45,-1.0682365850593527e-10,8.0887778984637185e-05,8.0943494475483780e-05,-5.5715490846595266e-08,1.8488074857446601e-11,0
46,2.9141693183612572e-10,-1.3818474860847335e-05,-1.3811546955070535e-05,-6.9279057768001454e-09,2.0269895660199619e-11,0
47,-1.2934093363015625e-10,-1.7869202669007489e-04,-1.7853184506016771e-04,-1.6018162990718491e-07,2.3357167060045978e-11,0
48,-4.7781699715049057e-10,8.9860652638645150e-05,8.9909486285228023e-05,-4.8833646582873585e-08,1.3726647766896453e-11,0
49,-7.9576406740597619e-11,-4.8456155227411327e-06,-4.8238928700476408e-06,-2.1722652693491864e-08,9.6273416794989669e-12,0
50,-3.4847606389609745e-10,2.6855272121529194e-04,2.6843139177969101e-04,1.2132943560093108e-07,1.8365084696130869e-11,0
51,4.9764527173935443e-11,1.7384648282923066e-04,1.7369579934308635e-04,1.5068348614431294e-07,9.3994693152705087e-12,0
52,3.9824059118705423e-10,-9.4706244700506342e-05,-9.4748790667364177e-05,4.2545966857834416e-08,8.0735890990983166e-12,0
53,8.3310865523863469e-11,1.6585623140974101e-05,1.6603122755517712e-05,-1.7499614543611261e-08,5.3016746176143042e-11,0
54,-8.1754468217846425e-11,5.2922305174749572e-06,5.2568071139852985e-06,3.5423403489658727e-08,1.6185568673879907e-11,0
55,-1.5853732495310514e-10,8.1562784629506634e-06,8.1319106974845200e-06,2.4367765466143398e-08,1.3634419098793264e-11,0
56,6.1008974571708472e-11,-3.4937873217171823e-06,-3.4690397570411568e-06,-2.4747564676025582e-08,1.5799163277411573e-11,0
57,-2.0745493584362188e-11,1.7984401992777576e-06,1.7921986722200929e-06,6.2415270576647477e-09,1.5599974202608900e-11,0
58,-9.7528350328136554e-11,4.6624951139167745e-06,4.6643248055437118e-06,-1.8296916269373135e-09,1.4056633904894623e-11,0
59,-7.6782856752095980e-11,2.8640735365136755e-06,2.8720893689682539e-06,-8.0158324545784521e-09,1.6089310205344332e-11,0
60,5.7487073386469664e-10,7.7869246262836020e-06,7.7842192532621086e-06,2.7053730214933550e-09,4.5479288018661993e-11,0
61,1.5274468691069632e-10,-1.7091679716036041e-04,-1.7074506799769299e-04,-1.7172916266742903e-07,4.3539764963558299e-11,0
62,1.7196173255744757e-10,-7.7292388218040686e-07,-7.5883198036055462e-07,-1.4091901819852245e-08,2.5401879751839067e-11,0
63,-9.5645773035902802e-11,9.7644995977431959e-05,9.7695921148466632e-05,-5.0925171034673028e-08,1.4855269863864913e-11,0
64,1.8733657926033278e-10,2.9267151119508755e-06,2.9529968431738900e-06,-2.6281731223014431e-08,1.9241036692809749e-11,0
65,-4.2212604760736855e-10,-1.7870372868798029e-04,-1.7853495071075052e-04,-1.6877797722977296e-07,3.4676467003538187e-11,0
66,-4.0290900220851873e-10,-8.5598427661572052e-06,-8.5405995901780578e-06,-1.9243175979147411e-08,2.6850896164087660e-11,0
67,-6.7051650702429989e-10,8.9858098064014326e-05,8.9907442269611875e-05,-4.9344205597549396e-08,2.9269529030484480e-11,0
68,-3.8753415558581810e-10,-4.8602244098281538e-06,-4.8271594608561403e-06,-3.3064948972013567e-08,1.3674667780992562e-11,0
69,1.9217046038580699e-11,1.7014384602878760e-04,1.6999000186964516e-04,1.5384415914243272e-07,3.0835736160603011e-11,0
71,3.4591892872437907e-11,1.7384349306488137e-04,1.7369563840286667e-04,1.4785466201470022e-07,1.5990365021224752e-11,0
72,-2.6760750660235345e-10,9.8417922248478923e-05,9.8457952584759184e-05,-4.0030336280260726e-08,2.9431388871917437e-11,0
73,1.5374846809665480e-11,3.6995974527639312e-06,3.7114074088572494e-06,-1.1809956093318199e-08,1.3111908195869973e-11,0
74,2.8298235220069578e-10,-9.4718317143477858e-05,-9.4750013242556681e-05,3.1696099078823599e-08,1.5223984764875656e-11,0
75,3.6390557584373461e-11,1.8006428362093291e-06,1.7928047297077881e-06,7.8381065015410272e-09,2.9083124043360900e-11,0
76,1.0039898729548639e-11,4.6689791336068653e-06,4.6654658109412890e-06,3.5133226655763511e-09,2.7072367787935610e-11,0
77,-2.6350658949239930e-11,2.8683549840811387e-06,2.8726243168772220e-06,-4.2693327960833166e-09,2.5745430348794800e-11,0
79,4.2546977147136513e-10,7.7744946177567970e-06,7.7826345170040831e-06,-8.1398992472861566e-09,1.7828434673748233e-11,0
80,3.1558181842724020e-10,-1.7090881373470903e-04,-1.7074334074036927e-04,-1.6547299433976315e-07,2.8647499476341200e-11,0
81,3.8616444263233016e-10,-7.6303450291959757e-07,-7.5655987450671609e-07,-6.4746284128814826e-09,2.5264434529924156e-11,0
82,-5.3389305022909506e-11,9.7644577064186396e-05,9.7696369374207105e-05,-5.1792310020709457e-08,1.4007112838935168e-11,0
83,4.1370920673632830e-10,2.9380235191146797e-06,2.9553980386202843e-06,-1.7374519505604591e-08,1.9937188473294923e-11,0
84,-1.0988795374692006e-10,-1.7868332547293572e-04,-1.7853163871716927e-04,-1.5168675576645056e-07,2.8229889155747853e-11,0
85,-3.9305329712656361e-11,-8.5375376301178099e-06,-8.5367427480658996e-06,-7.9488205191033173e-10,2.6780871672819365e-11,0
