obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,5.0308102976973434e-10,-1.8235562878266367e-04,1.8201551867066189e-05,-2.0055718064972985e-04,8.2420677893282991e-12,0
1,3.0494021333987747e-10,-1.2215639139083120e-05,2.2801172176257542e-05,-3.5016811315340666e-05,5.8393206185013247e-12,0
2,2.3401104197646384e-10,-8.5178248501287246e-06,2.4447714584811535e-05,-3.2965539434940259e-05,3.4516733397409537e-12,0
3,-1.9814081640787553e-10,1.7014000079767274e-04,3.4479642888604825e-05,1.3566035790906790e-04,7.0569888273957400e-12,0
4,-2.6906998775875572e-10,1.7383780768253417e-04,3.6126185296867869e-05,1.3771162238566630e-04,4.3849082768907151e-12,0
5,-7.0929171397331141e-11,3.6978048145086453e-06,3.1526564989265099e-05,-2.7828760174756454e-05,3.9775910781376948e-12,0
6,7.3534723500615170e-12,-1.4943408875253000e-05,2.9709319837430540e-05,-4.4652728712683544e-05,1.9370079419039779e-11,0
7,-1.1288938210749591e-10,1.7919690859114629e-06,3.2500624957513722e-05,-3.0708655871602259e-05,1.6558451046489234e-11,0
8,2.7030112912085973e-10,-7.1648495785108825e-06,2.3605280275418354e-05,-3.0770129853929237e-05,1.6340749340888105e-11,0
9,-1.1942633144790681e-11,-3.2310120541732650e-05,3.0157257623907971e-05,-6.2467378165640617e-05,3.5695455291758968e-11,0
10,-4.2122861308470148e-11,8.2698747388276241e-05,3.0857858302248427e-05,5.1840889086027814e-05,2.0755768270053536e-11,0
11,-9.2843128884760289e-11,4.6620986580959110e-06,3.2035273319684323e-05,-2.7373174661588412e-05,1.2775680196456262e-11,0
12,-1.2024285446210287e-10,1.6735370370949982e-05,3.2671327700112447e-05,-1.5935957329162465e-05,1.7511436014741122e-11,0
13,2.6294765654191786e-10,7.7785507456885894e-06,2.3775983023224767e-05,-1.5997432277536177e-05,8.1608791796607267e-12,0
15,-4.9476333582106387e-11,9.7642140950923240e-05,3.1028561042967504e-05,6.6613579907955729e-05,8.8821388475434074e-12,0
16,-1.0019660117476692e-10,1.9605552560561772e-05,3.2205976060783427e-05,-1.2600423500221655e-05,1.9245731948067879e-11,0
17,3.8319051098629138e-10,-8.9568326289771183e-06,2.0984677903447638e-05,-2.9941510532424757e-05,1.5671562191493539e-11,0
18,1.0094674902440294e-10,-3.4102130839863947e-05,2.7536655244885757e-05,-6.1638786084749711e-05,4.6379463324965600e-11,0
19,7.0766520888414182e-11,8.0906767044943716e-05,2.8237255922583399e-05,5.2669511122360317e-05,1.6795944335335541e-11,0
20,2.0046253292434396e-11,2.8701195226151985e-06,2.9414670940476375e-05,-2.6544551417861176e-05,1.7315394256405331e-11,0
22,-3.1242399061364335e-10,8.9863587078742313e-05,3.7132600611032449e-05,5.2730986467709864e-05,8.3530271580916924e-12,0
23,-3.6314425817858304e-10,1.1826958880719989e-05,3.8310015628204864e-05,-2.6483056747484875e-05,1.6572455115218210e-11,0
24,-3.0180228139252485e-11,1.1500887662186130e-04,3.0580623257697156e-05,8.4428253364164147e-05,2.7659749458595496e-11,0
25,-8.0900495733662320e-11,3.6972322021591817e-05,3.1758038275553689e-05,5.2142837460381278e-06,4.3656120402287636e-11,0
26,-5.0720267595490101e-11,-7.8036656888399222e-05,3.1057437597805354e-05,-1.0909409448620457e-04,2.0146630247995484e-11,0
27,4.9925675597794029e-10,-8.5127234921373099e-06,1.8290328161206836e-05,-2.6803051653344146e-05,1.5650782608279078e-11,0
28,-2.5457565976057114e-10,1.7012299811331420e-04,3.5789715473891585e-05,1.3433328263942262e-04,3.0205824282673489e-11,0
29,-3.5234825962915289e-10,1.7381902712973289e-04,3.8059398440486058e-05,1.3575962868924682e-04,2.0509944198593369e-11,0
30,-9.7772599963276984e-11,3.6959755650486231e-06,3.2149705548716463e-05,-2.8453729983667840e-05,1.7447641263844375e-11,0
31,2.0821152606930935e-10,7.7685122757131797e-06,2.5046621864351602e-05,-1.7278109588638423e-05,3.7011501823719512e-11,0
32,6.2292294408535394e-12,9.7646251140180544e-05,2.9735417895421978e-05,6.7910833244758570e-05,2.7705315102811665e-11,0
33,-2.0198229634489954e-10,8.9877698654402920e-05,3.4568818604411679e-05,5.5308880049991241e-05,4.0790143051391440e-11,0
34,8.3450619314551168e-10,-1.2194022130018398e-05,1.0507882587269188e-05,-2.2701904717287586e-05,8.5840210368437479e-12,0
35,-1.4823382817308863e-10,8.1613706609776245e-06,3.3321107253234805e-05,-2.5159736592257181e-05,3.4337435636136807e-11,0
36,1.1182859473066615e-10,-3.4927871235798159e-06,2.7284045210194927e-05,-3.0776832333774743e-05,3.1961082768894083e-11,0
37,-3.6405233472495073e-11,4.6685858409410697e-06,3.0725129884204081e-05,-2.6056544043263011e-05,3.0442976701036034e-11,0
38,3.8931720402332099e-11,1.6755233275041886e-05,2.8976265670767586e-05,-1.2221032395725700e-05,2.2388126219833539e-11,0
39,4.0992505883563525e-10,7.7823706053133795e-06,2.0364064889629650e-05,-1.2581694284316270e-05,1.7314588091314114e-11,0
40,2.8058412612729487e-10,-1.7090974612669896e-04,2.3366571852174845e-05,-1.9427631797887382e-04,1.9702946179567548e-11,0
41,-6.7891937832898160e-11,9.7643003691868358e-05,3.1456058965123073e-05,6.6186944726745285e-05,9.9650896718783905e-12,0
42,3.3034865334314793e-10,2.9367488871088337e-06,2.2211343292084729e-05,-1.9274594404975895e-05,8.0965245237767478e-12,0
45,-1.0682365850593527e-10,8.0887778984637185e-05,3.2359815880563359e-05,4.8527963104073826e-05,1.8488074857446601e-11,0
46,2.9141693183612572e-10,-1.3818474860847335e-05,2.3115100226885054e-05,-3.6933575087732393e-05,2.0269895660199619e-11,0
47,-1.2934093363015625e-10,-1.7869202669007489e-04,3.2882529563867883e-05,-2.1157455625394277e-04,2.3357167060045978e-11,0
48,-4.7781699715049057e-10,8.9860652638645150e-05,4.0972016666605277e-05,4.8888635972039873e-05,1.3726647766896453e-11,0
49,-7.9576406740597619e-11,-4.8456155227411327e-06,3.1727301011352328e-05,-3.6572916534093461e-05,9.6273416794989669e-12,0
50,-3.4847606389609745e-10,2.6855272121529194e-04,3.7969509691384071e-05,2.3058321152390787e-04,1.8365084696130869e-11,0
51,4.9764527173935443e-11,1.7384648282923066e-04,2.8724794020806704e-05,1.4512168880842396e-04,9.3994693152705087e-12,0
52,3.9824059118705423e-10,-9.4706244700506342e-05,2.0635306906629859e-05,-1.1534155160713619e-04,8.0735890990983166e-12,0
53,8.3310865523863469e-11,1.6585623140974101e-05,2.7946052810623204e-05,-1.1360429669649103e-05,5.3016746176143042e-11,0
54,-8.1754468217846425e-11,5.2922305174749572e-06,3.1777862304002336e-05,-2.6485631786527379e-05,1.6185568673879907e-11,0
55,-1.5853732495310514e-10,8.1562784629506634e-06,3.3560291556090587e-05,-2.5404013093139924e-05,1.3634419098793264e-11,0
56,6.1008974571708472e-11,-3.4937873217171823e-06,2.8463766588153828e-05,-3.1957553909871007e-05,1.5799163277411573e-11,0
57,-2.0745493584362188e-11,1.7984401992777576e-06,3.0361606310798358e-05,-2.8563166111520600e-05,1.5599974202608900e-11,0
58,-9.7528350328136554e-11,4.6624951139167745e-06,3.2144035563084293e-05,-2.7481540449167518e-05,1.4056633904894623e-11,0
59,-7.6782856752095980e-11,2.8640735365136755e-06,3.1662451832402862e-05,-2.8798378295889186e-05,1.6089310205344332e-11,0
60,5.7487073386469664e-10,7.7869246262836020e-06,1.6535033141163387e-05,-8.7481085148797855e-06,4.5479288018661993e-11,0
61,1.5274468691069632e-10,-1.7091679716036041e-04,2.6334223300933563e-05,-1.9725102046129397e-04,4.3539764963558299e-11,0
62,1.7196173255744757e-10,-7.7292388218040686e-07,2.5888120801549014e-05,-2.6661044683729421e-05,2.5401879751839067e-11,0
63,-9.5645773035902802e-11,9.7644995977431959e-05,3.2100333609579693e-05,6.5544662367852266e-05,1.4855269863864913e-11,0
64,1.8733657926033278e-10,2.9267151119508755e-06,2.5531210708921384e-05,-2.2604495596970508e-05,1.9241036692809749e-11,0
65,-4.2212604760736855e-10,-1.7870372868798029e-04,3.9679212754861143e-05,-2.1838294144284142e-04,3.4676467003538187e-11,0
66,-4.0290900220851873e-10,-8.5598427661572052e-06,3.9233110261231354e-05,-4.7792953027388559e-05,2.6850896164087660e-11,0
67,-6.7051650702429989e-10,8.9858098064014326e-05,4.5445323051211618e-05,4.4412775012802708e-05,2.9269529030484480e-11,0
68,-3.8753415558581810e-10,-4.8602244098281538e-06,3.8876200170465122e-05,-4.3736424580293276e-05,1.3674667780992562e-11,0
69,1.9217046038580699e-11,1.7014384602878760e-04,2.9433920071443310e-05,1.4070992595734429e-04,3.0835736160603011e-11,0
71,3.4591892872437907e-11,1.7384349306488137e-04,2.9077009975775312e-05,1.4476648308910605e-04,1.5990365021224752e-11,0
72,-2.6760750660235345e-10,9.8417922248478923e-05,3.6092235411377321e-05,6.2325686837101608e-05,2.9431388871917437e-11,0
73,1.5374846809665480e-11,3.6995974527639312e-06,2.9523112484817334e-05,-2.5823515032053403e-05,1.3111908195869973e-11,0
74,2.8298235220069578e-10,-9.4718317143477858e-05,2.3310899681483290e-05,-1.1802921682496115e-04,1.5223984764875656e-11,0
75,3.6390557584373461e-11,1.8006428362093291e-06,2.9035255960184216e-05,-2.7234613123974887e-05,2.9083124043360900e-11,0
76,1.0039898729548639e-11,4.6689791336068653e-06,2.9646957414801628e-05,-2.4977978281194762e-05,2.7072367787935610e-11,0
77,-2.6350658949239930e-11,2.8683549840811387e-06,3.0491724036732902e-05,-2.7623369052651764e-05,2.5745430348794800e-11,0
79,4.2546977147136513e-10,7.7744946177567970e-06,2.0003211546900248e-05,-1.2228716929143451e-05,1.7828434673748233e-11,0
80,3.1558181842724020e-10,-1.7090881373470903e-04,2.2554139062312766e-05,-1.9346295279702179e-04,2.8647499476341200e-11,0
81,3.8616444263233016e-10,-7.6303450291959757e-07,2.0915641363456853e-05,-2.1678675866376450e-05,2.5264434529924156e-11,0
82,-5.3389305022909506e-11,9.7644577064186396e-05,3.1119396355109139e-05,6.6525180709077264e-05,1.4007112838935168e-11,0
83,4.1370920673632830e-10,2.9380235191146797e-06,2.0276220073752591e-05,-1.7338196554637911e-05,1.9937188473294923e-11,0
84,-1.0988795374692006e-10,-1.7868332547293572e-04,3.2430950111650880e-05,-2.1111427558458660e-04,2.8229889155747853e-11,0
85,-3.9305329712656361e-11,-8.5375376301178099e-06,3.0792452416760507e-05,-3.9329990046878317e-05,2.6780871672819365e-11,0
86,-4.7885907694365757e-10,8.9870108397505089e-05,4.0996207398564562e-05,4.8873900998940527e-05,1.4122803572678874e-11,0
87,-1.1760565664224962e-11,-4.8364765074724561e-06,3.0153031128346165e-05,-3.4989507635818621e-05,1.6749431195142135e-11,0
88,7.0582624201356731e-11,1.7014571483330802e-04,2.8241524881154497e-05,1.4190418995215352e-04,3.0550640079693083e-11,0
89,-3.6897112344924435e-10,2.6855344524012682e-04,3.8445279872699101e-05,2.3010816536742773e-04,2.2786001187892084e-11,0
90,9.8127388304579423e-11,1.7384685357915448e-04,2.7602103591468233e-05,1.4624474998768623e-04,1.7036192926199249e-11,0
91,-4.3955374735677930e-10,9.8407716596618858e-05,4.0083777564647600e-05,5.8323939031971258e-05,2.3357725472303938e-11,0
92,2.7544764065314973e-11,3.7011053469772869e-06,2.9240601291117474e-05,-2.5539495944140187e-05,1.5580268159894083e-11,0
93,4.6709851164991270e-10,-9.4706601215553861e-05,1.9036846301105064e-05,-1.1374344751665893e-04,1.3770174266837313e-11,0
94,6.3531186845862175e-11,1.8069492603812673e-06,2.8405216214690537e-05,-2.6598266954309270e-05,2.1246214718683600e-11,0
95,7.8147258928273796e-11,4.6870962753034484e-06,2.8065920237202405e-05,-2.3378823961898957e-05,2.1948886185660571e-11,0
