obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,-1.5814634473309660e-10,-8.5379333110442018e-06,-8.6305204046280551e-06,9.2587093583853299e-08,1.0159152433655346e-11,0
1,-2.1740754124078442e-10,-1.8857970195785417e-05,-1.8855869496771683e-05,-2.1006990137342621e-09,8.2164941370322724e-12,0
2,-5.9261196414407266e-11,-1.0320050789778493e-05,-1.0318392820672148e-05,-1.6579691063456424e-09,7.9868302252303790e-12,0
3,-1.3077253970694309e-10,-8.5366546561200726e-06,-8.6299208241917042e-06,9.3266168071631575e-08,8.7049305321834643e-12,0
4,-1.7495761736814092e-10,-1.8856374022477307e-05,-1.8855092818594199e-05,-1.2812038831080724e-09,7.6250244518516477e-12,0
5,-4.4185077600080017e-11,-1.0319738958168480e-05,-1.0318035307377800e-05,-1.7036507906805079e-09,1.0704397793655571e-11,0
6,2.3547627559908439e-11,-8.5214936372379063e-06,-8.6265406820032368e-06,1.0504704476533051e-07,2.5469890230666611e-11,0
7,-6.7977357831898192e-11,-1.8846908581118425e-05,-1.8852938498762511e-05,6.0299176440859956e-09,2.0204381086017854e-11,0
8,-9.1524985448273808e-11,-1.0325373844252694e-05,-1.0319038539118688e-05,-6.3353051340064403e-09,1.8919681923101327e-11,0
9,1.5472637472396708e-11,-8.5140125451865084e-06,-8.6267175520465352e-06,1.1270500686002680e-07,1.1384712341241888e-11,0
10,-1.0922239687475306e-10,-1.8847319788164053e-05,-1.8854086502938543e-05,6.7667147744903376e-09,9.9935198307291364e-12,0
11,-1.2469503445195524e-10,-1.0333311158670401e-05,-1.0319721476978044e-05,-1.3589681692357437e-08,1.7256364364033798e-11,0
12,-4.7980722179243081e-11,-1.0318016007957159e-05,-1.0317991897985742e-05,-2.4109971416452400e-11,2.7782398423390811e-11,0
13,-1.8703503370816400e-11,-8.5172962728152952e-06,-8.6274661270225027e-06,1.1016985420720749e-07,1.0047039031945714e-11,0
14,-5.4869943367696031e-11,-1.8840922519231147e-05,-1.8853361326381302e-05,1.2438807150154309e-08,8.2017191309904963e-12,0
15,-3.6166440016197453e-11,-1.0323607354603367e-05,-1.0317699449603787e-05,-5.9079049995794500e-09,1.4135764870344797e-11,0
16,2.3981242898056912e-11,-1.0315807124413635e-05,-1.0316347624636636e-05,5.4050022300026069e-10,1.1506909858580852e-11,0
17,3.7062425358812186e-11,-1.0311992396295176e-05,-1.0316027072309232e-05,4.0346760140559678e-09,3.7504230795062875e-11,0
18,-4.0430962799733106e-12,-1.0317153146164725e-05,-1.0316883469826492e-05,-2.6967633823330979e-10,1.3349424833884328e-11,0
19,4.5412794259872333e-11,-8.5210102052073883e-06,-8.6260617596839488e-06,1.0505155447656051e-07,2.5814758872010858e-11,0
20,-2.9116595518749058e-11,-1.8846877407517181e-05,-1.8853664262846297e-05,6.7868553291162894e-09,1.9278638178709957e-11,0
21,-7.4529389821418837e-11,-1.0325818009419147e-05,-1.0318385179622042e-05,-7.4328297971042721e-09,1.7851444311080241e-11,0
22,-3.3121015636748832e-11,-1.0317847438777385e-05,-1.0317422187051977e-05,-4.2525172540774057e-10,1.5574100386856529e-11,0
24,5.8149603738890531e-11,-1.0292316692255173e-05,-1.0315347189375928e-05,2.3030497120755152e-08,2.1080633411425048e-11,0
25,-3.1075161424928700e-11,-1.0317852388802150e-05,-1.0317245866124673e-05,-6.0652267747663140e-10,3.2990405657171908e-11,0
26,1.0081617234091225e-11,-1.0273135455529919e-05,-1.0316282712784772e-05,4.3147257254853012e-08,2.5723661561947475e-11,0
27,3.1638756248662330e-11,-1.0314285771742190e-05,-1.0315769772872571e-05,1.4840011303801740e-09,2.1045005404851343e-11,0
28,-1.0027263925568166e-11,-1.0315916504847599e-05,-1.0316646600126285e-05,7.3009527868597051e-10,1.2860577010137499e-11,0
29,-7.4862354755509589e-11,-8.5387132332144511e-06,-8.6286961989319828e-06,8.9982965717531693e-08,9.6820018209890194e-12,0
30,-1.5042115433080221e-10,-1.8858565887701351e-05,-1.8858403298823148e-05,-1.6258887820274118e-10,7.7098946226800296e-12,0
31,-7.5558799513934701e-11,-1.0319865965449909e-05,-1.0318036593427141e-05,-1.8293720227673544e-09,8.0025889471525955e-12,0
32,-4.1154855140810567e-11,-8.5366994532062521e-06,-8.6279578888100252e-06,9.1258435603773104e-08,8.6245288506330084e-12,0
33,-1.0211059217525645e-10,-1.8856537148556791e-05,-1.8857571830186354e-05,1.0346816295627337e-09,7.9882199637858935e-12,0
34,-6.0955737009832544e-11,-1.0319849665380108e-05,-1.0317676326170950e-05,-2.1733392091575425e-09,1.0471646078923322e-11,0
35,5.5063877115788340e-12,-1.8849085137983938e-05,-1.8855381689548540e-05,6.2965515646018076e-09,2.4858247585676694e-11,0
36,9.5694621851477498e-11,-8.5157901761811691e-06,-8.6249604147997001e-06,1.0917023861853097e-07,1.2718058544007202e-11,0
37,-4.3023608022797129e-11,-1.8850662304393563e-05,-1.8856651476194250e-05,5.9891718006869306e-09,1.0618166470932097e-11,0
38,-1.3871822998565424e-10,-1.0334894284162212e-05,-1.0319312951073493e-05,-1.5581333088718498e-08,1.6836975102046521e-11,0
39,-1.4333997544088989e-10,-8.5513373189478187e-06,-8.6301960942388883e-06,7.8858775291069594e-08,2.1854899143927935e-11,0
40,-1.9790274200431817e-10,-1.8869706452555660e-05,-1.8860401807082041e-05,-9.3046454736183391e-09,1.7339930047996163e-11,0
41,-5.4562766424343303e-11,-1.0318386808722902e-05,-1.0317405851871095e-05,-9.8095685180642775e-10,2.3149645197404731e-11,0
42,-6.8882609234230342e-11,-1.0317300516363506e-05,-1.0317646484106556e-05,3.4596774305055531e-10,2.6961901580822573e-11,0
43,8.8839074735781506e-11,-8.4857853165165933e-06,-8.6251105748496878e-06,1.3932525833309446e-07,1.2597226077228279e-11,0
44,3.4808504629274041e-11,-1.8828148832465696e-05,-1.8855911149366546e-05,2.7762316900849254e-08,8.0375985727032147e-12,0
45,-5.4030570141567593e-11,-1.0342350723415361e-05,-1.0317286080510377e-05,-2.5064642904983810e-08,1.8381348969472414e-11,0
46,1.6989853381613432e-10,-8.5047718322711630e-06,-8.6233350940278061e-06,1.1856326175664314e-07,1.8769373875130719e-11,0
47,6.7257378588775651e-11,-1.8846207505493137e-05,-1.8855413186131765e-05,9.2056806386273864e-09,1.5206499878348710e-11,0
48,-1.0264115528341076e-10,-1.0341412513470948e-05,-1.0318312890769767e-05,-2.3099622701181014e-08,1.9068915863915486e-11,0
49,1.7454781151272417e-10,-1.8828030031460205e-05,-1.8853357467472971e-05,2.5327436012766050e-08,4.4196777405119396e-11,0
50,-2.5498347643170215e-11,-1.0316830588519635e-05,-1.0316525008906025e-05,-3.0557961360997441e-10,1.3247003170097432e-11,0
51,-2.8278648250714388e-12,-1.0315704011203825e-05,-1.0315993000040288e-05,2.8898883646376902e-10,1.1264030282438229e-11,0
52,-5.4063239615016761e-11,-1.0317357415059113e-05,-1.0317077302216531e-05,-2.8011284258230114e-10,1.4814683952369365e-11,0
53,6.7545597523588417e-12,-1.0314220686260915e-05,-1.0315698392821092e-05,1.4777065601769023e-09,1.3601039581578316e-11,0
54,-1.2917970856189094e-10,-1.0349016240618000e-05,-1.0318630448000735e-05,-3.0385792617264968e-08,2.2523415224627788e-11,0
55,1.4422514910712754e-11,-1.0308979997326884e-05,-1.0315437566172146e-05,6.4575688452618926e-09,2.3828679173634894e-11,0
56,5.8508707207617742e-12,-8.5401694092318917e-06,-8.6269283018163200e-06,8.6758892584428297e-08,9.5811788119469885e-12,0
57,-8.4478523767831214e-11,-1.8860015473799209e-05,-1.8860731275383722e-05,7.1580158451275120e-10,7.7847261750520784e-12,0
58,-9.0329394463935619e-11,-1.0319840917312299e-05,-1.0317687683912248e-05,-2.1532334000517859e-09,8.0372107177979406e-12,0
59,8.2776406141850709e-12,-1.0314449885823890e-05,-1.0315494884810483e-05,1.0449989865930998e-09,2.1835860204512057e-11,0
60,4.5842956316991076e-11,-8.5372730672735216e-06,-8.6260523376560767e-06,8.8779270382555102e-08,9.2014658772009612e-12,0
61,-3.0291621633927089e-11,-1.8857678365147637e-05,-1.8859900352763099e-05,2.2219876154617470e-09,7.9839466014842041e-12,0
62,-7.6134577958509350e-11,-1.0320374439492293e-05,-1.0317313317866199e-05,-3.0611216260944803e-09,1.0811120487596160e-11,0
63,-3.3914674707087467e-11,-1.0315786306520653e-05,-1.0316355945273931e-05,5.6963875327806809e-10,1.3249168013417072e-11,0
64,1.7439062197543777e-10,-8.5170606676874400e-06,-8.6232367018541166e-06,1.0617603416667663e-07,1.6072584108942118e-11,0
65,2.2905763280973710e-11,-1.8853983511699915e-05,-1.8859174624566245e-05,5.1911128663303886e-09,1.2613757805201412e-11,0
66,-1.5148485881645397e-10,-1.0336912146316490e-05,-1.0318885409403479e-05,-1.8026736913010966e-08,1.7557200179986796e-11,0
67,1.6781489164013770e-10,-1.8839603391150941e-05,-1.8856281007051877e-05,1.6677615900935575e-08,3.5346792051685840e-11,0
68,-5.3973966648280766e-11,-1.0316990244462371e-05,-1.0316637217524749e-05,-3.5302693762194796e-10,9.6288834500010550e-12,0
69,-8.8822100093669797e-11,-1.0316649546230619e-05,-1.0317349821731349e-05,7.0027550073040027e-10,2.5654069926542404e-11,0
70,2.1915219092720869e-10,-8.4906801708362067e-06,-8.6222562696117493e-06,1.3157609877554257e-07,2.6350697076021158e-11,0
71,1.1756226301209320e-10,-1.8846898552115840e-05,-1.8858236804183211e-05,1.1338252067370942e-08,1.8861967016502898e-11,0
72,-1.0158992796235120e-10,-1.0356170484823735e-05,-1.0317590134491226e-05,-3.8580350332508730e-08,2.0462138078920633e-11,0
74,-9.8968764285980086e-11,-8.5761559860640657e-06,-8.6292242121742546e-06,5.3068226110188936e-08,1.2822560695539987e-11,0
75,-1.4241353586606496e-10,-1.8892738680793136e-05,-1.8864537686534973e-05,-2.8200994258163791e-08,1.1836047010024814e-11,0
76,-4.3444771447736027e-11,-1.0316597802358086e-05,-1.0316208441238307e-05,-3.8936111977880034e-10,1.4261157980993571e-11,0
