obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
4,1.8181349574414802e-11,-4.8639754901443066e-06,-4.8479644352858506e-06,-1.6011054858456041e-08,6.1335412476776339e-11,0
6,8.2172884416531214e-11,3.6121387509604336e-06,3.6101275675141923e-06,2.0111834462412619e-09,5.1266267860337570e-11,0
7,2.6467268941288630e-11,-4.8656149515304004e-06,-4.8472578411560506e-06,-1.8357110374349770e-08,4.2609996574569928e-11,0
9,6.4790175939081450e-12,7.1897332105030562e-07,5.9961856666718557e-07,1.1935475438312005e-07,2.2648346762268750e-11,0
10,-6.4795124645138414e-11,-7.7634413850182838e-06,-7.8649992448972987e-06,1.0155785987901493e-07,1.9930729496060669e-11,0
11,-7.1274142271642691e-11,-8.4823836919794247e-06,-8.4601090734967847e-06,-2.2274618482640032e-08,3.1251639428404838e-11,0
15,3.3734848724837345e-11,7.2106847577840111e-07,6.0194284831020296e-07,1.1912562746819815e-07,7.0079742862900457e-12,0
17,-5.9742306533758613e-11,7.0748660305208766e-07,5.9397144450434016e-07,1.1351515854774750e-07,2.7800992471410778e-11,0
18,-1.4600255707791740e-10,-7.7728039476754329e-06,-7.8719243297928343e-06,9.9120382117401373e-08,2.6281332148481591e-11,0
19,6.4239345871225349e-11,2.9001592794196396e-06,3.0223211975958013e-06,-1.2216191817616168e-07,2.7834808622054324e-11,0
21,-8.1763211604231704e-11,-4.8725934051011563e-06,-4.8564873567756072e-06,-1.6106048325549133e-08,5.4213115841635866e-11,0
22,-8.6260250474354203e-11,-8.4802952559116795e-06,-8.4613870362207427e-06,-1.8908219690936845e-08,3.1062203225457555e-11,0
23,-4.0180746812714853e-11,7.0843012050288839e-07,5.9563958567934232e-07,1.1279053482354607e-07,3.8795897693834821e-11,0
24,-1.2850721506151500e-10,-7.7719662508173720e-06,-7.8704323884136962e-06,9.8466137596324189e-08,2.8631917688684445e-11,0
25,3.9808829234726689e-11,2.8989867013034382e-06,3.0202378488593467e-06,-1.2125114755590850e-07,2.0594929353485071e-11,0
26,-3.7191798004754989e-13,3.6073743787412051e-06,3.6030884364007345e-06,4.2859423404705486e-09,2.7758867368691290e-11,0
27,-8.8698386144728264e-11,-4.8730167470881647e-06,-4.8570787641261360e-06,-1.5937982962028742e-08,2.4767436902678271e-11,0
28,-8.8326468199606757e-11,-8.4803693099957250e-06,-8.4615632360183642e-06,-1.8806073977360868e-08,3.2828855329420837e-11,0
29,-2.2121136899308684e-11,7.0925303915494661e-07,5.9717964584482202e-07,1.1207339331012459e-07,6.1669230012188287e-11,0
30,-1.1264557876431626e-10,-7.7712898779959058e-06,-7.8690797637259116e-06,9.7789885730005800e-08,8.1120059002887547e-11,0
31,1.8403298147401081e-11,2.8983782847016165e-06,3.0184124602763929e-06,-1.2003417557477634e-07,4.7471127194082973e-11,0
32,-3.7178390709937536e-12,3.6074282780398578e-06,3.6028031079903361e-06,4.6251700495217396e-09,4.5994773572984996e-11,0
33,-9.4242280874162326e-11,-4.8730922639220534e-06,-4.8575515280161286e-06,-1.5540735905924777e-08,3.8954925385265030e-11,0
34,-9.0524441828177132e-11,-8.4805089786352261e-06,-8.4617506714971130e-06,-1.8758307138113159e-08,5.6358370437250324e-11,0
35,5.0106753566720923e-11,7.1351061937171417e-07,6.0333898690903796e-07,1.1017163246267621e-07,8.7588005901766694e-12,0
36,-5.6908380237633412e-11,-7.7689961163647514e-06,-7.8643266910073994e-06,9.5330574642648038e-08,9.2585253189148764e-12,0
37,-3.5325256338638428e-11,2.8961096102154971e-06,3.0138306776736949e-06,-1.1772106745819784e-07,1.1981676890545770e-11,0
38,1.4781497171831238e-11,3.6096048009661569e-06,3.6043806664742678e-06,5.2241344918890301e-09,7.8915364225421480e-12,0
39,-9.2233636620895022e-11,-4.8728886807205413e-06,-4.8573802378821828e-06,-1.5508442838358507e-08,6.7115920980224972e-12,0
40,-1.0701513384128098e-10,-8.4825023045961151e-06,-8.4631569398491068e-06,-1.9345364747008298e-08,7.4200762362898100e-12,0
41,1.5228492090100810e-10,3.6234747645778193e-06,3.6161064759750136e-06,7.3682886028056903e-09,4.3879051152239958e-11,0
42,3.8715831613386471e-11,-4.8560072556987771e-06,-4.8462133267093856e-06,-9.7939289893915431e-09,4.6786607313630803e-11,0
43,-1.1356908959925397e-10,-8.4794578629032290e-06,-8.4637158381994907e-06,-1.5742024703738363e-08,7.9370393260272684e-11,0
45,3.3715023799058013e-11,-4.8564449705579271e-06,-4.8466397780528527e-06,-9.8051925050744000e-09,7.5077908216703932e-11,0
48,2.1260370007700379e-11,-4.8622163994534867e-06,-4.8477018672270314e-06,-1.4514532226455335e-08,7.4059251047864303e-11,0
50,4.3516103353439052e-11,7.0505510591347201e-07,6.0277695938426003e-07,1.0227814652921198e-07,2.5003406738764171e-11,0
51,-6.1605959156503006e-11,-7.7748875599095713e-06,-7.8647272840546384e-06,8.9839724145067171e-08,2.2618611830288551e-11,0
52,-3.4858741052760739e-11,2.9030781268212652e-06,3.0138704604603561e-06,-1.1079233363909091e-07,2.0010616102693731e-11,0
54,-9.6464700442840674e-11,-4.8717312123966634e-06,-4.8577410481588728e-06,-1.3990164237790624e-08,3.8386731279110865e-11,0
55,-1.0512206249068280e-10,-8.4799037109893269e-06,-8.4629955053667765e-06,-1.6908205622550380e-08,2.8915122082230865e-11,0
56,6.7641964971790519e-11,7.0586471157717745e-07,6.0483432820974709e-07,1.0103038336743036e-07,3.5539927464951402e-11,0
57,-3.9931095855645923e-11,-7.7742581501656291e-06,-7.8628789277655535e-06,8.8620777599924394e-08,2.7232008452919373e-11,0
58,-6.2568949229487953e-11,2.9021460746687933e-06,3.0115074311372005e-06,-1.0936135646840728e-07,2.0624068410795655e-11,0
59,5.0730155882430598e-12,3.6080390051883987e-06,3.6035527612301420e-06,4.4862439582567238e-09,2.9529177487919312e-11,0
60,-1.0250004521399656e-10,-4.8722087892341150e-06,-4.8582557211840140e-06,-1.3953068050100941e-08,2.5127287191361526e-11,0
61,-1.0757306083525185e-10,-8.4801016468081039e-06,-8.4632045179054866e-06,-1.6897128902617324e-08,3.6745957301647768e-11,0
62,8.6707570955259924e-11,7.0651841929257782e-07,6.0646017619022178e-07,1.0005824310235603e-07,8.4434596394497158e-11,0
63,-2.2871796570871349e-11,-7.7738787445042271e-06,-7.8614241705805717e-06,8.7545426076344606e-08,6.2311688530070721e-11,0
65,2.6870724257946491e-12,3.6080932912566609e-06,3.6033492963690954e-06,4.7439948875654432e-09,5.3662155730315665e-11,0
66,-1.0689229508879663e-10,-4.8721516269769824e-06,-4.8586302768417192e-06,-1.3521350135263226e-08,4.4857393021678318e-11,0
67,-1.0957936754171938e-10,-8.4803729379990048e-06,-8.4633756087016446e-06,-1.6997329297360186e-08,6.2187937630486406e-11,0
72,4.2089425973224156e-11,3.6089244016867042e-06,3.6067093908238210e-06,2.2150108628832434e-09,5.4573343300118810e-11,0
74,-6.6393307824272897e-11,-4.8693984056906101e-06,-4.8551766653114905e-06,-1.4221740379119549e-08,5.0910035320389304e-11,0
78,1.4018766537560253e-10,7.1091486599644815e-07,6.1102077099031896e-07,9.9894095006129191e-08,1.9052167481236893e-11,0
81,6.3938953127323851e-11,3.6088360742354483e-06,3.6085726418334464e-06,2.6343240200198153e-10,4.3261978670951158e-11,0
83,-3.2641070414616986e-11,-4.8672904398479322e-06,-4.8522983929357488e-06,-1.4992046912183348e-08,3.6869822959938757e-11,0
85,-9.6580023691963826e-11,-8.4760255002500013e-06,-8.4622670702705055e-06,-1.3758429979495828e-08,4.5371880450362201e-11,0
87,1.6904977854959900e-10,7.1522870495003416e-07,6.1348203072981329e-07,1.0174667422022086e-07,4.6370606470031145e-11,0
88,7.6246641236914713e-11,-7.7687145959267137e-06,-7.8529716979931632e-06,8.4257102066449534e-08,4.9477735196496500e-11,0
