obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,8.4504611454281128e-11,6.1509386178760367e-06,6.0925935654735001e-06,5.8345052402536620e-08,3.2729268804741507e-11,0
1,-2.6588194650236563e-11,8.8609979094732283e-06,8.8227383137453337e-06,3.8259595727894573e-08,3.0301582108776703e-11,0
2,-1.1109280617528234e-10,2.7101179388448401e-06,2.7293591709865583e-06,-1.9241232141718169e-08,2.7742416698656683e-11,0
3,-8.8398627493223942e-11,6.1229641289987577e-06,6.0908866279087040e-06,3.2077501090053678e-08,1.0601559545226494e-11,0
4,-1.6213741026789228e-10,8.8515288180464682e-06,8.8214001430469444e-06,3.0128674999523839e-08,9.5724267237012472e-12,0
5,-7.3738782770882354e-11,2.7285600642775257e-06,2.7297279378536994e-06,-1.1678735761737444e-09,1.0747278790134170e-11,0
6,-4.3134815292472813e-11,6.1265861178113647e-06,6.0913334818938673e-06,3.5252635917497331e-08,1.0859093950252693e-11,0
7,-1.1031518508171583e-10,8.8543416908348944e-06,8.8219117430805809e-06,3.2429947754313544e-08,1.0354393443759652e-11,0
8,-6.7180369813563715e-11,2.7277445457949204e-06,2.7297926839018965e-06,-2.0481381069760961e-09,1.2769024638472759e-11,0
11,-3.9584789612397776e-11,2.7310689650903233e-06,2.7300651133413588e-06,1.0038517489644941e-09,5.2634465536957124e-11,0
12,-1.5557857685461726e-10,6.1138417241871773e-06,6.0902234131542318e-06,2.3618311032945462e-08,2.1897255389217047e-11,0
13,-1.9761088091451185e-10,8.8445859842290614e-06,8.8210499413967660e-06,2.3536042832295368e-08,2.9278950081683694e-11,0
14,-4.2032303985532115e-11,2.7306417365925185e-06,2.7300409509586912e-06,6.0078563382737682e-10,8.3394458100253761e-12,0
15,-1.5590084225002633e-10,6.1100129146417215e-06,6.0902202316816777e-06,1.9792682960043800e-08,2.8376021209562208e-11,0
16,-2.4935698709965469e-10,8.8351223032365547e-06,8.8205390928261032e-06,1.4583210410451533e-08,3.2947071729828035e-11,0
20,-8.5052160843940519e-11,2.7268710609666159e-06,2.7296162497781311e-06,-2.7451888115151711e-09,2.8619606297807858e-11,0
21,2.8200725104597404e-11,6.1462175270296515e-06,6.0920377215272596e-06,5.4179805502391924e-08,3.1463606879024327e-11,0
22,-9.5980500780258151e-11,8.8574222448936993e-06,8.8220532581341017e-06,3.5368986759597607e-08,3.1144034596307580e-11,0
23,-1.2418122600077949e-10,2.7111939309501509e-06,2.7292299593211212e-06,-1.8036028370970268e-08,2.7509706945172365e-11,0
24,-5.6041198657081849e-11,8.8683478282110956e-06,8.8224475474228442e-06,4.5900280788251419e-08,4.0156837872916117e-11,0
29,-7.4058160235686787e-11,8.8550500234321153e-06,8.8222696801445380e-06,3.2780343287577301e-08,3.4413189143308330e-11,0
30,-1.0354041150754908e-10,2.7241513499958597e-06,2.7294337298336976e-06,-5.2823798378378808e-09,2.9295834318014961e-11,0
31,-9.9315675095524876e-11,6.1177863407797448e-06,6.0907788524918730e-06,2.7007488287871739e-08,2.1218897942789454e-11,0
32,-1.6247844115916453e-10,8.8477071176588928e-06,8.8213967763174215e-06,2.6310341341471375e-08,2.3020373869309109e-11,0
33,-6.3162766012882794e-11,2.7299083797112204e-06,2.7298323465414725e-06,7.6033169747937856e-11,2.7751289955912345e-11,0
37,1.7474201207750957e-10,6.1883884425358027e-06,6.0934844082929340e-06,9.4904034242868650e-08,3.5291213651152666e-11,0
38,4.9226498298055620e-11,8.8632659828481730e-06,8.8234867725257756e-06,3.9779210322397464e-08,2.9591885821085397e-11,0
39,-1.2551551384926180e-10,2.6749197037986144e-06,2.7292167869475747e-06,-5.4297083148960230e-08,3.1371182859522161e-11,0
40,4.5935338865930207e-11,6.1305562206806496e-06,6.0922128014078371e-06,3.8343419272812556e-08,1.0455194300608480e-11,0
41,-3.6885493253859976e-11,8.8557849512744397e-06,8.8226366566224862e-06,3.3148294651953432e-08,1.0276462931282434e-11,0
42,-8.2820832163759447e-11,2.7252208119141891e-06,2.7296382779296381e-06,-4.4174660154489831e-09,1.2418325931341355e-11,0
45,-6.3613554335322668e-11,2.7303177800044008e-06,2.7298278962632350e-06,4.8988374116576557e-10,8.3435422655583085e-11,0
46,-5.9087073639017376e-11,6.1181221366153268e-06,6.0911759978051898e-06,2.6946138810137019e-08,1.4859395347348892e-11,0
47,-1.1956054922763984e-10,8.8481449820789621e-06,8.8218204708785281e-06,2.6324511200433981e-08,1.8053725907923625e-11,0
48,-6.0473475558883633e-11,2.7300139625835267e-06,2.7298588957890539e-06,1.5506679447271812e-10,8.1807188763392135e-12,0
49,-1.2905947591727266e-10,6.1103921404660755e-06,6.0904852153613508e-06,1.9906925104724652e-08,1.5139965864687199e-11,0
50,-1.8659770119467586e-10,8.8411151041110220e-06,8.8211586658503158e-06,1.9956438260706124e-08,1.9118149427177532e-11,0
51,-5.7538225162624011e-11,2.7307532057176814e-06,2.7298878732055210e-06,8.6533251216047144e-10,2.4017177469814522e-11,0
53,-1.5743192576182007e-10,8.8439596999459469e-06,8.8214465965912078e-06,2.2513103354739080e-08,6.7779078395404258e-11,0
54,-5.5874506102511492e-11,2.7305782452830864e-06,2.7299042977940846e-06,6.7394748900174512e-10,7.4783715448484344e-11,0
55,-7.0829529702499519e-11,6.1081141266767537e-06,6.0910600737804014e-06,1.7054052896352279e-08,3.1130036368919918e-11,0
56,-1.8231797036323447e-10,8.8344594270034840e-06,8.8212009162637142e-06,1.3258510739769773e-08,2.5387718170795645e-11,0
57,-1.1148844057852136e-10,2.7263058252889084e-06,2.7293552651995477e-06,-3.0494399106392923e-09,2.9553874036012721e-11,0
58,8.5973970364238590e-12,8.8673963026886585e-06,8.8230856733931642e-06,4.4310629295494283e-08,3.7936242446960448e-11,0
62,1.3251610431132279e-10,6.1507954479886329e-06,6.0930675451467464e-06,5.7727902841886469e-08,3.4019451472965449e-11,0
63,-9.5358193964630021e-12,8.8565583713376764e-06,8.8229066584221994e-06,3.3651712915476971e-08,2.7835846650249595e-11,0
64,-1.4205192382780386e-10,2.7057790914376129e-06,2.7290535359896915e-06,-2.3274444552078601e-08,2.6000703867989571e-11,0
65,7.4966819100169032e-11,6.1265635694900816e-06,6.0924994063579530e-06,3.4064163132128605e-08,1.0779348249968014e-11,0
66,-2.8201020602259746e-11,8.8526741247585677e-06,8.8227223915843628e-06,2.9951733174204886e-08,9.7308036585611564e-12,0
67,-1.0316783975734644e-10,2.7260746176035328e-06,2.7294374079412903e-06,-3.3627903377575187e-09,1.0472489912319828e-11,0
70,-7.1438870172660041e-11,2.7305738683628192e-06,2.7297506430802389e-06,8.2322528258027859e-10,5.9045234550108964e-11,0
71,1.7379902372911965e-11,6.1205915623214016e-06,6.0919308960628256e-06,2.8660666258575945e-08,2.0389523691922487e-11,0
72,-6.7199388194674392e-11,8.8495772651523558e-06,8.8223373914015190e-06,2.7239873750836726e-08,2.2155379050295572e-11,0
73,-8.4579290570487144e-11,2.7289317125981510e-06,2.7296209180540864e-06,-6.8920545593535232e-10,2.8585754267525325e-11,0
74,-1.6245049212379776e-10,6.0845263954167894e-06,6.0901555721445054e-06,-5.6291767277160285e-09,2.1733262132166958e-11,0
75,-2.0987416271413695e-10,8.8161648624067446e-06,8.8209288756694918e-06,-4.7640132627472343e-09,1.3905845288211732e-11,0
76,-4.7423670394929107e-11,2.7316987774212733e-06,2.7299877262423368e-06,1.7110511789364323e-09,1.0936389373334687e-11,0
79,-1.1182338735880985e-10,2.7284339180265287e-06,2.7293519585336630e-06,-9.1804050713436994e-10,3.6780155398486234e-11,0
80,1.6819393682661264e-10,6.1436293368986872e-06,6.0934197643007747e-06,5.0209572597912464e-08,1.1041339962739135e-11,0
81,6.5765765713404156e-11,8.8584796546376660e-06,8.8236500516928823e-06,3.4829602944783607e-08,1.0419121415656653e-11,0
82,-1.0242817117176414e-10,2.7148959669438810e-06,2.7294447101069517e-06,-1.4548743163070705e-08,1.2914982468609380e-11,0
83,4.3853564618578656e-11,6.1215023902791085e-06,6.0921922496895128e-06,2.9310140589595726e-08,1.3527438192253236e-11,0
84,-3.4779432248550323e-11,8.8503288613655737e-06,8.8226574481048526e-06,2.7671413260721108e-08,1.4268555090853207e-11,0
85,-7.8632996874892896e-11,2.7288166750830470e-06,2.7296796211306861e-06,-8.6294604763915972e-10,8.0718733374465325e-12,0
86,-3.3755780440186782e-11,2.7353748190944022e-06,2.7301226585601888e-06,5.2521605342133808e-09,1.1770195064564726e-11,0
90,1.8476967781347582e-10,6.1403869568155134e-06,6.0935834035427402e-06,4.6803553272773190e-08,4.3482138631842953e-11,0
92,-1.2887114480960344e-10,2.7154260954717624e-06,2.7291836594447314e-06,-1.3757563972969051e-08,3.2648551089770560e-11,0
93,6.6011136695803209e-11,8.8658850958978769e-06,8.8236524740474305e-06,4.2232621850446338e-08,4.6375820920688951e-11,0
97,1.5135864759683171e-10,6.1295121647729489e-06,6.0932535627433287e-06,3.6258602029620259e-08,1.0802199496738240e-11,0
98,3.5884718080030415e-11,8.8531024056651836e-06,8.8233550596326335e-06,2.9747346032550119e-08,9.9301885243609041e-12,0
99,-1.1547392959153004e-10,2.7235931446120340e-06,2.7293159196039888e-06,-5.7227749919548104e-09,1.0178026381461608e-11,0
100,2.0474175892611273e-10,6.1551335925197348e-06,6.0937805721770928e-06,6.1353020342641980e-08,3.1739539381609465e-11,0
101,5.1517084374916114e-11,8.8559562663667601e-06,8.8235093856789112e-06,3.2446880687848895e-08,2.6976165192121415e-11,0
102,-1.5322467466659757e-10,2.7008312008559854e-06,2.7289432362161018e-06,-2.8112035360116403e-08,2.8722150475359730e-11,0
105,-9.4589743831404901e-11,2.7300976929199930e-06,2.7295220927294961e-06,5.7560019049691198e-10,7.4931326213791185e-11,0
106,-6.5652609927826005e-11,6.1026787816428896e-06,6.0911111814339483e-06,1.1567600208941236e-08,1.7168248219758444e-11,0
107,-1.3167161445565317e-10,8.8340909705133391e-06,8.8217009078656361e-06,1.2390062647703047e-08,1.1279072631003235e-11,0
108,-6.6019004378168276e-11,2.7314444128287603e-06,2.7298041491485867e-06,1.6402636801735526e-09,1.0756019048088645e-11,0
109,-8.9789229888354039e-11,6.0910470703404163e-06,6.0908728995859702e-06,1.7417075444601913e-10,3.0444412701106999e-11,0
110,-1.4651898866096470e-10,8.8228904963853078e-06,8.8215543314282946e-06,1.3361649570131797e-09,2.4953859829150533e-11,0
111,-5.6729758598836490e-11,2.7318786081621072e-06,2.7298958545594622e-06,1.9827536026450452e-09,1.1793027642991288e-11,0
113,-1.6314145586741343e-11,8.8484999056022591e-06,8.8228397413437756e-06,2.5660164258483478e-08,7.0930022365829848e-11,0
115,4.4999533421633334e-11,6.1005113825415500e-06,6.0922035629373731e-06,8.3078196041768248e-09,1.4700339005074957e-11,0
116,-7.2948386247198060e-12,8.8353016688179700e-06,8.8229287818612088e-06,1.2372886956761180e-08,1.3519699613056219e-11,0
117,-5.2294372011968113e-11,2.7348331376643312e-06,2.7299396416395980e-06,4.8934960247332186e-09,1.1890489469395599e-11,0
118,6.2571234592827781e-11,6.1076102945917601e-06,6.0923770345101965e-06,1.5233260081563587e-08,7.8157281402117149e-11,0
119,-7.4049984672145830e-11,8.8348711296398763e-06,8.8222697608554412e-06,1.2601368784435075e-08,3.5719002236263753e-11,0
120,-1.3662121917680293e-10,2.7273127055490662e-06,2.7291071490615372e-06,-1.7944435124710151e-09,3.3202056061520805e-11,0
121,2.1839311514137137e-10,6.1436858381997209e-06,6.0939153412703499e-06,4.9770496929370956e-08,7.6964185228441401e-11,0
122,5.9587384532389844e-11,8.8522377492387559e-06,8.8235890573992432e-06,2.8648691839512722e-08,6.0339824897602928e-11,0
123,-1.5880573070283776e-10,2.7085708871107256e-06,2.7288881388433892e-06,-2.0317251732663640e-08,4.6304762234579064e-11,0
124,2.2728913432093328e-10,6.1349866056891605e-06,6.0940031646645630e-06,4.0983441024597495e-08,1.0851755507943770e-11,0
125,1.0055615270295166e-10,8.8537865345879666e-06,8.8239935097958525e-06,2.9793024792114099e-08,1.0477187198145625e-11,0
126,-1.2673298170734571e-10,2.7187951092671331e-06,2.7292047678458294e-06,-1.0409658578696326e-08,1.0630353699330184e-11,0
128,1.3699913819311472e-10,8.8570219498127628e-06,8.8243532827028547e-06,3.2668667109908106e-08,4.6477421614727209e-11,0
