obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,2.9348467821290233e-14,-9.1757057865960527e-05,-9.1759612970650082e-05,2.5551046895546650e-09,4.2651521029618147e-11,0
2,-3.6949608538394033e-10,8.9144220168001762e-05,8.9121122987006609e-05,2.3097180995153787e-08,6.7527069304599211e-11,0
3,4.0307030471054707e-10,-1.1687589189375916e-05,-1.1694327537407141e-05,6.7383480312250844e-09,1.2912503863814470e-11,0
4,3.7657577717732808e-10,-1.0039984494087696e-05,-1.0025477563172157e-05,-1.4506930915539248e-08,9.4143163032651792e-12,0
5,5.8350895154485529e-10,-8.3168385500235684e-05,-8.3176321593252101e-05,7.9360930164171055e-09,9.8556933365403860e-12,0
6,5.0028980678016392e-10,-1.3118826176564125e-05,-1.3122914906298048e-05,4.0887297339233181e-09,5.1187872548437381e-12,0
7,-2.6494527517429154e-11,1.6475829885532860e-06,1.6484867168933530e-06,-9.0372834006703781e-10,7.4497164600944569e-12,0
8,1.8043864672035063e-10,-7.1480765710047953e-05,-7.1489216298946127e-05,8.4505888981741646e-09,1.3536159266136727e-11,0
9,9.7219501998894717e-11,-1.4312197491039846e-06,-1.4351244992266900e-06,3.9047501227053756e-09,6.2981838201902447e-12,0
10,2.0693317426121525e-10,-7.3128330562276765e-05,-7.3137607981072281e-05,9.2774187955156542e-09,6.6501999708922373e-12,0
11,1.2371402952926252e-10,-3.0788257121550089e-06,-3.0857883147612759e-06,6.9626026062669750e-09,3.5796577888795471e-12,0
12,-8.3219144684844046e-11,7.0049558165664709e-05,7.0055650955403438e-05,-6.0927897387285908e-09,2.3549097729613697e-12,0
13,9.2484452860481881e-11,-1.1695304694847412e-05,-1.1696744579790474e-05,1.4398849430618610e-09,4.6094570743481421e-12,0
14,8.6552571825442298e-11,-1.0046703883261239e-05,-1.0027745167895986e-05,-1.8958715365252892e-08,4.3724502766403906e-12,0
15,3.3400884609716522e-10,-7.3846175143473750e-05,-7.3845926183335912e-05,-2.4896013783783522e-10,1.3470469374411275e-11,0
16,3.8836436744879742e-10,-5.7350728937643602e-06,-5.7196975630793579e-06,-1.5375330685002291e-08,4.1300507001736083e-12,0
17,-5.9318810313562644e-12,1.6485669026562559e-06,1.6486616057249530e-06,-9.4703068697081678e-11,4.1831790205058560e-12,0
18,2.4152439329029997e-10,-6.2150890727794006e-05,-6.2154710229590500e-05,3.8195017964940715e-09,1.1502072786206985e-11,0
19,2.9587991482038704e-10,5.9602241356680914e-06,5.9571370590960560e-06,3.0870765720353803e-09,4.6965769194800586e-12,0
20,2.4745627432275248e-10,-6.3799509720935399e-05,-6.3800963770715529e-05,1.4540497801304470e-09,7.5299900042039479e-12,0
21,3.0181179587025521e-10,4.3116281790546787e-06,4.3091964209404322e-06,2.4317581142465074e-09,3.6398515122026626e-12,0
22,5.4355521232532296e-11,6.8111144197187216e-05,6.8118365217073991e-05,-7.2210198867746992e-09,9.9901412467147310e-12,0
23,-7.4412407851988279e-14,-9.1760145808112521e-05,-9.1759632173590196e-05,-5.1363452232492789e-10,5.8334094067921576e-11,0
24,2.0042395957657519e-10,-1.1684683251142816e-05,-1.1695904572555712e-05,1.1221321412896101e-08,3.1674048670869180e-11,0
