obs_index,gravity_template_s,obs_minus_base_s,fit_s,obs_minus_base_minus_fit_s,sigma_s,flag
0,8.4504611454281128e-11,6.1509386178760367e-06,8.2515643788996744e-06,-2.1006257610236377e-06,3.2729268804741507e-11,0
1,-2.6588194650236563e-11,8.8609979094732283e-06,8.2237580789342152e-06,6.3723983053901309e-07,3.0301582108776703e-11,0
2,-1.1109280617528234e-10,2.7101179388448401e-06,8.2026067491683663e-06,-5.4924888103235261e-06,2.7742416698656683e-11,0
3,-8.8398627493223942e-11,6.1229641289987577e-06,8.2082870552298534e-06,-2.0853229262310957e-06,1.0601559545226494e-11,0
4,-1.6213741026789228e-10,8.8515288180464682e-06,8.1898303901691892e-06,6.6169842787727908e-07,9.5724267237012472e-12,0
5,-7.3738782770882354e-11,2.7285600642775257e-06,8.2119563840918231e-06,-5.4833963198142974e-06,1.0747278790134170e-11,0
6,-4.3134815292472813e-11,6.1265861178113647e-06,8.2196164939556171e-06,-2.0930303761442524e-06,1.0859093950252693e-11,0
7,-1.1031518508171583e-10,8.8543416908348944e-06,8.2028013861223270e-06,6.5154030471256743e-07,1.0354393443759652e-11,0
8,-6.7180369813563715e-11,2.7277445457949204e-06,8.2135979413121618e-06,-5.4858533955172414e-06,1.2769024638472759e-11,0
11,-3.9584789612397776e-11,2.7310689650903233e-06,8.2205050580526692e-06,-5.4894360929623459e-06,5.2634465536957124e-11,0
12,-1.5557857685461726e-10,6.1138417241871773e-06,8.1914720526287857e-06,-2.0776303284416084e-06,2.1897255389217047e-11,0
13,-1.9761088091451185e-10,8.8445859842290614e-06,8.1809514537177326e-06,6.6363453051132879e-07,2.9278950081683694e-11,0
14,-4.2032303985532115e-11,2.7306417365925185e-06,8.2198924502591000e-06,-5.4892507136665814e-06,8.3394458100253761e-12,0
15,-1.5590084225002633e-10,6.1100129146417215e-06,8.1913913902657798e-06,-2.0813784756240583e-06,2.8376021209562208e-11,0
16,-2.4935698709965469e-10,8.8351223032365547e-06,8.1679995101933714e-06,6.6712279304318336e-07,3.2947071729828035e-11,0
20,-8.5052160843940519e-11,2.7268710609666159e-06,8.2091246689218404e-06,-5.4822536079552244e-06,2.8619606297807858e-11,0
21,2.8200725104597404e-11,6.1462175270296515e-06,8.2374716324117740e-06,-2.0912541053821225e-06,3.1463606879024327e-11,0
22,-9.5980500780258151e-11,8.8574222448936993e-06,8.2063893280023939e-06,6.5103291689130542e-07,3.1144034596307580e-11,0
23,-1.2418122600077949e-10,2.7111939309501509e-06,8.1993307447131426e-06,-5.4881368137629917e-06,2.7509706945172365e-11,0
24,-5.6041198657081849e-11,8.8683478282110956e-06,8.2163860528506562e-06,6.5196177536043942e-07,4.0156837872916117e-11,0
29,-7.4058160235686787e-11,8.8550500234321153e-06,8.2118764445718842e-06,6.4317357886023111e-07,3.4413189143308330e-11,0
30,-1.0354041150754908e-10,2.7241513499958597e-06,8.2044970979582856e-06,-5.4803457479624258e-06,2.9295834318014961e-11,0
31,-9.9315675095524876e-11,6.1177863407797448e-06,8.2055545407582924e-06,-2.0877681999785476e-06,2.1218897942789454e-11,0
32,-1.6247844115916453e-10,8.8477071176588928e-06,8.1897450308413186e-06,6.5796208681757419e-07,2.3020373869309109e-11,0
33,-6.3162766012882794e-11,2.7299083797112204e-06,8.2146035392472704e-06,-5.4846951595360500e-06,2.7751289955912345e-11,0
37,1.7474201207750957e-10,6.1883884425358027e-06,8.2741506139388037e-06,-2.0857621714030010e-06,3.5291213651152666e-11,0
38,4.9226498298055620e-11,8.8632659828481730e-06,8.2427343400246592e-06,6.2053164282351385e-07,2.9591885821085397e-11,0
39,-1.2551551384926180e-10,2.6749197037986144e-06,8.1989967752199215e-06,-5.5240770714213071e-06,3.1371182859522161e-11,0
40,4.5935338865930207e-11,6.1305562206806496e-06,8.2419105696149192e-06,-2.1113543489342695e-06,1.0455194300608480e-11,0
41,-3.6885493253859976e-11,8.8557849512744397e-06,8.2211806863572656e-06,6.3460426491717409e-07,1.0276462931282434e-11,0
42,-8.2820832163759447e-11,2.7252208119141891e-06,8.2096831658828787e-06,-5.4844623539686896e-06,1.2418325931341355e-11,0
45,-6.3613554335322668e-11,2.7303177800044008e-06,8.2144907078610244e-06,-5.4841729278566236e-06,8.3435422655583085e-11,0
46,-5.9087073639017376e-11,6.1181221366153268e-06,8.2156236766322962e-06,-2.0975015400169694e-06,1.4859395347348892e-11,0
47,-1.1956054922763984e-10,8.8481449820789621e-06,8.2004872905679338e-06,6.4765769151102822e-07,1.8053725907923625e-11,0
48,-6.0473475558883633e-11,2.7300139625835267e-06,8.2152766630946217e-06,-5.4852627005110951e-06,8.1807188763392135e-12,0
49,-1.2905947591727266e-10,6.1103921404660755e-06,8.1981097288324488e-06,-2.0877175883663733e-06,1.5139965864687199e-11,0
50,-1.8659770119467586e-10,8.8411151041110220e-06,8.1837080298598031e-06,6.5740707425121884e-07,1.9118149427177532e-11,0
51,-5.7538225162624011e-11,2.7307532057176814e-06,8.2160113502076227e-06,-5.4852581444899412e-06,2.4017177469814522e-11,0
53,-1.5743192576182007e-10,8.8439596999459469e-06,8.1910081632244079e-06,6.5295153672153897e-07,6.7779078395404258e-11,0
54,-5.5874506102511492e-11,2.7305782452830864e-06,8.2164277756528509e-06,-5.4858495303697646e-06,7.4783715448484344e-11,0
55,-7.0829529702499519e-11,6.1081141266767537e-06,8.2126845641273392e-06,-2.1045704374505855e-06,3.1130036368919918e-11,0
56,-1.8231797036323447e-10,8.8344594270034840e-06,8.1847792376494277e-06,6.4968018935405631e-07,2.5387718170795645e-11,0
57,-1.1148844057852136e-10,2.7263058252889084e-06,8.2025077226942050e-06,-5.4762018974052966e-06,2.9553874036012721e-11,0
58,8.5973970364238590e-12,8.8673963026886585e-06,8.2325649598764515e-06,6.3483134281220700e-07,3.7936242446960448e-11,0
62,1.3251610431132279e-10,6.1507954479886329e-06,8.2635815564198509e-06,-2.1127861084312180e-06,3.4019451472965449e-11,0
63,-9.5358193964630021e-12,8.8565583713376764e-06,8.2280262532477157e-06,6.2853211808996065e-07,2.7835846650249595e-11,0
64,-1.4205192382780386e-10,2.7057790914376129e-06,8.1948577459493626e-06,-5.4890786545117497e-06,2.6000703867989571e-11,0
65,7.4966819100169032e-11,6.1265635694900816e-06,8.2491770891686264e-06,-2.1226135196785448e-06,1.0779348249968014e-11,0
66,-2.8201020602259746e-11,8.8526741247585677e-06,8.2233543919288489e-06,6.2931973282971881e-07,9.7308036585611564e-12,0
67,-1.0316783975734644e-10,2.7260746176035328e-06,8.2045903518980155e-06,-5.4785157342944827e-06,1.0472489912319828e-11,0
70,-7.1438870172660041e-11,2.7305738683628192e-06,8.2125320474659245e-06,-5.4819581791031053e-06,5.9045234550108964e-11,0
71,1.7379902372911965e-11,6.1205915623214016e-06,8.2347632028266284e-06,-2.1141716405052268e-06,2.0389523691922487e-11,0
72,-6.7199388194674392e-11,8.8495772651523558e-06,8.2135931810506409e-06,6.3598408410171489e-07,2.2155379050295572e-11,0
73,-8.4579290570487144e-11,2.7289317125981510e-06,8.2092430273748261e-06,-5.4803113147766750e-06,2.8585754267525325e-11,0
74,-1.6245049212379776e-10,6.0845263954167894e-06,8.1897520264271580e-06,-2.1052256310103686e-06,2.1733262132166958e-11,0
75,-2.0987416271413695e-10,8.8161648624067446e-06,8.1778819796065070e-06,6.3828288280023760e-07,1.3905845288211732e-11,0
76,-4.7423670394929107e-11,2.7316987774212733e-06,8.2185430023797987e-06,-5.4868442249585254e-06,1.0936389373334687e-11,0
79,-1.1182338735880985e-10,2.7284339180265287e-06,8.2024238862067515e-06,-5.4739899681802228e-06,3.6780155398486234e-11,0
80,1.6819393682661264e-10,6.1436293368986872e-06,8.2725116442250341e-06,-2.1288823073263469e-06,1.1041339962739135e-11,0
81,6.5765765713404156e-11,8.8584796546376660e-06,8.2468740845057509e-06,6.1160557013191509e-07,1.0419121415656653e-11,0
82,-1.0242817117176414e-10,2.7148959669438810e-06,8.2047754894175984e-06,-5.4898795224737174e-06,1.2914982468609380e-11,0
83,4.3853564618578656e-11,6.1215023902791085e-06,8.2413895058195941e-06,-2.1198871155404856e-06,1.3527438192253236e-11,0
84,-3.4779432248550323e-11,8.8503288613655737e-06,8.2217078290779566e-06,6.2862103228761709e-07,1.4268555090853207e-11,0
85,-7.8632996874892896e-11,2.7288166750830470e-06,8.2107313724079581e-06,-5.4819146973249111e-06,8.0718733374465325e-12,0
86,-3.3755780440186782e-11,2.7353748190944022e-06,8.2219640470117872e-06,-5.4865892279173851e-06,1.1770195064564726e-11,0
90,1.8476967781347582e-10,6.1403869568155134e-06,8.2766605179657604e-06,-2.1362735611502470e-06,4.3482138631842953e-11,0
92,-1.2887114480960344e-10,2.7154260954717624e-06,8.1981568677198010e-06,-5.4827307722480386e-06,3.2648551089770560e-11,0
93,6.6011136695803209e-11,8.8658850958978769e-06,8.2469355003559633e-06,6.1894959554191361e-07,4.6375820920688951e-11,0
97,1.5135864759683171e-10,6.1295121647729489e-06,8.2682978060950642e-06,-2.1387856413221153e-06,1.0802199496738240e-11,0
98,3.5884718080030415e-11,8.8531024056651836e-06,8.2393949199863666e-06,6.1370748567881696e-07,9.9301885243609041e-12,0
99,-1.1547392959153004e-10,2.7235931446120340e-06,8.2015101630241352e-06,-5.4779170184121012e-06,1.0178026381461608e-11,0
100,2.0474175892611273e-10,6.1551335925197348e-06,8.2816594886266513e-06,-2.1265258961069165e-06,3.1739539381609465e-11,0
101,5.1517084374916114e-11,8.8559562663667601e-06,8.2433076689897222e-06,6.1264859737703794e-07,2.6976165192121415e-11,0
102,-1.5322467466659757e-10,2.7008312008559854e-06,8.1920612294857257e-06,-5.4912300286297403e-06,2.8722150475359730e-11,0
105,-9.4589743831404901e-11,2.7300976929199930e-06,8.2067374315948302e-06,-5.4766397386748372e-06,7.4931326213791185e-11,0
106,-6.5652609927826005e-11,6.1026787816428896e-06,8.2139803364567941e-06,-2.1113015548139046e-06,1.7168248219758444e-11,0
107,-1.3167161445565317e-10,8.8340909705133391e-06,8.1974559159502610e-06,6.3663505456307814e-07,1.1279072631003235e-11,0
108,-6.6019004378168276e-11,2.7314444128287603e-06,8.2138886286824647e-06,-5.4824442158537044e-06,1.0756019048088645e-11,0
109,-8.9789229888354039e-11,6.0910470703404163e-06,8.2079389903218945e-06,-2.1168919199814783e-06,3.0444412701106999e-11,0
110,-1.4651898866096470e-10,8.8228904963853078e-06,8.1937396488459443e-06,6.2915084753936342e-07,2.4953859829150533e-11,0
111,-5.6729758598836490e-11,2.7318786081621072e-06,8.2162137077190853e-06,-5.4843350995569781e-06,1.1793027642991288e-11,0
113,-1.6314145586741343e-11,8.8484999056022591e-06,8.2263296521992796e-06,6.2217025340297945e-07,7.0930022365829848e-11,0
