candidate_id,gain,sat_mev,blend,sign_blend,top_class_gain_boost,top_priority_class_targeted,effective_top_class_gain,sigma_low_mode_inconsistent_sat_scale,sigma_low_mode_inconsistent_targeted,effective_sigma_low_mode_sat_mev,sigma_low_mode_inconsistent_zref,sigma_low_mode_inconsistent_min_blend_scale,sigma_low_mode_inconsistent_sign_blend_scale,effective_sigma_low_mode_sign_blend,all_constraints_pass,logft_constraint_pass,holdout_p95_abs_z_qbeta,holdout_p95_abs_z_logft,overfit_gap_qbeta,n_qbeta_gt3_holdout,n_logft_gt3_holdout,residue_max_pos_delta_n_qbeta_gt3,residue_max_pos_delta_n_logft_gt3,residue_max_pos_delta_top_priority_q_gt3,residue_max_pos_delta_overfit_gap_qbeta,delta_holdout_p95_abs_z_qbeta_vs_pre,delta_holdout_p95_abs_z_logft_vs_pre,delta_overfit_gap_qbeta_vs_pre,delta_n_qbeta_gt3_holdout_vs_pre,delta_n_logft_gt3_holdout_vs_pre,qbeta_count_recovery_relax_active,qbeta_count_recovery_logft_p95_max_delta_used,qbeta_count_recovery_logft_count_max_delta_used,qbeta_count_recovery_residue_logft_count_max_delta_used,qbeta_count_recovery_residue_overfit_max_delta_used,stability_gate_pass_all,stability_hard_metric_score,stability_violation_score,stability_violation_count,rank_stability_lock
lcand_0000,1.0,8.0,0.8,0.01,1.2,beta_minus|sigma_low|mode_inconsistent,1.2,1.0,True,8.0,5.0,1.0,1.0,0.01,False,False,6912.325724506914,10.044649762433085,3037.795997848355,1244,44,0,94,2,883.6960539000984,350.73506616593295,0.38096889214810226,376.3894091635766,0,-4,False,0.0,0,94,1450.0,False,0.0,315.37291404998393,3,1
