trajectory_id,collapse_time_s,collapse_state,final_expect_z,final_p0,final_p1,final_coherence_abs,final_pointer,final_pointer_mean,final_env,pointer_majority_sign,final_pointer_ch0,final_pointer_ch1,final_pointer_ch2
193,0.019200000000000002,-1,-0.999941769985995,2.9115007002422644e-05,0.9999708849929976,0.005395753823027924,-2.0482098259378656,-2.085279392689444,-0.5244581702695635,-1,-2.0482098259378656,-1.9347980023940237,-2.2728303497364433
194,0.0256,-1,0.9998748994892056,0.9999374497446027,6.255025539725262e-05,0.007908624587297235,2.0063323584618864,2.0022386440992292,-0.019281494260422777,1,2.0063323584618864,1.9893399985898257,2.0110435752459757
195,0.018000000000000002,-1,-0.9844340752643364,0.007782962367831825,0.9922170376321682,0.08787711798080736,-2.1213681245186735,-1.9891099995940102,0.014751605697933207,-1,-2.1213681245186735,-1.930883771515251,-1.9150781027481067
196,0.0592,-1,-0.9967661525336377,0.0016169237331812303,0.9983830762668188,0.04017846799994141,-1.8668727069293964,-1.9615496735850364,0.06702006887398052,-1,-1.8668727069293964,-1.9946832799802587,-2.0230930338454542
197,0.0392,-1,-0.9998151888727994,9.24055636004617e-05,0.9999075944363995,0.009612337114973606,-2.051372341311824,-1.9836427951970192,0.16742175295661046,-1,-2.051372341311824,-1.9018031658972105,-1.9977528783820233
198,0.0364,-1,-0.9955293677710928,0.0022353161144534894,0.9977646838855465,0.04722625833497784,-2.3156101912737275,-2.106890755717629,-0.5448709296379903,-1,-2.3156101912737275,-1.8515247040436393,-2.15353737183552
199,0.037200000000000004,-1,-0.9990762669419232,0.0004618665290381241,0.9995381334709619,0.02148611664186644,-2.1411549821633002,-2.1454421145819107,-0.17207535017375067,-1,-2.1411549821633002,-2.1765274868824327,-2.118643874699999
200,0.0212,1,0.9998238952455806,0.9999119476227903,8.80523772096965e-05,0.009383209684780802,1.9481359703492638,1.9831642136625514,-0.06813083514734763,1,1.9481359703492638,2.132442956550509,1.8689137140878813
201,0.02,-1,-0.9996790310632159,0.00016048446839200814,0.999839515531608,0.012667229891634928,-1.941214223210045,-2.0084444404360187,0.06589819556601183,-1,-1.941214223210045,-2.0959944718163124,-1.9881246262816985
202,0.0748,-1,-0.9998819335314032,5.903323429845564e-05,0.9999409667657015,0.007683082023231944,-1.8632822944387446,-1.9561967688816289,0.18143186157227978,-1,-1.8632822944387446,-2.183551706719703,-1.8217563054864396
203,0.05,-1,-0.9995499058648422,0.0002250470675789762,0.999774952932421,0.014999880712733431,-2.5346939524469105,-2.20032285079769,-0.2608674145105984,-1,-2.5346939524469105,-1.8371855592488329,-2.2290890406973265
204,0.0528,-1,-0.9988451917701743,0.0005774041149129161,0.9994225958850871,0.024022296297418547,-2.0349324205776265,-1.9242952296768883,0.4200144459681039,-1,-2.0349324205776265,-1.778386834856602,-1.9595664335964365
205,0.0296,1,0.9999708398447396,0.9999854199223698,1.4580077630174506e-05,0.003818358947442056,1.8908107085047823,2.0371486627339523,-0.5689254782530087,1,1.8908107085047823,2.2040131216510717,2.016622158046003
206,0.040400000000000005,1,0.9999316992596332,0.9999658496298166,3.415037018343603e-05,0.005843732021204633,2.053586466544143,2.044540032843579,-0.27199861162593864,1,2.053586466544143,2.255905406614074,1.8241282253725197
207,0.0592,1,-0.9996608677382212,0.0001695661308894758,0.9998304338691105,0.013020651988925037,-0.17914179691186077,-0.3246761933836137,-0.23070359465943396,-1,-0.17914179691186077,-0.18799582714979818,-0.6068909560891821
208,0.12760000000000002,-1,-0.9995013387181345,0.00024933064093257684,0.9997506693590674,0.015788238507329844,-1.8702975409607014,-2.0200610633833613,0.11695649228837844,-1,-1.8702975409607014,-2.1620449975104976,-2.0278406516788845
209,0.0444,-1,-0.9996647473654277,0.0001676263172860626,0.9998323736827139,0.012945973069027587,-1.8546552104371552,-1.8742926410411764,0.12043140089497222,-1,-1.8546552104371552,-1.8530754071724356,-1.9151473055139387
210,0.044000000000000004,-1,-0.9997573055590847,0.00012134722045764601,0.9998786527795424,0.01101510305489138,-2.181762238504272,-2.1013195755537892,0.001019099050436345,-1,-2.181762238504272,-2.2251660361445222,-1.897030452012574
211,0.024,-1,-0.9998678127619675,6.609361901621646e-05,0.9999339063809838,0.008129529546643314,-1.8766456546246693,-1.951491641187424,0.26941287351271737,-1,-1.8766456546246693,-1.9437447471726867,-2.034084521764916
212,0.054,1,0.9999128089454938,0.9999564044727471,4.3595527252875486e-05,0.0066025469845264265,2.038319042275444,2.0218631644206773,-0.1812381114980362,1,2.038319042275444,1.9267806021480194,2.1004898488385684
213,0.0268,1,0.999922828031564,0.9999614140157821,3.858598421793105e-05,0.006211641919794876,1.9487873035274719,1.9408220511762426,-0.28116341583176335,1,1.9487873035274719,2.0622936821045483,1.811385167896708
214,0.019200000000000002,-1,-0.9997667141538437,0.00011664292307811408,0.9998833570769219,0.010799505428800456,-1.963154702583813,-1.9822788630322974,0.1789596799379879,-1,-1.963154702583813,-2.1688579929966005,-1.8148238935164789
215,0.0324,1,0.9998040672803233,0.9999020336401617,9.79663598383053e-05,0.009897310868647369,1.8765559547606139,1.9319270211434982,-0.19039830050967574,1,1.8765559547606139,2.017556099273539,1.9016690093963418
216,0.0712,-1,-0.9977822110190292,0.001108894490485568,0.9988911055095144,0.033281599172729756,-1.7767948130062543,-1.8295097919453005,0.43639503850642947,-1,-1.7767948130062543,-1.7612266502150964,-1.9505079126145513
217,0.078,1,0.9995197761698034,0.9997598880849017,0.00024011191509834307,0.01549368456393026,2.004620675261436,2.085385832576901,0.2041719727201859,1,2.004620675261436,2.113730187032863,2.137806635436403
218,0.0164,-1,-0.9952330859291797,0.002383457035410319,0.9976165429645897,0.04876244628779693,-2.269859511346161,-2.0476396506855035,0.07713543076575878,-1,-2.269859511346161,-1.9202283512803906,-1.9528310894299592
219,0.1804,-1,-0.9998444260715147,7.77869642426543e-05,0.9999222130357573,0.008819348809901702,-1.9729872954177128,-2.037326637140572,0.05379981707679322,-1,-1.9729872954177128,-2.246509289510357,-1.8924833264936456
220,0.042800000000000005,1,0.9995549526659564,0.9997774763329783,0.00022252366702173935,0.014915567379062538,1.6316720907145255,1.8955086061603932,-0.18983389868359757,1,1.6316720907145255,2.0655204887691534,1.9893332389975003
221,0.052000000000000005,1,0.9994693034998581,0.9997346517499293,0.0002653482500707106,0.016287352159786286,2.1961139276293813,2.1934734084163754,-0.09411332642180613,1,2.1961139276293813,2.4261041985576735,1.958202099062071
222,0.10360000000000001,1,0.9999298105661225,0.9999649052830613,3.5094716938796667e-05,0.005923975464132144,1.909211051827172,1.9111664338860983,-0.1553399695087372,1,1.909211051827172,1.9991617205690102,1.8251265292621126
223,0.0236,1,0.9994388387667786,0.9997194193833895,0.00028058061661048793,0.016748190682222077,1.995902497918506,2.050611705063032,-0.3234338829687835,1,1.995902497918506,2.0800063776899202,2.0759262395806695
224,0.050800000000000005,1,0.9964254261707115,0.9982127130853559,0.001787286914644125,0.04223851938845474,2.1243998198250664,2.166892218275071,0.011859860716905387,1,2.1243998198250664,2.264681983144849,2.1115948518552976
225,0.0368,-1,-0.9982430875643838,0.0008784562178081323,0.9991215437821919,0.02962574104527084,-1.6625342243613799,-1.7665228816560272,0.054060193216973085,-1,-1.6625342243613799,-1.827194518667468,-1.809839901939234
226,0.0364,1,0.9999872512512964,0.9999936256256483,6.374374351709919e-06,0.002524744287856008,2.0905236751438707,1.9073973307691343,-0.24180652206981007,1,2.0905236751438707,1.7330539607330036,1.8986143564305293
227,0.022000000000000002,1,0.9997452502107447,0.9998726251053724,0.000127374894627535,0.011285329869514386,1.756851201268953,1.9393953367929757,-0.009500171973297757,1,1.756851201268953,2.1042187373810988,1.9571160717288756
228,0.0324,1,0.28147366644674426,0.640736833223372,0.3592631667766279,0.4797844763789849,1.6137356918114056,1.7039600274934132,-0.060663972692295565,1,1.6137356918114056,2.0368311481027037,1.4613132425661302
229,0.0352,1,0.9998702128129502,0.9999351064064752,6.489359352479494e-05,0.008055394611458482,1.9103963738837226,2.0163570294960644,-0.04587394728744781,1,1.9103963738837226,2.1878873664878475,1.950787348116623
230,0.0292,-1,-0.9999552170296143,2.2391485192785332e-05,0.9999776085148072,0.004731911222129476,-1.9038097328090315,-1.919619096811246,-0.1920783231922285,-1,-1.9038097328090315,-1.8224334319089877,-2.032614125715719
231,0.094,1,0.9999209423838371,0.9999604711919184,3.9528808081513384e-05,0.006287069711307887,2.141419262303166,2.0472456414251683,-0.1566352471598294,1,2.141419262303166,2.028697696881155,1.9716199650911834
232,0.0284,1,0.9962214710852599,0.99811073554263,0.0018892644573700376,0.04342459138760152,1.887794869156372,1.9783196184833172,-0.18971103104298784,1,1.887794869156372,2.272343481268074,1.774820505025506
233,0.0424,-1,-0.9999162781729587,4.1860913520541665e-05,0.9999581390864795,0.006469865623383973,-1.8383898839792017,-1.9717731998992474,0.3680537383993916,-1,-1.8383898839792017,-2.2191115518694975,-1.8578181638490432
234,0.0444,1,0.9999281043367273,0.9999640521683637,3.594783163630258e-05,0.005995543293956206,2.1988719645010937,2.040565868822307,0.382736932373941,1,2.1988719645010937,1.986098157244908,1.936727484720919
235,0.045200000000000004,-1,-0.9997055300513832,0.0001472349743083523,0.9998527650256916,0.012133148650321043,-2.300421478979151,-2.1631216402541753,-0.5286789219566538,-1,-2.300421478979151,-1.8415858472450917,-2.347357594538283
236,0.022000000000000002,-1,-0.999564320433833,0.00021783978308365093,0.9997821602169163,0.014757788754159439,-1.868138158292638,-2.072585516804778,0.3452114425997267,-1,-1.868138158292638,-2.434810073219418,-1.9148083189022789
237,0.033600000000000005,1,0.999807920823992,0.9999039604119958,9.603958800417482e-05,0.00979950837551103,2.0553026416112807,2.118963390342936,0.1804478333331927,1,2.0553026416112807,2.213362514238223,2.0882250151793036
238,0.0524,1,0.9991872894279503,0.9995936447139752,0.00040635528602488803,0.020154159903265818,1.935619615297168,1.9923414952475091,0.009916554635346835,1,1.935619615297168,2.2685512207643734,1.7728536496809857
239,0.09920000000000001,-1,-0.9998957681851708,5.2115907414718166e-05,0.9999478840925853,0.007218946692333411,-2.0666626706825473,-2.0879983880646553,0.2254524748306557,-1,-2.0666626706825473,-2.3021428035352436,-1.8951896899761762
240,0.0504,1,0.999313293616421,0.9996566468082105,0.0003433531917894237,0.018526610601378543,2.1632277817479446,2.0712758189094562,0.11668411315645605,1,2.1632277817479446,1.9235073190830405,2.1270923558973838
241,0.0244,1,0.999917606121666,0.999958803060833,4.1196939167055286e-05,0.006418351967542645,1.9379529592292208,2.12112224304232,0.19087745918182975,1,1.9379529592292208,2.382609109042793,2.0428046608549466
242,0.0476,-1,-0.9996478759484207,0.0001760620257894585,0.9998239379742105,0.013267668519857116,-2.195370167748883,-2.1078683497904085,-0.2596505597054628,-1,-2.195370167748883,-2.002132629767224,-2.12610225185512
243,0.027200000000000002,-1,-0.9978633865468591,0.0010683067265703228,0.9989316932734297,0.0326674983325696,-2.249603706454866,-2.024723269252879,-0.16202293938528636,-1,-2.249603706454866,-1.8328839404097113,-1.9916821608940596
244,0.0448,-1,-0.9998496556600057,7.51721699970842e-05,0.9999248278300029,0.00866986269452167,-2.158795752743911,-2.0615040606899253,-0.09136970678158254,-1,-2.158795752743911,-2.034331115032174,-1.991385314293691
