T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,z,alpha_contrib_D_1e-8_per_K,alpha_contrib_E1_1e-8_per_K,alpha_contrib_E2_1e-8_per_K
70.0,-46.60972930414598,-46.4246751694426,0.5,0.37010826940676583,25.87399042628348,-73.2286285551798,0.9299629594537157
71.0,-46.91537870663838,-46.73303991148794,0.5,0.36467759030087066,26.8760586826145,-74.65900667989966,1.049908085797223
72.0,-47.163806689398015,-46.9856363340391,0.5,0.35634071071782397,27.89465957352676,-76.06117118025017,1.1808752726843144
73.0,-47.355746534351695,-47.18266076739946,0.5,0.3461715339044611,28.92926724619402,-77.4353348830761,1.3234068694826067
74.0,-47.49193419122941,-47.32437486765356,0.5,0.3351186471517091,29.979342394161687,-78.78175329632862,1.4780360345133763
75.0,-47.57310637523066,-47.41110052185944,0.5,0.32401170674243207,31.04433402069455,-80.10071923596547,1.6452846934114767
76.0,-47.60000000070899,-47.443215155516675,0.5,0.3135696903846324,32.1236811623889,-81.39255793030691,1.8256616124013494
77.0,-47.57335202910934,-47.42114740693945,0.5,0.3044092443397793,33.21681456567572,-82.65762256797025,2.0196605953550817
78.0,-47.49389943201553,-47.34537313534875,0.5,0.2970525933335577,34.32315830988294,-83.89629025682522,2.227758811593536
79.0,-47.362379183002,-47.21641173178279,0.5,0.2919349024384169,35.442131371520794,-85.1089583628967,2.4504152595931177
80.0,-47.17952825599982,-47.03482270426294,0.5,0.28941110347374877,36.57314912538722,-86.29604119973217,2.688069370082017
81.0,-46.94608362499685,-46.801202510971436,0.5,0.28976222805082574,37.71562477896612,-87.457967040398,2.941139750460446
82.0,-46.66278226398362,-46.516181617473556,0.5,0.29320129302012926,38.8689707373999,-88.5951754259388,3.2100230710653426
83.0,-46.33036114693441,-46.18042175620991,0.5,0.29987878144900015,40.03259989706145,-89.70811474579536,3.495093092523981
84.0,-45.94955724778184,-45.79461336857409,0.5,0.30988775841549726,41.205926866430744,-90.7972400673079,3.7966998323030485
85.0,-45.521107540370274,-45.35947321186608,0.5,0.3232686570083785,42.38836911359398,-91.86301119301781,4.115168867557736
86.0,-45.04574899837457,-44.87574211525314,0.5,0.3400137662428692,43.57934804023651,-92.90589092600517,4.4508007705155075
87.0,-44.5242185951673,-44.344182870585854,0.5,0.360071449162883,44.77828998248976,-93.92634352496174,4.803870671886121
88.0,-43.95725330361309,-43.76557824548977,0.5,0.3833501162466474,45.9846271394275,-94.9248333320834,5.174627947166125
89.0,-43.34559009576302,-43.1407291075987,0.5,0.4097219763286337,47.19779843038344,-95.90182355817834,5.56329602019619
90.0,-42.689965942416706,-42.470452650107305,0.5,0.43902658461880945,48.41725028258914,-96.85777521062067,5.970072277924244
91.0,-41.99111781251263,-41.755580710005,0.5,0.47107420501525415,49.64243735091182,-97.79314615093591,6.3951280900190905
92.0,-41.24978267230061,-40.99695817142275,0.5,0.5056490017557292,50.87282317170311,-98.70839026988537,6.83860892675952
93.0,-40.46669748424253,-40.19544144747654,0.5,0.5425120735319833,52.10788075296411,-99.60395676892448,7.300634568483832
94.0,-39.642599205578875,-39.35189703483887,0.5,0.5814043414800106,53.34709310318773,-100.48028953784399,7.781299399817383
95.0,-38.77822478649051,-38.46720013601929,0.5,0.6220493009424459,54.58995370136115,-101.3378266192721,8.280672781891656
96.0,-37.87431116777472,-37.542233344998564,0.5,0.6641556455523034,55.83596691069836,-102.1769997515179,8.798799495820976
97.0,-36.93159527794545,-36.57788539243124,0.5,0.7074197710284137,57.08464833874051,-102.99823398197651,9.335700250804765
98.0,-35.95081402965632,-35.575049947142105,0.5,0.7515281650284331,58.33552514649302,-103.8019473440019,9.891372250366778
99.0,-34.93270431533442,-34.53462447106625,0.5,0.7961596885363298,59.58813630929126,-104.58855059078009,10.465789810422573
100.0,-33.87800300190036,-33.45750912516517,0.5,0.8409877534703879,60.84203283207502,-105.35844698031605,11.058905023075859
101.0,-32.78744692443848,-32.34460572416109,0.5,0.8856824005547755,62.09677792173804,-106.1120321061774,11.670648460278265
102.0,-31.661772878667538,-31.196816738205893,0.5,0.9299122809232886,63.35194711917932,-106.84969376912575,12.300929911740534
103.0,-30.501717612048825,-30.015044339824165,0.5,0.9733465444493182,64.60712839363781,-107.57181188521304,12.949639151751068
104.0,-29.308017813354557,-28.800189494661673,0.5,1.01565663738577,65.8619222018296,-108.27875842632852,13.616646729837251
105.0,-28.081410100504645,-27.553151094720846,0.5,1.056518011567596,67.11594151434466,-108.97089738955626,14.301804780490752
106.0,-26.822631006464476,-26.274825132895668,0.5,1.09561174713762,68.36881181168013,-109.64858479204453,15.004947847468722
107.0,-25.53241696298056,-24.96610391771502,0.5,1.1326260905310794,69.62017105221133,-110.31216868840012,15.725893718473767
108.0,-24.211504281914227,-23.62787532728867,0.5,1.1672579092511122,70.86966961431162,-110.96198920790606,16.46444426630578
109.0,-22.86062913391679,-22.261022101505862,0.5,1.1992140648218614,72.11697021474858,-111.59837860911969,17.22038629286525
110.0,-21.48052752417128,-20.866421171588343,0.5,1.228212705165878,73.36174780538906,-112.22166134964621,17.993492372668815
111.0,-20.07193526490828,-19.444943026129042,0.5,1.253984477558476,74.60368945015577,-112.8321541690969,18.78352169281209
112.0,-18.635587944384035,-17.9974511127734,0.5,1.2762736632212675,75.84249418408331,-113.43016618343813,19.590220886581413
113.0,-17.172220891989664,-16.524801274713713,0.5,1.2948392345519042,77.07787285622983,-114.01599898911614,20.413324858172597
114.0,-15.682569139140362,-15.02784122117491,0.5,1.309455835930903,78.30954795810698,-114.58994677550426,21.252557596222374
115.0,-14.167367375572635,-13.507410031072437,0.5,1.3199146890003945,79.5372534391996,-115.15229644436646,22.107632974094415
116.0,-12.62734990065664,-11.964337689022344,0.5,1.3260244232685918,80.76073451105756,-115.70332773516692,22.978255535087012
117.0,-11.063250569308558,-10.39944465287682,0.5,1.3276118328634752,81.97974744135388,-116.24331335517431,23.86412126094361
118.0,-9.475802732065834,-8.813541451956851,0.5,1.3245225602179658,83.19405933921628,-116.77251911342272,24.764918322249592
119.0,-7.865739168864852,-7.20742831513937,0.5,1.3166217074509643,84.40344793306005,-117.29120405768847,25.68032780948906
120.0,-6.233792016037186,-5.581894827955139,0.5,1.3037943761640927,85.60770134206516,-117.79962061373553,26.61002444371523
121.0,-4.580692686016328,-3.9377196178433334,0.5,1.2859461363459905,86.80661784236509,-118.29801472616239,27.553677265953976
122.0,-2.907171779221993,-2.2756700666975838,0.5,1.263003425048819,88.00000562894266,-118.78662600025852,28.510950304618277
123.0,-1.2139589875638004,-0.5965020498402426,0.5,1.2349138754471156,89.1876825741521,-119.26568784434669,29.48150322035434
124.0,0.49821701101987226,1.0990402994507151,0.5,1.2016465768616855,90.3694759837207,-119.73542761214618,30.464991927876202
125.0,2.2286286675985836,2.810224800737924,0.5,1.1631922662786807,91.54522235101895,-120.19606674474953,31.46106919446851
126.0,3.976549687500006,4.536331413422304,0.5,1.119563451844597,92.71476711032422,-120.64782091185344,32.46938521495153
127.0,5.74125516643895,6.276652400821772,0.5,1.0707944687656419,93.87796438974503,-121.09090015193,33.489588163006744
128.0,7.522021738219502,8.030492472206909,0.5,1.0169414679748132,95.03467676441518,-121.52550901106447,34.5213247188562
129.0,9.318127734732666,9.797168903669982,0.5,0.958082337874634,96.18477501051775,-121.95184668022317,35.564240573375386
130.0,11.128853359002111,11.576011638696004,0.5,0.8943165593877846,97.3281378606449,-122.3701071307465,36.61798090879762
131.0,12.953480872060279,13.366363369297247,0.5,0.8257649944739354,98.46465176095352,-122.78047924789327,37.68219085623699
132.0,14.791294794467797,15.167579598569883,0.5,0.7525696082041725,99.59421063053567,-123.18314696228704,38.75651593032125
133.0,16.64158212332076,16.979028685513505,0.5,0.6748931243854873,100.71671562337445,-123.57828937914138,39.84060244128042
134.0,18.503632565621775,18.800091872950283,0.5,0.5929186146570117,101.83207489322352,-123.96608090515967,40.934097884886434
135.0,20.376738788923472,20.630163299363712,0.5,0.5068490208804799,102.94020336170801,-124.34669137302674,42.03665131068245
136.0,22.26019669018624,22.468649995463196,0.5,0.41690661055390515,104.04102248990996,-124.72028616342422,43.147913668977445
137.0,24.15330568382514,24.314971866269314,0.5,0.32333236488835587,105.13446005367453,-125.08702632451907,44.26753813711387
138.0,26.055369009955758,26.168561659491687,0.5,0.22638529907185528,106.22044992283531,-125.44706868888645,45.39518042554282
139.0,27.965694063883117,28.02886492096278,0.5,0.12634171415932635,107.29893184453917,-125.80056598784071,46.53049906426433
140.0,29.883592747913255,29.895339937862136,0.5,0.023494379897762502,108.3698512308144,-126.14766696316026,47.673155670208004
141.0,31.808381846603222,31.767457670460555,0.5,-0.0818483522853301,109.43315895051532,-126.48851647619902,48.82281519614426
142.0,33.73938342660163,33.64470167307847,0.5,-0.18936350704631122,110.48881112574003,-126.82325561438799,49.979146161726426
143.0,35.67592526226912,35.526568004948444,0.5,-0.2987145146413531,111.53676893281192,-127.15202179513619,51.141820867272706
144.0,37.61734128830585,37.41256513163844,0.5,-0.40955231333482406,112.57699840788516,-127.47494886714743,52.310515590900714
145.0,39.562972080651484,39.30221381767997,0.5,-0.5215165259430231,113.60947025722479,-127.79216720917486,53.48491076963005
146.0,41.512165366962165,41.195047011021934,0.5,-0.6342367118804628,114.63415967219458,-128.10380382623984,54.664691165067175
147.0,43.464276568008046,43.090609719906325,0.5,-0.7473336962034377,115.65104614896765,-128.40998244334637,55.849546014285046
148.0,45.418669371375756,44.98845888274903,0.5,-0.8604209772534526,116.66011331296947,-128.7108235967257,57.03916916650527
149.0,47.37471633890064,46.888163231576726,0.5,-0.9731062146478264,117.66134874804168,-129.00644472264838,58.23325920618342
150.0,49.33179954929422,48.7893031495592,0.5,-1.084992799470035,118.65474383031246,-129.2969602438451,59.43151956309183
151.0,51.28931127747573,50.69147052315185,0.5,-1.1956815086477612,119.64029356674536,-129.58248165357733,60.633658609983826
152.0,53.24665471215816,52.59426858933859,0.5,-1.3047722456391326,120.61799643832927,-129.86311759740377,61.8393897484131
153.0,55.203244713283254,54.49731177845257,0.5,-1.411865869661379,121.58785424786733,-130.1389739526866,63.04843148327184
154.0,57.15850861094442,56.400225553021606,0.5,-1.5165661158456285,122.54987197231104,-130.4101539058861,64.26050748659665
155.0,59.11188704748257,58.30264624307705,0.5,-1.6184816088110408,123.50405761958578,-130.6767580276897,65.47534665118096
156.0,61.06283486448858,60.2042208783329,0.5,-1.7172279723113664,124.45042208984188,-130.93888434602528,66.69268313451629
157.0,63.01082203649547,62.10460701763021,0.5,-1.8124300377305254,125.38897904106328,-131.1966284170068,67.91225639357371
158.0,64.95533465319981,64.00347257602493,0.5,-1.9037241543497672,126.3197447589668,-131.4500833938605,69.13381121091862
159.0,66.89587595210833,65.90049564986538,0.5,-1.9907606044859152,127.24273803110714,-131.69934009388228,70.35709771264052
160.0,68.83196740356846,67.79536434020767,0.5,-2.0732061267215824,128.15798002511937,-131.94448706347373,71.58187137856204
161.0,70.76314985019738,69.68777657487914,0.5,-2.1507465506364767,129.0654941710072,-132.18561064130577,72.8078930451777
162.0,72.68898470276429,71.5774399295009,0.5,-2.2230895465267704,129.965306047403,-132.42279501965862,74.03492890175652
163.0,74.60905519456449,73.46407144774828,0.5,-2.28996749363241,130.85744327170582,-132.65612230398526,75.26275048002772
164.0,76.52296769619488,75.34739746112346,0.5,-2.351140470142834,131.74193539401568,-132.88567257074598,76.49113463785376
165.0,78.4303530922744,77.22715340849217,0.5,-2.4063993675644775,132.61881379477342,-133.11152392356053,77.7198635372793
166.0,80.33086822087914,79.10308365562776,0.5,-2.455569130502783,133.48811158602132,-133.33375254772358,78.94872461733
167.0,82.22419737500137,80.97494131497828,0.5,-2.498512120046167,134.34986351618824,-133.552432763129,80.17751056191904
168.0,84.11005386284715,82.84248806587777,0.5,-2.53513159393876,135.2041058783177,-133.76763707564712,81.4060192632072
169.0,85.98818161983992,84.70549397539206,0.5,-2.565375288895745,136.05087642164602,-133.97943622699856,82.63405378074458
170.0,87.85835685941744,86.56373731998205,0.5,-2.5892390788707704,136.89021426643876,-134.18789924316704,83.86142229671033
171.0,89.72038974190255,88.41700440816257,0.5,-2.6067706674799607,137.72215982200396,-134.39309348139358,85.0879380675522
172.0,91.57412603112664,90.26508940430706,0.5,-2.618073253639171,138.54675470778574,-134.59508467579246,86.31341937231379
173.0,93.41944869805428,92.10779415375389,0.5,-2.623309088600793,139.36404167745894,-134.79393698162912,87.53768945792406
174.0,95.25627942130959,93.94492800934796,0.5,-2.6227028239232446,140.1740645459344,-134.9897130182986,88.76057648171212
175.0,97.08457992918034,95.7763076595393,0.5,-2.6165445392820605,140.9768681191875,-135.18247391104404,89.98191345139585
176.0,98.90435312991718,97.6017569581659,0.5,-2.6051923435025786,141.77249812683365,-135.3722793314503,91.20153816278254
177.0,100.71564399005533,99.4211067560141,0.5,-2.5890744680824676,142.56100115735904,-135.55918753675067,92.41929313540572
178.0,102.51854014485055,101.23419473426526,0.5,-2.5686908211705686,143.342424595932,-135.7432554079812,93.63502554631447
179.0,104.31317225665215,103.04086523990829,0.5,-2.5446140334877314,144.11681656471052,-135.92453848701777,94.84858716221555
180.0,106.09971416450213,104.84096912320625,0.5,-2.517490082591747,144.88422586557093,-136.1030910125278,96.05983427016314
181.0,107.87838287057245,106.63436357728374,0.5,-2.4880385865774253,145.6447019251787,-136.27896595487127,97.2686276069763
182.0,109.64943835696987,108.4209119799013,0.5,-2.457052754137144,146.39829474232482,-136.45221504998094,98.47483228755742
183.0,111.41318308730922,110.200483737477,0.5,-2.425398699664446,147.14505483745754,-136.62288883225403,99.6783177322735
184.0,113.16996079560849,111.97295413140313,0.5,-2.3940133284107232,147.8850332043337,-136.79103666648408,100.87895759355351
185.0,114.92015379677153,113.73820416670512,0.5,-2.3638992601328237,148.61828126372134,-136.95670677886264,102.07662968184641
186.0,116.66417760359774,115.49612042308017,0.5,-2.336114361035144,149.34485081908392,-137.11994628707922,103.27121589107547
187.0,118.40247119292495,117.24659490834793,0.5,-2.3117525691540335,150.064794014178,-137.2808012295466,104.46260212371654
188.0,120.1354809717221,118.9895249143434,0.5,-2.291912114757393,150.7781632925015,-137.43931659377827,105.65067821562019
189.0,121.86363653632174,120.72481287527164,0.5,-2.2776473221002025,151.48501135852527,-137.59553634394368,106.83533786069005
190.0,123.58731688045648,122.4523662285447,0.5,-2.2699013038235414,152.1853911406495,-137.74950344762667,108.01647853552186
191.0,125.30680692054233,124.17209727811128,0.5,-2.269419284862104,152.87935575581977,-137.90125990181127,109.19400142410278
192.0,127.022246076877,125.8839230602934,0.5,-2.2766460331671747,153.56695847575028,-138.05084675811818,110.3678113426613
193.0,128.73357300378984,127.58776521212793,0.5,-2.2916155833238245,154.24825269468974,-138.19830414731547,111.53781666475365
194.0,130.44047302300353,129.28354984222184,0.5,-2.3138463615634257,154.92329189868002,-138.34367130312484,112.70392924666665
195.0,132.1423368325509,130.97120740411515,0.5,-2.3422588568715126,155.59212963625112,-138.48698658534596,113.86606435320999
196.0,133.83824001134406,132.6506725721492,0.5,-2.3751348783897446,156.2548194905011,-138.62828750231867,115.02414058396677
197.0,135.5269521622708,134.32188411982824,0.5,-2.4101360848850857,156.91141505250718,-138.76761073274392,116.178079800065
198.0,137.20698192505446,135.9847848006691,0.5,-2.4443942487707258,157.56196989602313,-138.9049921468831,117.32780705152905
199.0,138.87665962715084,137.63932123152262,0.5,-2.474676791256437,158.20653755341303,-139.04046682715418,118.47325050526376
200.0,140.53425357267417,139.28544377834874,0.5,-2.497619588650883,158.84517149277133,-139.1740690881437,119.61434137372112
201.0,142.1781098594132,140.92310644443597,0.5,-2.5100068299544955,159.47792509619381,-139.30583249605175,120.75101384429391
202.0,143.8068003740621,142.55226676103408,0.5,-2.5090672260560485,160.10485163914416,-139.43578988758784,121.88320500947779
203.0,145.4192604402082,144.17288568038822,0.5,-2.492749519639969,160.7260042708839,-139.56397338833426,123.0108547978386
204.0,147.014897362076,145.7849274711446,0.5,-2.4599397818627677,161.34143599591772,-139.69041443059214,124.13390590581903
205.0,148.59365413668067,147.3883596161074,0.5,-2.4105890411465194,161.95119965642104,-139.81514377072787,125.25230373041423
206.0,150.1560185292327,148.98315271231766,0.5,-2.345731633830118,162.55534791560635,-139.938191506033,126.36599630274429
207.0,151.7029755123632,150.56928037342817,0.5,-2.2673902778700468,163.1539332419948,-140.05958709111354,127.47493422254692
208.0,153.23590932033562,152.14671913434344,0.5,-2.178380371984349,163.7470078945541,-140.17935935382295,128.5790705936123
209.0,154.7564685204667,153.71544835810064,0.5,-2.082040324732163,164.33462390867493,-140.29753651075183,129.6783609601775
210.0,156.26641225659642,155.27545014495342,0.5,-1.981924223285987,164.91683308294276,-140.41414618228814,130.77276324429883
211.0,157.76745740535785,156.8267092436323,0.5,-1.8814963234510704,165.49368696668128,-140.5292154072614,131.86223768421243
212.0,159.2611447135789,158.36921296474907,0.5,-1.7838634976596193,166.06523684823338,-140.6427706571823,132.94674677369798
213.0,160.74873761551171,159.90295109630972,0.5,-1.6915730384039964,166.63153374394798,-140.75483785009092,134.02625520245266
214.0,162.2311613993941,161.427915821307,0.5,-1.6064911561742112,167.19262838784758,-140.8654423640244,135.1007297974838
215.0,163.7089839478392,162.94410163735307,0.5,-1.5297646209722626,167.74857122194376,-140.97460905011621,136.17013946552552
216.0,165.18243357833472,164.45150527832556,0.5,-1.4618566000183006,168.29941238718047,-141.0823622453379,137.23445513648298
217.0,166.65144540931266,165.95012563798485,0.5,-1.402639542655597,168.84520171497016,-141.18872578489308,138.2936497079078
218.0,168.11572558622947,167.4399636955346,0.5,-1.3515237813897083,169.38598871930697,-141.29372301427563,139.34769799050326
219.0,169.5748225874366,168.9210224430874,0.5,-1.3076002886984008,169.92182258942654,-141.3973768010004,140.39657665466126
220.0,171.02819630382405,170.393306815,0.5,-1.2697789776480848,170.45275218299122,-141.49970954601778,141.44026417802655
221.0,172.47527805825632,171.85682361904554,0.5,-1.2369088784215474,170.97882601977796,-141.60074319481993,142.47874079408754
222.0,173.91551756778549,173.31158146938833,0.5,-1.207872196794357,171.50009227584894,-141.7004992482487,143.51198844178808
223.0,175.3484155119761,174.75759072132252,0.5,-1.1816495813071426,172.0165987781819,-141.7989987730143,144.5399907161549
224.0,176.77354248515132,176.19486340774316,0.5,-1.1573581548163523,172.52839299973937,-141.89626241193207,145.56273281993586
225.0,178.19054650594055,177.6234131773143,0.5,-1.1342666572525004,173.03552205496152,-141.99231039388735,146.58020151624015
226.0,179.59915193420113,179.04325523430126,0.5,-1.1117933997997858,173.538032695661,-142.08716254353394,147.59238508217416
227.0,180.99915272464804,180.45440628002692,0.5,-1.0894928892422897,174.03597130730046,-142.1808382907372,148.59927326346366
228.0,182.3904026109114,181.85688445592749,0.5,-1.067036309967833,174.52938390564066,-142.27335667976607,149.6008572300529
229.0,183.77280425365674,183.25070928816467,0.5,-1.044189930984125,175.01831613373665,-142.36473637824324,150.5971295326713
230.0,185.14629876309638,184.63590163376665,0.5,-1.0207942586594598,175.50281325927048,-142.45499568586067,151.58808406035683
231.0,186.51085643326024,186.01248362826385,0.5,-0.9967456099927453,175.98292017220354,-142.5441525428649,152.57371599892522
232.0,187.86646906602422,187.38047863478377,0.5,-0.971980862480872,176.4586813827323,-142.63222453832248,153.55402179037395
233.0,189.21314393805832,188.7399111945776,0.5,-0.9464654869614396,176.93014101953744,-142.71922891816837,154.52899909320854
234.0,190.55089926504044,190.0908069789406,0.5,-0.9201845721996563,177.39734282830713,-142.80518259304606,155.49864674367953
235.0,191.87976092011905,191.43319274249885,0.5,-0.8931363552403954,177.8603301705252,-142.89010214594367,156.46296471791734
236.0,193.19976013784586,192.76709627783112,0.5,-0.8653277200294748,178.3191460225118,-142.97400383963316,157.42195409495247
237.0,194.51093195280367,194.09254637139318,0.5,-0.8367711628209684,178.77383297470297,-143.0569036239174,158.37561702060762
238.0,195.81331416185236,195.4095727607126,0.5,-0.8074828022795069,179.2244332311552,-143.1388171426916,159.323956672249
239.0,197.10694664501014,196.7182060928315,0.5,-0.7774811043572597,179.67098860927118,-143.2197597408224,160.26697722438274
240.0,198.39187092339478,198.01847788395753,0.5,-0.7467860788744606,180.11354053972667,-143.2997464708526,161.20468381508348
241.0,199.66812986896076,199.3104204803021,0.5,-0.7154187773173,180.552130066595,-143.378792099534,162.13708251324107
242.0,200.93576750878654,200.59406702007553,0.5,-0.6834009774219983,180.98679784765866,-143.45691111419475,163.06418028661162
243.0,202.19482888694841,201.8694513966068,0.5,-0.650754980683279,181.41758415489213,-143.53411772894452,163.9859849706592
244.0,203.44535996095092,203.136608222566,0.5,-0.6175034767698894,181.84452887511637,-143.61042589072412,164.90250523817377
245.0,204.68740751882626,204.39557279526105,0.5,-0.5836694471304725,182.2676715108101,-143.6858492852015,165.81375056965246
246.0,205.92101910877676,205.64638106297735,0.5,-0.5492760915988402,182.68705118106865,-143.76040134252025,166.71973122442895
247.0,207.14624297672322,206.88906959234248,0.5,-0.5143467687614975,183.1027066227081,-143.8340952429036,167.62045821253798
248.0,208.36312800916946,208.123675536682,0.5,-0.4789049449749001,183.5146761915001,-143.90694392211896,168.51594326730088
249.0,209.5717236799559,209.35023660534765,0.5,-0.44297414921656425,183.9229978635357,-143.97896007680583,169.40619881861775
250.0,210.7720800001097,210.5687910339886,0.5,-0.40657793224224004,184.327709236707,-144.05015616967165,170.29123796695328
251.0,211.96424747034382,211.77937755574624,0.5,-0.3697398291951661,184.72884753230272,-144.12054443455878,171.17107445800227
252.0,213.14827703593286,212.9820353733439,0.5,-0.3324833251779076,185.12644959670993,-144.19013688138642,172.0457226580204
253.0,214.32422004379035,214.1768041320507,0.5,-0.294831823479303,185.52055190321295,-144.25894530097074,172.91519752980852
254.0,215.49212820161281,215.36372389349924,0.5,-0.2568086162271443,185.91119055389132,-144.3269812697267,173.7795146093346
255.0,216.6520535389865,216.54283511032875,0.5,-0.2184368573154796,186.2984012816006,-144.39425615425478,174.63868998298295
256.0,217.80404837036156,217.71417860163862,0.5,-0.17973953744585516,186.68221945203982,-144.4607811158157,175.49274026541454
257.0,218.9481652598093,218.8777955292253,0.5,-0.14073946116797942,187.06268006589352,-144.5265671146959,176.34168257802767
258.0,220.08445698748176,220.03372737458682,0.5,-0.10145922578987304,187.43981776104877,-144.59162491446742,177.18553452800546
259.0,221.21297651769927,221.18201591666957,0.5,-0.06192120205941918,187.8136668148776,-144.65596508614453,178.0243141879365
260.0,222.33377696859353,222.32270321034062,0.5,-0.02214751650584401,188.18426114658337,-144.7195980122402,178.85804007599745
261.0,223.446911583237,223.45583156556512,0.5,0.017839964656196194,188.55163431960486,-144.78253389072418,179.68673113668444
262.0,224.55243370219443,224.58144352727172,0.5,0.05801965015453527,188.91581954407803,-144.84478273888743,180.51040672208114
263.0,225.65039673743382,225.6995818558804,0.5,0.09837023689320112,189.27684967934184,-144.90635439711258,181.32908657365118
264.0,226.74085414753603,226.81028950848565,0.5,0.1388707218992225,189.6347572364973,-144.96725853255558,182.14279080454392
265.0,227.82385941414722,227.91360962066497,0.5,0.17950041303547823,189.9895743810034,-145.02750464273893,182.9515398824005
266.0,228.89946601961975,229.0095854889071,0.5,0.2202389385747106,190.34133293531798,-145.08710205906047,183.7553546126496
267.0,229.96772742578705,230.0982605536325,0.5,0.26106625569094594,190.690064381569,-145.14605995021836,184.5542561222819
268.0,231.0286970538265,231.17967838279665,0.5,0.3019626579403203,191.03579986426212,-145.2043873255556,185.34826584409015
269.0,232.082428265159,232.2538826560579,0.5,0.3429087817978018,191.3785701930175,-145.262093038326,186.13740550136637
270.0,233.128974343342,233.32091714949047,0.5,0.38388561229690593,191.7184058453306,-145.31918578888357,186.9216970930434
271.0,234.16838847691133,234.38082572083584,0.5,0.42487448784897375,192.05533696936095,-145.37567412779654,187.70116287927144
272.0,235.20072374313054,235.4336522952672,0.5,0.46585710427335475,192.38939338673907,-145.43156645889022,188.47582536741834
273.0,236.226033092608,236.4794408516593,0.5,0.5068155181026144,192.72060459539324,-145.48687104221762,189.24570729848367
274.0,237.24436933474325,237.5182354093475,0.5,0.5477321492085051,193.04899977239268,-145.54159599696203,190.01083163391687
275.0,238.25578512396694,238.5500800153605,0.5,0.5885897827870733,193.3746077768036,-145.595749304272,190.7712215428289
276.0,239.2603329467382,239.57501873211666,0.5,0.6293715707569411,193.69745715256016,-145.64933881003182,191.52690038958835
277.0,240.25806510926708,240.59309562556538,0.5,0.6700610325965981,194.01757613134006,-145.70237222756685,192.27789172179217
278.0,241.24903372593056,241.6043547537659,0.5,0.7106420556706792,194.33499263545218,-145.75485714028812,193.02421925860187
279.0,242.23329070835007,242.60884015588928,0.5,0.7510988950784295,194.6497342807295,-145.80680100427594,193.76590687943576
280.0,243.21088775510202,243.60659584162795,0.5,0.7914161730518883,194.9618283794236,-145.8582111508046,194.50297861300896
281.0,244.1818763420349,244.59766578100533,0.5,0.8315788779408886,195.27130194310362,-145.90909478880968,195.2354586267114
282.0,245.14630771316288,245.58209389457213,0.5,0.8715723628185029,195.5781816855555,-145.95945900729947,195.96337121631612
283.0,246.10423287211356,246.5599240439774,0.5,0.9113823437276846,195.88249402567988,-146.0093107777119,196.68674079600942
284.0,247.05570257410363,247.53120002290513,0.5,0.9509948976029878,196.18426509038974,-146.05865695621816,197.40559188873354
285.0,248.0007673184192,248.49596554836094,0.5,0.9903964598834594,196.48352071750057,-146.10750428597493,198.1199491168353
286.0,248.9394773413784,249.4542642523052,0.5,1.029573821853633,196.78028645861863,-146.15585939932575,198.82983719301234
287.0,249.87188260975526,250.40613967361838,0.5,1.068514127726263,197.0745875820238,-146.20372881995303,199.53528091154763
288.0,250.79803281464334,251.3516352503859,0.5,1.1072048714850937,197.36644907554071,-146.25111896498285,200.23630513982803
289.0,251.71797736574055,252.29079431250022,0.5,1.1456338935193435,197.65589564940615,-146.29803614704213,200.9329348101362
290.0,252.63176538603471,253.22366007456384,0.5,1.1837893770582042,197.9429517391236,-146.34448657627044,201.62519491171068
291.0,253.53944570687383,254.15027562908872,0.5,1.2216598444297506,198.2276415083106,-146.39047636228773,202.31311048306583
292.0,254.4410668634019,255.0706839399776,0.5,1.2592341531514608,198.5099888515298,-146.43601151611838,202.99670660456616
293.0,255.3366770903448,255.9849278362869,0.5,1.2965014918841073,198.79001739711268,-146.48109795207267,203.67600839124685
294.0,256.22632431813025,256.8930500062548,0.5,1.3334513762491105,199.06775050996757,-146.52574148958746,204.3510409858747
295.0,257.110056169326,257.79509299158923,0.5,1.3700736445264567,199.343211294373,-146.56994785502673,205.02182955224293
296.0,257.9879199553827,258.6910991820102,0.5,1.4063584532549558,199.61642259675895,-146.61372268344195,205.68839926869316
297.0,258.8599626736669,259.5811108100345,0.5,1.4422962727350888,199.88740700847072,-146.65707152029557,206.35077532185932
298.0,259.7262310047707,260.46516994599676,0.5,1.4778778824521503,200.15618686851664,-146.69999982314593,207.00898290062605
299.0,260.5867713100858,261.34331849330283,0.5,1.5130943664340841,200.4227842663013,-146.7425129632961,207.66304719029762
300.0,261.4416296296297,262.215598183901,0.5,1.5479371085426579,200.6872210443392,-146.78461622740795,208.31299336696972
301.0,262.29085168011136,263.0820505739722,0.5,1.5823977877216933,200.94951880095243,-146.82631481908,208.95884659209977
302.0,263.1344828532268,263.9427170398263,0.5,1.6164683731988774,201.20969889294923,-146.86761386039313,209.60063200727015
303.0,263.97256821417204,264.79763877400154,0.5,1.650141119658947,201.4677824382842,-146.9085183934214,210.23837472913868
304.0,264.80515250036456,265.6468567815572,0.5,1.6834085623852757,201.7237903186991,-146.94903338171258,210.8720998445707
305.0,265.63228012036257,266.4904118765602,0.5,1.7162635123951948,201.97774318234644,-146.98916371173573,211.50183240594947
