residue,rows_holdout,holdout_p95_abs_z_qbeta,holdout_p95_abs_z_logft,holdout_max_abs_z_qbeta,overfit_gap_qbeta,n_qbeta_gt3_holdout,n_logft_gt3_holdout,top_priority_class,top_priority_q_gt3,hard_fail_count,watch_fail_count,overall_status,delta_holdout_p95_abs_z_qbeta_vs_ref,delta_holdout_p95_abs_z_logft_vs_ref,delta_overfit_gap_qbeta_vs_ref,delta_n_qbeta_gt3_holdout_vs_ref,delta_n_logft_gt3_holdout_vs_ref,delta_top_priority_q_gt3_vs_ref
0,1269,6912.325724506914,10.044649762433085,296804.57603503496,3037.795997848355,1244,44,beta_minus|sigma_low|mode_inconsistent,109,3,3,reject,0.0,0.0,0.0,0,0,0
1,1244,3993.50840259758,9.971375699343145,6703349.6797643285,-423.8693902325999,1226,46,beta_plus|sigma_low|mode_inconsistent,105,2,3,reject,-2918.8173219093346,-0.07327406308994,-3461.665388080955,-18,2,-4
2,1268,3566.233506363955,14.912247261905128,4598579.885936176,-868.8557206134792,1238,138,beta_plus|sigma_low|mode_inconsistent,92,2,3,reject,-3346.0922181429596,4.867597499472042,-3906.651718461834,-6,94,-17
3,1252,7813.0861528421865,10.610038149542088,308626.6070408553,3921.4920517484534,1224,42,beta_plus|sigma_low|mode_inconsistent,109,3,3,reject,900.7604283352721,0.5653883871090031,883.6960539000984,-20,-2,0
4,1232,2989.0506157192244,10.52759140087721,176453.48636189455,-1735.1235070075513,1210,37,beta_minus|sigma_low|mode_inconsistent,111,2,3,reject,-3923.27510878769,0.4829416384441245,-4772.919504855907,-34,-7,2
