run_i,run_j,beta_i,beta_j,sigma_i,sigma_j,abs_z_pair,status
station_target_year|uniform|1.0e-06,station_target_year|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|uniform|1.0e-06,station_target_year|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|uniform|1.0e-06,station_target_year|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|uniform|1.0e-04,station_target_year|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|uniform|1.0e-04,station_target_year|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|uniform|1.0e-04,station_target_year|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|uniform|1.0e-08,station_target_year|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|uniform|1.0e-08,station_target_year|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|uniform|1.0e-08,station_target_year|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009605616286801067,0.2915069934758609,pass
station_target_year|inv_station_target|1.0e-08,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-06,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-04,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-04,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-04,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-06,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-08,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-08,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-06,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007470818437910159,0.2902245560190015,pass
station_target_year|inv_station_target|1.0e-04,station|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-08,station|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-08,station|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-08,station|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-06,station|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-06,station|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-06,station|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-04,station|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-04,station|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007471070796128986,0.29022086097584054,pass
station_target_year|inv_station_target|1.0e-08,station_target|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|inv_station_target|1.0e-08,station_target|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|inv_station_target|1.0e-04,station_target|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|inv_station_target|1.0e-04,station_target|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|inv_station_target|1.0e-04,station_target|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|inv_station_target|1.0e-08,station_target|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|inv_station_target|1.0e-06,station_target|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|inv_station_target|1.0e-06,station_target|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|inv_station_target|1.0e-06,station_target|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009605616286801067,0.0007472706289156922,0.2901969143913156,pass
station_target_year|uniform|1.0e-04,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-04,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-06,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-08,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-06,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-06,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-04,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-08,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-08,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709727763087652,0.2895304077369299,pass
station_target_year|uniform|1.0e-08,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-06,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-06,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-08,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-06,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-04,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-08,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-04,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-04,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009709928235124917,0.2895266200703935,pass
station_target_year|uniform|1.0e-08,station_target|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station_target_year|uniform|1.0e-08,station_target|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station_target_year|uniform|1.0e-06,station_target|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station_target_year|uniform|1.0e-04,station_target|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station_target_year|uniform|1.0e-06,station_target|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station_target_year|uniform|1.0e-06,station_target|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station_target_year|uniform|1.0e-04,station_target|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station_target_year|uniform|1.0e-04,station_target|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station_target_year|uniform|1.0e-08,station_target|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007383297216324808,0.0009711179137264287,0.2895029874419758,pass
station|inv_station_target|1.0e-08,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|inv_station_target|1.0e-06,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|inv_station_target|1.0e-04,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|inv_station_target|1.0e-06,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|inv_station_target|1.0e-08,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|inv_station_target|1.0e-08,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|inv_station_target|1.0e-04,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|inv_station_target|1.0e-06,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|inv_station_target|1.0e-04,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009709727763087652,0.0007470818437910159,0.28827376888208145,pass
station|uniform|1.0e-04,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
station|uniform|1.0e-06,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
station|uniform|1.0e-04,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
station|uniform|1.0e-04,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
station|uniform|1.0e-08,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
station|uniform|1.0e-08,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
station|uniform|1.0e-06,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
station|uniform|1.0e-06,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
station|uniform|1.0e-08,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709727763087652,0.28827014784861593,pass
none|uniform|1.0e-04,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
none|uniform|1.0e-08,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
none|uniform|1.0e-06,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
none|uniform|1.0e-04,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
none|uniform|1.0e-04,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
none|uniform|1.0e-06,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
none|uniform|1.0e-08,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
none|uniform|1.0e-08,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
none|uniform|1.0e-06,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007470818437910159,0.0009709928235124917,0.28827003031959997,pass
station|uniform|1.0e-08,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station|uniform|1.0e-04,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station|uniform|1.0e-04,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station|uniform|1.0e-08,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station|uniform|1.0e-08,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station|uniform|1.0e-06,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station|uniform|1.0e-06,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station|uniform|1.0e-06,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station|uniform|1.0e-04,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007471070796128986,0.0009709928235124917,0.2882664094270121,pass
station_target|inv_station_target|1.0e-06,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|inv_station_target|1.0e-06,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|inv_station_target|1.0e-08,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|inv_station_target|1.0e-08,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|inv_station_target|1.0e-04,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|inv_station_target|1.0e-08,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|inv_station_target|1.0e-06,none|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|inv_station_target|1.0e-04,none|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|inv_station_target|1.0e-04,none|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007470818437910159,0.2882467040405299,pass
station_target|uniform|1.0e-04,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|uniform|1.0e-08,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|uniform|1.0e-08,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|uniform|1.0e-06,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|uniform|1.0e-08,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|uniform|1.0e-04,station|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|uniform|1.0e-04,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|uniform|1.0e-06,station|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|uniform|1.0e-06,station|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709727763087652,0.2882466808561771,pass
station_target|inv_station_target|1.0e-04,station|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|inv_station_target|1.0e-04,station|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|inv_station_target|1.0e-06,station|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|inv_station_target|1.0e-08,station|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|inv_station_target|1.0e-08,station|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|inv_station_target|1.0e-04,station|uniform|1.0e-04,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|inv_station_target|1.0e-08,station|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|inv_station_target|1.0e-06,station|uniform|1.0e-06,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|inv_station_target|1.0e-06,station|uniform|1.0e-08,1.0006742979447485,1.0010274679514541,0.0009711179137264287,0.0007471070796128986,0.2882430840268477,pass
station_target|uniform|1.0e-06,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-08,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-08,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-04,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-04,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-08,none|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-06,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-06,none|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-04,none|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009709928235124917,0.2882429433474798,pass
station_target|uniform|1.0e-06,station_target|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target|uniform|1.0e-04,station_target|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target|uniform|1.0e-04,station_target|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target|uniform|1.0e-06,station_target|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target|uniform|1.0e-06,station_target|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target|uniform|1.0e-08,station_target|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target|uniform|1.0e-04,station_target|inv_station_target|1.0e-08,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target|uniform|1.0e-08,station_target|inv_station_target|1.0e-06,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target|uniform|1.0e-08,station_target|inv_station_target|1.0e-04,1.0010274679514541,1.0006742979447485,0.0007472706289156922,0.0009711179137264287,0.2882196236427434,pass
station_target_year|inv_station_target|1.0e-08,station_target_year|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-08,station_target_year|station_cap_p95|1.0e-06,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-06,station_target_year|station_cap_p95|1.0e-06,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-08,station_target_year|station_cap_p95|1.0e-08,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-04,station_target_year|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-04,station_target_year|station_cap_p95|1.0e-08,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-04,station_target_year|station_cap_p95|1.0e-06,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-06,station_target_year|station_cap_p95|1.0e-08,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-06,station_target_year|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007471339150821469,0.28357664496715884,pass
station_target_year|inv_station_target|1.0e-04,none|station_cap_p95|1.0e-06,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-06,none|station_cap_p95|1.0e-08,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-06,none|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-04,none|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-08,none|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-08,none|station_cap_p95|1.0e-08,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-08,none|station_cap_p95|1.0e-06,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-04,none|station_cap_p95|1.0e-08,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-06,none|station_cap_p95|1.0e-06,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558341955223933,0.28233288433618914,pass
station_target_year|inv_station_target|1.0e-06,station|station_cap_p95|1.0e-08,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558495777975269,0.282330687145241,pass
station_target_year|inv_station_target|1.0e-06,station|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558495777975269,0.282330687145241,pass
station_target_year|inv_station_target|1.0e-08,station|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558495777975269,0.282330687145241,pass
station_target_year|inv_station_target|1.0e-04,station|station_cap_p95|1.0e-06,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558495777975269,0.282330687145241,pass
station_target_year|inv_station_target|1.0e-04,station|station_cap_p95|1.0e-04,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558495777975269,0.282330687145241,pass
station_target_year|inv_station_target|1.0e-08,station|station_cap_p95|1.0e-06,1.0006742979447485,1.0010193872715767,0.0009605616286801067,0.0007558495777975269,0.282330687145241,pass
